speaker_id,id,p_yes,answer_mass,prompt
302,agreement_302_a000033,0.017989408838134366,0.9993903152644634,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
303,agreement_303_a000049,0.0169182572124062,0.9993670340627432,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
306,agreement_306_a000143,0.10671207438894591,0.9986521229147911,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
306,agreement_306_a000141,0.047437700369502074,0.9985281303524971,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
306,agreement_306_a000152,0.05034096738803204,0.9990599974989891,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
307,agreement_307_a000160,0.1008986151305926,0.9977333471179008,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
307,agreement_307_a000160,0.1008986151305926,0.9977333471179008,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
307,agreement_307_a000167,0.1824545659122359,0.9983478337526321,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
307,agreement_307_a000160,0.1008986151305926,0.9977333471179008,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
308,agreement_308_a000193,0.943363117082807,0.9989829547703266,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
308,agreement_308_a000193,0.943363117082807,0.9989829547703266,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
308,agreement_308_a000189,0.9840972652880636,0.9995221570134163,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
308,agreement_308_a000193,0.943363117082807,0.9989829547703266,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
308,agreement_308_a000193,0.943363117082807,0.9989829547703266,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
311,agreement_311_a000243,0.377596557505916,0.998028576374054,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
312,agreement_312_a000262,0.1403581516548146,0.9980482459068298,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
314,agreement_314_a000301,0.06372610479336763,0.9985184445977211,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
314,agreement_314_a000310,0.23374246848675415,0.9978804588317871,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
314,agreement_314_a000319,0.03964900964151718,0.9986922182142735,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
314,agreement_314_a000305,0.12594521379046544,0.9985796064138412,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
314,agreement_314_a000305,0.12594521379046544,0.9985796064138412,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
315,agreement_315_a000349,0.0351532446582593,0.9990097619593143,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
315,agreement_315_a000351,0.0275898626794588,0.9993354976177216,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
315,agreement_315_a000342,0.08037481909709537,0.9981933534145355,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
315,agreement_315_a000342,0.08037481909709537,0.9981933534145355,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
315,agreement_315_a000351,0.0275898626794588,0.9993354976177216,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
318,agreement_318_a000394,0.006694298838937275,0.9994185203686357,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
321,agreement_321_a000435,0.9914229321518665,0.9994185958057642,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
321,agreement_321_a000439,0.7982137512045043,0.9983889013528824,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
321,agreement_321_a000436,0.9919372096777156,0.9995042150840163,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
323,agreement_323_a000472,0.03515364271490642,0.9987762272357941,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
323,agreement_323_a000484,0.01098851073830693,0.999350480735302,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
327,agreement_327_a000550,0.132986012668839,0.997936561703682,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
328,agreement_328_a000566,0.04468766726544449,0.9990676417946815,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
328,agreement_328_a000576,0.014959932017192099,0.9994206791743636,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
328,agreement_328_a000572,0.010331701784943985,0.9994335174560547,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
329,agreement_329_a000594,0.012434677519464208,0.9994136057794094,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
332,agreement_332_a000647,0.9973683274401896,0.9996657001320273,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
332,agreement_332_a000650,0.9284166786749916,0.9990043714642525,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
332,agreement_332_a000650,0.9284166786749916,0.9990043714642525,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
332,agreement_332_a000650,0.9284166786749916,0.9990043714642525,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
332,agreement_332_a000650,0.9284166786749916,0.9990043714642525,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
338,agreement_338_a000814,0.9579156612504361,0.9989241622388363,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
340,agreement_340_a000855,0.01033003761393775,0.9994696592912078,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000951,0.960366031967679,0.9990038424730301,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000943,0.6926689767704001,0.9966684579849243,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000937,0.1067091558083044,0.9981419518589973,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000951,0.960366031967679,0.9990038424730301,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000937,0.1067091558083044,0.9981419518589973,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000938,0.060095523557160815,0.9991073347628117,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000938,0.060095523557160815,0.9991073347628117,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000937,0.1067091558083044,0.9981419518589973,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000938,0.060095523557160815,0.9991073347628117,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000943,0.6926689767704001,0.9966684579849243,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000943,0.6926689767704001,0.9966684579849243,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
345,agreement_345_a000937,0.1067091558083044,0.9981419518589973,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000977,0.5622111973557619,0.9982345104217529,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000969,0.9867819972092914,0.9994670208543539,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000977,0.5622111973557619,0.9982345104217529,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000962,0.8080926618482757,0.9978439211845398,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000969,0.9867819972092914,0.9994670208543539,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000979,0.20184487699778375,0.99692103266716,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000977,0.5622111973557619,0.9982345104217529,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000973,0.9959291770269852,0.9997399039566517,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000969,0.9867819972092914,0.9994670208543539,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000973,0.9959291770269852,0.9997399039566517,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
346,agreement_346_a000980,0.34868768226475877,0.9982030689716339,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
347,agreement_347_a000994,0.6654630867169351,0.9979668855667114,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
347,agreement_347_a000994,0.6654630867169351,0.9979668855667114,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
347,agreement_347_a000994,0.6654630867169351,0.9979668855667114,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
347,agreement_347_a000994,0.6654630867169351,0.9979668855667114,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001012,0.9669132455340307,0.9991683959960938,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001010,0.9820204110210196,0.9992571696639061,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001011,0.9908743172234601,0.9995586862787604,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001011,0.9908743172234601,0.9995586862787604,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001011,0.9908743172234601,0.9995586862787604,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001011,0.9908743172234601,0.9995586862787604,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
348,agreement_348_a001012,0.9669132455340307,0.9991683959960938,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
354,agreement_354_a001133,0.5775509059018297,0.9980527460575104,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
354,agreement_354_a001133,0.5775509059018297,0.9980527460575104,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
354,agreement_354_a001133,0.5775509059018297,0.9980527460575104,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001267,0.14035510941685686,0.9986333101987839,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001267,0.14035510941685686,0.9986333101987839,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001270,0.9914212535598614,0.9994930336251855,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001270,0.9914212535598614,0.9994930336251855,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001267,0.14035510941685686,0.9986333101987839,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
362,agreement_362_a001267,0.14035510941685686,0.9986333101987839,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001277,0.01798929527627766,0.999202586710453,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001280,0.014959884281271207,0.999338579364121,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001280,0.014959884281271207,0.999338579364121,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001277,0.01798929527627766,0.999202586710453,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001277,0.01798929527627766,0.999202586710453,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001277,0.01798929527627766,0.999202586710453,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
363,agreement_363_a001277,0.01798929527627766,0.999202586710453,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
364,agreement_364_a001342,0.016918689748020032,0.9993028417229652,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
364,agreement_364_a001307,0.01798796456589958,0.9991208706051111,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
364,agreement_364_a001349,0.07587346809332646,0.9984812289476395,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
364,agreement_364_a001315,0.025964003101580067,0.9987760502845049,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
366,agreement_366_a001434,0.1919542811203496,0.9976800084114075,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
366,agreement_366_a001403,0.033092003863992206,0.9988841526210308,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
366,agreement_366_a001432,0.037333623451593335,0.9992034025490284,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
366,agreement_366_a001410,0.025962601054505364,0.9991500340402126,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
366,agreement_366_a001402,0.029322521062586225,0.9990327004343271,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001465,0.6927114918176225,0.9972781836986542,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001453,0.9808797302133199,0.9994039349257946,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001465,0.6927114918176225,0.9972781836986542,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001465,0.6927114918176225,0.9972781836986542,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001463,0.766334091674722,0.9970758557319641,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
367,agreement_367_a001468,0.9724194598804168,0.9992505852133036,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
369,agreement_369_a001513,0.019129545687200888,0.999342592433095,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
369,agreement_369_a001529,0.012433925110735147,0.999341806396842,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
370,agreement_370_a001564,0.01691830881655294,0.9992580730468035,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
370,agreement_370_a001544,0.13299267470715478,0.9984538555145264,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
370,agreement_370_a001542,0.07160694067151063,0.9986144006252289,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001662,0.024427823221647323,0.999186422675848,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001662,0.024427823221647323,0.999186422675848,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001656,0.2814530353592159,0.9981947541236877,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001664,0.1329951249482909,0.9986056536436081,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001662,0.024427823221647323,0.999186422675848,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001656,0.2814530353592159,0.9981947541236877,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
374,agreement_374_a001662,0.024427823221647323,0.999186422675848,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001749,0.10090040262287535,0.9989185407757759,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001759,0.7879782084211777,0.9975656270980835,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001759,0.7879782084211777,0.9975656270980835,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001749,0.10090040262287535,0.9989185407757759,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001759,0.7879782084211777,0.9975656270980835,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001761,0.033092759934398544,0.9988918378949165,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001749,0.10090040262287535,0.9989185407757759,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001749,0.10090040262287535,0.9989185407757759,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
377,agreement_377_a001758,0.9850429786747876,0.9994092546403408,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
378,agreement_378_a001773,0.02931642039166441,0.9990869667381048,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
379,agreement_379_a001810,0.245120950747843,0.998343288898468,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
379,agreement_379_a001818,0.0534128082731954,0.9989857263863087,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
379,agreement_379_a001816,0.013226301367317323,0.9990850379690528,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001892,0.33462154929397986,0.9956193566322327,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001882,0.5775608061604819,0.9969288110733032,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001887,0.7981995456307467,0.9981126040220261,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
381,agreement_381_a001879,0.33464858597368075,0.9980538487434387,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
382,agreement_382_a001916,0.033094738079187024,0.9991085901856422,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
384,agreement_384_a001974,0.3775761767496681,0.9978668093681335,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
384,agreement_384_a001974,0.3775761767496681,0.9978668093681335,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
384,agreement_384_a001974,0.3775761767496681,0.9978668093681335,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
384,agreement_384_a001978,0.4378834243271016,0.9970057308673859,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
384,agreement_384_a001978,0.4378834243271016,0.9970057308673859,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
387,agreement_387_a002035,0.36304024835446735,0.9981801807880402,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
392,agreement_392_a002117,0.03964704163378573,0.9991389662027359,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
392,agreement_392_a002117,0.03964704163378573,0.9991389662027359,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
392,agreement_392_a002117,0.03964704163378573,0.9991389662027359,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
403,agreement_403_a002307,0.01798987916485879,0.9992215111851692,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
403,agreement_403_a002318,0.037334683488767714,0.998939748853445,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
404,agreement_404_a002325,0.22275586460071473,0.9985194206237793,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
404,agreement_404_a002325,0.22275586460071473,0.9985194206237793,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002361,0.48444303204995814,0.9970723986625671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002365,0.5467765457963871,0.9977401793003082,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002369,0.546781131061575,0.9974898099899292,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002361,0.48444303204995814,0.9970723986625671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002365,0.5467765457963871,0.9977401793003082,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002370,0.6792057479336826,0.9971469044685364,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002376,0.928423120181773,0.9989571869373322,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002370,0.6792057479336826,0.9971469044685364,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002370,0.6792057479336826,0.9971469044685364,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002361,0.48444303204995814,0.9970723986625671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002361,0.48444303204995814,0.9970723986625671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002370,0.6792057479336826,0.9971469044685364,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
405,agreement_405_a002361,0.48444303204995814,0.9970723986625671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
406,agreement_406_a002403,0.035151461995988634,0.9989996999502182,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
406,agreement_406_a002396,0.013225176587270774,0.9993731714785099,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
407,agreement_407_a002414,0.11281495518657374,0.9984536170959473,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
408,agreement_408_a002449,0.01322475235927641,0.999332694336772,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
411,agreement_411_a002524,0.027590726525923447,0.9989871829748154,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
411,agreement_411_a002530,0.04209862273296305,0.9990733377635479,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
411,agreement_411_a002503,0.022983081080660304,0.999297209084034,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002591,0.59270837841638,0.9977650344371796,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002596,0.6792210699376051,0.9963730573654175,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002591,0.59270837841638,0.9977650344371796,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002596,0.6792210699376051,0.9963730573654175,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002593,0.9940893421198892,0.9997293679043651,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002596,0.6792210699376051,0.9963730573654175,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002596,0.6792210699376051,0.9963730573654175,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002591,0.59270837841638,0.9977650344371796,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002590,0.9603671921554147,0.9991133585572243,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002596,0.6792210699376051,0.9963730573654175,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
414,agreement_414_a002588,0.5622315797463393,0.998174786567688,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
415,agreement_415_a002605,0.03733624216689387,0.9988498538732529,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
415,agreement_415_a002605,0.03733624216689387,0.9988498538732529,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
416,agreement_416_a002627,0.056666660014757744,0.9987345151603222,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
416,agreement_416_a002638,0.03115190495255128,0.9990066327154636,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
