stream_key,model,stream,seg_uid,clip_id,speaker_id,n_repeats_in_agreement_arm,p_yes
af3,Audio Flamingo 3,audio,a000189,agreement_308_a000189,308,1,0.9467227305250141
af3,Audio Flamingo 3,audio,a000243,agreement_311_a000243,311,1,0.592792126874005
af3,Audio Flamingo 3,audio,a000262,agreement_312_a000262,312,1,0.3489117103125725
af3,Audio Flamingo 3,audio,a000301,agreement_314_a000301,314,1,0.5929930999238907
af3,Audio Flamingo 3,audio,a000310,agreement_314_a000310,314,1,0.2454301777814822
af3,Audio Flamingo 3,audio,a000319,agreement_314_a000319,314,1,0.26908635818366666
af3,Audio Flamingo 3,audio,a000305,agreement_314_a000305,314,2,0.2019395798169869
af3,Audio Flamingo 3,audio,a000349,agreement_315_a000349,315,1,0.6522448522425672
af3,Audio Flamingo 3,audio,a000351,agreement_315_a000351,315,2,0.6226127521539522
af3,Audio Flamingo 3,audio,a000342,agreement_315_a000342,315,2,0.4692760907732733
af3,Audio Flamingo 3,audio,a000394,agreement_318_a000394,318,1,0.5930209535479856
af3,Audio Flamingo 3,audio,a000435,agreement_321_a000435,321,1,0.9933073212913001
af3,Audio Flamingo 3,audio,a000439,agreement_321_a000439,321,1,0.500587095081582
af3,Audio Flamingo 3,audio,a000436,agreement_321_a000436,321,1,0.9890150930553312
af3,Audio Flamingo 3,audio,a000472,agreement_323_a000472,323,1,0.3212940979239139
af3,Audio Flamingo 3,audio,a000484,agreement_323_a000484,323,1,0.08519579904075658
af3,Audio Flamingo 3,audio,a000550,agreement_327_a000550,327,1,0.7068561031953345
af3,Audio Flamingo 3,audio,a000566,agreement_328_a000566,328,1,0.3781042608022537
af3,Audio Flamingo 3,audio,a000576,agreement_328_a000576,328,1,0.3491084667522138
af3,Audio Flamingo 3,audio,a000572,agreement_328_a000572,328,1,0.3789577965338338
af3,Audio Flamingo 3,audio,a000594,agreement_329_a000594,329,1,0.06763235811384065
af3,Audio Flamingo 3,audio,a000647,agreement_332_a000647,332,1,0.9902938483660386
af3,Audio Flamingo 3,audio,a000650,agreement_332_a000650,332,4,0.5928330313940131
af3,Audio Flamingo 3,audio,a000814,agreement_338_a000814,338,6,0.5927798363946606
af3,Audio Flamingo 3,audio,a000855,agreement_340_a000855,340,1,0.6518471312808083
af3,Audio Flamingo 3,audio,a000951,agreement_345_a000951,345,2,0.9401104378390431
af3,Audio Flamingo 3,audio,a000943,agreement_345_a000943,345,3,0.8357695867663248
af3,Audio Flamingo 3,audio,a000937,agreement_345_a000937,345,4,0.40790677388756497
af3,Audio Flamingo 3,audio,a000938,agreement_345_a000938,345,3,0.6516860313164317
af3,Audio Flamingo 3,audio,a000977,agreement_346_a000977,346,3,0.6516946423074794
af3,Audio Flamingo 3,audio,a000969,agreement_346_a000969,346,3,0.7557728294865045
af3,Audio Flamingo 3,audio,a000962,agreement_346_a000962,346,1,0.914975149112506
af3,Audio Flamingo 3,audio,a000979,agreement_346_a000979,346,1,0.4697702715116741
af3,Audio Flamingo 3,audio,a000973,agreement_346_a000973,346,2,0.9959301419822368
af3,Audio Flamingo 3,audio,a000980,agreement_346_a000980,346,1,0.41110692959100686
af3,Audio Flamingo 3,audio,a000994,agreement_347_a000994,347,4,0.09626902070183313
af3,Audio Flamingo 3,audio,a001012,agreement_348_a001012,348,2,0.9796752970916817
af3,Audio Flamingo 3,audio,a001010,agreement_348_a001010,348,1,0.9669281345084522
af3,Audio Flamingo 3,audio,a001011,agreement_348_a001011,348,4,0.9770294346066876
af3,Audio Flamingo 3,audio,a001133,agreement_354_a001133,354,3,0.652295666142108
af3,Audio Flamingo 3,audio,a001267,agreement_362_a001267,362,4,0.46494541441253645
af3,Audio Flamingo 3,audio,a001270,agreement_362_a001270,362,2,0.9740811539776729
af3,Audio Flamingo 3,audio,a001277,agreement_363_a001277,363,5,0.680805301235801
af3,Audio Flamingo 3,audio,a001280,agreement_363_a001280,363,2,0.07624364860086574
af3,Audio Flamingo 3,audio,a001342,agreement_364_a001342,364,1,0.148149441217239
af3,Audio Flamingo 3,audio,a001307,agreement_364_a001307,364,1,0.20233135243532996
af3,Audio Flamingo 3,audio,a001349,agreement_364_a001349,364,1,0.7773938346917361
af3,Audio Flamingo 3,audio,a001315,agreement_364_a001315,364,1,0.4074821882455968
af3,Audio Flamingo 3,audio,a001434,agreement_366_a001434,366,1,0.3493105956390985
af3,Audio Flamingo 3,audio,a001403,agreement_366_a001403,366,1,0.3497954306414746
af3,Audio Flamingo 3,audio,a001432,agreement_366_a001432,366,1,0.053488239625828535
af3,Audio Flamingo 3,audio,a001410,agreement_366_a001410,366,1,0.26985797330400024
af3,Audio Flamingo 3,audio,a001402,agreement_366_a001402,366,1,0.7312105533403608
af3,Audio Flamingo 3,audio,a001465,agreement_367_a001465,367,3,0.5931174673357339
af3,Audio Flamingo 3,audio,a001453,agreement_367_a001453,367,1,0.680115973934357
af3,Audio Flamingo 3,audio,a001463,agreement_367_a001463,367,1,0.6235323887695944
af3,Audio Flamingo 3,audio,a001468,agreement_367_a001468,367,1,0.9579467215870151
af3,Audio Flamingo 3,audio,a001513,agreement_369_a001513,369,1,0.6797286274343939
af3,Audio Flamingo 3,audio,a001529,agreement_369_a001529,369,1,0.008581205575698242
af3,Audio Flamingo 3,audio,a001564,agreement_370_a001564,370,1,0.18251530101361763
af3,Audio Flamingo 3,audio,a001544,agreement_370_a001544,370,1,0.24520661466689886
af3,Audio Flamingo 3,audio,a001542,agreement_370_a001542,370,1,0.5928101352232749
af3,Audio Flamingo 3,audio,a001662,agreement_374_a001662,374,4,0.1825263667508274
af3,Audio Flamingo 3,audio,a001656,agreement_374_a001656,374,2,0.3526045238765708
af3,Audio Flamingo 3,audio,a001664,agreement_374_a001664,374,1,0.6516501069045818
af3,Audio Flamingo 3,audio,a001749,agreement_377_a001749,377,4,0.7064201441164315
af3,Audio Flamingo 3,audio,a001759,agreement_377_a001759,377,3,0.8533374744680076
af3,Audio Flamingo 3,audio,a001761,agreement_377_a001761,377,1,0.10680926267602042
af3,Audio Flamingo 3,audio,a001758,agreement_377_a001758,377,1,0.9924255496971423
af3,Audio Flamingo 3,audio,a001773,agreement_378_a001773,378,1,0.4693110198863427
af3,Audio Flamingo 3,audio,a001810,agreement_379_a001810,379,1,0.201988512656152
af3,Audio Flamingo 3,audio,a001818,agreement_379_a001818,379,1,0.5316236563150489
af3,Audio Flamingo 3,audio,a001816,agreement_379_a001816,379,1,0.32104469339654007
af3,Audio Flamingo 3,audio,a001879,agreement_381_a001879,381,6,0.5313522072988922
af3,Audio Flamingo 3,audio,a001892,agreement_381_a001892,381,1,0.46897445527238685
af3,Audio Flamingo 3,audio,a001882,agreement_381_a001882,381,1,0.43800727637353176
af3,Audio Flamingo 3,audio,a001887,agreement_381_a001887,381,1,0.7983532038773795
af3,Audio Flamingo 3,audio,a001916,agreement_382_a001916,382,1,0.22314160898453017
af3,Audio Flamingo 3,audio,a001974,agreement_384_a001974,384,3,0.6802679371263751
af3,Audio Flamingo 3,audio,a001978,agreement_384_a001978,384,2,0.8671253995144069
af3,Audio Flamingo 3,audio,a002035,agreement_387_a002035,387,1,0.4387414778883263
af3,Audio Flamingo 3,audio,a002117,agreement_392_a002117,392,3,0.32166027463282076
af3,Audio Flamingo 3,audio,a002307,agreement_403_a002307,403,1,0.5002744219839936
af3,Audio Flamingo 3,audio,a002318,agreement_403_a002318,403,1,0.469691680102137
af3,Audio Flamingo 3,audio,a002325,agreement_404_a002325,404,2,0.7060847004034763
af3,Audio Flamingo 3,audio,a002361,agreement_405_a002361,405,5,0.7107398542715122
af3,Audio Flamingo 3,audio,a002365,agreement_405_a002365,405,2,0.6226024338605345
af3,Audio Flamingo 3,audio,a002369,agreement_405_a002369,405,1,0.9047787835265072
af3,Audio Flamingo 3,audio,a002370,agreement_405_a002370,405,4,0.7780156302734506
af3,Audio Flamingo 3,audio,a002376,agreement_405_a002376,405,1,0.8933376921935902
af3,Audio Flamingo 3,audio,a002403,agreement_406_a002403,406,1,0.7064344423164455
af3,Audio Flamingo 3,audio,a002396,agreement_406_a002396,406,1,0.09591000413606522
af3,Audio Flamingo 3,audio,a002414,agreement_407_a002414,407,1,0.46904728770201803
af3,Audio Flamingo 3,audio,a002449,agreement_408_a002449,408,1,0.16479664691560902
af3,Audio Flamingo 3,audio,a002524,agreement_411_a002524,411,1,0.4387946191460617
af3,Audio Flamingo 3,audio,a002530,agreement_411_a002530,411,1,0.5003602079360072
af3,Audio Flamingo 3,audio,a002503,agreement_411_a002503,411,1,0.10679803947440844
af3,Audio Flamingo 3,audio,a002591,agreement_414_a002591,414,3,0.817702630026212
af3,Audio Flamingo 3,audio,a002596,agreement_414_a002596,414,5,0.9325059485500327
af3,Audio Flamingo 3,audio,a002593,agreement_414_a002593,414,1,0.7984561761978279
af3,Audio Flamingo 3,audio,a002590,agreement_414_a002590,414,1,0.9241540339407504
af3,Audio Flamingo 3,audio,a002588,agreement_414_a002588,414,1,0.777434257933065
af3,Audio Flamingo 3,audio,a002605,agreement_415_a002605,415,2,0.5315838043502593
af3,Audio Flamingo 3,audio,a002627,agreement_416_a002627,416,1,0.6797076588514802
af3,Audio Flamingo 3,audio,a002638,agreement_416_a002638,416,1,0.34884337030881435
af3,Audio Flamingo 3,audio,a002698,agreement_419_a002698,419,1,0.8670802955129169
af3,Audio Flamingo 3,audio,a002697,agreement_419_a002697,419,1,0.4382432988692164
af3,Audio Flamingo 3,audio,a002701,agreement_419_a002701,419,2,0.37772518843789077
af3,Audio Flamingo 3,audio,a002712,agreement_419_a002712,419,1,0.16617051251455428
af3,Audio Flamingo 3,audio,a002738,agreement_420_a002738,420,2,0.6515373725124236
af3,Audio Flamingo 3,audio,a002740,agreement_420_a002740,420,1,0.6520708214977092
af3,Audio Flamingo 3,audio,a002821,agreement_423_a002821,423,3,0.9048322602004369
af3,Audio Flamingo 3,audio,a002846,agreement_424_a002846,424,1,0.04773507611715
af3,Audio Flamingo 3,audio,a002826,agreement_424_a002826,424,1,0.47103199349032027
af3,Audio Flamingo 3,audio,a002827,agreement_424_a002827,424,1,0.3778943552583152
af3,Audio Flamingo 3,audio,a002894,agreement_426_a002894,426,1,0.8933888202139119
af3,Audio Flamingo 3,audio,a002895,agreement_426_a002895,426,3,0.9579574165584057
af3,Audio Flamingo 3,audio,a002951,agreement_429_a002951,429,2,0.6229166031728436
af3,Audio Flamingo 3,audio,a002960,agreement_430_a002960,430,1,0.294678096365649
af3,Audio Flamingo 3,audio,a002978,agreement_430_a002978,430,2,0.37841746367908685
af3,Audio Flamingo 3,audio,a002968,agreement_430_a002968,430,2,0.32105020103273413
af3,Audio Flamingo 3,audio,a002994,agreement_431_a002994,431,2,0.5005887135290867
af3,Audio Flamingo 3,audio,a003009,agreement_432_a003009,432,1,0.40754825771312325
af3,Audio Flamingo 3,audio,a003064,agreement_434_a003064,434,1,0.40815046806631555
af3,Audio Flamingo 3,audio,a003036,agreement_434_a003036,434,1,0.32143792324888554
af3,Audio Flamingo 3,audio,a003058,agreement_434_a003058,434,2,0.40811058743607176
af3,Audio Flamingo 3,audio,a003091,agreement_436_a003091,436,1,0.6234995991307182
af3,Audio Flamingo 3,audio,a003112,agreement_437_a003112,437,1,0.5629568583316815
af3,Audio Flamingo 3,audio,a003120,agreement_437_a003120,437,1,0.14813749045823493
af3,Audio Flamingo 3,audio,a003142,agreement_438_a003142,438,1,0.40766376057303205
af3,Audio Flamingo 3,audio,a003133,agreement_438_a003133,438,1,0.5340666620433263
af3,Audio Flamingo 3,audio,a003161,agreement_439_a003161,439,1,0.3491624445008862
af3,Audio Flamingo 3,audio,a003181,agreement_439_a003181,439,1,0.6519140531379392
af3,Audio Flamingo 3,audio,a003202,agreement_440_a003202,440,1,0.6517291128986673
af3,Audio Flamingo 3,audio,a003196,agreement_440_a003196,440,2,0.3210055294421166
af3,Audio Flamingo 3,audio,a003206,agreement_440_a003206,440,1,0.8178477164252727
af3,Audio Flamingo 3,audio,a003205,agreement_440_a003205,440,1,0.8520142645378544
af3,Audio Flamingo 3,audio,a003229,agreement_441_a003229,441,1,0.9628329075606887
af3,Audio Flamingo 3,audio,a003225,agreement_441_a003225,441,1,0.7553134689336144
af3,Audio Flamingo 3,audio,a003223,agreement_441_a003223,441,1,0.8942339793546462
af3,Audio Flamingo 3,audio,a003259,agreement_443_a003259,443,1,0.5315637470515704
af3,Audio Flamingo 3,audio,a003309,agreement_445_a003309,445,2,0.6796869843250495
af3,Audio Flamingo 3,audio,a003302,agreement_445_a003302,445,1,0.9149625662584966
af3,Audio Flamingo 3,audio,a003323,agreement_446_a003323,446,1,0.18294635344369692
af3,Audio Flamingo 3,audio,a003344,agreement_447_a003344,447,1,0.09546082808073844
af3,Audio Flamingo 3,audio,a003346,agreement_447_a003346,447,1,0.16460522155086865
af3,Audio Flamingo 3,audio,a003353,agreement_447_a003353,447,3,0.18256838222444713
af3,Audio Flamingo 3,audio,a003392,agreement_448_a003392,448,5,0.7555827622103988
af3,Audio Flamingo 3,audio,a003370,agreement_448_a003370,448,2,0.798421390795255
af3,Audio Flamingo 3,audio,a003385,agreement_448_a003385,448,1,0.9241521236762779
af3,Audio Flamingo 3,audio,a003417,agreement_449_a003417,449,1,0.6236761557846136
af3,Audio Flamingo 3,audio,a003483,agreement_451_a003483,451,2,0.6228277089424618
af3,Audio Flamingo 3,audio,a003462,agreement_451_a003462,451,3,0.20194187456652535
af3,Audio Flamingo 3,audio,a003461,agreement_451_a003461,451,1,0.2946931114921158
af3,Audio Flamingo 3,audio,a003493,agreement_452_a003493,452,4,0.6232774776326324
af3,Audio Flamingo 3,audio,a003525,agreement_454_a003525,454,2,0.8178267386293746
af3,Audio Flamingo 3,audio,a003534,agreement_454_a003534,454,1,0.26959120314134744
af3,Audio Flamingo 3,audio,a003596,agreement_457_a003596,457,1,0.6229465205722681
af3,Audio Flamingo 3,audio,a003598,agreement_457_a003598,457,1,0.2943411098409548
af3,Audio Flamingo 3,audio,a003595,agreement_457_a003595,457,1,0.5001684349149685
af3,Audio Flamingo 3,audio,a003602,agreement_457_a003602,457,1,0.04210756433981748
af3,Audio Flamingo 3,audio,a003662,agreement_461_a003662,461,2,0.8525229224820711
af3,Audio Flamingo 3,audio,a003672,agreement_461_a003672,461,1,0.9325078140287378
af3,Audio Flamingo 3,audio,a003660,agreement_461_a003660,461,1,0.7985860557503509
af3,Audio Flamingo 3,audio,a003717,agreement_463_a003717,463,2,0.3777187521771164
af3,Audio Flamingo 3,audio,a003727,agreement_464_a003727,464,2,0.5333339573903328
af3,Audio Flamingo 3,audio,a003724,agreement_464_a003724,464,1,0.755291478335022
af3,Audio Flamingo 3,audio,a003762,agreement_465_a003762,465,1,0.04223595704016139
af3,Audio Flamingo 3,audio,a003774,agreement_465_a003774,465,2,0.34909530382177584
af3,Audio Flamingo 3,audio,a003773,agreement_465_a003773,465,1,0.029347332437850187
af3,Audio Flamingo 3,audio,a003758,agreement_465_a003758,465,1,0.7314333583624585
af3,Audio Flamingo 3,audio,a003748,agreement_465_a003748,465,1,0.22308803857676832
af3,Audio Flamingo 3,audio,a003810,agreement_467_a003810,467,1,0.037481765111674316
af3,Audio Flamingo 3,audio,a003811,agreement_467_a003811,467,1,0.679745156485575
af3,Audio Flamingo 3,audio,a003837,agreement_468_a003837,468,1,0.5001342193157132
af3,Audio Flamingo 3,audio,a003858,agreement_468_a003858,468,1,0.4396779309409219
af3,Audio Flamingo 3,audio,a003847,agreement_468_a003847,468,1,0.32182565183200496
af3,Audio Flamingo 3,audio,a003864,agreement_469_a003864,469,1,0.562521735750639
af3,Audio Flamingo 3,audio,a003884,agreement_469_a003884,469,2,0.924160475117075
af3,Audio Flamingo 3,audio,a003892,agreement_469_a003892,469,2,0.6516601118303904
af3,Audio Flamingo 3,audio,a003889,agreement_469_a003889,469,1,0.20248246595883973
af3,Audio Flamingo 3,audio,a003904,agreement_470_a003904,470,1,0.6517551801874153
af3,Audio Flamingo 3,audio,a003909,agreement_470_a003909,470,2,0.43863805320482774
af3,Audio Flamingo 3,audio,a003905,agreement_470_a003905,470,1,0.3507053279416278
af3,Audio Flamingo 3,audio,a003916,agreement_470_a003916,470,1,0.32148904747431734
af3,Audio Flamingo 3,audio,a003928,agreement_471_a003928,471,1,0.5002362537126738
af3,Audio Flamingo 3,audio,a003934,agreement_471_a003934,471,1,0.053437421913465545
af3,Audio Flamingo 3,audio,a003919,agreement_471_a003919,471,1,0.7059275143735005
af3,Audio Flamingo 3,audio,a003938,agreement_472_a003938,472,1,0.6803002416833919
af3,Audio Flamingo 3,audio,a003948,agreement_472_a003948,472,1,0.8355462911061651
af3,Audio Flamingo 3,audio,a003950,agreement_472_a003950,472,1,0.3220775127512839
af3,Audio Flamingo 3,audio,a003975,agreement_474_a003975,474,2,0.407598190977205
af3,Audio Flamingo 3,audio,a003964,agreement_474_a003964,474,1,0.3489670267414987
af3,Audio Flamingo 3,audio,a003965,agreement_474_a003965,474,2,0.4694070417898104
af3,Audio Flamingo 3,audio,a004001,agreement_476_a004001,476,2,0.5625436771229637
af3,Audio Flamingo 3,audio,a004003,agreement_476_a004003,476,1,0.4695424918671221
af3,Audio Flamingo 3,audio,a004036,agreement_477_a004036,477,2,0.5626491354822615
af3,Audio Flamingo 3,audio,a004011,agreement_477_a004011,477,1,0.18277673777645018
af3,Audio Flamingo 3,audio,a004024,agreement_477_a004024,477,1,0.14825753587837787
af3,Audio Flamingo 3,audio,a004037,agreement_477_a004037,477,1,0.7060939210284269
af3,Audio Flamingo 3,audio,a004059,agreement_478_a004059,478,1,0.20359263602432512
af3,Audio Flamingo 3,audio,a004057,agreement_478_a004057,478,1,0.53150155011837
af3,Audio Flamingo 3,audio,a004040,agreement_478_a004040,478,1,0.6230526846927156
af3,Audio Flamingo 3,audio,a004079,agreement_480_a004079,480,1,0.7061726327150716
af3,Audio Flamingo 3,audio,a004082,agreement_480_a004082,480,1,0.2246045751531936
af3,Audio Flamingo 3,audio,a004140,agreement_482_a004140,482,1,0.5929554329798382
af3,Audio Flamingo 3,audio,a004229,agreement_485_a004229,485,1,0.9399246317226136
af3,Audio Flamingo 3,audio,a004239,agreement_486_a004239,486,1,0.7059253526045102
af3,Audio Flamingo 3,audio,a004270,agreement_487_a004270,487,1,0.11962928298810786
af3,Audio Flamingo 3,audio,a004279,agreement_488_a004279,488,1,0.3215930913725448
af3,Audio Flamingo 3,audio,a004291,agreement_488_a004291,488,4,0.46917358517803337
af3,Audio Flamingo 3,audio,a004290,agreement_488_a004290,488,2,0.4124843973571091
af3,Audio Flamingo 3,audio,a004310,agreement_489_a004310,489,1,0.04210743993716746
af3,Audio Flamingo 3,audio,a004360,agreement_492_a004360,492,1,0.13311853691139106
af3,Audio Flamingo 3,audio,a004419,agreement_603_a004419,603,3,0.563451542426948
af3,Audio Flamingo 3,audio,a004412,agreement_603_a004412,603,1,0.20527342103772228
af3,Audio Flamingo 3,audio,a004415,agreement_603_a004415,603,1,0.3496314799185997
af3,Audio Flamingo 3,audio,a004458,agreement_605_a004458,605,1,0.7058598504900172
af3,Audio Flamingo 3,audio,a004494,agreement_608_a004494,608,1,0.3496053444689643
af3,Audio Flamingo 3,audio,a004514,agreement_608_a004514,608,4,0.8177027067873736
af3,Audio Flamingo 3,audio,a004505,agreement_608_a004505,608,2,0.6794970179325371
af3,Audio Flamingo 3,audio,a004547,agreement_609_a004547,609,1,0.5315697694968498
af3,Audio Flamingo 3,audio,a004521,agreement_609_a004521,609,1,0.34891859897180455
af3,Audio Flamingo 3,audio,a004524,agreement_609_a004524,609,1,0.7060353654305227
af3,Audio Flamingo 3,audio,a004543,agreement_609_a004543,609,1,0.042174628358639735
af3,Audio Flamingo 3,audio,a004563,agreement_612_a004563,612,1,0.501424895772711
af3,Audio Flamingo 3,audio,a004570,agreement_612_a004570,612,1,0.8177300710108857
af3,Audio Flamingo 3,audio,a004600,agreement_615_a004600,615,1,0.8672806915559227
af3,Audio Flamingo 3,audio,a004580,agreement_615_a004580,615,1,0.349046703284909
af3,Audio Flamingo 3,audio,a004604,agreement_615_a004604,615,1,0.3780001895365473
af3,Audio Flamingo 3,audio,a004603,agreement_615_a004603,615,1,0.651683749173681
af3,Audio Flamingo 3,audio,a004684,agreement_620_a004684,620,1,0.15388662617250104
af3,Audio Flamingo 3,audio,a004702,agreement_622_a004702,622,1,0.7778521700800072
af3,Audio Flamingo 3,audio,a004759,agreement_624_a004759,624,2,0.6515824030240953
af3,Audio Flamingo 3,audio,a004752,agreement_624_a004752,624,1,0.7590606873419378
af3,Audio Flamingo 3,audio,a004772,agreement_625_a004772,625,2,0.798379041030431
af3,Audio Flamingo 3,audio,a004791,agreement_625_a004791,625,1,0.6793918052611759
af3,Audio Flamingo 3,audio,a004818,agreement_627_a004818,627,1,0.8520426141248734
af3,Audio Flamingo 3,audio,a004832,agreement_627_a004832,627,1,0.14814684346913995
af3,Audio Flamingo 3,audio,a004827,agreement_627_a004827,627,1,0.4082565907772547
af3,Audio Flamingo 3,audio,a004803,agreement_627_a004803,627,1,0.18260529015551827
af3,Audio Flamingo 3,audio,a004838,agreement_628_a004838,628,1,0.5004178185563696
af3,Audio Flamingo 3,audio,a004860,agreement_628_a004860,628,1,0.6807978619775595
af3,Audio Flamingo 3,audio,a004870,agreement_629_a004870,629,1,0.08515999338159431
af3,Audio Flamingo 3,audio,a004929,agreement_632_a004929,632,1,0.1650886405084053
af3,Audio Flamingo 3,audio,a004931,agreement_632_a004931,632,2,0.6231325552401529
af3,Audio Flamingo 3,audio,a004911,agreement_632_a004911,632,1,0.2693066208776099
af3,Audio Flamingo 3,audio,a004972,agreement_634_a004972,634,1,0.5639186077346946
af3,Audio Flamingo 3,audio,a004982,agreement_634_a004982,634,1,0.183163778941258
af3,Audio Flamingo 3,audio,a005013,agreement_636_a005013,636,2,0.8357653174964168
af3,Audio Flamingo 3,audio,a005017,agreement_636_a005017,636,2,0.777858559853945
af3,Audio Flamingo 3,audio,a005024,agreement_636_a005024,636,1,0.8357281104942633
af3,Audio Flamingo 3,audio,a005047,agreement_637_a005047,637,2,0.9579354681734222
af3,Audio Flamingo 3,audio,a005053,agreement_637_a005053,637,1,0.9149710533541765
af3,Audio Flamingo 3,audio,a005041,agreement_637_a005041,637,2,0.9579235248671908
af3,Audio Flamingo 3,audio,a005062,agreement_638_a005062,638,1,0.835606577708423
af3,Audio Flamingo 3,audio,a005078,agreement_640_a005078,640,6,0.966932987564781
af3,Audio Flamingo 3,audio,a005077,agreement_640_a005077,640,2,0.9669169645588415
af3,Audio Flamingo 3,audio,a005092,agreement_641_a005092,641,2,0.8671452942402824
af3,Audio Flamingo 3,audio,a005089,agreement_641_a005089,641,2,0.777443786299007
af3,Audio Flamingo 3,audio,a005100,agreement_649_a005100,649,2,0.7580464222773877
af3,Audio Flamingo 3,audio,a005110,agreement_649_a005110,649,1,0.5332013631186895
af3,Audio Flamingo 3,audio,a005139,agreement_650_a005139,650,3,0.7313542799867863
af3,Audio Flamingo 3,audio,a005276,agreement_659_a005276,659,2,0.9399407248225057
af3,Audio Flamingo 3,audio,a005289,agreement_659_a005289,659,3,0.5339144167124212
af3,Audio Flamingo 3,audio,a005288,agreement_659_a005288,659,1,0.9243283365185782
af3,Audio Flamingo 3,audio,a005275,agreement_659_a005275,659,2,0.6542981173143186
af3,Audio Flamingo 3,audio,a005306,agreement_660_a005306,660,3,0.8520861445794647
af3,Audio Flamingo 3,audio,a005326,agreement_660_a005326,660,1,0.6227611840769639
af3,Audio Flamingo 3,audio,a005352,agreement_661_a005352,661,1,0.9669425731809792
af3,Audio Flamingo 3,audio,a005351,agreement_661_a005351,661,1,0.9820339941015023
af3,Audio Flamingo 3,audio,a005340,agreement_661_a005340,661,1,0.5931734223731338
af3,Audio Flamingo 3,audio,a005354,agreement_661_a005354,661,1,0.47062370453433583
af3,Audio Flamingo 3,audio,a005373,agreement_662_a005373,662,1,0.623076908478329
af3,Audio Flamingo 3,audio,a005473,agreement_667_a005473,667,2,0.8934620427999039
af3,Audio Flamingo 3,audio,a005466,agreement_667_a005466,667,2,0.5734749490880605
af3,Audio Flamingo 3,audio,a005529,agreement_670_a005529,670,2,0.6227451594159934
af3,Audio Flamingo 3,audio,a005622,agreement_680_a005622,680,1,0.8181115447956313
af3,Audio Flamingo 3,audio,a005631,agreement_680_a005631,680,2,0.9325489468082886
af3,Audio Flamingo 3,audio,a005602,agreement_680_a005602,680,1,0.5696586393500788
af3,Audio Flamingo 3,audio,a005687,agreement_684_a005687,684,1,0.5928265425279927
af3,Audio Flamingo 3,audio,a005741,agreement_688_a005741,688,1,0.9770518493654219
af3,Audio Flamingo 3,audio,a005732,agreement_688_a005732,688,3,0.9048072223015219
af3,Audio Flamingo 3,audio,a005907,agreement_698_a005907,698,2,0.6525321476957872
af3,Audio Flamingo 3,audio,a005919,agreement_698_a005919,698,1,0.852418101855944
af3,Audio Flamingo 3,audio,a005914,agreement_698_a005914,698,2,0.9924230826856935
af3,Audio Flamingo 3,audio,a005917,agreement_698_a005917,698,2,0.9626921746510566
af3,Audio Flamingo 3,audio,a005921,agreement_698_a005921,698,2,0.9241827945394618
af3,Audio Flamingo 3,audio,a005896,agreement_698_a005896,698,1,0.5315305781931211
af3,Audio Flamingo 3,audio,a005928,agreement_698_a005928,698,1,0.5315762805757401
af3,Audio Flamingo 3,audio,a005969,agreement_705_a005969,705,1,0.8177666715797103
af3,Audio Flamingo 3,audio,a005988,agreement_707_a005988,707,1,0.9579545127987448
af3,Audio Flamingo 3,audio,a006009,agreement_708_a006009,708,1,0.7983295681916069
af3,Audio Flamingo 3,audio,a006073,agreement_712_a006073,712,2,0.1828183091714948
af3,Audio Flamingo 3,audio,a006066,agreement_712_a006066,712,2,0.06012953774698962
af3,Audio Flamingo 3,audio,a006094,agreement_713_a006094,713,3,0.9151906789838083
af3,Audio Flamingo 3,audio,a006150,agreement_716_a006150,716,2,0.9525899766988396
af3,Audio Flamingo 3,audio,a006145,agreement_716_a006145,716,1,0.8380467795091464
af3,Audio Flamingo 3,audio,a006167,agreement_717_a006167,717,2,0.37993613901337087
af3,Audio Flamingo 3,audio,a006210,agreement_718_a006210,718,1,0.5314242845072149
kimi,Kimi-Audio,audio,a000030,agreement_301_a000030,301,1,0.8771504861141379
kimi,Kimi-Audio,audio,a000018,agreement_301_a000018,301,1,0.8348253521945669
kimi,Kimi-Audio,audio,a000045,agreement_302_a000045,302,1,0.8645864615082445
kimi,Kimi-Audio,audio,a000033,agreement_302_a000033,302,1,0.6471102981092309
kimi,Kimi-Audio,audio,a000049,agreement_303_a000049,303,1,0.558594772098116
kimi,Kimi-Audio,audio,a000143,agreement_306_a000143,306,1,0.18417676496897262
kimi,Kimi-Audio,audio,a000141,agreement_306_a000141,306,1,0.1341933120295036
kimi,Kimi-Audio,audio,a000152,agreement_306_a000152,306,1,0.3872130383779381
kimi,Kimi-Audio,audio,a000160,agreement_307_a000160,307,3,0.20260458266495776
kimi,Kimi-Audio,audio,a000167,agreement_307_a000167,307,1,0.4010349262582109
kimi,Kimi-Audio,audio,a000193,agreement_308_a000193,308,4,0.9966447198681486
kimi,Kimi-Audio,audio,a000189,agreement_308_a000189,308,1,0.9974863712415983
kimi,Kimi-Audio,audio,a000243,agreement_311_a000243,311,1,0.987476189258153
kimi,Kimi-Audio,audio,a000262,agreement_312_a000262,312,1,0.5302490636872649
kimi,Kimi-Audio,audio,a000301,agreement_314_a000301,314,1,0.878409389243673
kimi,Kimi-Audio,audio,a000310,agreement_314_a000310,314,1,0.6494830836162743
kimi,Kimi-Audio,audio,a000319,agreement_314_a000319,314,1,0.8771389218010551
kimi,Kimi-Audio,audio,a000305,agreement_314_a000305,314,2,0.4994880539142994
