path,speaker,set,seg_uid,pair_id,fold
/workspace/p20/part14_clips/agreement_415_a002605.wav,415,agreement,a002605,197,2
/workspace/p20/part14_clips/agreement_416_a002627.wav,416,agreement,a002627,198,1
/workspace/p20/part14_clips/agreement_416_a002638.wav,416,agreement,a002638,199,1
/workspace/p20/part14_clips/agreement_419_a002698.wav,419,agreement,a002698,200,1
/workspace/p20/part14_clips/agreement_419_a002697.wav,419,agreement,a002697,201,1
/workspace/p20/part14_clips/agreement_419_a002701.wav,419,agreement,a002701,202,1
/workspace/p20/part14_clips/agreement_419_a002701.wav,419,agreement,a002701,203,1
/workspace/p20/part14_clips/agreement_419_a002712.wav,419,agreement,a002712,204,1
/workspace/p20/part14_clips/agreement_420_a002738.wav,420,agreement,a002738,205,2
/workspace/p20/part14_clips/agreement_420_a002740.wav,420,agreement,a002740,206,2
/workspace/p20/part14_clips/agreement_420_a002738.wav,420,agreement,a002738,207,2
/workspace/p20/part14_clips/agreement_423_a002821.wav,423,agreement,a002821,208,1
/workspace/p20/part14_clips/agreement_423_a002821.wav,423,agreement,a002821,209,1
/workspace/p20/part14_clips/agreement_423_a002821.wav,423,agreement,a002821,210,1
/workspace/p20/part14_clips/agreement_424_a002846.wav,424,agreement,a002846,211,0
/workspace/p20/part14_clips/agreement_424_a002826.wav,424,agreement,a002826,212,0
/workspace/p20/part14_clips/agreement_424_a002827.wav,424,agreement,a002827,213,0
/workspace/p20/part14_clips/agreement_426_a002894.wav,426,agreement,a002894,214,0
/workspace/p20/part14_clips/agreement_426_a002895.wav,426,agreement,a002895,215,0
/workspace/p20/part14_clips/agreement_426_a002895.wav,426,agreement,a002895,216,0
/workspace/p20/part14_clips/agreement_426_a002895.wav,426,agreement,a002895,217,0
/workspace/p20/part14_clips/agreement_429_a002951.wav,429,agreement,a002951,218,0
/workspace/p20/part14_clips/agreement_429_a002951.wav,429,agreement,a002951,219,0
/workspace/p20/part14_clips/agreement_430_a002960.wav,430,agreement,a002960,220,0
/workspace/p20/part14_clips/agreement_430_a002978.wav,430,agreement,a002978,221,0
/workspace/p20/part14_clips/agreement_430_a002968.wav,430,agreement,a002968,222,0
/workspace/p20/part14_clips/agreement_430_a002968.wav,430,agreement,a002968,223,0
/workspace/p20/part14_clips/agreement_430_a002978.wav,430,agreement,a002978,224,0
/workspace/p20/part14_clips/agreement_431_a002994.wav,431,agreement,a002994,225,4
/workspace/p20/part14_clips/agreement_431_a002994.wav,431,agreement,a002994,226,4
/workspace/p20/part14_clips/agreement_432_a003009.wav,432,agreement,a003009,227,0
/workspace/p20/part14_clips/agreement_434_a003064.wav,434,agreement,a003064,228,4
/workspace/p20/part14_clips/agreement_434_a003036.wav,434,agreement,a003036,229,4
/workspace/p20/part14_clips/agreement_434_a003058.wav,434,agreement,a003058,230,4
/workspace/p20/part14_clips/agreement_434_a003058.wav,434,agreement,a003058,231,4
/workspace/p20/part14_clips/agreement_436_a003091.wav,436,agreement,a003091,232,4
/workspace/p20/part14_clips/agreement_437_a003112.wav,437,agreement,a003112,233,3
/workspace/p20/part14_clips/agreement_437_a003120.wav,437,agreement,a003120,234,3
/workspace/p20/part14_clips/agreement_438_a003142.wav,438,agreement,a003142,235,2
/workspace/p20/part14_clips/agreement_438_a003133.wav,438,agreement,a003133,236,2
/workspace/p20/part14_clips/agreement_439_a003161.wav,439,agreement,a003161,237,1
/workspace/p20/part14_clips/agreement_439_a003181.wav,439,agreement,a003181,238,1
/workspace/p20/part14_clips/agreement_440_a003202.wav,440,agreement,a003202,239,4
/workspace/p20/part14_clips/agreement_440_a003196.wav,440,agreement,a003196,240,4
/workspace/p20/part14_clips/agreement_440_a003196.wav,440,agreement,a003196,241,4
/workspace/p20/part14_clips/agreement_440_a003206.wav,440,agreement,a003206,242,4
/workspace/p20/part14_clips/agreement_440_a003205.wav,440,agreement,a003205,243,4
/workspace/p20/part14_clips/agreement_441_a003229.wav,441,agreement,a003229,244,4
/workspace/p20/part14_clips/agreement_441_a003225.wav,441,agreement,a003225,245,4
/workspace/p20/part14_clips/agreement_441_a003223.wav,441,agreement,a003223,246,4
/workspace/p20/part14_clips/agreement_443_a003259.wav,443,agreement,a003259,247,3
/workspace/p20/part14_clips/agreement_445_a003309.wav,445,agreement,a003309,248,3
/workspace/p20/part14_clips/agreement_445_a003309.wav,445,agreement,a003309,249,3
/workspace/p20/part14_clips/agreement_445_a003302.wav,445,agreement,a003302,250,3
/workspace/p20/part14_clips/agreement_446_a003323.wav,446,agreement,a003323,251,2
/workspace/p20/part14_clips/agreement_447_a003344.wav,447,agreement,a003344,252,3
/workspace/p20/part14_clips/agreement_447_a003346.wav,447,agreement,a003346,253,3
/workspace/p20/part14_clips/agreement_447_a003353.wav,447,agreement,a003353,254,3
/workspace/p20/part14_clips/agreement_447_a003353.wav,447,agreement,a003353,255,3
/workspace/p20/part14_clips/agreement_447_a003353.wav,447,agreement,a003353,256,3
/workspace/p20/part14_clips/agreement_448_a003392.wav,448,agreement,a003392,257,0
/workspace/p20/part14_clips/agreement_448_a003392.wav,448,agreement,a003392,258,0
/workspace/p20/part14_clips/agreement_448_a003370.wav,448,agreement,a003370,259,0
/workspace/p20/part14_clips/agreement_448_a003385.wav,448,agreement,a003385,260,0
/workspace/p20/part14_clips/agreement_448_a003392.wav,448,agreement,a003392,261,0
/workspace/p20/part14_clips/agreement_448_a003370.wav,448,agreement,a003370,262,0
/workspace/p20/part14_clips/agreement_448_a003392.wav,448,agreement,a003392,263,0
/workspace/p20/part14_clips/agreement_448_a003392.wav,448,agreement,a003392,264,0
/workspace/p20/part14_clips/agreement_449_a003417.wav,449,agreement,a003417,265,1
/workspace/p20/part14_clips/agreement_451_a003483.wav,451,agreement,a003483,266,2
/workspace/p20/part14_clips/agreement_451_a003462.wav,451,agreement,a003462,267,2
/workspace/p20/part14_clips/agreement_451_a003462.wav,451,agreement,a003462,268,2
/workspace/p20/part14_clips/agreement_451_a003483.wav,451,agreement,a003483,269,2
/workspace/p20/part14_clips/agreement_451_a003461.wav,451,agreement,a003461,270,2
/workspace/p20/part14_clips/agreement_451_a003462.wav,451,agreement,a003462,271,2
/workspace/p20/part14_clips/agreement_452_a003493.wav,452,agreement,a003493,272,3
/workspace/p20/part14_clips/agreement_452_a003493.wav,452,agreement,a003493,273,3
/workspace/p20/part14_clips/agreement_452_a003493.wav,452,agreement,a003493,274,3
/workspace/p20/part14_clips/agreement_452_a003493.wav,452,agreement,a003493,275,3
/workspace/p20/part14_clips/agreement_454_a003525.wav,454,agreement,a003525,276,2
/workspace/p20/part14_clips/agreement_454_a003525.wav,454,agreement,a003525,277,2
/workspace/p20/part14_clips/agreement_454_a003534.wav,454,agreement,a003534,278,2
/workspace/p20/part14_clips/agreement_457_a003596.wav,457,agreement,a003596,279,2
/workspace/p20/part14_clips/agreement_457_a003598.wav,457,agreement,a003598,280,2
/workspace/p20/part14_clips/agreement_457_a003595.wav,457,agreement,a003595,281,2
/workspace/p20/part14_clips/agreement_457_a003602.wav,457,agreement,a003602,282,2
/workspace/p20/part14_clips/agreement_461_a003662.wav,461,agreement,a003662,283,1
/workspace/p20/part14_clips/agreement_461_a003672.wav,461,agreement,a003672,284,1
/workspace/p20/part14_clips/agreement_461_a003660.wav,461,agreement,a003660,285,1
/workspace/p20/part14_clips/agreement_461_a003662.wav,461,agreement,a003662,286,1
/workspace/p20/part14_clips/agreement_463_a003717.wav,463,agreement,a003717,287,0
/workspace/p20/part14_clips/agreement_463_a003717.wav,463,agreement,a003717,288,0
/workspace/p20/part14_clips/agreement_464_a003727.wav,464,agreement,a003727,289,1
/workspace/p20/part14_clips/agreement_464_a003724.wav,464,agreement,a003724,290,1
/workspace/p20/part14_clips/agreement_464_a003727.wav,464,agreement,a003727,291,1
/workspace/p20/part14_clips/agreement_465_a003762.wav,465,agreement,a003762,292,1
/workspace/p20/part14_clips/agreement_465_a003774.wav,465,agreement,a003774,293,1
/workspace/p20/part14_clips/agreement_465_a003773.wav,465,agreement,a003773,294,1
/workspace/p20/part14_clips/agreement_465_a003774.wav,465,agreement,a003774,295,1
/workspace/p20/part14_clips/agreement_465_a003758.wav,465,agreement,a003758,296,1
/workspace/p20/part14_clips/agreement_465_a003748.wav,465,agreement,a003748,297,1
/workspace/p20/part14_clips/agreement_467_a003810.wav,467,agreement,a003810,298,4
/workspace/p20/part14_clips/agreement_467_a003811.wav,467,agreement,a003811,299,4
/workspace/p20/part14_clips/agreement_468_a003837.wav,468,agreement,a003837,300,0
/workspace/p20/part14_clips/agreement_468_a003858.wav,468,agreement,a003858,301,0
/workspace/p20/part14_clips/agreement_468_a003847.wav,468,agreement,a003847,302,0
/workspace/p20/part14_clips/agreement_469_a003864.wav,469,agreement,a003864,303,4
/workspace/p20/part14_clips/agreement_469_a003884.wav,469,agreement,a003884,304,4
/workspace/p20/part14_clips/agreement_469_a003884.wav,469,agreement,a003884,305,4
/workspace/p20/part14_clips/agreement_469_a003892.wav,469,agreement,a003892,306,4
/workspace/p20/part14_clips/agreement_469_a003889.wav,469,agreement,a003889,307,4
/workspace/p20/part14_clips/agreement_469_a003892.wav,469,agreement,a003892,308,4
/workspace/p20/part14_clips/agreement_470_a003904.wav,470,agreement,a003904,309,2
/workspace/p20/part14_clips/agreement_470_a003909.wav,470,agreement,a003909,310,2
/workspace/p20/part14_clips/agreement_470_a003909.wav,470,agreement,a003909,311,2
/workspace/p20/part14_clips/agreement_470_a003905.wav,470,agreement,a003905,312,2
/workspace/p20/part14_clips/agreement_470_a003916.wav,470,agreement,a003916,313,2
/workspace/p20/part14_clips/agreement_471_a003928.wav,471,agreement,a003928,314,4
/workspace/p20/part14_clips/agreement_471_a003934.wav,471,agreement,a003934,315,4
/workspace/p20/part14_clips/agreement_471_a003919.wav,471,agreement,a003919,316,4
/workspace/p20/part14_clips/agreement_472_a003938.wav,472,agreement,a003938,317,3
/workspace/p20/part14_clips/agreement_472_a003948.wav,472,agreement,a003948,318,3
/workspace/p20/part14_clips/agreement_472_a003950.wav,472,agreement,a003950,319,3
/workspace/p20/part14_clips/agreement_474_a003975.wav,474,agreement,a003975,320,1
/workspace/p20/part14_clips/agreement_474_a003975.wav,474,agreement,a003975,321,1
/workspace/p20/part14_clips/agreement_474_a003964.wav,474,agreement,a003964,322,1
/workspace/p20/part14_clips/agreement_474_a003965.wav,474,agreement,a003965,323,1
/workspace/p20/part14_clips/agreement_474_a003965.wav,474,agreement,a003965,324,1
/workspace/p20/part14_clips/agreement_476_a004001.wav,476,agreement,a004001,325,2
/workspace/p20/part14_clips/agreement_476_a004003.wav,476,agreement,a004003,326,2
/workspace/p20/part14_clips/agreement_476_a004001.wav,476,agreement,a004001,327,2
/workspace/p20/part14_clips/agreement_477_a004036.wav,477,agreement,a004036,328,0
/workspace/p20/part14_clips/agreement_477_a004011.wav,477,agreement,a004011,329,0
/workspace/p20/part14_clips/agreement_477_a004024.wav,477,agreement,a004024,330,0
/workspace/p20/part14_clips/agreement_477_a004036.wav,477,agreement,a004036,331,0
/workspace/p20/part14_clips/agreement_477_a004037.wav,477,agreement,a004037,332,0
/workspace/p20/part14_clips/agreement_478_a004059.wav,478,agreement,a004059,333,1
/workspace/p20/part14_clips/agreement_478_a004057.wav,478,agreement,a004057,334,1
/workspace/p20/part14_clips/agreement_478_a004040.wav,478,agreement,a004040,335,1
/workspace/p20/part14_clips/agreement_480_a004079.wav,480,agreement,a004079,336,3
/workspace/p20/part14_clips/agreement_480_a004082.wav,480,agreement,a004082,337,3
/workspace/p20/part14_clips/agreement_482_a004140.wav,482,agreement,a004140,338,0
/workspace/p20/part14_clips/agreement_485_a004229.wav,485,agreement,a004229,339,4
/workspace/p20/part14_clips/agreement_486_a004239.wav,486,agreement,a004239,340,3
/workspace/p20/part14_clips/agreement_487_a004270.wav,487,agreement,a004270,341,2
/workspace/p20/part14_clips/agreement_488_a004279.wav,488,agreement,a004279,342,1
/workspace/p20/part14_clips/agreement_488_a004291.wav,488,agreement,a004291,343,1
/workspace/p20/part14_clips/agreement_488_a004291.wav,488,agreement,a004291,344,1
/workspace/p20/part14_clips/agreement_488_a004291.wav,488,agreement,a004291,345,1
/workspace/p20/part14_clips/agreement_488_a004290.wav,488,agreement,a004290,346,1
/workspace/p20/part14_clips/agreement_488_a004290.wav,488,agreement,a004290,347,1
/workspace/p20/part14_clips/agreement_488_a004291.wav,488,agreement,a004291,348,1
/workspace/p20/part14_clips/agreement_489_a004310.wav,489,agreement,a004310,349,1
/workspace/p20/part14_clips/agreement_492_a004360.wav,492,agreement,a004360,350,0
/workspace/p20/part14_clips/agreement_603_a004419.wav,603,agreement,a004419,351,3
/workspace/p20/part14_clips/agreement_603_a004412.wav,603,agreement,a004412,352,3
/workspace/p20/part14_clips/agreement_603_a004415.wav,603,agreement,a004415,353,3
/workspace/p20/part14_clips/agreement_603_a004419.wav,603,agreement,a004419,354,3
/workspace/p20/part14_clips/agreement_603_a004419.wav,603,agreement,a004419,355,3
/workspace/p20/part14_clips/agreement_605_a004458.wav,605,agreement,a004458,356,4
/workspace/p20/part14_clips/agreement_608_a004494.wav,608,agreement,a004494,357,4
/workspace/p20/part14_clips/agreement_608_a004514.wav,608,agreement,a004514,358,4
/workspace/p20/part14_clips/agreement_608_a004514.wav,608,agreement,a004514,359,4
/workspace/p20/part14_clips/agreement_608_a004514.wav,608,agreement,a004514,360,4
/workspace/p20/part14_clips/agreement_608_a004505.wav,608,agreement,a004505,361,4
/workspace/p20/part14_clips/agreement_608_a004505.wav,608,agreement,a004505,362,4
/workspace/p20/part14_clips/agreement_608_a004514.wav,608,agreement,a004514,363,4
/workspace/p20/part14_clips/agreement_609_a004547.wav,609,agreement,a004547,364,0
/workspace/p20/part14_clips/agreement_609_a004521.wav,609,agreement,a004521,365,0
/workspace/p20/part14_clips/agreement_609_a004524.wav,609,agreement,a004524,366,0
/workspace/p20/part14_clips/agreement_609_a004543.wav,609,agreement,a004543,367,0
/workspace/p20/part14_clips/agreement_612_a004563.wav,612,agreement,a004563,368,2
/workspace/p20/part14_clips/agreement_612_a004570.wav,612,agreement,a004570,369,2
/workspace/p20/part14_clips/agreement_615_a004600.wav,615,agreement,a004600,370,4
/workspace/p20/part14_clips/agreement_615_a004580.wav,615,agreement,a004580,371,4
/workspace/p20/part14_clips/agreement_615_a004604.wav,615,agreement,a004604,372,4
/workspace/p20/part14_clips/agreement_615_a004603.wav,615,agreement,a004603,373,4
/workspace/p20/part14_clips/agreement_620_a004684.wav,620,agreement,a004684,374,3
/workspace/p20/part14_clips/agreement_622_a004702.wav,622,agreement,a004702,375,2
/workspace/p20/part14_clips/agreement_624_a004759.wav,624,agreement,a004759,376,0
/workspace/p20/part14_clips/agreement_624_a004759.wav,624,agreement,a004759,377,0
/workspace/p20/part14_clips/agreement_624_a004752.wav,624,agreement,a004752,378,0
/workspace/p20/part14_clips/agreement_625_a004772.wav,625,agreement,a004772,379,4
/workspace/p20/part14_clips/agreement_625_a004791.wav,625,agreement,a004791,380,4
/workspace/p20/part14_clips/agreement_625_a004772.wav,625,agreement,a004772,381,4
/workspace/p20/part14_clips/agreement_627_a004818.wav,627,agreement,a004818,382,3
/workspace/p20/part14_clips/agreement_627_a004832.wav,627,agreement,a004832,383,3
/workspace/p20/part14_clips/agreement_627_a004827.wav,627,agreement,a004827,384,3
/workspace/p20/part14_clips/agreement_627_a004803.wav,627,agreement,a004803,385,3
/workspace/p20/part14_clips/agreement_628_a004838.wav,628,agreement,a004838,386,1
/workspace/p20/part14_clips/agreement_628_a004860.wav,628,agreement,a004860,387,1
/workspace/p20/part14_clips/agreement_629_a004870.wav,629,agreement,a004870,388,1
/workspace/p20/part14_clips/agreement_632_a004929.wav,632,agreement,a004929,389,2
/workspace/p20/part14_clips/agreement_632_a004931.wav,632,agreement,a004931,390,2
/workspace/p20/part14_clips/agreement_632_a004931.wav,632,agreement,a004931,391,2
/workspace/p20/part14_clips/agreement_632_a004911.wav,632,agreement,a004911,392,2
/workspace/p20/part14_clips/agreement_634_a004972.wav,634,agreement,a004972,393,3
/workspace/p20/part14_clips/agreement_634_a004982.wav,634,agreement,a004982,394,3
/workspace/p20/part14_clips/agreement_636_a005013.wav,636,agreement,a005013,395,2
/workspace/p20/part14_clips/agreement_636_a005013.wav,636,agreement,a005013,396,2
/workspace/p20/part14_clips/agreement_636_a005017.wav,636,agreement,a005017,397,2
/workspace/p20/part14_clips/agreement_636_a005024.wav,636,agreement,a005024,398,2
/workspace/p20/part14_clips/agreement_636_a005017.wav,636,agreement,a005017,399,2
/workspace/p20/part14_clips/agreement_637_a005047.wav,637,agreement,a005047,400,1
/workspace/p20/part14_clips/agreement_637_a005053.wav,637,agreement,a005053,401,1
/workspace/p20/part14_clips/agreement_637_a005041.wav,637,agreement,a005041,402,1
/workspace/p20/part14_clips/agreement_637_a005041.wav,637,agreement,a005041,403,1
/workspace/p20/part14_clips/agreement_637_a005047.wav,637,agreement,a005047,404,1
/workspace/p20/part14_clips/agreement_638_a005062.wav,638,agreement,a005062,405,0
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,406,1
/workspace/p20/part14_clips/agreement_640_a005077.wav,640,agreement,a005077,407,1
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,408,1
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,409,1
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,410,1
/workspace/p20/part14_clips/agreement_640_a005077.wav,640,agreement,a005077,411,1
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,412,1
/workspace/p20/part14_clips/agreement_640_a005078.wav,640,agreement,a005078,413,1
/workspace/p20/part14_clips/agreement_641_a005092.wav,641,agreement,a005092,414,1
/workspace/p20/part14_clips/agreement_641_a005089.wav,641,agreement,a005089,415,1
/workspace/p20/part14_clips/agreement_641_a005092.wav,641,agreement,a005092,416,1
/workspace/p20/part14_clips/agreement_641_a005089.wav,641,agreement,a005089,417,1
/workspace/p20/part14_clips/agreement_649_a005100.wav,649,agreement,a005100,418,2
/workspace/p20/part14_clips/agreement_649_a005110.wav,649,agreement,a005110,419,2
/workspace/p20/part14_clips/agreement_649_a005100.wav,649,agreement,a005100,420,2
/workspace/p20/part14_clips/agreement_650_a005139.wav,650,agreement,a005139,421,1
/workspace/p20/part14_clips/agreement_650_a005139.wav,650,agreement,a005139,422,1
/workspace/p20/part14_clips/agreement_650_a005139.wav,650,agreement,a005139,423,1
/workspace/p20/part14_clips/agreement_659_a005276.wav,659,agreement,a005276,424,4
/workspace/p20/part14_clips/agreement_659_a005289.wav,659,agreement,a005289,425,4
/workspace/p20/part14_clips/agreement_659_a005288.wav,659,agreement,a005288,426,4
/workspace/p20/part14_clips/agreement_659_a005276.wav,659,agreement,a005276,427,4
/workspace/p20/part14_clips/agreement_659_a005289.wav,659,agreement,a005289,428,4
/workspace/p20/part14_clips/agreement_659_a005275.wav,659,agreement,a005275,429,4
/workspace/p20/part14_clips/agreement_659_a005275.wav,659,agreement,a005275,430,4
/workspace/p20/part14_clips/agreement_659_a005289.wav,659,agreement,a005289,431,4
/workspace/p20/part14_clips/agreement_660_a005306.wav,660,agreement,a005306,432,0
/workspace/p20/part14_clips/agreement_660_a005306.wav,660,agreement,a005306,433,0
/workspace/p20/part14_clips/agreement_660_a005306.wav,660,agreement,a005306,434,0
/workspace/p20/part14_clips/agreement_660_a005326.wav,660,agreement,a005326,435,0
/workspace/p20/part14_clips/agreement_661_a005352.wav,661,agreement,a005352,436,4
/workspace/p20/part14_clips/agreement_661_a005351.wav,661,agreement,a005351,437,4
/workspace/p20/part14_clips/agreement_661_a005340.wav,661,agreement,a005340,438,4
/workspace/p20/part14_clips/agreement_661_a005354.wav,661,agreement,a005354,439,4
/workspace/p20/part14_clips/agreement_662_a005373.wav,662,agreement,a005373,440,4
/workspace/p20/part14_clips/agreement_667_a005473.wav,667,agreement,a005473,441,3
/workspace/p20/part14_clips/agreement_667_a005473.wav,667,agreement,a005473,442,3
/workspace/p20/part14_clips/agreement_667_a005466.wav,667,agreement,a005466,443,3
/workspace/p20/part14_clips/agreement_667_a005466.wav,667,agreement,a005466,444,3
/workspace/p20/part14_clips/agreement_670_a005529.wav,670,agreement,a005529,445,2
/workspace/p20/part14_clips/agreement_670_a005529.wav,670,agreement,a005529,446,2
/workspace/p20/part14_clips/agreement_680_a005622.wav,680,agreement,a005622,447,0
/workspace/p20/part14_clips/agreement_680_a005631.wav,680,agreement,a005631,448,0
/workspace/p20/part14_clips/agreement_680_a005602.wav,680,agreement,a005602,449,0
/workspace/p20/part14_clips/agreement_680_a005631.wav,680,agreement,a005631,450,0
/workspace/p20/part14_clips/agreement_684_a005687.wav,684,agreement,a005687,451,3
/workspace/p20/part14_clips/agreement_688_a005741.wav,688,agreement,a005741,452,4
/workspace/p20/part14_clips/agreement_688_a005732.wav,688,agreement,a005732,453,4
/workspace/p20/part14_clips/agreement_688_a005732.wav,688,agreement,a005732,454,4
/workspace/p20/part14_clips/agreement_688_a005732.wav,688,agreement,a005732,455,4
/workspace/p20/part14_clips/agreement_698_a005907.wav,698,agreement,a005907,456,2
/workspace/p20/part14_clips/agreement_698_a005919.wav,698,agreement,a005919,457,2
/workspace/p20/part14_clips/agreement_698_a005914.wav,698,agreement,a005914,458,2
/workspace/p20/part14_clips/agreement_698_a005907.wav,698,agreement,a005907,459,2
/workspace/p20/part14_clips/agreement_698_a005917.wav,698,agreement,a005917,460,2
/workspace/p20/part14_clips/agreement_698_a005917.wav,698,agreement,a005917,461,2
/workspace/p20/part14_clips/agreement_698_a005921.wav,698,agreement,a005921,462,2
/workspace/p20/part14_clips/agreement_698_a005896.wav,698,agreement,a005896,463,2
/workspace/p20/part14_clips/agreement_698_a005914.wav,698,agreement,a005914,464,2
/workspace/p20/part14_clips/agreement_698_a005921.wav,698,agreement,a005921,465,2
/workspace/p20/part14_clips/agreement_698_a005928.wav,698,agreement,a005928,466,2
/workspace/p20/part14_clips/agreement_705_a005969.wav,705,agreement,a005969,467,2
/workspace/p20/part14_clips/agreement_707_a005988.wav,707,agreement,a005988,468,1
/workspace/p20/part14_clips/agreement_708_a006009.wav,708,agreement,a006009,469,0
/workspace/p20/part14_clips/agreement_712_a006073.wav,712,agreement,a006073,470,3
/workspace/p20/part14_clips/agreement_712_a006066.wav,712,agreement,a006066,471,3
/workspace/p20/part14_clips/agreement_712_a006066.wav,712,agreement,a006066,472,3
/workspace/p20/part14_clips/agreement_712_a006073.wav,712,agreement,a006073,473,3
/workspace/p20/part14_clips/agreement_713_a006094.wav,713,agreement,a006094,474,0
/workspace/p20/part14_clips/agreement_713_a006094.wav,713,agreement,a006094,475,0
/workspace/p20/part14_clips/agreement_713_a006094.wav,713,agreement,a006094,476,0
/workspace/p20/part14_clips/agreement_716_a006150.wav,716,agreement,a006150,477,4
/workspace/p20/part14_clips/agreement_716_a006150.wav,716,agreement,a006150,478,4
/workspace/p20/part14_clips/agreement_716_a006145.wav,716,agreement,a006145,479,4
/workspace/p20/part14_clips/agreement_717_a006167.wav,717,agreement,a006167,480,1
/workspace/p20/part14_clips/agreement_717_a006167.wav,717,agreement,a006167,481,1
/workspace/p20/part14_clips/agreement_718_a006210.wav,718,agreement,a006210,482,0
