seg_uid,set,pair_id,speaker_id,label,start,end,span,speech_s,nw,n_turns,p_pos,p_neg,p_neu,clearly_positive,clearly_negative,val,npos,nneg,oof
c004293,conflict,346,488,0,680.5,716.4,35.89999999999998,35.89999999999998,105,1,0.014988168,0.7807381,0.20427363,0,1,-4.0,1,3,0.2561322185345381
c004294,conflict,347,488,0,717.6,752.2,34.60000000000002,21.299999999999955,60,4,0.011435886,0.81399024,0.17457394,0,1,-7.6,1,4,0.539945749784515
c004295,conflict,348,488,0,758.4,777.0,18.600000000000023,18.600000000000023,56,1,0.010619204,0.8384175,0.15096335,0,1,-2.7,1,2,0.4231604332186641
c004304,conflict,349,489,0,326.3,364.0,37.69999999999999,15.399999999999975,42,6,0.010415765,0.8665381,0.12304615,0,1,-5.0,1,3,0.465329372019929
c004351,conflict,350,492,0,188.7,218.4,29.700000000000017,25.30000000000001,44,2,0.007483051,0.90388083,0.08863612,0,1,-3.0,1,3,0.3122148488370839
c004422,conflict,351,603,0,671.0,711.7,40.700000000000045,26.199999999999932,85,3,0.012156653,0.81873524,0.16910808,0,1,-9.0,1,5,0.4079881864935895
c004430,conflict,352,603,0,910.2,937.5,27.299999999999955,18.700000000000045,80,3,0.008451978,0.87316984,0.118378215,0,1,1.0,3,2,0.65835685218419
c004434,conflict,353,603,0,1047.6,1061.8,14.200000000000044,14.200000000000044,59,1,0.014477485,0.71723485,0.2682877,0,1,-5.0,0,3,0.3837916241963766
c004435,conflict,354,603,0,1068.0,1100.2,32.200000000000045,24.40000000000009,77,3,0.026690762,0.72786653,0.24544267,0,1,3.0,3,2,0.522704228704006
c004438,conflict,355,603,0,1168.6,1200.0,31.40000000000009,22.40000000000032,96,3,0.016228728,0.84579784,0.13797343,0,1,5.5,7,4,0.443225899906886
c004454,conflict,356,605,0,162.6,174.0,11.400000000000006,11.400000000000006,37,1,0.020089831,0.7245263,0.25538394,0,1,-2.0,0,1,0.4455249550767526
c004488,conflict,357,608,0,238.3,277.6,39.30000000000001,16.900000000000006,42,4,0.009196574,0.8336509,0.15715261,0,1,-3.0,0,2,0.6609347924375845
c004498,conflict,358,608,0,667.0,684.0,17.0,13.900000000000093,42,3,0.015891183,0.7452629,0.23884581,0,1,-2.0,0,2,0.5216890470939534
c004506,conflict,359,608,0,898.1,913.1,15.0,15.0,41,1,0.011576593,0.794389,0.19403438,0,1,0.0,2,2,0.3258093601253676
c004508,conflict,360,608,0,939.2,953.0,13.799999999999956,13.799999999999956,47,1,0.007521506,0.85305333,0.1394252,0,1,1.0,2,1,0.5395349761970545
c004509,conflict,361,608,0,955.8,987.0,31.200000000000045,8.300000000000068,29,3,0.025213156,0.7038837,0.27090314,0,1,-1.5,1,1,0.4809795201592514
c004510,conflict,362,608,0,1003.9,1027.4,23.500000000000114,15.700000000000273,45,4,0.009998957,0.8823081,0.1076929,0,1,0.0,2,2,0.5370371748037642
c004511,conflict,363,608,0,1029.6,1047.2,17.600000000000136,15.200000000000273,56,2,0.011206764,0.7919104,0.19688283,0,1,8.6,4,0,0.5157716516777111
c004531,conflict,364,609,0,526.6,554.3,27.699999999999932,23.20000000000016,57,4,0.0062939785,0.8906603,0.10304578,0,1,-4.5,1,3,0.4234336460039205
c004532,conflict,365,609,0,567.0,603.0,36.0,36.0,99,1,0.02057733,0.71153873,0.26788402,0,1,0.0,1,2,0.4102713265075004
c004533,conflict,366,609,0,604.0,647.2,43.200000000000045,31.600000000000023,79,2,0.015349421,0.7371964,0.2474542,0,1,0.0,1,1,0.3439828919839756
c004534,conflict,367,609,0,666.9,687.8,20.899999999999977,20.899999999999977,54,1,0.024742529,0.76712984,0.20812757,0,1,0.0,0,0,0.6898265403317126
c004554,conflict,368,612,0,53.5,109.7,56.2,11.4,44,7,0.01431997,0.76769114,0.21798885,0,1,0.0,0,0,0.5827704928228863
c004562,conflict,369,612,0,430.8,463.3,32.5,18.0,56,3,0.018571766,0.8038849,0.17754333,0,1,4.7,4,2,0.4383440209183832
c004587,conflict,370,615,0,578.0,615.7,37.700000000000045,16.600000000000136,41,8,0.0095509,0.7638535,0.22659552,0,1,-9.0,0,3,0.3108322463453835
c004594,conflict,371,615,0,892.5,914.8,22.299999999999955,16.09999999999991,46,4,0.027885538,0.74327916,0.2288352,0,1,5.6,4,1,0.391737943378366
c004598,conflict,372,615,0,987.7,1007.4,19.699999999999932,18.299999999999955,59,2,0.009179434,0.9180607,0.07275988,0,1,7.0,5,3,0.4821019445857556
c004599,conflict,373,615,0,1009.3,1019.2,9.900000000000093,6.7000000000000455,26,3,0.00779833,0.9025962,0.089605436,0,1,3.0,2,1,0.4436987060223473
c004678,conflict,374,620,0,128.0,141.5,13.5,8.700000000000017,25,3,0.029857436,0.82965374,0.14048885,0,1,-2.0,0,1,0.4139498983535446
c004706,conflict,375,622,0,411.0,431.3,20.30000000000001,7.700000000000045,25,4,0.010665557,0.7700242,0.2193103,0,1,-3.0,0,1,0.4293609037859283
c004751,conflict,376,624,1,240.8,280.5,39.69999999999999,16.19999999999999,41,6,0.85659933,0.021649301,0.12175135,1,0,9.0,4,0,0.4731358264426881
c004757,conflict,377,624,1,509.2,547.3,38.099999999999966,12.099999999999852,43,8,0.83717203,0.012024218,0.15080377,1,0,4.0,2,0,0.3293027124824324
c004762,conflict,378,624,1,700.1,722.5,22.399999999999977,13.100000000000025,40,7,0.94025624,0.017823959,0.041919798,1,0,3.0,2,1,0.4808930938741222
c004777,conflict,379,625,0,568.6,590.9,22.299999999999955,15.600000000000025,41,3,0.020194568,0.76580966,0.21399581,0,1,-4.0,1,2,0.4182678046516871
c004778,conflict,380,625,0,592.4,633.1,40.700000000000045,31.200000000000045,103,2,0.031170191,0.7399144,0.22891538,0,1,2.0,3,2,0.343369678890092
c004779,conflict,381,625,0,651.3,673.2,21.90000000000009,20.300000000000068,59,2,0.016535722,0.78085494,0.2026094,0,1,4.0,2,0,0.3092953387791094
c004811,conflict,382,627,0,548.6,595.4,46.799999999999955,18.300000000000185,48,9,0.008227551,0.84393996,0.14783248,0,1,-1.0,2,3,0.3702471956983944
c004815,conflict,383,627,0,731.8,753.3,21.5,17.399999999999977,46,3,0.013657787,0.7538006,0.23254164,0,1,8.0,4,0,0.2498392323440663
c004824,conflict,384,627,0,1050.4,1079.6,29.199999999999815,24.90000000000009,69,4,0.01135915,0.8138398,0.17480107,0,1,6.8,7,4,0.3875600179195197
c004825,conflict,385,627,0,1085.1,1109.9,24.800000000000185,18.500000000000227,43,4,0.012604286,0.7424206,0.24497509,0,1,-0.3,3,3,0.3975845547516561
c004846,conflict,386,628,0,548.6,591.7,43.10000000000002,35.000000000000114,93,2,0.016163781,0.72991633,0.2539199,0,1,-8.0,0,3,0.4523345919328004
c004849,conflict,387,628,0,671.4,694.3,22.899999999999977,18.399999999999977,59,2,0.015016724,0.8258864,0.15909685,0,1,1.0,1,0,0.3064747432210723
c004877,conflict,388,629,0,643.4,669.3,25.899999999999977,20.799999999999955,41,4,0.021006998,0.7356111,0.24338195,0,1,0.0,0,0,0.3594290401376109
c004906,conflict,389,632,0,208.8,236.8,28.0,15.700000000000044,46,4,0.017000975,0.72534037,0.25765866,0,1,-0.7,1,1,0.443984010117498
c004919,conflict,390,632,0,659.6,679.4,19.799999999999955,18.59999999999991,52,2,0.0057612085,0.90314656,0.09109221,0,1,11.0,5,0,0.2092170828312133
c004920,conflict,391,632,0,690.2,712.0,21.799999999999955,21.799999999999955,72,1,0.01727989,0.7856072,0.1971129,0,1,-8.0,1,4,0.3120964598123066
c004923,conflict,392,632,0,808.6,841.0,32.39999999999998,32.39999999999998,102,1,0.012943639,0.7110728,0.2759836,0,1,4.0,3,1,0.456641647959887
c004970,conflict,393,634,0,163.8,171.9,8.099999999999994,8.099999999999994,25,1,0.008377866,0.8841755,0.10744663,0,1,-4.0,0,2,0.3159423697040407
c004977,conflict,394,634,0,414.5,441.1,26.600000000000023,17.599999999999966,52,3,0.023747846,0.79075813,0.185494,0,1,-7.0,0,3,0.5004040022263478
c004995,conflict,395,636,1,147.2,195.1,47.900000000000006,26.30000000000004,68,4,0.9296378,0.010117053,0.060245194,1,0,5.0,2,0,0.4258067283273901
c004997,conflict,396,636,1,234.0,284.8,50.80000000000001,41.80000000000001,123,3,0.8734319,0.02263384,0.10393428,1,0,25.5,8,1,0.3845977682970277
c004999,conflict,397,636,1,319.2,348.5,29.30000000000001,27.40000000000003,80,2,0.93841624,0.0110443765,0.0505394,1,0,19.6,5,0,0.3503373456152516
c005031,conflict,398,636,1,1479.9,1502.3,22.399999999999864,20.699999999999815,67,2,0.9102768,0.014159311,0.07556392,1,0,4.5,2,1,0.4361960044871683
c005034,conflict,399,636,1,1554.7,1583.4,28.700000000000045,20.000000000000227,59,3,0.7231247,0.09464396,0.18223135,1,0,11.0,4,1,0.5430084900245539
c005040,conflict,400,637,1,234.0,291.5,57.5,48.0,93,3,0.8546247,0.012428289,0.13294695,1,0,11.0,5,0,0.3406608978037857
c005044,conflict,401,637,1,459.9,498.3,38.400000000000034,37.19999999999999,72,2,0.95705354,0.005871596,0.037074864,1,0,6.0,2,0,0.3815279674321656
c005045,conflict,402,637,1,499.1,510.3,11.199999999999989,11.199999999999989,27,1,0.92635083,0.009989025,0.06366013,1,0,8.75,2,0,0.2062038757411129
c005057,conflict,403,637,1,1033.4,1048.5,15.099999999999907,13.899999999999864,25,2,0.82715344,0.013968308,0.15887831,1,0,2.0,1,0,0.3938714840157786
c005058,conflict,404,637,1,1089.1,1169.8,80.70000000000005,54.200000000000045,107,7,0.95105076,0.0064682853,0.042481,1,0,11.5,8,2,0.3829699981805441
c005059,conflict,405,638,1,41.1,127.9,86.80000000000001,11.29999999999999,27,10,0.7242639,0.0128873,0.26284873,1,0,0.0,0,0,0.3950758523168849
c005068,conflict,406,640,1,130.6,192.2,61.599999999999994,47.599999999999966,120,4,0.9014164,0.0058515402,0.09273201,1,0,9.0,4,0,0.1712026924083024
c005069,conflict,407,640,1,199.5,214.6,15.099999999999994,15.099999999999994,44,1,0.9699135,0.0020720246,0.02801446,1,0,3.0,1,0,0.2711976394143683
c005070,conflict,408,640,1,216.0,255.2,39.19999999999999,18.90000000000001,44,3,0.90907484,0.0048916517,0.08603349,1,0,6.0,3,0,0.3508377195990234
c005072,conflict,409,640,1,296.1,332.0,35.89999999999998,26.0,79,3,0.79134303,0.011205882,0.19745106,1,0,-0.8000000000000007,5,3,0.2837977376247358
c005081,conflict,410,640,1,615.4,653.0,37.60000000000002,13.5,46,3,0.9622598,0.003973977,0.033766184,1,0,7.0,2,0,0.2607833839891992
c005082,conflict,411,640,1,662.9,676.4,13.5,13.5,43,1,0.9563581,0.01018757,0.033454336,1,0,5.0,2,0,0.3659386195181209
c005083,conflict,412,640,1,683.8,728.6,44.80000000000007,33.200000000000045,83,3,0.9365803,0.0067530405,0.056666598,1,0,15.0,7,0,0.3228512482347822
c005084,conflict,413,640,1,732.5,759.3,26.799999999999955,20.799999999999955,70,2,0.9697944,0.009053424,0.021152146,1,0,7.0,4,1,0.3303130587311432
c005085,conflict,414,641,1,116.3,202.8,86.50000000000001,17.70000000000003,41,11,0.703906,0.07917859,0.21691549,1,0,0.0,2,2,0.4688701849906731
c005086,conflict,415,641,1,208.2,221.2,13.0,13.0,31,1,0.97946596,0.0019787594,0.018555263,1,0,6.0,1,0,0.3194356720998099
c005093,conflict,416,641,1,548.8,620.3,71.5,17.199999999999932,44,12,0.75276375,0.061424166,0.18581212,1,0,11.8,5,1,0.359939223366551
c005094,conflict,417,641,1,621.8,655.3,33.5,13.600000000000025,32,5,0.97800046,0.003489613,0.018509928,1,0,15.0,4,0,0.3590642992409426
c005115,conflict,418,649,1,817.9,870.0,52.10000000000002,16.100000000000023,44,6,0.80039465,0.023885617,0.17571972,1,0,10.0,6,0,0.6186848943400012
c005116,conflict,419,649,1,873.0,889.5,16.5,9.699999999999932,35,4,0.9342439,0.009500825,0.056255244,1,0,6.0,3,1,0.373949864659761
c005118,conflict,420,649,1,923.0,969.8,46.799999999999955,9.800000000000068,30,5,0.8922744,0.009057095,0.09866847,1,0,4.0,2,1,0.3256003473664958
c005125,conflict,421,650,0,334.9,358.3,23.40000000000003,15.800000000000011,45,4,0.008847444,0.8029038,0.18824872,0,1,2.0,1,0,0.2941180334527558
c005129,conflict,422,650,0,497.5,529.8,32.299999999999955,17.400000000000034,38,3,0.016141819,0.73814934,0.24570885,0,1,-2.5,1,2,0.5540281263280509
c005131,conflict,423,650,0,585.3,637.8,52.5,21.900000000000205,43,12,0.018819159,0.7338007,0.24738017,0,1,3.0,1,0,0.3645991197701336
c005270,conflict,424,659,1,225.5,240.8,15.300000000000011,15.300000000000011,54,1,0.8878515,0.006224384,0.10592412,1,0,4.5,1,0,0.4602546615797233
c005279,conflict,425,659,1,467.9,525.1,57.200000000000045,32.50000000000006,87,3,0.86884344,0.012705146,0.118451364,1,0,7.0,3,0,0.4975495861674848
c005280,conflict,426,659,1,526.3,546.7,20.40000000000009,15.300000000000068,49,2,0.9646516,0.007245765,0.0281027,1,0,9.0,3,0,0.4840116999158178
c005281,conflict,427,659,1,549.0,559.1,10.100000000000025,10.100000000000025,28,1,0.95407,0.004437345,0.041492626,1,0,0.0,0,0,0.5920976073552906
c005284,conflict,428,659,1,636.1,674.6,38.5,24.799999999999955,64,4,0.72776437,0.016082834,0.25615278,1,0,4.0,2,0,0.5420545202914772
c005285,conflict,429,659,1,678.2,705.2,27.0,14.600000000000025,45,3,0.9766682,0.0034250924,0.019906707,1,0,11.7,6,0,0.4305483264927712
c005297,conflict,430,659,1,1074.7,1104.4,29.700000000000045,16.199999999999818,50,4,0.92334586,0.01573287,0.06092133,1,0,16.5,7,0,0.4514336357751608
c005299,conflict,431,659,1,1126.9,1170.6,43.69999999999982,11.699999999999818,41,9,0.93114334,0.009021323,0.059835326,1,0,9.0,3,0,0.4597163354189781
c005309,conflict,432,660,0,310.7,332.8,22.100000000000023,18.19999999999999,53,3,0.028940383,0.7485247,0.22253487,0,1,1.0,2,2,0.4488218822762119
c005310,conflict,433,660,0,341.5,354.8,13.300000000000011,13.300000000000011,34,1,0.0072539523,0.82868344,0.16406266,0,1,2.0,3,1,0.3945834091988546
c005315,conflict,434,660,0,568.5,587.1,18.600000000000023,17.40000000000009,48,2,0.006238054,0.9181929,0.07556902,0,1,-5.0,1,3,0.5345179032902271
c005317,conflict,435,660,0,650.4,704.8,54.39999999999998,26.40000000000009,63,8,0.010777264,0.8433078,0.14591493,0,1,-2.0,1,2,0.618693362793043
c005327,conflict,436,661,1,8.5,60.1,51.6,8.100000000000005,29,6,0.8785708,0.016835187,0.10459398,1,0,6.0,3,0,0.5744498939790067
c005333,conflict,437,661,1,263.8,300.7,36.89999999999998,21.09999999999997,55,5,0.7821583,0.02784131,0.19000036,1,0,7.0,3,0,0.359524210599809
c005337,conflict,438,661,1,388.5,404.2,15.699999999999989,15.699999999999989,31,1,0.76669854,0.012115677,0.22118582,1,0,0.0,0,0,0.5322516606186506
c005359,conflict,439,661,1,1153.2,1188.0,34.799999999999955,16.09999999999991,41,6,0.97677535,0.0032837344,0.019941,1,0,14.6,6,0,0.2901835450245475
c005369,conflict,440,662,0,484.7,547.8,63.099999999999966,32.39999999999998,62,6,0.021811837,0.8066484,0.17153983,0,1,-7.0,0,3,0.3792102026949018
c005464,conflict,441,667,0,281.3,359.7,78.39999999999998,14.89999999999992,41,9,0.03170339,0.76908356,0.19921307,0,1,-1.0,0,1,0.5343594322521463
c005468,conflict,442,667,0,536.8,589.9,53.10000000000002,18.70000000000016,46,8,0.02012616,0.72986,0.25001383,0,1,-7.0,1,5,0.5605755487130483
c005469,conflict,443,667,0,596.1,618.3,22.199999999999932,13.099999999999907,45,4,0.008738044,0.88412863,0.10713332,0,1,0.0,1,1,0.5307151221584969
c005472,conflict,444,667,0,728.1,753.4,25.299999999999955,11.499999999999773,31,5,0.07709844,0.7159372,0.20696442,0,1,8.6,5,1,0.5453340925360046
c005526,conflict,445,670,0,258.8,304.9,46.099999999999966,13.799999999999956,37,7,0.019738369,0.7391963,0.24106532,0,1,-3.0,0,1,0.5077666932137788
c005527,conflict,446,670,0,315.6,366.8,51.19999999999999,14.300000000000011,44,7,0.047699038,0.7451163,0.20718475,0,1,-4.0,1,4,0.5328863171161634
c005600,conflict,447,680,1,166.7,213.1,46.400000000000006,41.10000000000002,100,3,0.770249,0.008121558,0.22162943,1,0,21.0,9,0,0.3219857772945202
c005616,conflict,448,680,1,805.2,819.7,14.5,10.100000000000025,27,3,0.9194316,0.010369567,0.0701988,1,0,4.0,2,0,0.4501645291478036
c005624,conflict,449,680,1,1084.9,1110.2,25.299999999999955,13.200000000000273,40,4,0.7964937,0.017737424,0.18576886,1,0,5.4,4,0,0.4836076740419605
c005627,conflict,450,680,1,1211.7,1233.2,21.5,15.200000000000044,40,5,0.9581175,0.004056963,0.0378255,1,0,8.0,3,0,0.5182556401745924
c005694,conflict,451,684,1,936.3,958.5,22.200000000000045,16.300000000000068,37,4,0.96494085,0.007337383,0.02772183,1,0,12.0,3,0,0.3938050088670889
c005735,conflict,452,688,1,485.0,505.1,20.100000000000023,10.900000000000034,33,3,0.8592745,0.007844549,0.13288091,1,0,2.0,3,1,0.4219920739341661
c005750,conflict,453,688,1,894.0,936.7,42.700000000000045,14.400000000000093,49,9,0.90598327,0.019620037,0.074396685,1,0,10.0,3,1,0.5479006534900723
c005751,conflict,454,688,1,938.0,985.0,47.0,16.699999999999932,44,7,0.7118288,0.03329682,0.25487438,1,0,10.0,4,0,0.3803059840596954
c005752,conflict,455,688,1,986.4,1031.0,44.60000000000002,29.100000000000023,82,5,0.8484659,0.036169786,0.115364306,1,0,19.8,7,1,0.3593581941679337
c005894,conflict,456,698,1,29.8,101.0,71.2,16.199999999999985,43,10,0.74046916,0.041400965,0.21812981,1,0,-1.0,1,1,0.5256369060289235
c005895,conflict,457,698,1,104.2,136.1,31.89999999999999,22.09999999999998,49,2,0.84295267,0.014396128,0.14265123,1,0,13.0,6,0,0.4239785344151517
c005898,conflict,458,698,1,194.0,217.6,23.59999999999999,18.5,42,3,0.97034,0.0052685523,0.024391465,1,0,14.0,6,0,0.2676132879524883
c005900,conflict,459,698,1,264.3,309.8,45.5,26.59999999999997,60,4,0.90154386,0.008555796,0.08990034,1,0,11.0,4,0,0.5457739398590651
c005901,conflict,460,698,1,318.8,355.6,36.80000000000001,30.80000000000001,84,2,0.79131526,0.059816234,0.14886849,1,0,10.0,6,0,0.421747845823951
c005904,conflict,461,698,1,421.9,459.0,37.10000000000002,28.700000000000045,89,3,0.85243714,0.011233229,0.13632964,1,0,7.699999999999999,6,3,0.4507804698934762
c005909,conflict,462,698,1,659.9,689.5,29.600000000000023,19.100000000000023,59,3,0.767849,0.023519408,0.20863152,1,0,1.0,1,1,0.4193943655247457
c005911,conflict,463,698,1,710.5,727.3,16.799999999999955,16.799999999999955,47,1,0.8151565,0.017163098,0.16768032,1,0,3.0,3,0,0.6613049013928188
c005923,conflict,464,698,1,1138.1,1163.3,25.200000000000045,14.500000000000227,43,4,0.90624774,0.010284362,0.08346791,1,0,5.0,3,1,0.4487405715230521
c005927,conflict,465,698,1,1285.1,1315.7,30.600000000000136,28.100000000000136,71,3,0.9217591,0.011008192,0.06723265,1,0,14.0,7,2,0.5805409279626649
c005929,conflict,466,698,1,1360.7,1382.9,22.200000000000045,22.200000000000045,63,1,0.9821583,0.0022153424,0.015626375,1,0,20.4,5,0,0.4795019628253385
c005963,conflict,467,705,1,129.0,201.3,72.30000000000001,17.300000000000068,42,12,0.79652005,0.015034462,0.18844546,1,0,5.0,4,1,0.3311283917579016
c005979,conflict,468,707,0,289.0,358.3,69.30000000000001,19.40000000000003,40,9,0.033557046,0.7353786,0.23106432,0,1,2.0,1,0,0.4814718571178932
c006005,conflict,469,708,0,548.6,595.6,47.0,24.600000000000023,56,4,0.013240375,0.7361417,0.250618,0,1,1.0,1,1,0.4765428788366627
c006056,conflict,470,712,0,489.7,511.7,22.0,22.0,63,1,0.014386858,0.83575255,0.14986055,0,1,-0.5999999999999996,6,4,0.4680091188399366
c006059,conflict,471,712,0,585.8,602.9,17.100000000000023,17.100000000000023,65,1,0.00826477,0.9054638,0.08627145,0,1,-6.0,0,2,0.5648688288566825
c006061,conflict,472,712,0,623.9,642.1,18.200000000000045,18.200000000000045,47,1,0.0066262884,0.8795602,0.1138135,0,1,0.0,0,0,0.4629165774969085
c006071,conflict,473,712,0,886.9,907.9,21.0,19.5,80,2,0.04442187,0.7062385,0.24933963,0,1,0.0,2,2,0.5065432157785309
c006084,conflict,474,713,0,260.5,287.8,27.30000000000001,13.400000000000093,45,5,0.018360881,0.8394976,0.14214145,0,1,2.0,2,1,0.6629393809302996
c006086,conflict,475,713,0,342.0,371.4,29.399999999999977,18.799999999999955,45,3,0.0062591517,0.90322983,0.090511,0,1,-2.0,0,1,0.4695315537036084
c006092,conflict,476,713,0,571.1,602.7,31.600000000000023,18.500000000000114,43,4,0.011014502,0.88241905,0.1065665,0,1,4.0,2,1,0.5013346903365927
c006146,conflict,477,716,1,456.0,470.9,14.899999999999975,12.799999999999956,47,3,0.7144768,0.0628574,0.22266576,1,0,8.0,6,1,0.4655870369702322
c006158,conflict,478,716,1,800.0,816.2,16.200000000000045,12.700000000000044,40,2,0.95741403,0.0070043695,0.035581615,1,0,3.0,1,0,0.521768921144823
c006160,conflict,479,716,1,891.1,916.0,24.899999999999977,20.500000000000114,49,4,0.9685385,0.00443034,0.0270311,1,0,13.5,3,0,0.485912833744682
c006173,conflict,480,717,0,382.4,402.4,20.0,20.0,66,1,0.013434688,0.7705848,0.21598054,0,1,-5.0,0,2,0.4368423151884958
c006179,conflict,481,717,0,590.2,608.6,18.399999999999977,18.399999999999977,59,1,0.014571787,0.81690717,0.16852103,0,1,-4.0,0,2,0.3981180934661049
c006191,conflict,482,718,0,184.5,207.2,22.69999999999999,21.09999999999999,57,2,0.008652471,0.9031249,0.08822264,0,1,-5.0,1,3,0.3882009669871607
a000030,agreement,0,301,0,746.6,773.0,26.399999999999977,18.600000000000023,48,3,0.9154748,0.011809802,0.07271538,1,0,14.4,7,0,0.372782921559213
a000018,agreement,1,301,0,344.3,373.4,29.09999999999997,24.59999999999997,56,3,0.7962374,0.0071344855,0.19662808,1,0,8.0,4,0,0.4035994206231302
a000045,agreement,2,302,0,650.0,693.3,43.299999999999955,22.40000000000009,44,4,0.95135564,0.002798146,0.045846146,1,0,2.0,1,0,0.4492092591880665
a000033,agreement,3,302,0,113.9,140.6,26.69999999999999,13.700000000000005,42,3,0.96460366,0.0058109695,0.029585423,1,0,10.0,4,0,0.4154891700935234
a000049,agreement,4,303,0,146.0,166.2,20.19999999999999,18.5,66,2,0.9238156,0.0087986225,0.06738578,1,0,15.9,8,0,0.4139048614298889
a000143,agreement,5,306,0,78.0,134.9,56.900000000000006,21.799999999999997,55,3,0.7769677,0.02849412,0.19453818,1,0,4.0,2,1,0.3066478520013303
a000141,agreement,6,306,0,23.9,44.1,20.200000000000003,18.600000000000005,59,2,0.8073552,0.0056909723,0.18695378,1,0,7.0,4,0,0.3853258038887622
a000152,agreement,7,306,0,782.2,802.9,20.699999999999932,19.899999999999864,55,2,0.9378548,0.009662972,0.052482143,1,0,5.0,2,1,0.3525913695376028
a000160,agreement,8,307,0,209.3,236.2,26.899999999999977,15.899999999999975,41,5,0.77369815,0.006572587,0.21972924,1,0,5.0,2,0,0.3007303634311836
a000160,agreement,9,307,0,209.3,236.2,26.899999999999977,15.899999999999975,41,5,0.77369815,0.006572587,0.21972924,1,0,5.0,2,0,0.3007303634311836
a000167,agreement,10,307,0,545.5,563.9,18.399999999999977,18.399999999999977,58,1,0.8297686,0.029035358,0.14119601,1,0,4.9,3,2,0.4079012298680804
a000160,agreement,11,307,0,209.3,236.2,26.899999999999977,15.899999999999975,41,5,0.77369815,0.006572587,0.21972924,1,0,5.0,2,0,0.3007303634311836
a000193,agreement,12,308,1,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.04932501,0.7273952,0.22327985,0,1,-1.0,0,1,0.500981751547736
a000193,agreement,13,308,1,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.04932501,0.7273952,0.22327985,0,1,-1.0,0,1,0.500981751547736
a000189,agreement,14,308,1,315.9,352.5,36.60000000000002,16.19999999999999,37,7,0.013601046,0.87809515,0.10830385,0,1,-4.0,0,2,0.5947615639464355
a000193,agreement,15,308,1,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.04932501,0.7273952,0.22327985,0,1,-1.0,0,1,0.500981751547736
a000193,agreement,16,308,1,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.04932501,0.7273952,0.22327985,0,1,-1.0,0,1,0.500981751547736
a000243,agreement,17,311,1,325.6,344.8,19.19999999999999,9.899999999999975,40,2,0.0052880803,0.91981965,0.07489238,0,1,-3.0,0,1,0.506114418059662
a000262,agreement,18,312,0,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.94545925,0.00812621,0.04641458,1,0,8.0,4,0,0.4935939752737439
a000301,agreement,19,314,0,598.8,645.2,46.40000000000009,39.10000000000002,88,4,0.9389988,0.00670861,0.05429262,1,0,20.0,8,1,0.3587678294875872
a000310,agreement,20,314,0,887.3,916.5,29.200000000000045,29.200000000000045,73,1,0.839389,0.011109688,0.14950131,1,0,7.5,3,1,0.408097981272365
a000319,agreement,21,314,0,1165.0,1186.7,21.700000000000045,20.59999999999991,61,2,0.80060965,0.009371195,0.1900191,1,0,2.0,1,0,0.3962197617460042
a000305,agreement,22,314,0,740.0,756.5,16.5,16.5,49,1,0.7910339,0.022355992,0.18661004,1,0,0.0,1,1,0.4444325763358288
a000305,agreement,23,314,0,740.0,756.5,16.5,16.5,49,1,0.7910339,0.022355992,0.18661004,1,0,0.0,1,1,0.4444325763358288
a000349,agreement,24,315,0,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9721038,0.0036943795,0.024201903,1,0,23.799999999999997,9,0,0.3989177909271545
a000351,agreement,25,315,0,892.5,923.2,30.700000000000045,30.700000000000045,74,1,0.7790155,0.017131533,0.20385297,1,0,4.0,2,0,0.4459020891140536
a000342,agreement,26,315,0,577.9,623.6,45.700000000000045,26.700000000000045,61,5,0.74994224,0.016351392,0.23370637,1,0,7.5,3,1,0.4441559123227906
a000342,agreement,27,315,0,577.9,623.6,45.700000000000045,26.700000000000045,61,5,0.74994224,0.016351392,0.23370637,1,0,7.5,3,1,0.4441559123227906
a000351,agreement,28,315,0,892.5,923.2,30.700000000000045,30.700000000000045,74,1,0.7790155,0.017131533,0.20385297,1,0,4.0,2,0,0.4459020891140536
a000394,agreement,29,318,0,484.9,526.0,41.10000000000002,41.10000000000002,122,1,0.891228,0.0053235013,0.10344851,1,0,12.0,7,0,0.2985761996817354
a000435,agreement,30,321,1,382.1,404.8,22.69999999999999,21.399999999999977,55,2,0.007670841,0.90167,0.09065923,0,1,1.0,2,2,0.5339864776176615
a000439,agreement,31,321,1,542.8,599.4,56.60000000000002,24.699999999999932,71,5,0.005539028,0.9388618,0.055599228,0,1,-8.0,1,4,0.3849886760948293
a000436,agreement,32,321,1,412.0,444.8,32.80000000000001,21.80000000000001,55,4,0.007379167,0.90102184,0.091598995,0,1,1.0,1,1,0.4185426778446853
a000472,agreement,33,323,0,186.2,213.2,27.0,13.900000000000006,40,6,0.9654665,0.0038619281,0.03067157,1,0,11.0,5,0,0.4047288391352414
a000484,agreement,34,323,0,615.1,632.2,17.100000000000023,9.299999999999956,42,6,0.9858781,0.002644745,0.011477156,1,0,11.0,4,0,0.4463537279805421
