clip,noise_floor,snr,centroid,rolloff,tilt
HC_BARBAS_0145.wav,-61.430686,31.344395,1548.656100,3918.632075,-2.328044
HC_MANGA_0145.wav,-61.236637,28.700571,1419.864800,3098.790323,-2.085511
HC_CALLE_0145.wav,-62.258105,29.781845,1507.214133,3188.281250,-1.922423
HC_GANGA_0145.wav,-62.114289,28.468256,1411.763960,3584.375000,-1.861281
HC_PIDIO_0145.wav,-62.504777,26.973662,1420.631107,3764.062500,-2.201963
HC_ABLANDADA_0145.wav,-62.511241,30.287993,1536.654879,3938.226744,-2.006639
HC_CARMEN_0145.wav,-62.076321,30.777368,1434.014455,3730.000000,-1.957860
HC_SOMBRA_0145.wav,-62.065317,26.668709,1589.873151,3170.386905,-2.009634
HC_TOMAS_0145.wav,-62.873118,29.822751,1401.860975,3237.903226,-2.141205
HC_PERRO_0145.wav,-62.350608,27.126500,1397.671679,3608.398438,-2.126608
PD_BARBAS_0004.wav,-52.222521,22.469267,557.875371,999.053030,-3.054713
PD_CARMEN_0004.wav,-69.833895,42.970965,712.202749,1066.105769,-1.918708
PD_PERRO_0004.wav,-57.834980,30.510031,505.206799,750.000000,-2.315834
PD_SOMBRA_0004.wav,-57.735867,28.724796,1073.999552,1587.239583,-4.355438
PD_ABLANDADA_0004.wav,-52.046690,21.318379,578.534385,823.369565,-2.729050
PD_GANGA_0004.wav,-54.522544,25.631626,1169.870928,2125.000000,-2.007363
PD_CALLE_0004.wav,-61.648242,32.831734,919.202144,1646.551724,-3.523765
PD_MANGA_0004.wav,-59.563090,30.290199,628.309059,1082.720588,-3.237787
PD_PIDIO_0004.wav,-51.483671,21.912425,565.317215,1147.500000,-2.550334
PD_BURRO_0004.wav,-40.145853,12.889736,262.633797,292.968750,-2.719275
PD_TOMAS_0004.wav,-63.946545,35.708319,1509.701942,2321.691176,-2.277687
PD_DIABLO_0004.wav,-60.854647,33.956186,1134.957314,1763.786765,-4.000397
PD_CARMEN_0006.wav,-48.606942,17.356947,266.400699,406.250000,-4.494318
PD_SOMBRA_0006.wav,-58.524757,27.068799,729.547532,1125.844595,-4.261750
PD_CALLE_0006.wav,-62.432387,29.569513,662.134234,1120.967742,-3.845658
PD_MANGA_0006.wav,-60.277610,29.912720,706.117326,1039.062500,-3.448950
PD_ABLANDADA_0006.wav,-54.947882,21.206925,519.329141,675.595238,-3.261000
PD_BARBAS_0006.wav,-60.673936,27.461864,540.061391,727.796053,-3.443511
PD_BURRO_0006.wav,-54.166279,19.976821,482.992845,882.102273,-4.092325
PD_DIABLO_0006.wav,-63.505014,31.196679,581.186122,759.469697,-3.410297
PD_PIDIO_0006.wav,-63.385277,31.633331,584.442753,792.613636,-2.991598
PD_PERRO_0006.wav,-63.464831,32.505453,545.158604,835.227273,-2.273804
PD_GANGA_0006.wav,-58.984331,26.771410,1491.683946,2878.472222,-2.269316
PD_TOMAS_0006.wav,-62.203474,30.500160,760.407620,1347.656250,-2.359795
PD_TOMAS_0007.wav,-61.743785,33.571704,645.957470,1025.390625,-3.521424
PD_BURRO_0007.wav,-61.636738,32.801542,559.830066,705.729167,-3.909335
PD_PERRO_0007.wav,-60.381090,32.548969,450.978429,608.552632,-4.313357
PD_DIABLO_0007.wav,-59.167332,30.534382,856.421405,1488.486842,-3.717867
PD_MANGA_0007.wav,-61.792707,34.182143,649.076991,1039.062500,-3.742575
PD_BARBAS_0007.wav,-61.203594,32.706659,1134.541464,1934.840426,-3.774340
PD_PIDIO_0007.wav,-58.909348,29.601741,774.964731,1178.710938,-3.592993
PD_GANGA_0007.wav,-63.575550,32.242445,677.150499,812.500000,-2.505095
PD_SOMBRA_0007.wav,-52.914833,25.862250,820.943219,1376.077586,-3.900279
PD_CALLE_0007.wav,-61.628059,31.238176,637.065787,941.964286,-3.726546
PD_CARMEN_0007.wav,-60.831266,33.720606,509.429144,761.718750,-4.233431
PD_ABLANDADA_0007.wav,-58.700816,29.085677,690.989460,1111.111111,-3.832408
PD_GANGA_0008.wav,-63.067876,30.705492,1341.956544,2927.556818,-1.776258
PD_MANGA_0008.wav,-63.890818,34.312710,804.566288,1566.105769,-2.383351
PD_PIDIO_0008.wav,-63.731252,32.822525,668.585745,1083.007812,-3.209040
PD_CARMEN_0008.wav,-62.314524,36.684965,697.546061,1117.559524,-3.017788
PD_BARBAS_0008.wav,-63.445769,33.431584,930.314523,1973.505435,-1.586875
PD_PERRO_0008.wav,-63.484544,32.869258,824.915563,1608.072917,-3.154019
PD_DIABLO_0008.wav,-63.712199,34.262802,774.665741,1465.625000,-2.344500
PD_TOMAS_0008.wav,-62.624123,34.838529,835.935704,1791.666667,-2.329222
PD_BURRO_0008.wav,-63.016448,33.146121,627.307797,930.000000,-3.505270
PD_CALLE_0008.wav,-62.493202,35.122566,798.086690,1401.515152,-3.148201
PD_SOMBRA_0008.wav,-54.005740,23.900436,615.303633,907.072368,-3.195136
PD_PERRO_0009.wav,-63.167076,32.121723,793.271378,1230.654762,-2.779318
PD_GANGA_0009.wav,-58.476984,29.762897,1236.652988,2319.078947,-2.690729
PD_MANGA_0009.wav,-63.792931,36.836345,587.091977,731.617647,-3.600752
PD_BURRO_0009.wav,-59.849593,31.526356,959.271058,1395.380435,-3.401064
PD_CARMEN_0009.wav,-49.953247,20.525222,835.088968,1324.652778,-2.754627
PD_PIDIO_0009.wav,-61.407133,32.061539,436.360958,513.257576,-3.570010
PD_CALLE_0009.wav,-63.549884,35.135583,700.063528,1058.333333,-3.223513
PD_BARBAS_0009.wav,-63.135792,32.052999,704.911062,1002.130682,-3.815494
PD_SOMBRA_0009.wav,-57.867610,24.138304,1228.379312,1955.208333,-2.811150
PD_DIABLO_0009.wav,-62.013705,33.098128,800.828502,1503.906250,-3.139071
PD_TOMAS_0009.wav,-62.369789,33.252276,831.003681,1636.718750,-2.967556
PD_ABLANDADA_0009.wav,-61.777230,30.044536,946.959723,1574.519231,-3.766532
PD_PIDIO_0010.wav,-69.804811,40.763536,767.473658,1368.489583,-3.200901
PD_SOMBRA_0010.wav,-53.492676,23.558474,1681.714971,2466.071429,-1.684416
PD_BURRO_0010.wav,-39.984917,12.431293,263.099431,345.312500,-5.496075
PD_CALLE_0010.wav,-68.211574,39.900838,926.565465,1641.406250,-3.762729
PD_ABLANDADA_0010.wav,-49.896294,20.613551,640.508185,1081.018519,-2.663427
PD_CARMEN_0010.wav,-45.395209,15.568454,246.866710,289.930556,-4.660697
PD_TOMAS_0010.wav,-59.565627,27.113257,1549.515524,3070.833333,-0.463450
PD_GANGA_0010.wav,-64.607488,31.111661,1354.820017,2723.958333,-2.243315
PD_PERRO_0010.wav,-70.654522,42.823892,874.164851,1315.476190,-2.731211
PD_DIABLO_0010.wav,-56.887387,25.134856,744.215951,1276.182432,-4.235871
PD_BARBAS_0010.wav,-65.124924,38.064861,958.331283,1551.250000,-3.927920
PD_MANGA_0010.wav,-60.125155,31.003262,501.470017,840.460526,-3.259855
PD_DIABLO_0011.wav,-70.556327,35.565488,1022.405756,1750.000000,-2.644295
PD_CARMEN_0011.wav,-42.920045,13.968475,463.257349,649.038462,-4.704324
PD_SOMBRA_0011.wav,-69.519405,34.236803,1045.807184,2014.285714,-2.755843
PD_GANGA_0011.wav,-57.611683,23.194793,1782.325010,3704.326923,-0.409485
PD_ABLANDADA_0011.wav,-54.635821,20.286505,1849.811048,3731.617647,-0.863812
PD_PIDIO_0011.wav,-71.914843,36.382013,1190.493130,2327.148438,-2.430816
PD_MANGA_0011.wav,-51.849432,23.265746,764.903753,1343.750000,-2.553399
PD_CALLE_0011.wav,-71.608078,41.833486,1087.371712,2162.715517,-2.563773
PD_PERRO_0011.wav,-72.398185,35.892047,794.077613,1245.312500,-2.558955
PD_BURRO_0011.wav,-61.683829,26.146728,463.624624,442.434211,-3.066671
PD_TOMAS_0011.wav,-57.829402,31.328936,1132.293327,2036.057692,-1.097594
PD_BARBAS_0011.wav,-67.893435,32.681091,1188.683013,2170.673077,-2.727770
PD_PIDIO_0012.wav,-64.021953,26.614853,852.411764,1694.901316,-2.199913
PD_MANGA_0012.wav,-61.790197,25.943460,383.152829,467.013889,-2.644472
PD_CARMEN_0012.wav,-54.324810,15.487134,306.827037,458.881579,-4.961276
PD_BARBAS_0012.wav,-62.206719,24.624098,1031.040229,2005.813953,-2.670595
PD_BURRO_0012.wav,-60.868567,22.864786,380.446447,535.000000,-3.834982
PD_CALLE_0012.wav,-63.588502,27.202887,538.290909,658.536585,-2.399883
PD_ABLANDADA_0012.wav,-62.833840,24.978230,1044.355445,2123.991935,-2.844601
PD_GANGA_0012.wav,-63.065026,24.470463,1087.703085,2326.086957,-2.716352
PD_SOMBRA_0012.wav,-62.511338,26.098094,851.040219,1230.902778,-4.051011
PD_DIABLO_0012.wav,-63.197571,24.887377,1088.307149,1673.986486,-2.875156
PD_PERRO_0012.wav,-63.108020,25.228900,591.028712,863.750000,-2.855955
PD_TOMAS_0012.wav,-61.725732,25.433185,1311.402826,2572.265625,-1.150926
PD_PERRO_0013.wav,-56.022427,23.903269,570.273386,764.880952,-5.054620
PD_GANGA_0013.wav,-60.370689,26.842890,504.285396,608.552632,-4.042262
PD_CARMEN_0013.wav,-45.058231,11.308886,273.988637,404.605263,-5.171095
PD_CALLE_0013.wav,-55.790247,23.823005,1091.932675,1710.937500,-2.067709
PD_MANGA_0013.wav,-60.119755,26.568193,439.704583,641.544118,-3.086385
PD_BURRO_0013.wav,-50.475809,12.679715,320.031985,393.750000,-4.594519
PD_DIABLO_0013.wav,-58.879987,26.916585,708.635452,903.125000,-4.231690
PD_PIDIO_0013.wav,-59.181657,24.076631,552.038343,681.451613,-4.121015
PD_BARBAS_0013.wav,-63.602859,28.850575,885.031295,1518.494898,-2.826068
PD_ABLANDADA_0013.wav,-61.011458,25.825083,683.850241,994.612069,-2.149829
PD_TOMAS_0013.wav,-62.191125,29.811212,516.146288,814.236111,-3.409283
PD_SOMBRA_0013.wav,-61.685310,28.206269,931.355735,1486.250000,-2.463347
PD_SOMBRA_0014.wav,-59.418116,19.496671,1330.431481,2117.500000,-2.936943
PD_BARBAS_0014.wav,-63.812316,29.467738,646.994516,991.666667,-2.972175
PD_MANGA_0014.wav,-60.130354,28.014620,525.785142,845.982143,-2.559185
PD_CARMEN_0014.wav,-56.651352,21.198033,408.428589,541.666667,-3.569683
PD_TOMAS_0014.wav,-62.656354,29.399586,846.932377,1475.446429,-2.073540
PD_GANGA_0014.wav,-62.555673,23.085877,1056.616362,1642.045455,-2.494488
PD_CALLE_0014.wav,-61.516887,26.401099,684.563905,1033.750000,-3.807971
PD_BURRO_0014.wav,-56.830681,22.152518,903.266652,1397.135417,-4.423421
PD_PIDIO_0014.wav,-64.373695,29.266093,483.454002,534.274194,-2.782847
PD_DIABLO_0014.wav,-63.303883,30.263688,526.616496,681.712963,-3.310105
PD_ABLANDADA_0014.wav,-59.652622,24.655147,886.862626,1349.759615,-2.837974
PD_PERRO_0014.wav,-64.447071,26.229018,542.997358,703.947368,-2.504206
PD_BARBAS_0015.wav,-63.168322,33.143606,712.170520,1174.568966,-3.021476
PD_PERRO_0015.wav,-63.620859,32.281146,447.630608,461.956522,-1.928418
PD_BURRO_0015.wav,-63.392792,34.182655,536.332245,758.928571,-1.770563
PD_PIDIO_0015.wav,-64.472673,33.464902,630.220795,890.224359,-2.023093
PD_DIABLO_0015.wav,-64.195597,33.849430,708.283388,1045.572917,-3.534235
PD_CARMEN_0015.wav,-61.127295,33.981745,359.970306,355.654762,-2.921291
PD_SOMBRA_0015.wav,-62.908479,28.454281,653.070383,1146.341463,-2.857661
PD_TOMAS_0015.wav,-63.491554,34.447760,898.942869,1917.187500,-1.397768
PD_GANGA_0015.wav,-63.220845,32.182292,905.491047,1656.250000,-2.327924
PD_CALLE_0015.wav,-63.471505,35.575497,501.500657,646.959459,-2.262096
PD_MANGA_0015.wav,-59.551689,33.410981,594.302700,904.411765,-2.813534
PD_ABLANDADA_0015.wav,-60.724313,29.450414,1126.774649,2280.133929,-1.898245
PD_BARBAS_0016.wav,-64.037038,31.108614,643.923018,946.344340,-3.059580
PD_GANGA_0016.wav,-64.293127,32.231734,1244.016914,1979.166667,-1.819952
PD_DIABLO_0016.wav,-62.323329,31.315627,804.897536,1324.869792,-3.958897
PD_CARMEN_0016.wav,-51.333227,18.532971,440.878542,546.052632,-3.803017
PD_MANGA_0016.wav,-59.674582,29.390294,742.058685,1287.109375,-3.498924
PD_TOMAS_0016.wav,-63.450234,33.580046,846.202420,1843.750000,-1.939076
PD_CALLE_0016.wav,-64.253607,31.870172,608.028565,806.402439,-2.571562
PD_ABLANDADA_0016.wav,-62.041359,29.044022,1038.246166,1668.103448,-2.940907
PD_BURRO_0016.wav,-63.397448,31.221106,628.299176,887.019231,-3.456639
PD_SOMBRA_0016.wav,-62.670775,29.356783,874.708350,1403.906250,-3.591339
PD_PERRO_0016.wav,-62.009290,29.365946,753.993342,1211.647727,-3.081172
PD_PIDIO_0016.wav,-64.246812,30.209775,765.232227,1300.892857,-3.234886
PD_BURRO_0017.wav,-59.175436,30.705463,880.793681,1546.875000,-4.822756
PD_TOMAS_0017.wav,-60.774205,31.768846,923.705638,1923.828125,-3.017868
PD_PIDIO_0017.wav,-62.931675,32.705827,629.950804,1073.529412,-3.683557
PD_GANGA_0017.wav,-61.715932,31.401717,944.504601,1743.421053,-2.845976
PD_MANGA_0017.wav,-61.741319,32.755218,712.767251,1074.652778,-4.108980
PD_BARBAS_0017.wav,-63.040986,32.059955,808.515572,1309.210526,-3.987948
PD_SOMBRA_0017.wav,-62.077373,30.964299,840.078564,1468.750000,-3.684510
PD_CARMEN_0017.wav,-47.794127,18.315212,336.316002,519.531250,-4.798413
PD_PERRO_0017.wav,-62.071606,33.451873,763.052582,1387.500000,-3.863248
PD_DIABLO_0017.wav,-61.391982,31.035806,779.391400,1454.464286,-3.652378
PD_ABLANDADA_0017.wav,-58.615123,27.603724,850.410648,1157.451923,-4.473739
PD_CALLE_0017.wav,-62.778030,33.918995,636.341783,1055.640244,-2.968818
PD_CALLE_0018.wav,-63.249990,27.033998,530.126282,725.609756,-2.917442
PD_CARMEN_0018.wav,-51.654666,14.887648,519.672305,726.190476,-5.026960
PD_GANGA_0018.wav,-65.501579,25.149465,1074.484339,2326.086957,-1.841371
PD_PERRO_0018.wav,-63.123446,24.800773,449.898227,542.119565,-2.660953
PD_PIDIO_0018.wav,-60.368166,22.561485,800.308037,1227.195946,-3.664496
PD_ABLANDADA_0018.wav,-64.322161,25.426173,504.797198,700.892857,-2.082427
PD_TOMAS_0018.wav,-64.113323,27.692428,1620.104206,2917.763158,-2.099048
PD_BURRO_0018.wav,-61.577968,24.245450,571.318473,795.138889,-3.356148
PD_DIABLO_0018.wav,-63.140140,24.712448,1296.697862,1768.292683,-1.342281
PD_BARBAS_0018.wav,-61.742786,25.289238,898.240098,1663.903061,-3.200027
PD_SOMBRA_0018.wav,-62.454126,25.410667,506.249913,659.298780,-3.209386
PD_MANGA_0018.wav,-63.843709,27.893490,481.900953,596.875000,-1.735604
PD_ABLANDADA_0019.wav,-61.599371,26.013803,900.576507,1611.250000,-1.418434
PD_SOMBRA_0019.wav,-61.929794,25.172387,791.598291,1280.273438,-3.895736
PD_CALLE_0019.wav,-60.842054,26.334064,657.979489,1056.985294,-3.376046
PD_BARBAS_0019.wav,-59.658670,23.617558,902.881601,1719.531250,-2.619316
PD_PERRO_0019.wav,-61.979317,25.662933,507.261924,689.236111,-2.573012
PD_MANGA_0019.wav,-61.502268,27.085864,344.835428,498.046875,-3.481154
PD_CARMEN_0019.wav,-53.574252,16.892226,461.394106,602.941176,-5.730833
PD_BURRO_0019.wav,-54.223483,18.000525,436.097711,654.605263,-5.002380
PD_DIABLO_0019.wav,-63.517650,27.819201,1058.891063,2086.993243,-3.272866
PD_GANGA_0019.wav,-63.553920,26.612162,963.395610,2128.125000,-1.654795
PD_PIDIO_0019.wav,-62.281198,26.645434,438.811274,518.554688,-2.654680
PD_TOMAS_0019.wav,-64.011466,28.831885,882.265170,1612.847222,-1.682017
PD_SOMBRA_0020.wav,-58.098116,22.060842,748.407271,1122.983871,-3.579029
PD_DIABLO_0020.wav,-63.213456,22.936062,942.892126,1579.637097,-2.806394
PD_GANGA_0020.wav,-62.331670,24.756466,981.427219,1502.604167,-4.029631
PD_PERRO_0020.wav,-64.889494,30.290426,734.673084,1314.144737,-3.445271
PD_PIDIO_0020.wav,-61.351454,27.251097,525.492410,705.645161,-2.501442
PD_CALLE_0020.wav,-59.989961,25.630936,874.039812,1258.101852,-2.888340
PD_CARMEN_0020.wav,-65.006978,28.547374,936.271165,1233.173077,-4.387865
PD_ABLANDADA_0020.wav,-58.445551,16.660985,800.094821,1312.500000,-3.809555
PD_BURRO_0020.wav,-58.918024,22.911009,594.651148,781.250000,-3.004713
PD_MANGA_0020.wav,-66.291552,32.055983,681.868648,1108.173077,-3.683702
PD_TOMAS_0020.wav,-64.458034,25.805074,760.620289,1340.625000,-2.502592
PD_BARBAS_0020.wav,-63.542566,25.018627,749.865090,1113.392857,-3.489572
PD_MANGA_0021.wav,-63.411884,29.494234,642.032632,933.823529,-3.573119
PD_TOMAS_0021.wav,-64.801265,31.387309,1038.227898,2474.609375,-2.961972
PD_CARMEN_0021.wav,-62.547901,25.850206,735.854808,1192.434211,-4.236930
PD_DIABLO_0021.wav,-63.693049,24.941811,1096.262117,1939.024390,-3.312414
PD_BURRO_0021.wav,-60.859578,24.045354,703.194777,1253.289474,-2.424246
PD_CALLE_0021.wav,-63.596216,26.528056,884.732494,1611.805556,-2.898888
PD_BARBAS_0021.wav,-65.256425,27.220648,745.038811,1173.793860,-3.056339
PD_SOMBRA_0021.wav,-65.535463,26.986782,869.981665,1410.714286,-2.895944
PD_PIDIO_0021.wav,-64.497280,27.017286,887.210951,1362.179487,-3.107204
PD_GANGA_0021.wav,-64.974265,29.537744,1051.447925,1796.052632,-3.232483
PD_PERRO_0021.wav,-55.940583,21.290163,707.693996,1286.458333,-1.770830
PD_SOMBRA_0022.wav,-60.301476,30.550537,1004.624272,1484.775641,-3.623649
PD_MANGA_0022.wav,-57.386802,25.878068,521.855125,727.941176,-2.853785
PD_TOMAS_0022.wav,-62.565690,33.084425,697.576609,970.588235,-3.260694
PD_CALLE_0022.wav,-55.556287,28.367772,1052.798501,1583.333333,-2.060229
PD_PIDIO_0022.wav,-61.526028,29.712610,757.509197,1225.609756,-3.178328
PD_BARBAS_0022.wav,-62.660398,33.636041,590.685380,783.730159,-3.347342
PD_ABLANDADA_0022.wav,-62.740699,31.547701,714.671033,1103.618421,-3.433350
PD_GANGA_0022.wav,-60.862704,28.357458,702.467270,1000.000000,-3.562970
PD_BURRO_0022.wav,-59.206375,27.733325,401.011369,480.000000,-4.093268
PD_DIABLO_0022.wav,-61.879065,32.982968,810.650709,1276.315789,-2.722114
PD_PERRO_0022.wav,-57.566877,25.242730,429.808376,568.452381,-4.280145
PD_CARMEN_0022.wav,-54.177109,22.076101,1249.051425,1767.857143,-3.438204
PD_TOMAS_0023.wav,-60.035434,28.348475,512.830890,789.062500,-3.535899
PD_MANGA_0023.wav,-51.617810,20.663745,364.410322,487.500000,-4.292190
PD_CARMEN_0023.wav,-64.750481,37.154759,618.236216,870.833333,-3.018452
PD_ABLANDADA_0023.wav,-66.264996,36.734291,583.735306,826.171875,-2.436215
PD_GANGA_0023.wav,-59.351818,28.356452,510.676627,695.312500,-4.048668
PD_BURRO_0023.wav,-63.982055,34.109968,561.593276,771.484375,-2.652209
PD_PIDIO_0023.wav,-63.323097,32.739251,486.265027,617.398649,-2.623451
PD_CALLE_0023.wav,-55.142105,21.284176,621.458436,1126.201923,-3.299207
PD_SOMBRA_0023.wav,-64.990272,34.128843,484.124383,554.976852,-2.463283
PD_BARBAS_0023.wav,-63.583570,31.995589,475.275321,600.990854,-2.704382
PD_PERRO_0023.wav,-62.186138,31.970324,506.453958,678.710938,-3.026166
PD_DIABLO_0023.wav,-56.968442,23.672879,541.718798,727.370690,-4.379987
PD_SOMBRA_0024.wav,-64.043480,29.050252,518.143292,760.690789,-2.922831
PD_CARMEN_0024.wav,-49.320754,16.695520,358.369123,556.985294,-5.502542
PD_PERRO_0024.wav,-63.510734,29.623203,559.128542,783.967391,-3.306460
PD_CALLE_0024.wav,-62.970166,30.403391,536.218860,720.766129,-2.550469
PD_BURRO_0024.wav,-62.595783,25.557768,478.245317,748.437500,-3.251906
PD_BARBAS_0024.wav,-63.359503,27.061262,566.362907,841.145833,-3.005690
PD_GANGA_0024.wav,-61.908500,29.267384,682.951033,1031.250000,-2.688907
PD_PIDIO_0024.wav,-63.606486,29.145433,493.608590,590.460526,-2.533698
PD_ABLANDADA_0024.wav,-60.259508,28.280504,590.019120,886.160714,-3.826102
PD_MANGA_0024.wav,-63.459199,31.047893,532.006477,611.111111,-3.011130
PD_TOMAS_0024.wav,-63.050572,30.602604,643.150941,1026.041667,-3.238259
PD_DIABLO_0024.wav,-63.105528,25.755842,808.625174,1376.838235,-3.543572
PD_TOMAS_0025.wav,-63.512713,24.557691,1517.513006,3171.875000,-2.152621
PD_PERRO_0025.wav,-64.024141,23.779911,702.355947,1104.166667,-3.383653
PD_BURRO_0025.wav,-58.915650,18.990936,653.590518,1110.677083,-4.633766
PD_GANGA_0025.wav,-63.925786,22.210488,721.078740,964.062500,-3.555933
PD_CALLE_0025.wav,-62.456658,22.695127,849.941853,1654.356061,-2.485678
PD_MANGA_0025.wav,-65.560277,27.831938,560.165718,656.250000,-2.789029
PD_SOMBRA_0025.wav,-63.607951,21.643568,1183.672355,2067.567568,-3.316110
PD_BARBAS_0025.wav,-63.929502,25.702122,1049.010786,1617.034314,-3.256418
PD_PIDIO_0025.wav,-62.573716,22.449395,590.627851,848.214286,-3.843722
PD_CARMEN_0025.wav,-64.607729,24.272782,421.089577,573.863636,-3.428718
PD_ABLANDADA_0025.wav,-61.957250,21.696836,561.800087,863.839286,-2.948452
PD_DIABLO_0025.wav,-62.876527,23.994283,1255.428984,1878.048780,-2.619640
PD_TOMAS_0026.wav,-55.906726,24.116860,515.376521,703.125000,-4.976143
PD_DIABLO_0026.wav,-64.893538,34.129662,684.848944,940.732759,-2.690719
PD_BURRO_0026.wav,-60.173849,28.616322,401.149239,529.891304,-3.661211
PD_GANGA_0026.wav,-56.773765,24.270375,602.155358,933.035714,-4.510343
PD_CALLE_0026.wav,-62.455702,28.691552,534.577081,650.337838,-3.387542
PD_CARMEN_0026.wav,-53.538760,18.334398,449.806048,608.333333,-5.274244
PD_MANGA_0026.wav,-59.911503,30.658682,547.700260,736.607143,-4.330565
PD_SOMBRA_0026.wav,-64.684451,28.092393,671.793660,967.171717,-3.322740
PD_ABLANDADA_0026.wav,-60.313257,27.574193,547.695157,738.715278,-4.257826
PD_BARBAS_0026.wav,-64.407736,30.150732,694.115539,1104.059278,-2.742510
PD_PERRO_0026.wav,-62.032248,28.479772,577.600477,783.967391,-3.441420
PD_PIDIO_0026.wav,-61.215766,27.087374,580.180039,838.281250,-3.251797
PD_BARBAS_0027.wav,-68.925912,33.791616,965.553993,1589.527027,-2.869891
PD_BURRO_0027.wav,-56.438639,14.885671,307.173393,364.583333,-4.988747
PD_ABLANDADA_0027.wav,-61.054606,22.231188,1103.044518,2121.093750,-2.486207
PD_MANGA_0027.wav,-65.115332,30.654895,621.684898,783.203125,-3.405858
PD_PIDIO_0027.wav,-61.912942,22.609692,1124.025318,1877.403846,-1.807140
PD_GANGA_0027.wav,-66.602676,29.482888,886.733705,1460.526316,-2.772734
PD_PERRO_0027.wav,-58.494999,20.914366,457.120127,736.328125,-3.015454
PD_DIABLO_0027.wav,-65.430413,28.183553,1398.923518,2420.258621,-2.472704
PD_CARMEN_0027.wav,-46.847655,11.216959,381.400593,533.653846,-4.406709
PD_CALLE_0027.wav,-67.418584,31.407064,647.109700,1073.317308,-2.848705
PD_SOMBRA_0027.wav,-62.200639,23.678139,1689.510435,2815.848214,-1.966251
PD_TOMAS_0027.wav,-60.973277,24.047031,567.241854,970.982143,-2.998198
PD_PERRO_0028.wav,-62.694349,25.347008,511.782228,639.880952,-2.365549
PD_PIDIO_0028.wav,-62.607139,24.808802,453.231858,500.000000,-2.509501
PD_BURRO_0028.wav,-62.236883,25.474864,867.056588,1547.619048,-2.044687
PD_DIABLO_0028.wav,-62.148582,21.662098,640.928536,1080.208333,-2.497140
PD_CALLE_0028.wav,-64.131166,26.617687,609.225158,812.500000,-2.184969
PD_TOMAS_0028.wav,-63.069634,23.388303,698.547252,1229.779412,-1.482002
PD_ABLANDADA_0028.wav,-60.092477,20.904775,1211.064950,2358.630952,-1.487788
PD_BARBAS_0028.wav,-62.910989,25.528292,564.350028,763.621795,-2.681926
PD_GANGA_0028.wav,-62.278597,24.679342,583.351857,871.323529,-2.881470
PD_MANGA_0028.wav,-60.234531,26.008183,400.547221,562.500000,-3.361969
PD_CARMEN_0028.wav,-54.936518,17.302433,323.009862,414.930556,-3.705749
PD_SOMBRA_0028.wav,-60.305050,20.992003,920.043582,1426.411290,-1.923723
PD_BARBAS_0029.wav,-62.544265,28.688494,656.963051,1085.286458,-2.848038
PD_CALLE_0029.wav,-60.713935,26.110026,632.063544,907.774390,-3.205272
PD_CARMEN_0029.wav,-52.373769,14.299866,382.038238,565.972222,-4.432481
PD_PIDIO_0029.wav,-60.793647,23.072081,542.339756,698.958333,-2.306960
PD_BURRO_0029.wav,-54.536384,20.757909,978.735690,1815.972222,-3.305908
PD_MANGA_0029.wav,-59.309194,23.039388,564.457023,664.930556,-3.546323
PD_TOMAS_0029.wav,-63.634321,25.853668,1122.962249,2496.527778,-0.591898
PD_GANGA_0029.wav,-63.138560,26.660261,983.379403,1850.852273,-1.848071
PD_SOMBRA_0029.wav,-62.329802,25.287557,762.260088,1185.032895,-3.156362
PD_PERRO_0029.wav,-62.854624,28.944041,494.419597,651.785714,-3.625629
PD_ABLANDADA_0029.wav,-62.414300,25.220610,808.328764,1338.709677,-2.246462
PD_DIABLO_0029.wav,-61.847962,25.123559,1313.298038,2418.402778,-2.301947
PD_CARMEN_0030.wav,-54.934571,18.735501,492.365410,700.367647,-4.878761
PD_PERRO_0030.wav,-62.494920,29.562801,678.659907,1202.380952,-2.070386
PD_TOMAS_0030.wav,-60.826241,25.059125,772.369604,1161.057692,-1.946987
PD_BURRO_0030.wav,-59.187775,21.768380,590.009799,785.326087,-3.632584
PD_DIABLO_0030.wav,-61.219635,24.890180,1396.700226,2335.416667,-2.166774
PD_ABLANDADA_0030.wav,-57.911586,21.236070,936.442893,1820.312500,-3.633873
PD_PIDIO_0030.wav,-62.169949,28.827127,463.040093,494.959677,-2.505599
PD_BARBAS_0030.wav,-62.509267,25.664396,524.378053,650.641026,-3.303818
PD_GANGA_0030.wav,-60.551620,22.209404,1365.443589,2539.930556,-2.331619
PD_CALLE_0030.wav,-60.151081,28.898660,707.870984,975.000000,-4.330330
PD_MANGA_0030.wav,-59.508627,24.209404,674.409261,966.666667,-3.137582
PD_SOMBRA_0030.wav,-60.606428,25.405510,810.560879,1260.742188,-4.230448
PD_TOMAS_0031.wav,-63.344451,25.820940,565.595265,946.691176,-2.623440
PD_GANGA_0031.wav,-62.562491,23.461356,1019.597023,2196.614583,-1.766859
PD_DIABLO_0031.wav,-62.364041,29.266405,1156.021156,1907.986111,-3.258868
PD_MANGA_0031.wav,-59.254456,19.657603,681.613752,1267.361111,-2.818831
PD_SOMBRA_0031.wav,-62.414614,28.257014,757.621951,1134.146341,-3.546982
PD_CALLE_0031.wav,-62.364790,28.898950,980.230062,1671.875000,-3.080295
PD_PIDIO_0031.wav,-63.242558,29.309601,826.431386,1539.285714,-2.752258
PD_CARMEN_0031.wav,-55.662707,17.269842,408.841876,643.092105,-3.565586
