clip_id,seg_uid,set,pair_id,speaker_id,p_o25,p_q2a,p_q3o,p_af2,p_af3,p_kimi,p_o25t,p_q2at,n_repeats_in_483,first_manifest_row
agreement_667_a005473,a005473,agreement,441,667,0.1481698156556783,0.9895911374506884,0.5926441516875472,0.6232433526541471,0.8934620427999039,0.9793467403538024,0.0803792428249834,0.7634813417471119,2,924
agreement_667_a005466,a005466,agreement,443,667,0.2019897496926297,0.9905869116226208,0.4687930078723982,0.6469578017273098,0.5734749490880605,0.6482678764026575,0.053418615179641,0.8311405787431286,2,926
agreement_670_a005529,a005529,agreement,445,670,0.1562801222274173,0.9473750323105398,0.2018241207930848,0.6696748616037402,0.6227451594159934,0.8794372027400884,0.1824643970286056,0.0826932201246118,2,928
agreement_680_a005622,a005622,agreement,447,680,0.6226491470278759,0.9990959455338956,0.8807589360792438,0.6961588734291697,0.8181115447956313,0.9705844474528932,0.8670572885414362,0.999201921789885,1,930
agreement_680_a005631,a005631,agreement,448,680,0.7983918743379949,0.999786782091974,0.9978154684333792,0.6377761460924969,0.9325489468082886,0.9923013872221018,0.9284169990050204,0.9996799472336918,2,931
agreement_680_a005602,a005602,agreement,449,680,0.4380334914266147,0.9932547778257358,0.9669008907788884,0.6738783428666855,0.5696586393500788,0.9765289420357884,0.2120984416094798,0.6859579101767461,1,932
agreement_684_a005687,a005687,agreement,451,684,0.2691834692088944,0.9878524479787788,0.974036015490603,0.7027613855703309,0.5928265425279927,0.9889624306857212,0.1259474676641414,0.6791792984037254,1,934
agreement_688_a005741,a005741,agreement,452,688,0.8521304684879291,0.9998259780420572,0.9994465485839824,0.6419903174215799,0.977051849365422,0.9907214039574888,0.8355079762781309,0.9919367002405438,1,935
agreement_688_a005732,a005732,agreement,453,688,0.755184095123206,0.9997933456077126,0.9953883529676472,0.671791008889233,0.904807222301522,0.9970817868632704,0.8991387976127357,0.9998696530838932,3,936
agreement_698_a005907,a005907,agreement,456,698,0.4227708033286945,0.9986748900221316,0.9525560806336704,0.6715594085869413,0.6525321476957872,0.9902184390946612,0.8596819176657344,0.9997730282678552,2,939
agreement_698_a005919,a005919,agreement,457,698,0.6793615750112896,0.9996824525441216,0.9241305513192208,0.5807688989522745,0.852418101855944,0.97573303955971,0.5622201921748756,0.9989349397456204,1,940
agreement_698_a005914,a005914,agreement,458,698,0.9755932042232608,0.9999753138687072,0.9994467471339544,0.6446067517752914,0.9924230826856936,0.974857247103246,0.9937104285010712,0.9999524160817638,2,941
agreement_698_a005917,a005917,agreement,460,698,0.8082299899820128,0.9999412448297198,0.98756318801916,0.6704560647792153,0.9626921746510566,0.9850370088818164,0.7982042244057058,0.999884942096263,2,943
agreement_698_a005921,a005921,agreement,462,698,0.9325456134912062,0.9999916001547215,0.9241354170595546,0.6600141854088161,0.9241827945394618,0.9827556344632068,0.9783844884059658,0.9998927613864872,2,945
agreement_698_a005896,a005896,agreement,463,698,0.422644343486012,0.9968022444574332,0.592646148696819,0.5720047460798756,0.5315305781931211,0.7432654886008977,0.7432089617697006,0.9927663907829088,1,946
agreement_698_a005928,a005928,agreement,466,698,0.4380185452014402,0.998439033079076,0.9465893798936406,0.6910800129458363,0.5315762805757401,0.9719511206785032,0.5927381571811913,0.9976584679153768,1,949
agreement_705_a005969,a005969,agreement,467,705,0.919778297288594,0.9993486750451333,0.9924209993993,0.6742046755884034,0.8177666715797103,0.9946265371489168,0.9859389463625928,0.9998259542494196,1,950
agreement_707_a005988,a005988,agreement,468,707,0.2121829506281782,0.998175508008074,0.6513359469283893,0.6540533690961023,0.9579545127987448,0.966739239238981,0.0373347162329931,0.0039765965357969,1,951
agreement_708_a006009,a006009,agreement,469,708,0.1404393727632599,0.9553166768113504,0.6791750673989903,0.6306699473093808,0.7983295681916069,0.7303450655940477,0.0132252626420121,0.3040228643325783,1,952
agreement_712_a006073,a006073,agreement,470,712,0.0716425013444331,0.9367457225916526,0.1480514206391019,0.6022253539122326,0.1828183091714948,0.74677557319161,0.3630335563789732,0.8723253817872257,2,953
agreement_712_a006066,a006066,agreement,471,712,0.0421127327610392,0.7745820661341277,0.0059115405843523,0.6008761055050679,0.0601295377469896,0.2434441113882322,0.0169181644373222,0.8418153524065216,2,954
agreement_713_a006094,a006094,agreement,474,713,0.2228453645637405,0.9811642952080052,0.4378050240523058,0.6233266682191051,0.9151906789838083,0.095883657735505,0.0420978962290654,0.9681410657182852,3,957
agreement_716_a006150,a006150,agreement,477,716,0.9604446960579072,0.9996401886067564,0.9982983131617508,0.6590317156631472,0.9525899766988396,0.9931648530870368,0.9840949178132632,0.9998365115401576,2,960
agreement_716_a006145,a006145,agreement,479,716,0.6793833000062293,0.9996170124381032,0.9669077771198566,0.6740333401651551,0.8380467795091464,0.9963687415526477,0.5000801069377812,0.9983642713801,1,962
agreement_717_a006167,a006167,agreement,480,717,0.2122018552211633,0.9851564858154164,0.2018082227034535,0.6324139651932836,0.3799361390133708,0.970554488347415,0.0420949204194391,0.019124537532027,2,963
agreement_718_a006210,a006210,agreement,482,718,0.1920088330144047,0.9796669936914678,0.0124326197895409,0.5904800873379838,0.5314242845072149,0.2442244570674914,0.3487169579167324,0.9722024558206248,1,965
