clip_id,seg_uid,set,pair_id,speaker_id,p_o25,p_q2a,p_q3o,p_af2,p_af3,p_kimi,p_o25t,p_q2at,in_distinct_set,n_repeats_in_arm
agreement_302_a000045,a000045,agreement,2,302,0.1481494361363966,0.9504074868497042,0.1480585766471933,0.6555762401220904,0.9241756747883774,0.8645864615082445,0.1008966947130715,0.7401542196991354,1,1
agreement_302_a000033,a000033,agreement,3,302,0.2691749578713486,0.9184787232827336,0.0140651696409091,0.6610072736905601,0.7314820977523004,0.6471102981092309,0.0179894088381343,0.0161538712292211,1,1
agreement_303_a000049,a000049,agreement,4,303,0.0637490312793992,0.4882750412954775,0.0046099986453026,0.5801813765383647,0.5624917713648435,0.558594772098116,0.0169182572124062,0.2227083910070636,1,1
agreement_306_a000143,a000143,agreement,5,306,0.1259813188149384,0.1755384704442499,0.0124320527497878,0.5047507459485562,0.5005789065592895,0.1841767649689726,0.1067120743889459,0.7090128804900188,1,1
agreement_306_a000141,a000141,agreement,6,306,0.156257440950741,0.9954965086459936,0.0229795416678387,0.4973189122826655,0.8529446149726,0.1341933120295036,0.047437700369502,0.6893094262621626,1,1
agreement_306_a000152,a000152,agreement,7,306,0.1128438643247187,0.908613964472764,0.0229796873251415,0.5380196961850624,0.5017645628827246,0.3872130383779381,0.050340967388032,0.4187021404842279,1,1
agreement_307_a000160,a000160,agreement,8,307,0.2339286976104544,0.9473787392556028,0.009709370564428,0.5617617989548825,0.9050382418765434,0.2026045826649577,0.1008986151305926,0.9507768091884148,1,3
agreement_307_a000160,a000160,agreement,9,307,0.2339286976104544,0.9473787392556028,0.009709370564428,0.5617617989548825,0.9050382418765434,0.2026045826649577,0.1008986151305926,0.9507768091884148,0,3
agreement_307_a000167,a000167,agreement,10,307,0.2121720034126358,0.1895244698547533,0.0085778788186638,0.5214886711135049,0.3490553672502704,0.4010349262582109,0.1824545659122359,0.9329345228938288,1,1
agreement_307_a000160,a000160,agreement,11,307,0.2339286976104544,0.9473787392556028,0.009709370564428,0.5617617989548825,0.9050382418765434,0.2026045826649577,0.1008986151305926,0.9507768091884148,0,3
agreement_308_a000193,a000193,agreement,12,308,0.9466937096278772,0.9998803899996396,0.9986742423563458,0.5306537544067429,0.9772476198919314,0.9966447198681486,0.943363117082807,0.9998232320852308,1,4
agreement_308_a000193,a000193,agreement,13,308,0.9466937096278772,0.9998803899996396,0.9986742423563458,0.5306537544067429,0.9772476198919314,0.9966447198681486,0.943363117082807,0.9998232320852308,0,4
agreement_308_a000189,a000189,agreement,14,308,0.8742143171040679,0.9995043900292389,0.9959281405437164,0.5582590220841923,0.946722730525014,0.9974863712415984,0.9840972652880636,0.9999426013863364,1,1
agreement_308_a000193,a000193,agreement,15,308,0.9466937096278772,0.9998803899996396,0.9986742423563458,0.5306537544067429,0.9772476198919314,0.9966447198681486,0.943363117082807,0.9998232320852308,0,4
agreement_308_a000193,a000193,agreement,16,308,0.9466937096278772,0.9998803899996396,0.9986742423563458,0.5306537544067429,0.9772476198919314,0.9966447198681486,0.943363117082807,0.9998232320852308,0,4
agreement_311_a000243,a000243,agreement,17,311,0.3926643672207421,0.9988394669394745,0.8519424468659136,0.6006613030048201,0.592792126874005,0.987476189258153,0.377596557505916,0.99242242544298,1,1
agreement_312_a000262,a000262,agreement,18,312,0.1646332656307878,0.988667613604618,0.0159075212788722,0.6274047343959673,0.3489117103125725,0.5302490636872649,0.1403581516548146,0.9906589141137402,1,1
agreement_314_a000301,a000301,agreement,19,314,0.1128807826347464,0.7931019148933134,0.0229797359157238,0.6067192785701,0.5929930999238907,0.878409389243673,0.0637261047933676,0.0136381588055053,1,1
agreement_314_a000310,a000310,agreement,20,314,0.1734798189861958,0.8289346344111014,0.1329686062968322,0.6365557861560578,0.2454301777814822,0.6494830836162743,0.2337424684867541,0.9818750890417408,1,1
agreement_314_a000319,a000319,agreement,21,314,0.2122545751723199,0.9678978851402386,0.033088572486488,0.606584586226214,0.2690863581836666,0.8771389218010551,0.0396490096415171,0.782668585150198,1,1
agreement_314_a000305,a000305,agreement,22,314,0.1646368351602374,0.9962924309044008,0.0293156319882206,0.6081625434964821,0.2019395798169869,0.4994880539142994,0.1259452137904654,0.611394211343746,1,2
agreement_314_a000305,a000305,agreement,23,314,0.1646368351602374,0.9962924309044008,0.0293156319882206,0.6081625434964821,0.2019395798169869,0.4994880539142994,0.1259452137904654,0.611394211343746,0,2
agreement_315_a000349,a000349,agreement,24,315,0.1481562707200263,0.9895104981240762,0.1329745087578404,0.690959712317303,0.6522448522425672,0.9375332590128456,0.0351532446582593,0.1623797316597096,1,1
agreement_315_a000351,a000351,agreement,25,315,0.1734039166738954,0.3007468678302384,0.245065171355075,0.6819521273358239,0.6226127521539522,0.833810116970386,0.0275898626794588,0.0627902335264954,1,2
agreement_315_a000342,a000342,agreement,26,315,0.1734562125220838,0.8740757122713297,0.4073285377253768,0.6802582269502929,0.4692760907732733,0.971467523013932,0.0803748190970953,0.0450187252553957,1,2
agreement_315_a000342,a000342,agreement,27,315,0.1734562125220838,0.8740757122713297,0.4073285377253768,0.6802582269502929,0.4692760907732733,0.971467523013932,0.0803748190970953,0.0450187252553957,0,2
agreement_315_a000351,a000351,agreement,28,315,0.1734039166738954,0.3007468678302384,0.245065171355075,0.6819521273358239,0.6226127521539522,0.833810116970386,0.0275898626794588,0.0627902335264954,0,2
agreement_318_a000394,a000394,agreement,29,318,0.212204912873737,0.550612585024685,0.0758573949913159,0.6195514346296496,0.5930209535479856,0.9753243781261296,0.0066942988389372,0.0035110597948043,1,1
agreement_321_a000435,a000435,agreement,30,321,0.9604169516538096,0.9999570103896948,0.9986743847401116,0.6143745133674389,0.9933073212913,0.9727224669484776,0.9914229321518664,0.9999812143325354,1,1
agreement_321_a000439,a000439,agreement,31,321,0.3210789452713433,0.9974087442046924,0.7310427083065049,0.6449844110599366,0.500587095081582,0.9902133244667078,0.7982137512045043,0.9979005939034226,1,1
agreement_321_a000436,a000436,agreement,32,321,0.9604289385201152,0.9998910897738672,0.998497741493662,0.6370147386488053,0.9890150930553312,0.9759375816523624,0.9919372096777156,0.9998756004422128,1,1
agreement_323_a000472,a000472,agreement,33,323,0.0851620572518893,0.5926601172630735,0.0075775434974002,0.6109126837552802,0.3212940979239139,0.5919236771667262,0.0351536427149064,0.2226997796896336,1,1
agreement_323_a000484,a000484,agreement,34,323,0.0396530755840838,0.6076559029151749,0.0028012802707299,0.628856492817076,0.0851957990407565,0.810997357580752,0.0109885107383069,0.2094633176613105,1,1
agreement_327_a000550,a000550,agreement,35,327,0.2570092091359756,0.9461976062362808,0.3486416017307986,0.6231686808990897,0.7068561031953345,0.9781630222579104,0.132986012668839,0.6076633131361275,1,1
agreement_328_a000566,a000566,agreement,36,328,0.0675838340842951,0.0151899900724071,0.0015013334365758,0.6058584171739675,0.3781042608022537,0.4071436993612906,0.0446876672654444,0.0013887462453429,1,1
agreement_328_a000576,a000576,agreement,37,328,0.0759012249942615,0.2628403232577803,0.0024725918153201,0.5933066399023745,0.3491084667522138,0.2691471420082261,0.014959932017192,0.0005659746754139,1,1
agreement_328_a000572,a000572,agreement,38,328,0.0675796083984279,0.3960713522639236,0.0040699888391289,0.6030319871664523,0.3789577965338338,0.377729220185024,0.0103317017849439,0.006389048624481,1,1
agreement_329_a000594,a000594,agreement,39,329,0.0567016153866729,0.2393483771936337,0.0046096498974702,0.6312896217192172,0.0676323581138406,0.5302757814359795,0.0124346775194642,0.0042317671540549,1,1
agreement_332_a000647,a000647,agreement,40,332,0.96888487136522,0.999971805104764,0.9924212307240312,0.6193591613871224,0.9902938483660386,0.991495148550851,0.9973683274401896,0.9999790458517382,1,1
agreement_332_a000650,a000650,agreement,41,332,0.6227374479025722,0.9986113548983548,0.8670199404104981,0.6292115135032232,0.5928330313940131,0.9922006954162196,0.9284166786749916,0.999464188938616,1,4
agreement_332_a000650,a000650,agreement,42,332,0.6227374479025722,0.9986113548983548,0.8670199404104981,0.6292115135032232,0.5928330313940131,0.9922006954162196,0.9284166786749916,0.999464188938616,0,4
agreement_332_a000650,a000650,agreement,43,332,0.6227374479025722,0.9986113548983548,0.8670199404104981,0.6292115135032232,0.5928330313940131,0.9922006954162196,0.9284166786749916,0.999464188938616,0,4
agreement_332_a000650,a000650,agreement,44,332,0.6227374479025722,0.9986113548983548,0.8670199404104981,0.6292115135032232,0.5928330313940131,0.9922006954162196,0.9284166786749916,0.999464188938616,0,4
agreement_338_a000814,a000814,agreement,45,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,1,6
agreement_338_a000814,a000814,agreement,46,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,0,6
agreement_338_a000814,a000814,agreement,47,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,0,6
agreement_338_a000814,a000814,agreement,48,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,0,6
agreement_338_a000814,a000814,agreement,49,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,0,6
agreement_338_a000814,a000814,agreement,50,338,0.8178452471817252,0.998567344857142,0.8519473647940888,0.6085996643882081,0.5927798363946606,0.996314972585946,0.957915661250436,0.9982723781707054,0,6
agreement_340_a000855,a000855,agreement,51,340,0.0637556811385089,0.5156198235187455,0.0031730668891249,0.6237632365912412,0.6518471312808083,0.4954576681085252,0.0103300376139377,0.0061937347757432,1,1
agreement_345_a000951,a000951,agreement,52,345,0.6795804214568947,0.9998403118307227,0.9465884151580825,0.6446255459344082,0.9401104378390432,0.9789674892905376,0.960366031967679,0.9997197497553936,1,2
agreement_345_a000943,a000943,agreement,53,345,0.5314980088215091,0.9980120421329008,0.9525634414728292,0.6359428715427309,0.8357695867663248,0.9737981857851696,0.6926689767704001,0.9942686816701668,1,3
agreement_345_a000937,a000937,agreement,54,345,0.1646048719175996,0.9891801412853448,0.0534042117977608,0.6860910894839446,0.4079067738875649,0.8145841017399801,0.1067091558083044,0.0323460889544239,1,4
agreement_345_a000951,a000951,agreement,55,345,0.6795804214568947,0.9998403118307227,0.9465884151580825,0.6446255459344082,0.9401104378390432,0.9789674892905376,0.960366031967679,0.9997197497553936,0,2
agreement_345_a000937,a000937,agreement,56,345,0.1646048719175996,0.9891801412853448,0.0534042117977608,0.6860910894839446,0.4079067738875649,0.8145841017399801,0.1067091558083044,0.0323460889544239,0,4
agreement_345_a000938,a000938,agreement,57,345,0.1128515201660437,0.9949391885356108,0.0534076233892135,0.6149268153623751,0.6516860313164317,0.7974651227247012,0.0600955235571608,0.0100139256723501,1,3
agreement_345_a000938,a000938,agreement,58,345,0.1128515201660437,0.9949391885356108,0.0534076233892135,0.6149268153623751,0.6516860313164317,0.7974651227247012,0.0600955235571608,0.0100139256723501,0,3
agreement_345_a000937,a000937,agreement,59,345,0.1646048719175996,0.9891801412853448,0.0534042117977608,0.6860910894839446,0.4079067738875649,0.8145841017399801,0.1067091558083044,0.0323460889544239,0,4
agreement_345_a000938,a000938,agreement,60,345,0.1128515201660437,0.9949391885356108,0.0534076233892135,0.6149268153623751,0.6516860313164317,0.7974651227247012,0.0600955235571608,0.0100139256723501,0,3
agreement_345_a000943,a000943,agreement,61,345,0.5314980088215091,0.9980120421329008,0.9525634414728292,0.6359428715427309,0.8357695867663248,0.9737981857851696,0.6926689767704001,0.9942686816701668,0,3
agreement_345_a000943,a000943,agreement,62,345,0.5314980088215091,0.9980120421329008,0.9525634414728292,0.6359428715427309,0.8357695867663248,0.9737981857851696,0.6926689767704001,0.9942686816701668,0,3
agreement_345_a000937,a000937,agreement,63,345,0.1646048719175996,0.9891801412853448,0.0534042117977608,0.6860910894839446,0.4079067738875649,0.8145841017399801,0.1067091558083044,0.0323460889544239,0,4
agreement_346_a000977,a000977,agreement,64,346,0.4845614381357363,0.9970418565287203,0.6791366376015353,0.6136908477403292,0.6516946423074794,0.815868114852419,0.5622111973557619,0.9956000587550006,1,3
agreement_346_a000969,a000969,agreement,65,346,0.6793854660838556,0.9994428299668666,0.835476281413421,0.6276628821658001,0.7557728294865045,0.9788781500517336,0.9867819972092914,0.999913833632586,1,3
agreement_346_a000977,a000977,agreement,66,346,0.4845614381357363,0.9970418565287203,0.6791366376015353,0.6136908477403292,0.6516946423074794,0.815868114852419,0.5622111973557619,0.9956000587550006,0,3
agreement_346_a000962,a000962,agreement,67,346,0.6228888908948623,0.998764717702314,0.9796624347918234,0.6299928452464822,0.914975149112506,0.9663928445860116,0.8080926618482757,0.9984386149710563,1,1
agreement_346_a000969,a000969,agreement,68,346,0.6793854660838556,0.9994428299668666,0.835476281413421,0.6276628821658001,0.7557728294865045,0.9788781500517336,0.9867819972092914,0.999913833632586,0,3
agreement_346_a000979,a000979,agreement,69,346,0.2570168986083596,0.99346057899963,0.0420917725792782,0.6102459344177389,0.4697702715116741,0.4054243557521291,0.2018448769977837,0.0261552385557925,1,1
agreement_346_a000977,a000977,agreement,70,346,0.4845614381357363,0.9970418565287203,0.6791366376015353,0.6136908477403292,0.6516946423074794,0.815868114852419,0.5622111973557619,0.9956000587550006,0,3
agreement_346_a000973,a000973,agreement,71,346,0.9797003434274556,0.9993537190149342,0.9924214062783508,0.6027406860595187,0.9959301419822368,0.9887845232829112,0.9959291770269852,0.999862318811745,1,2
agreement_346_a000969,a000969,agreement,72,346,0.6793854660838556,0.9994428299668666,0.835476281413421,0.6276628821658001,0.7557728294865045,0.9788781500517336,0.9867819972092914,0.999913833632586,0,3
agreement_346_a000973,a000973,agreement,73,346,0.9797003434274556,0.9993537190149342,0.9924214062783508,0.6027406860595187,0.9959301419822368,0.9887845232829112,0.9959291770269852,0.999862318811745,0,2
agreement_346_a000980,a000980,agreement,74,346,0.2020264928397044,0.923034887495485,0.4378224705673427,0.6222527481647575,0.4111069295910068,0.9618064653073216,0.3486876822647587,0.8558201860731095,1,1
agreement_347_a000994,a000994,agreement,75,347,0.0851763675226166,0.9770222353911716,0.7772850975237181,0.6670927152181829,0.0962690207018331,0.832802068295637,0.6654630867169351,0.971774458830238,1,4
agreement_347_a000994,a000994,agreement,76,347,0.0851763675226166,0.9770222353911716,0.7772850975237181,0.6670927152181829,0.0962690207018331,0.832802068295637,0.6654630867169351,0.971774458830238,0,4
agreement_347_a000994,a000994,agreement,77,347,0.0851763675226166,0.9770222353911716,0.7772850975237181,0.6670927152181829,0.0962690207018331,0.832802068295637,0.6654630867169351,0.971774458830238,0,4
agreement_347_a000994,a000994,agreement,78,347,0.0851763675226166,0.9770222353911716,0.7772850975237181,0.6670927152181829,0.0962690207018331,0.832802068295637,0.6654630867169351,0.971774458830238,0,4
agreement_348_a001012,a001012,agreement,79,348,0.8269264182237566,0.9997965434808084,0.9978153619769864,0.633153832135795,0.9796752970916816,0.987315509054702,0.9669132455340308,0.998943014112466,1,2
agreement_348_a001010,a001010,agreement,80,348,0.8993097657770057,0.9997304968263916,0.9859345975684888,0.6139373963391116,0.9669281345084522,0.9939022779644734,0.9820204110210196,0.9993975748315996,1,1
agreement_348_a001011,a001011,agreement,81,348,0.8742241934047074,0.9997565130551388,0.998673468997648,0.615033201651503,0.9770294346066876,0.9951256556948886,0.99087431722346,0.9998259634725236,1,4
agreement_348_a001011,a001011,agreement,82,348,0.8742241934047074,0.9997565130551388,0.998673468997648,0.615033201651503,0.9770294346066876,0.9951256556948886,0.99087431722346,0.9998259634725236,0,4
agreement_348_a001011,a001011,agreement,83,348,0.8742241934047074,0.9997565130551388,0.998673468997648,0.615033201651503,0.9770294346066876,0.9951256556948886,0.99087431722346,0.9998259634725236,0,4
agreement_348_a001011,a001011,agreement,84,348,0.8742241934047074,0.9997565130551388,0.998673468997648,0.615033201651503,0.9770294346066876,0.9951256556948886,0.99087431722346,0.9998259634725236,0,4
agreement_348_a001012,a001012,agreement,85,348,0.8269264182237566,0.9997965434808084,0.9978153619769864,0.633153832135795,0.9796752970916816,0.987315509054702,0.9669132455340308,0.998943014112466,0,2
agreement_354_a001133,a001133,agreement,86,354,0.5317319974809771,0.9996199741047804,0.7981771770502398,0.666870495800171,0.652295666142108,0.9834053261539386,0.5775509059018297,0.9826824234892356,1,3
agreement_354_a001133,a001133,agreement,87,354,0.5317319974809771,0.9996199741047804,0.7981771770502398,0.666870495800171,0.652295666142108,0.9834053261539386,0.5775509059018297,0.9826824234892356,0,3
agreement_354_a001133,a001133,agreement,88,354,0.5317319974809771,0.9996199741047804,0.7981771770502398,0.666870495800171,0.652295666142108,0.9834053261539386,0.5775509059018297,0.9826824234892356,0,3
agreement_362_a001267,a001267,agreement,89,362,0.4692959046205192,0.9987933444720228,0.4378130798744382,0.6660731131413696,0.4649454144125364,0.9923502857333528,0.1403551094168568,0.9992676379284764,1,4
agreement_362_a001267,a001267,agreement,90,362,0.4692959046205192,0.9987933444720228,0.4378130798744382,0.6660731131413696,0.4649454144125364,0.9923502857333528,0.1403551094168568,0.9992676379284764,0,4
agreement_362_a001270,a001270,agreement,91,362,0.9326199009277032,0.9996539654975052,0.9971980289183522,0.6558497365991933,0.9740811539776728,0.9832765216356656,0.9914212535598614,0.999728358487377,1,2
agreement_362_a001270,a001270,agreement,92,362,0.9326199009277032,0.9996539654975052,0.9971980289183522,0.6558497365991933,0.9740811539776728,0.9832765216356656,0.9914212535598614,0.999728358487377,0,2
agreement_362_a001267,a001267,agreement,93,362,0.4692959046205192,0.9987933444720228,0.4378130798744382,0.6660731131413696,0.4649454144125364,0.9923502857333528,0.1403551094168568,0.9992676379284764,0,4
agreement_362_a001267,a001267,agreement,94,362,0.4692959046205192,0.9987933444720228,0.4378130798744382,0.6660731131413696,0.4649454144125364,0.9923502857333528,0.1403551094168568,0.9992676379284764,0,4
agreement_363_a001277,a001277,agreement,95,363,0.0503742073897285,0.4765871711602291,0.0052202108398968,0.6207897337946894,0.680805301235801,0.2021629301658188,0.0179892952762776,0.1151678674754872,1,5
agreement_363_a001280,a001280,agreement,96,363,0.0637520973855538,0.1755416451646795,0.0031726888959015,0.608196829353844,0.0762436486008657,0.1377997746878681,0.0149598842812712,0.0002050613129772,1,2
agreement_363_a001280,a001280,agreement,97,363,0.0637520973855538,0.1755416451646795,0.0031726888959015,0.608196829353844,0.0762436486008657,0.1377997746878681,0.0149598842812712,0.0002050613129772,0,2
agreement_363_a001277,a001277,agreement,98,363,0.0503742073897285,0.4765871711602291,0.0052202108398968,0.6207897337946894,0.680805301235801,0.2021629301658188,0.0179892952762776,0.1151678674754872,0,5
agreement_363_a001277,a001277,agreement,99,363,0.0503742073897285,0.4765871711602291,0.0052202108398968,0.6207897337946894,0.680805301235801,0.2021629301658188,0.0179892952762776,0.1151678674754872,0,5
agreement_363_a001277,a001277,agreement,100,363,0.0503742073897285,0.4765871711602291,0.0052202108398968,0.6207897337946894,0.680805301235801,0.2021629301658188,0.0179892952762776,0.1151678674754872,0,5
agreement_363_a001277,a001277,agreement,101,363,0.0503742073897285,0.4765871711602291,0.0052202108398968,0.6207897337946894,0.680805301235801,0.2021629301658188,0.0179892952762776,0.1151678674754872,0,5
agreement_364_a001342,a001342,agreement,102,364,0.1067737050248976,0.0004619725850748,0.003594021987025,0.5931129572313036,0.148149441217239,0.4992747281949585,0.01691868974802,0.0010485738543095,1,1
agreement_364_a001307,a001307,agreement,103,364,0.0534224301649957,0.0797845834218639,0.0046098687782749,0.5961243730740617,0.2023313524353299,0.375926156169263,0.0179879645658995,0.0064890550019072,1,1
agreement_364_a001349,a001349,agreement,104,364,0.1192863331542515,0.94966871493466,0.1192104979221995,0.6158855623763319,0.7773938346917361,0.8664966050422835,0.0758734680933264,0.3073585948288086,1,1
agreement_364_a001315,a001315,agreement,105,364,0.1481271765170289,0.8489664653806629,0.0203337998277281,0.5368158123405311,0.4074821882455968,0.17133675488291,0.02596400310158,0.3775342752501666,1,1
agreement_366_a001434,a001434,agreement,106,366,0.1330729234362516,0.9909443346464338,0.3775463643306498,0.6096060156321547,0.3493105956390985,0.3208723195251449,0.1919542811203496,0.9437620017301696,1,1
agreement_366_a001403,a001403,agreement,107,366,0.0716489704049874,0.7431633217375483,0.0075776691568225,0.4358664258855556,0.3497954306414746,0.2217670713229212,0.0330920038639922,0.5195089796071616,1,1
agreement_366_a001432,a001432,agreement,108,366,0.0534524004891287,0.9746267246927603,0.0109878647228855,0.5820981019810058,0.0534882396258285,0.148755504740446,0.0373336234515933,0.4224928972572827,1,1
agreement_366_a001410,a001410,agreement,109,366,0.0901558854126697,0.6187725154076453,0.0085781952194956,0.5049624067708177,0.2698579733040002,0.0567871319096548,0.0259626010545053,0.0685372944015169,1,1
agreement_366_a001402,a001402,agreement,110,366,0.0954371334716123,0.8459364112844979,0.0179876379090863,0.5408634724108673,0.7312105533403608,0.1201108655590077,0.0293225210625862,0.5660180984225591,1,1
agreement_367_a001465,a001465,agreement,111,367,0.5004590282501838,0.998918252651862,0.7981753775817623,0.628743482811114,0.5931174673357339,0.9311117125545584,0.6927114918176225,0.9961456716362416,1,3
agreement_367_a001453,a001453,agreement,112,367,0.4380761871130573,0.9993537421450324,0.984090372946094,0.6688218585700896,0.680115973934357,0.9833696220016755,0.98087973021332,0.9998043439092406,1,1
agreement_367_a001465,a001465,agreement,113,367,0.5004590282501838,0.998918252651862,0.7981753775817623,0.628743482811114,0.5931174673357339,0.9311117125545584,0.6927114918176225,0.9961456716362416,0,3
agreement_367_a001465,a001465,agreement,114,367,0.5004590282501838,0.998918252651862,0.7981753775817623,0.628743482811114,0.5931174673357339,0.9311117125545584,0.6927114918176225,0.9961456716362416,0,3
agreement_367_a001463,a001463,agreement,115,367,0.4381715737671173,0.9950942527698118,0.9796630121698254,0.6834473775026565,0.6235323887695944,0.9556836995610568,0.766334091674722,0.9993383593497378,1,1
agreement_367_a001468,a001468,agreement,116,367,0.8177127046230167,0.9998655200754072,0.974038959086976,0.5924376964197637,0.9579467215870152,0.9143975364715906,0.9724194598804168,0.9999369664004724,1,1
agreement_369_a001513,a001513,agreement,117,369,0.1404878054770951,0.4416699731737782,0.1329749995510949,0.5949135864623124,0.6797286274343939,0.2043694590268498,0.0191295456872008,0.0550073821646638,1,1
agreement_369_a001529,a001529,agreement,118,369,0.0140724050491231,2.627902755064321e-05,0.0006263723439167,0.6565511588782377,0.0085812055756982,0.0618227871959213,0.0124339251107351,0.0002737668049193,1,1
agreement_370_a001564,a001564,agreement,119,370,0.0637416770975032,0.9929332650252752,0.0035939949651836,0.5680127594595628,0.1825153010136176,0.2689483842145067,0.0169183088165529,0.0016876915525605,1,1
agreement_370_a001544,a001544,agreement,120,370,0.1067658596525508,0.9934098319405984,0.0179876237557687,0.5985645833611994,0.2452066146668988,0.3208668804533547,0.1329926747071547,0.9752008349094416,1,1
agreement_370_a001542,a001542,agreement,121,370,0.1009267948588162,0.978050901960546,0.0675513607639186,0.6608000084089041,0.5928101352232749,0.8799084979055394,0.0716069406715106,0.7772979484925296,1,1
agreement_374_a001662,a001662,agreement,122,374,0.0566789193646763,0.8807943322119054,0.0066934562811399,0.6560168685562606,0.1825263667508274,0.5287832381020775,0.0244278232216473,0.041154379260077,1,4
agreement_374_a001662,a001662,agreement,123,374,0.0566789193646763,0.8807943322119054,0.0066934562811399,0.6560168685562606,0.1825263667508274,0.5287832381020775,0.0244278232216473,0.041154379260077,0,4
agreement_374_a001656,a001656,agreement,124,374,0.1009818150720577,0.2393528104227807,0.0031728673170489,0.6129970439576536,0.3526045238765708,0.1348391275273433,0.2814530353592159,0.7248684326907731,1,2
agreement_374_a001664,a001664,agreement,125,374,0.1067603184409738,0.9866728611855844,0.0159080155738781,0.5589100506660164,0.6516501069045818,0.467747044219355,0.1329951249482909,0.4610135317759655,1,1
agreement_374_a001662,a001662,agreement,126,374,0.0566789193646763,0.8807943322119054,0.0066934562811399,0.6560168685562606,0.1825263667508274,0.5287832381020775,0.0244278232216473,0.041154379260077,0,4
agreement_374_a001656,a001656,agreement,127,374,0.1009818150720577,0.2393528104227807,0.0031728673170489,0.6129970439576536,0.3526045238765708,0.1348391275273433,0.2814530353592159,0.7248684326907731,0,2
agreement_374_a001662,a001662,agreement,128,374,0.0566789193646763,0.8807943322119054,0.0066934562811399,0.6560168685562606,0.1825263667508274,0.5287832381020775,0.0244278232216473,0.041154379260077,0,4
agreement_377_a001749,a001749,agreement,129,377,0.3632394786043887,0.8092726199514267,0.5621754399037228,0.6141092839671453,0.7064201441164315,0.9966090253652424,0.1009004026228753,0.8688024492092149,1,4
agreement_377_a001759,a001759,agreement,130,377,0.955424536915524,0.9988394540431992,0.9924205174968111,0.6405541800506587,0.8533374744680076,0.9792091263102743,0.7879782084211777,0.90665481496639,1,3
agreement_377_a001759,a001759,agreement,131,377,0.955424536915524,0.9988394540431992,0.9924205174968111,0.6405541800506587,0.8533374744680076,0.9792091263102743,0.7879782084211777,0.90665481496639,0,3
agreement_377_a001749,a001749,agreement,132,377,0.3632394786043887,0.8092726199514267,0.5621754399037228,0.6141092839671453,0.7064201441164315,0.9966090253652424,0.1009004026228753,0.8688024492092149,0,4
agreement_377_a001759,a001759,agreement,133,377,0.955424536915524,0.9988394540431992,0.9924205174968111,0.6405541800506587,0.8533374744680076,0.9792091263102743,0.7879782084211777,0.90665481496639,0,3
agreement_377_a001761,a001761,agreement,134,377,0.1330876983375054,0.9629509770758788,0.0097093835043478,0.6016455954220348,0.1068092626760204,0.7761172755937827,0.0330927599343985,0.0618799628567004,1,1
agreement_377_a001749,a001749,agreement,135,377,0.3632394786043887,0.8092726199514267,0.5621754399037228,0.6141092839671453,0.7064201441164315,0.9966090253652424,0.1009004026228753,0.8688024492092149,0,4
agreement_377_a001749,a001749,agreement,136,377,0.3632394786043887,0.8092726199514267,0.5621754399037228,0.6141092839671453,0.7064201441164315,0.9966090253652424,0.1009004026228753,0.8688024492092149,0,4
agreement_377_a001758,a001758,agreement,137,377,0.943367793931614,0.9999239644689268,0.9997037029726829,0.6164437800034848,0.9924255496971424,0.9858087022687304,0.9850429786747876,0.9999384120462348,1,1
agreement_378_a001773,a001773,agreement,138,378,0.0803995986197853,0.5156132574420892,0.0066934398573089,0.5998742001725171,0.4693110198863427,0.648108973439091,0.0293164203916644,0.0715922787236623,1,1
agreement_379_a001810,a001810,agreement,139,379,0.0637448079007565,0.9951700248989264,0.0124329170417464,0.5925870546890172,0.201988512656152,0.2933999912346908,0.245120950747843,0.9005245642447613,1,1
agreement_379_a001818,a001818,agreement,140,379,0.1009453475693613,0.9173008971569102,0.0159073202091799,0.5986075218044115,0.5316236563150489,0.1336650767392648,0.0534128082731954,0.592668157805871,1,1
agreement_379_a001816,a001816,agreement,141,379,0.0566862203110793,0.6859441704852314,0.0097082384808075,0.5986958727584512,0.32104469339654,0.29419732536941,0.0132263013673173,0.0109024747785319,1,1
agreement_381_a001879,a001879,agreement,142,381,0.3632545371180889,0.9943579608206724,0.2227095640638806,0.6177189050881803,0.5313522072988922,0.7543812824317961,0.3346485859736807,0.8479686024561569,1,6
agreement_381_a001879,a001879,agreement,143,381,0.3632545371180889,0.9943579608206724,0.2227095640638806,0.6177189050881803,0.5313522072988922,0.7543812824317961,0.3346485859736807,0.8479686024561569,0,6
agreement_381_a001892,a001892,agreement,144,381,0.4691002583302413,0.9996316838720404,0.6513515079330331,0.6674155853471738,0.4689744552723868,0.9568951311946734,0.3346215492939798,0.7606505317212247,1,1
