clip,file_sha256,int16_samples_sha256,n_samples
agreement_Dem_276-0_31747.wav,0f42df3a2dc5faccd1115db8e9f10eb866e30d9d9fb745971153f8302fab5482,ab5b7738b1a6c321f30f65ae2944a84feb7bf41a2f5a084edd4d6118f8ae81fb,661600
agreement_Dem_276-0_73102.wav,90d2cb04d069a7b8ab1e99e45fc247dcffcbf41b181147e5b1ce09bcc272a55e,b96909f018fcde631214b1439c1799cb0ac2bee41a932ea81cbab161215a0a92,525280
agreement_Dem_293-1_6963.wav,a98c0157ec69a78fe660464b83b3bead53e8b0858afe309e6689de4c9408ccae,3854feb2da7d25e5c39aa02ffa7668ff3029e17e36dd048edc1a6d76a7ce0e89,547040
agreement_Dem_306-0_8284.wav,b9150ccedf40d2e2e13ab9c1572c1edd449c7167c3b517df90d7a0977573315d,a0a8231b346e9111c25a7e8a21f9a42e9b28305082483bfc9320a84445f16c61,497120
agreement_Dem_319-0_6970.wav,de16a62d8183452f3e4a4651d8ea3f313dfc61e07be8c9063be236713a3984a3,5cf1aa63f3bbfe11547e0dab8e2a236fd4f3ea0080227cda99c61164b59d8465,495520
agreement_Dem_329-0_32987.wav,3e35d3ab9041e8c43eaeed7537192028533717b4480d602fc3fdca4f8e19b96f,81b820775b7ad9ea1c5f15b249a5065db602a98a3e0fb11eea05c83f939dd47f,566400
agreement_Dem_334-1_12616.wav,2fc56e968318969f841c0143b202183ab76b7ef9098a82ea01efb6e767e766dd,b3bbb457dd217b465edf82b3ae14104035898b1565fd49a0cfce182ac4ad9047,515360
agreement_Dem_339-0_580.wav,f7d94b0fb68de98ffa6a5859d2d2130d330356775ded66a7703ee0c8d47d9de7,bd8f3e80903df65c6f3e7ce4c854b0946a443b1c6677377b1ada92d7e22e532a,598880
agreement_Dem_341-0_1120.wav,3593bae5f49cbcf24f031f8b4e6ec84b5071e8b65801a5cee4dff01effec6f04,94ec01d2ab5c6e83fd31d90cfef72d9812347a79ba075458ab609d8ace1c5d07,500800
agreement_Dem_341-0_32421.wav,c687be4498a00be4d392f32c4f8c575e69ed0e89186443af921e89229ad16830,3e5ed17985492a81c383a1f85713921555407611a544d0e3853cb16aba78eee8,570400
agreement_Dem_342-0_130.wav,e3d931059d48236982bbe2338c8f0de38fef8cf374b59df261df6f9a513961f6,7a8d58c7ab11b7d434009e517f02d6ecbe102aca4061dd4bd53a08628f4e446f,600960
agreement_Dem_344-2_7060.wav,3dc4c8bbef7f8a7ea3066fca0f22d4d760e882bbe7ddc356ec0dac9ef00215b6,433796195febd8811fd91d2e17393d94790b03916273e01ae30ee3f618ca5c32,485120
agreement_Dem_350-1_2522.wav,b8efd9dad8cf09869a45804d89cd3331e66a3d412174300ae7b1d8032d57ddda,45233a2ac41c72b5df4af8efd0126f18a12aa4d7b15da609190c5ec6e0ad94b4,590560
agreement_Dem_350-1_39428.wav,ce8d17553d128a6333d61d333c7abddc35f65509011ba99f6a874734f1b1b8e8,cc6cb8dc6777ebef13b9cd07bea850542060ad9d3b130813a962f1b1fb0a33c5,532960
agreement_Dem_354-0_7201.wav,543c9edba98f23423280d7070b6850b70557305578bce49c6d7d08056f83c32d,bdae84cc47ef4bdf413e9e0a6deeb851d83dd9f30f206210d4e3fd7046bfa4a8,513440
agreement_Dem_358-1_3664.wav,56c8074e24dedff5d845141f58a6b27e118b6fc696b6df78184a33bb2a405350,4261ccc8799a635391c86884f9d77fd15c3a9acb13ef61718517f91c4bfbe35c,518560
agreement_Dem_361-0_38778.wav,a6e4e801f1b20f8187f79a986bf2068cc4c83c23a9ceab7cce3a28065d7a3b68,27fb12b08ac761268e4d0c4c8411a127f12f643697dde194690a68c9c67c74ff,568480
agreement_Dem_361-0_5616.wav,f14eed9012c54bd57f303044a70227192b39b17ef0427d8e5394a2b493cf0e27,97920c3b3e6dbfbc6f07e366506fa23539a99141cfe40314c7baf67f9f27770f,530560
agreement_Dem_362-0_4002.wav,6063ef8e5fc88176d75c745678b841704f0926a6478986f525ca3180eee7e9fa,a01abd0077f8cb2e15d0ea26db2e4b3516072200f85e4cf40cce18e726639d19,671200
agreement_Dem_369-0_2373.wav,8562a6305995d9211bc9ad7696618bd7facb3c33c76bf0618bd315a6f764e0d4,b5a702f7ecf4f480d4712afbba609cf308d52648d6c13d124b55dbc3a7dc2f51,666880
agreement_Dem_369-0_44049.wav,7334e905ce59cd060bb072c12694a20d48f3d36e937e51fde301fafe6bdae6c3,11aba16dc1dfa3b8d5880a616405fd0336fbdacec2c61696209569680a40dce2,645280
agreement_Dem_369-0_84379.wav,44b85b8adb811d618c974c2ac96e639bc753512b63c31114220c32fda09ac65d,6da0be506b1f7167179acae128eac4f7c6d5615e5e16559bb7158eae99e21b05,537600
agreement_Dem_381-1_3733.wav,8559837e19497b1cadd34a72d35fdcd9cbcfa208ed1da26027a66689dd13daa6,0331b837b1777125582a5507f0267e1b454fe900900084456e4f295918693665,563520
agreement_Dem_468-0_3750.wav,576aea65161c16df75a68121c2ae21281aea4c2b878a2cb9e411e29bc025bdc5,fb3f1918c5465d229864ba97eb960e65d55f20cada3d0335fadcb6565f4a0478,815040
agreement_Dem_470-1_33399.wav,84be8fe882828a830b0b58fd6b4d1d9be3a44b4adeb9623f7b2e2865b9fdb178,e13c0d872766b2ae0c459a8de8c3d9893e4f7d5f0164e52e0395e1fd3811fb30,513280
agreement_Dem_472-0_11796.wav,e42ea7a492d0f683944d8aeaa55a778cdcdb4b069bdac5783aefab024e2d5ad6,a09f5fa4760c2cac0e0c6213cb099d014067756594cc63fe6762b2bd5e7296b4,491520
agreement_Dem_497-1_7046.wav,23eb971e4173fa95309431854b72680320927a8b72e87c2140d365e141dc7ae5,ec4f53c9b76de504cecf3faf88d770c25d010b959e867f57bd9f1e07a39a252d,484800
agreement_Dem_508-1_3854.wav,281c454ef04acce9ca6b547f0b66657817f7ded7adcbf1ba26b89797d331e591,6f140fcf4475ecfe3cb4811ebe098dc724f105991d6cf3bbdf23156c101ee968,605440
agreement_Dem_515-1_3914.wav,d491f61e239d2ffc9dd7ed55c8848e096f4860b07069690b8be3a9ad03cea4ac,740d104c016b9a298f8ac376406843bdcd961ef1dbbd3ed71ab61d1fb6ae9750,499680
agreement_Dem_526-1_34300.wav,5e1db5034edc9983606fa9dfdad40137c4ad7aeb27c18fca75fe54293ac5e45c,5aaeb523ab443d6263f64e37ab63c0a62ab1e5d3ba5e93ad44d0302b420c92f5,495200
agreement_Dem_526-1_4024.wav,ebfb414b80bb1d12bd4af5d3a5d1a1269f7cd3cbe5c49652e975e286aa4c377a,f0bcc3fd0f2be1c6cbc2eb2967cf250257d77acc0ac7ca2ac867f45f2bf92ab9,484480
agreement_Dem_539-0_39253.wav,858c0b022f15207327b378736afa4d6e00432c6b76dabedcb7e3681121131c8a,38ca91d48df3d66b1b55ec4d0b9e93f752850f7e3bf8b1949cc60cd4a753503e,530720
agreement_Dem_539-0_6242.wav,b77a391b29b2a122e6977a6721badb5c322ab14999004a06f6ff20473994b972,3169a197f3f75bb6004303c92f6978d601bf93a6f7055a515933e48fe1c74f6a,528160
agreement_Dem_539-0_72423.wav,910f2d5076fe2e90b35b5a8f78b79ec211ee644c788d43bce6fc1958e5163378,a0f9c6388d092f531eef99fa233967e6f9565f4c724eab46ee302ccf1645da5a,521600
agreement_Dem_551-0_15631.wav,bb5d766a78a6021e556abca435592efbadaef38f45324948f32e6fa5440449e6,e2b619705bbd46369fbd09cdfb52865656437d33dc154099a2d371e61b94cc19,514400
agreement_Dem_562-0_8157.wav,4c5be456c3e9e17b00e8de1028431398e012b35bfe6a6afccfc3a106adbd3738,ef2ac9dc11d21554132af37c3977ea32c8b11ed503f3677d0e61788b15a0326f,536800
agreement_Dem_563-0_37090.wav,57e8f509c8a04a1c5978705471bcfe0040693865ae178f371c96c0de7166c021,c7f44e3d61498082f0052f103a7bc6578deddb4368588807ecbdf1837215a2fd,516160
agreement_Dem_579-0_9828.wav,c85b6697ed7d75342b1c452b48c3fcc34e9e859368f067082302488082f7c5f7,fcd72094e67ee4f61c551f1c550edec5ad2d83aaf0397c6d640d739acd504f18,553440
agreement_Dem_580-0_12718.wav,54cddaa08b8bc2901b851e8992abaaa6b8b4ed293daa2d34e38b8a6001b3eeea,e60f7e2506a6716d67ef225b5d05a0474faaa24a8e2985f840fc5dc5fdaa68b6,480480
agreement_Dem_581-0_35704.wav,408e90aaf88cb621b3ce797ba2b8c9427c416d95f94d93a3713966f694e40665,ae619caeaafef68fc40fc9d29ca630e5bfa3f668a1e03e2048e111c77e13b7c9,668000
agreement_Dem_581-0_4134.wav,3a356b226d928f127fbb5204e18bc231393ece16e26a69f7454520036431072f,16c6df00f4d96bde1aee3f389e58ec9ded6a2172568f1218e2de57da41e5a2aa,505120
agreement_Dem_585-0_35202.wav,ab2a8981a70dfe079ffd18ef08b08c281cabcf8c4b9c8da5fd5a00cd69234590,e943d76d1f01e3c4aeebca1b3d2d39c2e97606ca27168133565fe44d1b087d50,562240
agreement_Dem_585-0_4976.wav,7544dd33ad9ebb372e6ae593f7a20ccc027a7893f4cdf3bba52f9bc13a216810,e8679dcc2feb060da32014f36b2b94a8a802ae5938afcf3c36cbf32424f2075b,483520
agreement_Dem_587-0_4007.wav,e9a053162362bd0ed1bc63b8768a6449f9249b909be79a1759daf396fefd762d,474d993b58975cdebf19e418b3c954f97e431c37f18ee12bd48e77e679ae2036,489920
agreement_Dem_591-0_11948.wav,bcaba6fb3702c39dfb29ec6cf22f19a39a5a5baee1772fb42e56255f9dd260c3,61a41d92f8c269ad555c5e3342fae8d2c704572cd97844d8bca636d55334c743,569280
agreement_Dem_595-0_12367.wav,26c6037f626e316b8998753f7f22b92c04c8e8a292ecc388b09d29a2f012feb1,bed3bdd796383647f051e61135e03d296b3239f309f9b1e166ce363cb22e23da,580000
agreement_Dem_607-0_9933.wav,048c325acdc168e91839f41535902e3e791c085f5aeb419418032e6cdc87fe17,5981837f70c2bcb22ae88e0015b6b6636030125c6e2560bf1c808a868e2a143e,506080
agreement_Dem_609-0_47479.wav,8fc43614e6ed3e1948cd2c7bd06b6a143706b9399bec175c4df13da83e021746,06c106d24215fe707368efcc22f9fe54b55129d1188765a7ca23994d430474f4,563680
agreement_Dem_610-0_11507.wav,5c58931c0ccd04a55072305f7357c301b860f8f1249b1986c777b54dbd2ccebe,084efd94d386211f067d7415e4625ded3bcd97257337e4e6ad23f283b37a9df7,658240
agreement_Dem_636-0_19173.wav,501b673b4a219566c49617b7e66006c107082d0debd0b020b9174b145a60364f,9c529c71c29d70e344025464b85c383b0576a7d6382412f0a619803ad2578fac,540480
agreement_Dem_648-0_10861.wav,e40fffe9842691306abc32956a3e6f169ed6e7d85962f0a96ee9ad8c13dccb03,493a00e0f96073e843c435d1792d9bb101404a29903735bfd92be609ac212d6d,504160
agreement_Dem_650-0_721.wav,b171b9e488688a5c282afc090d0995cc4f3c648aa0fb2fd1d11f9ff2c7b2aa37,eb0fb5487fd3fb4c0b920aade676e8a2059bb1ad928cdee0eddb70a72d0dfc54,515840
agreement_Dem_651-0_11635.wav,bf7910972561528b3eb3a1896783d786e4cbd3134d7088a43519f5c25137ce59,293edc355c7ebebb95cab5243a34dd361da52935dc8005c6070c3cedee78e708,525120
agreement_Dem_681-0_14887.wav,2303e79ae1e481ac43188a667824f001fcef354a927335128c9a3f4531aa8a78,271584ea7ceb30ce168950106544483359ef27e524ae6ab09df9a111b27333ea,573120
agreement_Dem_689-0_4626.wav,453581ec7530fb0b2fef1d896f6c3f4a8c65d552a3fc886287ddc2a17c48595f,c2d5861b173f12b9610413b76bec0b25d4aec1b524e65e7f7638bdb968506240,534080
agreement_Dem_690-0_16320.wav,2724c52f306b4c53495dd436fcfd14d7ca88a849cd8346c80d9843c9e7954209,e4431531059e60f1166b110f627b3e7f309d6eadcab805d1936e73f704c4d185,509600
agreement_Dem_695-0_1971.wav,1d78c08081f59c12333b715447bc6c4abd0444acc0a16e3772fb9b70fc63ff07,18cbfa98a16fd86e3b596126fa1b5eea9e92fb1de18f321e3e3ae509f722109f,659200
agreement_Dem_704-0_8735.wav,e069df73f501144384ac415d2a9face9956a8401b032a4be1d63ce05256d8984,4f626ca79c5c30c50076627a4547b8dc0e154dc08df7834a1af7cd707925cb25,489280
agreement_Dem_711-0_6508.wav,9e65ecda24b214dd09ed11cd145bf59c545b491af053fb671a4e08726a7d0611,0458a192e9c4cdcb9b032379921782ddc48e741cbe65d3088cde03af71123da2,513920
agreement_Dem_714-0_13211.wav,689d189fe7695e70728020023224b1745dd43c1b5ecae58ae006350850d4d828,3c0d9ad6d42282e1e20fac08cfd62a127e2e8fad9ccc0b465f9f11c076cbdb94,687680
conflict_Con_015-0_67805.wav,d02bf8d29597d0a2557a6c46e5375e21a3cbff8b4a276706e3a2b468eb6f6c97,3fad539c5fba84d4a02a4473c1622b97604ea012382938199f25deeeb43b4feb,534080
conflict_Con_015-1_4987.wav,f0624a2ed9e0aea445fb3b83f452a744804871ca4cdb584ba57d5e876d1f4e3b,5d4fce5f4be0e56d187abf87953f6cac6f9b85a1b0b473ce96189f6621192985,882720
conflict_Con_015-1_60159.wav,fff5a10246c4520548ba90eef9a5aba7dc55bc0afcf2c7d092a05bd692aa31ed,1feb31a35c633066498459872ea65ed44fe4e17531643dad467c4e414b6a9eae,499200
conflict_Con_017-4_6597.wav,fcfa2b7092a4a7e98075125469cb04cc6507284b964c93f771c5dc58e3a72817,7b4f717a36e917eeced942157ae2b4e585190948f596364a7a9df4975892647e,566240
conflict_Con_021-1_38448.wav,312eb34240cd151fb8d554ffcc7b1bedf092afbb543ac9953af7b702511f5ae6,f61c5a3e8e6b5f713ca0a3f1d3579c54578d986221ef635c151ebc45e2ca80c6,632160
conflict_Con_034-1_7639.wav,807e6ea9078ebe488fdaa13d39896929acd6eb8dc845891050295f0583d9dd2e,765a9412e5dd47e90837e125fca08c26540b4ee8dc751e88ebd07f18e4098ee9,808160
conflict_Con_034-4_46285.wav,8f4cc02d52eae3f1225a30e89cae51e606035863829d5fa5e678e16c07ee278f,096a343d229551502ba295796fe6bb934c239724df13447a3d89fb17afc5c002,494400
conflict_Con_042-2_2251.wav,38dcdf39c66e24457eca27872eab911c73dbeaa8f8e9302c65a0c9bf4fdbdf71,b5bdf66d5707ec6a39fbc1391f90803c52bd4c9fc4ac7e91374f2a7bf387d374,536160
conflict_Con_045-0_35325.wav,74c0664fea7d4e3c1a6e7986d98ac24bbad9b6bfdae27ed13dd2fdf67cfbdff0,ff2f466e61a7e7c902c4e5f86956a0a747b69020e2b28234da994aa155f8e7aa,607840
conflict_Con_045-2_39349.wav,e97e05a9ce375cde5a07fb4905d817ef85116207c9624f92c4b63d11b99a1768,ed93fe1d4a49c388c8c5b10b2c65ae8c6183ed2309b742c5b6e916467bc2903e,517440
conflict_Con_052-0_3822.wav,dea2738f6f730a3534955ed8a29fc99d6591f1a028ed3df4035c6ec34314e327,9bc3759e938ebdb8ca26a1a4d74a3d2e8f52172b10981b180d48234db9060a71,531680
conflict_Con_068-0_1810.wav,10c2afa4476040e7b6c65a1f793c4f54c9f11ca29ec8f4969b7765deabd438f7,4a774bb0e6ae4b63e4ea4b2bbb272189a1bab1e8e7a3f2eb351376e325e12f4c,665760
conflict_Con_068-2_6578.wav,a5ef940d19d18890d7f05cbce805dbe1ba55faff8b271f1e29a462f6803eba34,48d20611df9a5fd92586b7efd2e8db194c8f10b09f13a12ba5a52619c1f29693,582400
conflict_Con_068-3_1311.wav,c32daac4b35d468ecf825b4b253b78a0c61895bc5feded9720abc390450f98c7,6528c141adea03fa4d267206c0668edd73035737798ab31e6b4c2be6ad47dbce,727040
conflict_Con_071-1_2091.wav,ddb4cd99e827ef09bc811a139a0df29ea47597f80bd2f8cf403e6ce3ce96a53d,a8f977da4cd434bc66ed3d9ea69647b2a424c8b5500cd84669e921f1ffece7ac,503360
conflict_Con_073-3_37636.wav,42f1e1a7cda7aa151529422ab2cd418b570ff84d9f535b3e1bd9e9d5d7048462,0453ff980a84ebbf4a4c5feedb70a9eb82e28abb09770ad1ccf4d26f4e05c6da,631360
conflict_Con_086-0_37577.wav,b285e56a5086123fa0bd0fafcb90cce849f09150b127ea54bf4ca81121650288,68755257354a08e08d29f268348c7693d4a4d9a95efd85b504555b3f2832d8ec,537280
conflict_Con_086-0_5140.wav,3291711872d65d2f597e125d4066a8b1cbebbe53f214d2d3dad2cc96087b4bcd,fc29f86288e8716c6b861c71a6fe5f296aaacbcb7659f0185143bee04a97a643,519040
conflict_Con_105-2_38053.wav,0966dfc021e5f4e754f3925b7f3ddcfae333497ed7e10b8829e74ce9a37839ec,694b46b5b2099886d42ff49ff6a0273a2ec14b83021bc76f415ff911bae0c2be,688000
conflict_Con_121-0_64117.wav,cd8f5e7842c1cfabe704f615997884cd6bed3d1d5b483b5b99813edecbbc1209,126513ee1473394c5e6f2101cfe505dd3ce26b39e4ac7809230b4bcb0e569f62,484800
conflict_Con_121-1_32497.wav,5bcb4d6ba0fd4ecdb365f528632a84c81c98f2d74d3af9905c58140abf47b194,675e9e0bb2b97c3096d9af5eff34e7781b3560bfc8103b1921ff2db65977da53,728320
conflict_Con_124-1_36933.wav,5f3fde7bdd4485609bfcadbf120a53e2914e9d0d8242ae56c7425906b8285765,736081847b119b9491822ca9cb2a9920ae4fbfef09f9846defd8162874f9068c,549600
conflict_Con_128-3_800.wav,0a8c9d2a468f5357e73b51e6c2644b5a312a25ac8b7624630ca0ff90bb7a2c27,2b302ec35048042b2a5f970a0329d09cb76ce3b748d6062158398218f9b562ea,527040
conflict_Con_139-0_36206.wav,d9c47272d78db525c7d0d445a13a14a78bd531b242f651f62f162ed714f38268,7c70cc1b26acadaee80cb08b4c17b912440424e970634b369a909bbbe29835e2,498720
conflict_Con_140-0_35581.wav,90a6cd4e03571c36f802301c3a687b572782241cb31d1cec65e718b2844c31bd,9abafe89cbbbfd58020353af46f75af9753e4cc7a8abab14dec8ab93190ae06c,499520
conflict_Con_141-1_1470.wav,635ca55f3939d7a8dfb42e8eeb1b993eef92046fff6df12f5284e726e3fffb59,c3e6dafe95a33bf7451b7f2a8be013625f310956f6056f1fd8d0154f692da40f,574560
conflict_Con_158-3_2170.wav,32b96dc40dd27b65b35f4d0f4b8cdff857348b28addf47ce58cbebab38e3cb21,7d1d2e526f95f30cd98aeffa7d23cd40bc62f63386101e723b18659f3556b44b,545280
conflict_Con_192-0_820.wav,f796b5a517a0063d94510c5d08dcad84d33c53d1dba3f3c4be2792836bfac4d5,0f71ab8d9c2c5d81919c4d4aaa9853d2d25060c6c36b45d9b17955da621b0089,542400
conflict_Con_209-2_2013.wav,fef8bf3f3b92d9aa05ada81be6d8d75d960235ef45a72f3760103ed40e05de52,0c9468f6f56b8dbb00ce420c99edde5a35e2e4a78e5a63bc54875fe8d5b9f8b5,492160
conflict_Con_210-1_35543.wav,08e51025897dfa1c3a441878d5dc9ac569f1bdb7ace07c86e1e315e5ea726114,e251be98b8fd2c6aaba8d51a23b1948d962aed9e4d6266948d09f8a5bd6584d4,533120
conflict_Con_225-0_4203.wav,6d7b6d51fea17a7653985bcfb28c1cf7f5fa51a6e2bfe9be3e2c43755093ebb7,a1e79e7fcc994b4bd6495288a799bed55e886338052ec7274564a4bec4cdf596,610080
conflict_Con_227-0_460.wav,5b04b5228f948aaea4502dca40ece06b00ff58cce8130b0f03a6369a7c083af9,bb1ace256db9ff39c2f1fa7d863c955dd553cd3fa0559a422cdd3369916fc8a2,532320
conflict_Con_229-1_1420.wav,137c70362a6df0ba7c90b203f15850a9ff85cbbae42c99ab05215ac071e27b74,0445dc008ef7bd89b3c613c6d47a0c4ff78017e3466edd0eda15725fc00d9df3,544480
conflict_Con_229-2_390.wav,9940a0e8cf5ede01b993d136f129c886442f130856af57a66efe313b0a58295d,90c1171f3e81f4c3df5ff98f427bf1bd623878cc75a52fe453a55560dfa5416e,517920
conflict_Con_242-2_64112.wav,492062e59678e3b0217ce3e33d664f3d299a6adca1daf764fec206cd7e13f12f,1efbde5736702143b2ed4c8bf63e0f151a9d1d0a78fcf01639af26bb5466b2c4,480480
conflict_Con_243-0_73861.wav,0995b43aaadb0e808d15f6d30da8c2af5d092f3f9e44f70fc0b74b310af651aa,0f933a0a7fe352a9a3d3f22f9ee12a0fcb07b6c23cb5b7cc651407048930ab65,566240
conflict_Con_245-2_25300.wav,7630ee2d77948b6e1dee25fc27adb7dae016e7a111e59ce86c407e61fd0ceae2,b82723c8233a04b5af7a9951e87c6c2f31bcb55ac6e0f676eca72205d6d59d8f,534080
conflict_Con_256-1_5587.wav,2a61e25b94343c591b5b6462f0f2771c35c097ab20dc9187272be2f3d1cb4d9c,1eed106cba531269a401dabc5533454d760b12a49b740cc63651aad01ab4865f,495680
conflict_Con_280-2_9925.wav,c7916cb31d0f141584bf7c6c93707459a5f9d223cf26363cf85885a4c7e6be08,74ce971c98259a735d07d2e863567df7f8543403da4b797b160cea60d476d502,485600
conflict_Con_297-2_1520.wav,c5abfb059e4d6f6f565d9997623c9fc574c713923b94f06a4b1c3169ec57d7b2,f135e12b7dd1ceee754ecf18b4b33d05ee9ee291de09b3a98d7dfb1cdeedf620,491200
conflict_Con_302-0_7124.wav,99868e15767023461e6f75756b75abe3a39136bdd645da309a78b9e58b3712de,ab89d2fb2cf0690199be2166f93521cf929b1ca1fa9bd7740c80c9dff425d9db,577760
conflict_Con_323-0_39906.wav,c2145d848240356221d32695d946ad20247df1bad67667cbfb69239f79c71f66,0f0428fc7167b56e0c4dcd127728e02a649b0e0eba84284e58d6bac3876e6a7a,523200
conflict_Con_332-0_120.wav,fc591c81833a22ced52360c73ad279acec84dc53cf34c0d9f21bd788876bcee5,6c071ba97c902fcbd818ad6da30fff19773fa7b608b782b75e66035cf6d986ee,493280
conflict_Con_691-0_2463.wav,5166c044467ae426a2a912f64d9416bb3e8316c536fd4f7101cc2ca5cabe2082,5d1d46cda89e97afdb376372555be2230a632f6b79b44c34ca63eb74bfe1cec9,587840
conflict_Con_709-2_760.wav,cb317e784d0347c739d9cf199c2a42a6572cde45c2e28355afe198f66aba5e8e,46b5df1b14a72a082b6b3d9d89456fcf8160747673f7fc290ae9c9ccefee8362,488960
conflict_Dem_003-0_145294.wav,a2c5922d94a3a58913246c3701e26de7f3b15ba2046d94f75bf7a7ca527066b5,8718c5c1e7dfc4ad4491698087d0c954fe58a869479479e0bc38f562d671ea00,555200
conflict_Dem_003-0_6255.wav,e358e3c529525238e1b162bacdc97f5a673a43cc8520c83bea09b274b97d83bf,4ed926df8e121331a75d726ff16cb36b37c5ebd469c5805d1820e0b66b3b6e5d,584000
conflict_Dem_003-0_76644.wav,dfa46d7ed88288fa7acc5e4b3be416e93258342c41ff4613da8cc048ee9fb9a9,c7746577767c97c25984d0d3bb29fe9e8016c6ab660f6ae10c3ecc13121836be,497120
conflict_Dem_007-1_15997.wav,ef6768d1778eaa64267cc2da3d82d691e4fbec6dee8e7d0480440dc59ae3eca8,26f997eed870bcffc17d02fa6e99b54a33f0528a912d993928bf00118f65f427,491840
conflict_Dem_007-3_4014.wav,4fd41749cdfd78f8d709d72a7accdc180bb264a76aa6acb81ad4a7479a2bed4a,9bd2653cd2f1c77ca1891edf480667e1ffbd9045822a0ec7db2795f66386d149,490080
conflict_Dem_010-2_4647.wav,2cbf4a8daa99fe109d95fa12dfc310d7314d05eea6eecb5e79a9c886f997ed9d,8ffab6d6c0fef778a7e93076112e0e6291f93d7606a547df602901aa41e426a8,561760
conflict_Dem_016-4_40791.wav,2cca0c1eda0fef7042c24b72e3bee55a7b44fd63663624334f304b40cb62aa54,6eb48bae20cc5520db65f21e3bad7ba0d315a883c552c5ad15afd979261cff26,499200
conflict_Dem_018-0_41994.wav,23c07f45a362c7297d1e452952657ceeb1e319bf8f7d8541fdd933e06d3fdc54,11ea13acdf95ae88ba031b340e025d81b12dc5f071594131fa2aa94b4fb1d60c,511200
conflict_Dem_024-1_990.wav,3347aac91b422ace1d8019d1ab0d692fcecc1c25f5924954ef3848e80c2aa5ba,d45792cae4564c92435f1d5cf1d7f081ebb71d8c42f0e96837bde3d186e22aea,575840
conflict_Dem_029-0_41581.wav,76cc1570067f1116fdb8f65530252e805b4cc4fc716493870079d9118a7fd63f,dbb77e39dbb18b4281a7cd5249c02df821662d66ae3c535c1503a7385dbbfc74,511040
conflict_Dem_030-0_38630.wav,49c617f13c5096ac2b1661a648440b3de26970ecaa04ae7afc52c20ab1db15dc,c1adba857303b111997adb73b9a74a3bd3ba17c8cbc9c91d5dbc3e8f5e9a4b5a,513280
conflict_Dem_030-1_2020.wav,bac1d1adaa2a3f8e4573633a866c1be0c409d1b16cc550ec7875d9722ac26fed,4edeb51bafe3748c5c8abe773b4f5a177c33f6195fde54545f7706c3dbeeb087,573920
conflict_Dem_030-1_37890.wav,c5726edd6e103ad8b6aa2da2472ee292d07da0099359cdcb02ddbb064a2ed52b,778d678c731e88fac0dc3ff0cf3e31beef41bb1a92e228c25e8dc5f0a0ca7c0b,495840
conflict_Dem_033-0_2543.wav,a17b02dde209fd310d9f0c770cc65fbb15967fcd4441f22fcf392016209716e5,a6096a3cc8631aecbe9159e83690db271e46454f1ccf77512141e093dd4c718d,499520
conflict_Dem_033-2_2861.wav,92bd97e9ccff38f65b93bba5d6ac78809f95ae63deb2c031bab95d0c8f2dfe82,ef7acd8727f5b5e3bfb346c2496094fc6298e7085f3afdfe61eb8ece9c1973ed,501120
conflict_Dem_033-3_290.wav,2757942dd1326910b48b5dd5746aba2976a7da5485826fd0b64eaef933f3f734,417a4de7b4672d3e01ef7342695ddd2d412c5979b03e5de6370cddb3b6164292,492320
conflict_Dem_033-3_31062.wav,791d1b0af65679af160b757e62f014d2bd8622e493adbe384917468a9a1e5381,c2b66450df55eda5cb50451de601e9d95438c01650e3632811c300662ef29c3e,498080
conflict_Dem_033-4_10719.wav,2046a907af486d04bae8b04fa3ce34f40c8ff01713a6a0767fbfca82ff6e4fe5,bc7c4e98b8369671c02e67f7b78fb4f12081b233b42e0c11818a201e94bd1733,490560
conflict_Dem_033-4_41376.wav,1168dbe0b9c400b59485924d377cf9a82c48e634d0c4e6be5cf8349b4bfa53d2,9f5f64653b20050454c6c2f51779e84d8524e23aaea7563eb0ef8e67e3198442,489600
conflict_Dem_039-0_2456.wav,8d8f2829d735c137168053b5e43a28e00324e9999d083128a9a64748fc5ce5c1,43b8ac77da537b98d27460eee99866af021b09cf2b240027650e084d06d9543d,489600
conflict_Dem_039-0_33062.wav,bf4c1fd178f0630d25e142f65a25d724a6ef042fea1ac738d4736059cc523866,8b5b6070b5dfdb0763cfd8524b40c52b88d1ded86d5230ae3c06cbfdea3af65d,515040
conflict_Dem_043-0_38959.wav,0f61a2428b9615b4ebe0572c8e2906b94274d819aa8ce269ac09f603084f5532,119963b3f8e96042d02ba407daa09e5f05686c7cf2625971b1d270206ec9324e,672320
conflict_Dem_043-0_5095.wav,12aad08ecb370223c695421773bf1d70ce8c1e2848eaf8a824d403efe50361c2,0cb013cdb428f49c2976062066af42b82aebfb3b59642ebf67ec948eb68452b6,541920
conflict_Dem_049-0_3811.wav,2058dfe92a0ffc78b17f70367c7f18e6d4ebf7847f17d415caaeab43e667a92e,ea1f3662ba982a63e15e4cf54310deb68790d4f96d851dfaf36d58f3981240cd,529120
conflict_Dem_057-0_5565.wav,2e5f31426872f788e3cc0ffd2465e698d541a9fecefe69af105beed6c67c6f28,499d046104e2209932b0e37ea437a22ab046f919c767cac6e764e9a663bc0abe,707200
conflict_Dem_058-0_7315.wav,03526e6988c6f79a6b9692678ad48a47cb23164c9a363a7bfcb813e519cade5b,31ae2fbb5da59b9968f2c4af03a9279ad60d1cf4916f034fe5bd9407f22da8a0,497280
