pod,job,dataset,t5_key,stream,variant,states_class,refit_file,saved_file,maxabs_auc_oof,match4_auc_oof,maxabs_auc_mean,match4_auc_mean,maxabs_auc_std,match4_auc_std,n_layers,cpu,openblas_arch,avx512f,numpy,scipy,sklearn,answer_auc,layers_above_saved,layers_above_refit
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_ctPrescott,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctPrescott_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0005799623024502765,6,0.0021627906976743327,8,0.0017921620023648027,7,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_ctPrescott,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctPrescott_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,7.249528780628456e-05,0,0.0007751937984497026,0,0.0004859847774723938,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_ctSandybridge,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSandybridge_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.00065245759025645,3,0.0011085271317829992,6,0.0017827524651006926,1,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_ctSandybridge,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSandybridge_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.00043497172683770735,0,0.001162790697674554,0,7.481500534440438e-05,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_ctSapphireRapids,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSapphireRapids_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0,32,0.0,32,0.0,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_ctSapphireRapids,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSapphireRapids_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0,1,0.0,1,0.0,1,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_ctSkylakeX,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSkylakeX_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0,32,0.0,32,0.0,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_ctSkylakeX,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctSkylakeX_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0,1,0.0,1,0.0,1,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_ctZen,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctZen_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0005074670146441029,7,0.0011085271317829992,12,0.0010766093474088023,11,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_ctZen,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_ctZen_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0003624764390314228,0,0.0015503875968992942,0,0.0006244100774285,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0,32,0.0,32,0.0,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_f64,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_f64_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0010874293170942684,5,0.0017209302325581488,7,0.0019804503359459047,6,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_f64,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_f64_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0,1,0.0003875968992249623,0,0.0007062175180167982,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0,1,0.0,1,0.0,1,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,podfile_thr8,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_thr8_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0,32,0.0,32,0.0,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,podfile_thr8,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__podfile_thr8_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.000652457590256561,0,0.0008294573643411463,0,0.0015226030165192,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,vrefit,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__vrefit_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,1.1102230246251565e-16,32,2.220446049250313e-16,32,1.0408340855860843e-16,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,vrefit,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj__vrefit_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,1.1102230246251565e-16,1,0.0,1,1.0408340855860843e-16,1,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,enc,exact_script,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj_encoder_perlayer.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0,32,0.0,32,0.0,32,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.662026968247064,2.0,2.0
lo-t5-9,edaic30_encproj,edaic30,edaic_first30,proj,exact_script,same_run,scores/leftovers_23sep/t5/lo-t5-9/edaic30_encproj_proj_perlayer.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0,1,0.0,1,0.0,1,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,enc,macfile,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__macfile_enc.csv,<local data dir>/release/edaic_rerun/variants/o25_full_encoder_perlayer.csv,0.05060171088879217,0,0.05126233968949623,0,0.0504409148702744,0,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.8284761490503117,0.0,0.0
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,proj,macfile,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__macfile_proj.csv,<local data dir>/release/edaic_rerun/variants/o25_full_proj_perlayer.csv,0.009569377990430561,0,0.02449953379860914,0,0.06819259711641601,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,enc,podfile,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__podfile_enc.csv,<local data dir>/release/edaic_rerun/variants/o25_full_encoder_perlayer.csv,0.002972306800058,2,0.002829457364341037,0,0.004984154842639088,0,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.8284761490503117,0.0,0.0
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,proj,podfile,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__podfile_proj.csv,<local data dir>/release/edaic_rerun/variants/o25_full_proj_perlayer.csv,0.0007249528780630676,0,0.0008837209302325899,0,0.0008679782614193915,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,enc,vrefit,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__vrefit_enc.csv,<local data dir>/release/edaic_rerun/variants/o25_full_encoder_perlayer.csv,0.002972306800058111,2,0.002829457364341037,0,0.004984154842639088,0,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.8284761490503117,0.0,0.0
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,proj,vrefit,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj__vrefit_proj.csv,<local data dir>/release/edaic_rerun/variants/o25_full_proj_perlayer.csv,0.0007249528780629566,0,0.0008837209302325899,0,0.0008679782614193915,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,enc,exact_script,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj_encoder_perlayer.csv,<local data dir>/release/edaic_rerun/variants/o25_full_encoder_perlayer.csv,0.002972306800058,2,0.002829457364341037,0,0.004984154842639088,0,32,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,0.8284761490503117,0.0,0.0
lo-t5-9,edaicfull_encproj,edaicfull,edaic_full,proj,exact_script,other_extraction,scores/leftovers_23sep/t5/lo-t5-9/edaicfull_encproj_proj_perlayer.csv,<local data dir>/release/edaic_rerun/variants/o25_full_proj_perlayer.csv,0.0007249528780630676,0,0.0008837209302325899,0,0.0008679782614193915,0,1,AMD EPYC 9654 96-Core Processor,SkylakeX,True,2.1.2,1.18.1,1.9.1,,,
mac,edaic30_encproj,edaic30,edaic_first30,enc,mac_macfile,same_run,scores/leftovers_23sep/t5/mac_diag/edaic30_encproj__mac_macfile_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.08771929824561409,0,0.0769054611580679,0,0.04897983583255191,0,32,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,0.662026968247064,2.0,0.0
mac,edaic30_encproj,edaic30,edaic_first30,proj,mac_macfile,same_run,scores/leftovers_23sep/t5/mac_diag/edaic30_encproj__mac_macfile_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.11439756415832986,0,0.10479368015260382,0,0.036475372777655,0,1,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,,,
mac,edaic30_encproj,edaic30,edaic_first30,enc,mac_podfile,same_run,scores/leftovers_23sep/t5/mac_diag/edaic30_encproj__mac_podfile_enc.csv,<local data dir>/release/omni_final/omni_edaic_encoder_perlayer.csv,0.0008699434536754147,4,0.0019379844961240345,8,0.0020510422844257914,6,32,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,0.662026968247064,2.0,2.0
mac,edaic30_encproj,edaic30,edaic_first30,proj,mac_podfile,same_run,scores/leftovers_23sep/t5/mac_diag/edaic30_encproj__mac_podfile_proj.csv,<local data dir>/release/omni_final/omni_edaic_proj_perlayer.csv,0.0012324198927069485,0,0.002713178294573737,0,0.0010939088970743985,0,1,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,,,
mac,pitt_encproj,pitt,pitt,enc,mac_macfile,same_run,scores/leftovers_23sep/t5/mac_diag/pitt_encproj__mac_macfile_enc.csv,<local data dir>/release/omni_final/omni_pitt_encoder_perlayer.csv,0.053409531189461346,0,0.04399787059569882,0,0.034439886290134,0,32,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,0.6577683068578071,31.0,32.0
mac,pitt_encproj,pitt,pitt,proj,mac_macfile,same_run,scores/leftovers_23sep/t5/mac_diag/pitt_encproj__mac_macfile_proj.csv,<local data dir>/release/omni_final/omni_pitt_proj_perlayer.csv,0.01929484695854322,0,0.024410513392935984,0,0.0006141298928045991,0,1,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,,,
mac,pitt_encproj,pitt,pitt,enc,mac_podfile,same_run,scores/leftovers_23sep/t5/mac_diag/pitt_encproj__mac_podfile_enc.csv,<local data dir>/release/omni_final/omni_pitt_encoder_perlayer.csv,0.0005617977528088458,11,0.0007777686751568869,2,0.0007271609220242947,4,32,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,0.6577683068578071,31.0,31.0
mac,pitt_encproj,pitt,pitt,proj,mac_podfile,same_run,scores/leftovers_23sep/t5/mac_diag/pitt_encproj__mac_podfile_proj.csv,<local data dir>/release/omni_final/omni_pitt_proj_perlayer.csv,0.00013560635412623867,0,0.00028624830842227666,0,0.0006127874722337001,0,1,Apple M4 Max,Accelerate (numpy and scipy build config),False,2.2.6,1.15.3,1.7.2,,,
