file,sr,nch,sw,nframes,sha256
seg_003344.wav,16000,1,2,601600,b6e8cd5c6f7ccc9ef5dd3aae8fe5f6fb450af12f17d07084e6344dc4a3ebad34
seg_003345.wav,16000,1,2,590400,6ece4d448b4f2b210797834196e1a2e446204ce348457267d469cf572ab1dae3
seg_003346.wav,16000,1,2,414400,7c3e7b13b82d212a1843c25378cdad497ab934b4c95d02cd83d911ea50a0a717
seg_003347.wav,16000,1,2,488000,56d1f39e4fcc183a70b302a429f7200fe66a0465cb8cee1eeaefc10b14eafac4
seg_003348.wav,16000,1,2,436800,3bcaa0c981294d93942a1724eed1b0994166d30d95274adf674a71d162a398ed
seg_003349.wav,16000,1,2,270400,29984c40ea96d6d623fbe4c11ea0aae49bcf552c174f32cb3961d0b035cd44e9
seg_003350.wav,16000,1,2,230400,fa147cfdf23d0dc469915454241fd875ad97ad39c47339a0f8f15325fa884244
seg_003351.wav,16000,1,2,844800,16eae380f36356f3532ce0bab09e9b7e347bf3eeb4c44617618d597dc524d559
seg_003352.wav,16000,1,2,880000,80789d201834dca66e1d0257cb272d9084ab1f4bacbaf73449b319a5fe10b1c6
seg_003353.wav,16000,1,2,294400,fd2c186f20523321f09b4298eb76535785bb1e21a9a37a47c7a8dc894302c608
seg_003354.wav,16000,1,2,316800,a3180bdb620ccedabe3759788880d69a73254f2e7098bae2bf1e85b2c1fcded4
seg_003355.wav,16000,1,2,459200,c926e04f95c012de0ebaf2f488e4d841b5091871a4dde6772de0d458e4f63e0d
seg_003356.wav,16000,1,2,240000,38441ba4a541b8faf47ffe71d206ad406d3bbd07d2887467ee8750cb0d6d0ca5
seg_003357.wav,16000,1,2,259200,7f6b92dd3e4f16cfbe7ecbe28977fc083162b729a1e132310c671562be48453a
seg_003358.wav,16000,1,2,654400,4b33d5c91a80c4fbff641c8f81b7f16466f57c8c56c39e5177e187e3439c2b65
seg_003359.wav,16000,1,2,401600,49c42bbca3f1fc2ee273c3824170510b83ed3f69468256713b14e6ccfd26f636
seg_003363.wav,16000,1,2,232000,3e16a0a6e7b1858da7a08a9ed53565d5c7330e3f6293ad63f01465e4a67aacbc
seg_003364.wav,16000,1,2,505600,ad9eb1a84402006474f79b8a16d35567928b6b9f8a9c845ba497f914c3204653
seg_003365.wav,16000,1,2,932800,db3fed06da1bf929ac992e4494dc565099c80e817e15c78df14ad21a80f93b3e
seg_003366.wav,16000,1,2,547200,17c500837f204f7134bb4dd5414dac5bbf1188fac4f55d21bf226ebd489863e4
seg_003367.wav,16000,1,2,384000,ec9e444cb89e440b296a9137f16364266d883801c130da45f85e0dfd00d544c2
seg_003368.wav,16000,1,2,475200,c8edf12a118d35a27a1776094f3e6dd47c2ce54c4727fa3c2e1e4c0090dbe06d
seg_003369.wav,16000,1,2,500800,988118f65ed703d3c8dbe72a7be4a3d07c9f54afb40f4bcfac663773eec4871e
seg_003370.wav,16000,1,2,414400,1ca78ab31a481d929c7d9817e605a1336923d9ebf82bea58fb7768966fe939f8
seg_003371.wav,16000,1,2,412800,e448d46fc205e2793a13f2de53a578b93ff17c58b57a2bb90348996adf1daabf
seg_003372.wav,16000,1,2,673600,d87061e3db400f7db91c342624e2b361fbf9aecf700f0c32ba58c4d4a6a807b0
seg_003374.wav,16000,1,2,286400,159a5039d710139709ae70e5f67354dcd1b2ed6281a77208f521418993e81d42
seg_003376.wav,16000,1,2,384000,6bcbc35e0e7f3421520c2eb641b51a20efc8ee8fdb8486704e561b3b6d4e0f88
seg_003377.wav,16000,1,2,344000,c7d45a6db5c14f3284bbb3c5122465069f260c43169c326185782de79834aea0
seg_003378.wav,16000,1,2,891200,5843f3ebffc1f66a1a56b294cdbd9860cdf9a011f7d603dd958a2344ce4e31b2
seg_003380.wav,16000,1,2,411200,7a0051470a5422d9ecb9e3120eb8993ca3ae40db4c9af1229ad747e21a7f5450
seg_003381.wav,16000,1,2,307200,340543736ea085aede401ef9ac59ff345f0508077fb4e8cbd53a4f7da3bfed01
seg_003382.wav,16000,1,2,702400,25b589ee09ecb9ee42c320d7ebc35da391083b158034eb4c01a495fa37b40531
seg_003384.wav,16000,1,2,636800,26bde256531078975565a88cbf3de4ee34b2cb855a9dc538b1d265e8004a57c3
seg_003385.wav,16000,1,2,288000,04eda2f908a17617e576475c1bf2bb7f5364cbb4710b7c4088325ec09a2eab7e
seg_003386.wav,16000,1,2,446400,4d249f802a5a74d1d0201b9ac0be7c17e32145780ab97570bf45ad9a8cfdc716
seg_003387.wav,16000,1,2,268800,d6f183725e3b94c180fb50363831fccedf904ae8c83973a923446ba4764a5790
seg_003388.wav,16000,1,2,448000,a235d683ab546be639661f1209e14d84b61b74f7583a46ac2ca5d3565075dba9
seg_003389.wav,16000,1,2,288000,2580b88fdb9b3197172e717f1d13dcd4523d5f416dd423dac5a72cfbc476b705
seg_003390.wav,16000,1,2,553600,f02b71926737440b58fdfe0e69e1f75c835b0fe3b2373c68e714667baa28dfc1
seg_003391.wav,16000,1,2,635200,f88c3b22889c26514cb7a626e58beb46b8c98f12d9682c3510f5d2751cbde01f
seg_003392.wav,16000,1,2,654400,4e17279102fba9a0b5d0ecaf105927df053e77b2a2539299a0954d71f2fb994b
seg_003394.wav,16000,1,2,272000,a5863912041da8f5c7f59ab1a9a2ff11c784c1a98afe6dffde7b8622b7381e97
seg_003395.wav,16000,1,2,614400,2bccdb8ad54027a04e18af50d11077f298b5440e8cc84a0def6fe7457df05618
seg_003396.wav,16000,1,2,1030400,9f17b4531eb2a74c5b4f7bc7e140b1ad4f8e628b9bf003205a7f01c27676383d
seg_003397.wav,16000,1,2,550400,b29f36715c9b7c5bead638482b3067ce9992da44c4016aace2ade5ad915bcc6e
seg_003399.wav,16000,1,2,940800,57cc00b8af8b743734dba630a02f6e1c5996cffde064923a0eac9174e36d2bc4
seg_003400.wav,16000,1,2,355200,9d2e9502092a411e97d9494582874615ed1c91a4b3905fc255b4b4d65ed096e2
seg_003403.wav,16000,1,2,387200,426196f5155f991d9b00e473eb3a35993e66e4b92b6f281a1093b648d19c75b6
seg_003404.wav,16000,1,2,641600,5485640d220585c99a6c93bb88072a4010e36c7b91c8f7a186678a7abe725c40
seg_003405.wav,16000,1,2,545600,adcee5b90cd0ec0e370df27cc1bd1602a42316aa1b6a342c39e06a7c46825f5c
seg_003406.wav,16000,1,2,475200,6e0d35a4b775e618cdb311a7dd78376132c017a8f2a93a22b130796759ab3f2a
seg_003410.wav,16000,1,2,603200,32d566669e47620143dfc300b0af92c046c63e86737202b97e125445641fd142
seg_003412.wav,16000,1,2,497601,6f64a4147f13b673780d21f6c458fc9e4cf11cda46bad15fe202db9f5b860f2e
seg_003413.wav,16000,1,2,755200,90e8e4447c88f0bf07c5dd3346cf5f047f64553ebd0499d7ee384ae7814ce4d1
seg_003414.wav,16000,1,2,870400,3d42fc6af84a85c2f093ef8777d04360c387b16c3b52d43932caf481cb3a6516
seg_003415.wav,16000,1,2,616000,444ae28712871625bc63e23dcca035a27b4cf993cb4c4e7209719c8c526ea099
seg_003416.wav,16000,1,2,500800,3ccdfb53030afaa637cfef3aee01a06d460825cd15da3d8e96130e71ac37bbad
seg_003417.wav,16000,1,2,793600,b58956096e14aaf2650c16d5d5ff8947a5f2a7c966461daa90980c3bb3eb6391
seg_003418.wav,16000,1,2,550400,98b217cfb7c2eb2b616b14c79d3058be7df79f2f9806071574b2b1940c4366a1
seg_003419.wav,16000,1,2,275200,1c901419baa59b428a82cd795cacec7d959fd974a47a4df8d4844acf2c6a1bcd
seg_003420.wav,16000,1,2,569600,6f051421ef1316988072972e5a21a883173945c0a348c93de79f21cb683bcaa1
seg_003421.wav,16000,1,2,609600,7d6a8d2ea8dda53002f79c377f4f08f97a876f6a0598ed9a8321f16312608060
seg_003422.wav,16000,1,2,280000,4e85b311b7e06c60c77aafaa974358854d3dad3a605db270846d157379c3da1a
seg_003456.wav,16000,1,2,1388800,9d6703a0555a322b028f0d1e5252c99304ffac8ff1c819ae6c8eaf86568920bf
seg_003457.wav,16000,1,2,521600,6b826ef2d9002ea6c95a17c3c90df8dadce9edd77da9c4d7b6211276e22bcd91
seg_003461.wav,16000,1,2,944000,79c88fb7fe4c514f5a785a7aa4c04b8f0c59a5ea0191f314a52a4c31649680a7
seg_003462.wav,16000,1,2,289600,1df66a5858f9b3ac9ac05e9f1f9f2cb490fb50c595b27794b52199a0daf81c12
seg_003464.wav,16000,1,2,531200,295d40be44bdd55146adfb24030414cc4d458d4a090080312c63b6363179221c
seg_003467.wav,16000,1,2,515200,69ef7a25d50f0796610783897714fce60fcbe633b68776d066a9bb8045ee1b41
seg_003468.wav,16000,1,2,332800,279e2156392301f599adf40a37b567dcfb922cba57db3ccfd1f1b89d8e4f6c3b
seg_003469.wav,16000,1,2,278400,d8059fb8e6a3c8a39ded2320aa50e90e4d240fdabab2c4a6581258c4afd4c743
seg_003470.wav,16000,1,2,832000,f126a5c7ec430ec7823c698b4d7e7ce8c19a2c3560123f5de8815d6c494e241f
seg_003471.wav,16000,1,2,352000,3ad991055fbacc98b2aaed77fad65186fbae3aad4dc4d80b5e3ef2cfb84d3ee1
seg_003473.wav,16000,1,2,337600,f1bda08dff112a5afc1fd0707b6d1bdaa189aa540151942f22adea911ef6c78c
seg_003474.wav,16000,1,2,513600,839f2572c7b8afc3a61ec5c22bb1183a486847a65e9b1cb1668bbbc065d6a9ce
seg_003475.wav,16000,1,2,952000,e7943ba3d0476f02c8d3c407eabae2ae3eac5545be893f736a6f94ee79e2e3a9
seg_003476.wav,16000,1,2,353600,5032ab0947d70d5fd2cb6894dc3620f95805a27cf77d1e76e2d1964f0945b53b
seg_003477.wav,16000,1,2,339200,bdb457f129409cb766121f3c0524f2ed42033a0e3e96dced5f495394f709952b
seg_003478.wav,16000,1,2,908800,f028b17d850d1494ffea2739cce951dc29082878239c3c3b0c6e4c3b9e37f3cc
seg_003480.wav,16000,1,2,272000,8ed776ed5601f69e46dd81000c825d66bca2e94bc200f82b4409548fe3b92694
seg_003481.wav,16000,1,2,520000,400d9a10adc929c5a1647dc189633ccb123592e7da6283ca43b625b1ac69ef3b
seg_003483.wav,16000,1,2,502400,488cd0979aa2c23b2383223bef9f7e2eb8863cc32d3f9719c3b2a0a007bc8bb7
seg_003487.wav,16000,1,2,908800,39a38af0bbf113ceab771909b48577c077a7ffcf6a47e4d916b427be93cbacb9
seg_003488.wav,16000,1,2,769600,f91f47c9b3f663142d51a4f98bcccafa7eeb3c7976a0f90a47d3f7d41a0fea7e
seg_003490.wav,16000,1,2,561600,cea88906bf3fc6d2be6c1d50a89f80d63fbbf5adfb0c05f1c2d396f4ad04488f
seg_003491.wav,16000,1,2,424000,dc420e890a43dde357ec85bd1a9c3c713ba7469c638f8d4ecb7ad1a796cd1aff
seg_003493.wav,16000,1,2,1419200,dfb8ed1e0a36c79f993ac9258891c3be1c23c64c164505c7f597b3e125d72d82
seg_003495.wav,16000,1,2,596800,fc989d7d2f8bb66d37d3cd5321c7544561d46c4a21058b5044685aa1bdb0ffc4
seg_003496.wav,16000,1,2,558400,114678ba43eab653f4566292de4bd802724f77c51263d9da65c2a7dd6a195a8c
seg_003498.wav,16000,1,2,515200,2ec8dd7148351ecaf97d99464eb47aa8481ac36b3ffff2580e959ae5bf039591
seg_003499.wav,16000,1,2,694400,6bb59b33d2bdeeb4916f95c73d9d033af4788b63918d4e8bbddeaa6f3e4eb6a2
seg_003501.wav,16000,1,2,1467200,80c1c8577727ecdf51fc68f53676412f661289c1c76d9876e270a3ed2df05130
seg_003502.wav,16000,1,2,624000,5cef2da4d8e37b46deec9c5a2c7bd30b6a30f40abd0f7be28f544ac8b058c5e2
seg_003503.wav,16000,1,2,545600,f6b4aabe33a012ef847dddb83a2fd0f0d305b800d4b07089d9ec41a34fd0245c
seg_003504.wav,16000,1,2,243200,67671b8c1f155a5d2c0a293f88a356a714a99abff12dcf9e25cc6161400d6a07
seg_003506.wav,16000,1,2,284800,9e3ff9c7fbc83d3ea9293ff7e24076aedc863f3207e0370239fe91a39044b58c
seg_003507.wav,16000,1,2,723200,3a3a0177265d74fe323ef5ca5cb19a3af796ba9dea762bb1cf716058ad88551e
seg_003509.wav,16000,1,2,187200,3e7f7f8f18376ac6f42d38d106458b3d90cdc7009be89fe6b3dc57eae6112be9
seg_003510.wav,16000,1,2,729600,b138dafd7404f9163eb5e403e713110810572703f7b7b085cb5e14ca1e169ae7
seg_003511.wav,16000,1,2,356800,db3de1fc19c85448499ca228c705d08d0afc3c5a1e2222c183c62c467b5f9495
seg_003512.wav,16000,1,2,318400,40790746ea1bc4845597ef9f0a9fd44bacdaafcba6f5eacc37de0f8312fdb0f1
seg_003513.wav,16000,1,2,505600,eed6271ce4f9a541fbcdbdc2f75ccc7adae7b4b93735519be34fa5b8f363a212
seg_003514.wav,16000,1,2,692800,c77e9cdf5b3a2de4a15e2df55a9738fcbb89b203fc7ed1c9146b652af67549c2
seg_003515.wav,16000,1,2,771200,4735c891a3b91e1ddcf8bb5d05fa683bab66d766c395d4ce11904643aebca488
seg_003516.wav,16000,1,2,758400,e3044ac89531f5574f591e33d827e8aa2382ede34f932ddc1f8d3f17cd32ba3e
seg_003517.wav,16000,1,2,798400,7ac3e960b7b47733ec23e51a5e799c1bb6c589dc0138f39c7b2d318106e062da
seg_003518.wav,16000,1,2,449600,69b884ade30248d94de2786ec59cc1382b25971e79be9967b9cbdbdd91a786b4
seg_003521.wav,16000,1,2,348800,476ef2b3265ef95237d3f114a58f32320845ad75274d631de8e3b0db8b1e9311
seg_003522.wav,16000,1,2,1006400,758ffb0bb0b675d5d463b2c879c8f5f2856c57e2380e772cd6537b8dfafc33fc
seg_003523.wav,16000,1,2,358400,c201a68d08f198f85690c7dd29c60f0204296821922ccb17fd8a58317b8a8075
seg_003525.wav,16000,1,2,793600,b6e493d03d2a25f17e35011be70c2ba5468f4e7500e62e5fe23c22584e84e249
seg_003526.wav,16000,1,2,747200,f7c7a20db6276c445f23aba3b68ef650d549d70381d4a92544092eeadd790059
seg_003529.wav,16000,1,2,449600,82af2ddc6c7a94fe20f5175c0cceef0741bc905f7193a8b686524abb67abf15c
seg_003530.wav,16000,1,2,830400,0bd1b5abd405f667fe0a4753eb9e083b8e6a50358a38e171783c032c635bef28
seg_003531.wav,16000,1,2,220800,36387180fa7e1f857c33b4078bb67928233033716dda35fbd92a262865615e96
seg_003532.wav,16000,1,2,369600,b0373c11b7d3f91ba95271a86c1988e5aa3ac8c601d7fa15ed7f7dbed8590b3f
seg_003533.wav,16000,1,2,339200,99a2f2b645e9c8a370b11d065f2814a1f88b4e682289588ec1cc4280348ac3fc
seg_003534.wav,16000,1,2,961600,fdf25cdd001e2769737265cd69c1b8529182acbbce99b886eb16ed8e9ba9b464
seg_003536.wav,16000,1,2,553600,7bca1da65ccfb7a8e73b2b592cc5d3caa366950da567cb79c2a5958fd9c0bbf1
seg_003538.wav,16000,1,2,1134400,a77cf56540e71cac1333165e818293100cc0ba348c9e4911f1e4a9190ffe7fa0
seg_003551.wav,16000,1,2,715200,3775d82996902b9fa99bd57e6c585bb9fbeb08095c8d32b87bf23af22945b004
seg_003557.wav,16000,1,2,664000,fda36fe1aff4041b09c97de717833589180c92d579029a53127648e9f3ee4e6e
seg_003585.wav,16000,1,2,548800,ead83e325157632092ed2c3d3eb1432d010c2a89232abdab05cc0496c8c5b499
seg_003589.wav,16000,1,2,584000,d9f0dc7c457a86c942f0437563ca9ea31622d2dcb1bddaa46c7081198c3ac3ef
seg_003590.wav,16000,1,2,249600,c4de5f92d53a87af2becadb753d29446147027edb27c8f761dcba33d65bc1224
seg_003591.wav,16000,1,2,430400,0bb142d1fcbf6eb9e715251642d892396b674b3ea0f3a3ff7aa5aec2a7835b75
seg_003593.wav,16000,1,2,323200,4e901670447e7f61c168ee8e957688173a26ef0baacfe582b96fd67e7f14b344
seg_003595.wav,16000,1,2,422400,dbfd31ab91687c15668805f1846b11c7dea0c4bed718f68c2fa2c29e0de2cf36
seg_003596.wav,16000,1,2,534400,462accc082aebc04a8a1c25aacb4c941f213a90e0acede2e90803a34a4b59c7f
seg_003598.wav,16000,1,2,283200,0206c50da4ce349a1679425fc7a8e489fd6094885e74ae84c0241910ea1cdb4b
seg_003599.wav,16000,1,2,388800,aedbe1933b7aa0eaa64a801f57573eae88799122c8ad9150300a09f92609355d
seg_003600.wav,16000,1,2,393600,eb9bc3c6c5ea912f0c97ebfb2ae8c699a28640d208362e202dff37a670e38386
seg_003602.wav,16000,1,2,361600,4badee1bcce3a5f41e8d6786e61e5598c5f56cc48382fb26364ed71858901c2e
seg_003654.wav,16000,1,2,1073600,c9ce2ea3d7bb90463b646046affe403d7256f652fed085cac36515ece6436f8b
seg_003655.wav,16000,1,2,547200,a9461020551435f989280381df026bba23d99ab6bce72fd8393344d2e4e08957
seg_003656.wav,16000,1,2,958400,9244a32619a2f109367668bef12f7a47aae8067947b23f5854ed55a6e485fa32
seg_003660.wav,16000,1,2,512000,c9f2bc47a01de983e1f25504e7b376144e6687cd3cbd81aca58ca9b1f77aebff
seg_003661.wav,16000,1,2,334400,982fed3d0de10a855b8c2448947bbedcf55066d8635448bc15fd006980b65c77
seg_003662.wav,16000,1,2,777600,521ca4ab8022c9f751cd1d5920bc11f459bb2176930732d31181fc928621acee
seg_003665.wav,16000,1,2,336000,48e3fd7b708bb2140e099b16d65a1c3a1fe36c8f90fb7829c1a06a378c5b4086
seg_003668.wav,16000,1,2,483200,7efe1367964b7e3f8a920d62d787f43d86cc54f9d47a8eb768e5ea82d6666263
seg_003670.wav,16000,1,2,817600,a0a5c5e2e8b66a6e440daeb056797dfb419e0dcdf8fb77fc3aaa5a75f66beb3b
seg_003671.wav,16000,1,2,523200,5d7208409fd1b1706ba782c9ad98266df55c72265ea1f451232e26941acf9d4a
seg_003672.wav,16000,1,2,300800,4204079ad7fd5efda50a6679daa6858e678cbe46ad3ac7495d22ae77080a3fe6
seg_003673.wav,16000,1,2,528000,9d311d42dc468062601e9954f3637056b81707b5582c9dd85f994258852c04e2
seg_003674.wav,16000,1,2,472000,5cf31e42cf3c179cbf2f3ee4204380b47c30171f19779ff45ee6171fc57e5fd9
seg_003701.wav,16000,1,2,584000,f1659bf23319dadb8b287af8b13f3953781b57881c2abc7217465021da2e9543
seg_003708.wav,16000,1,2,350400,060f08512f4c31eb09cc0bb66d455b1a034368240b40e282099071b31b1df557
seg_003710.wav,16000,1,2,326400,2bce8feaa9510e86d7517e144c497efbd33ca92a59d39633f3a55e1668f2590c
seg_003712.wav,16000,1,2,620800,37c632c06a8e3ae660d48ae2c2aac05079bcc23fc04173423223d048a91d21e0
seg_003713.wav,16000,1,2,590400,1cf1bf12158c554b160b0475bf4082f9833b7d27f8f990964ab56c1d00ee41ad
seg_003717.wav,16000,1,2,283200,2080faac6a76171e2b258842c3e3da22ab8eef4a9b76e62f37c458907003956a
seg_003719.wav,16000,1,2,505600,de057cafda8903bd35d2a83916b50eeff6617fe76a1895b216b694dcaac42390
seg_003720.wav,16000,1,2,337600,5470ec2703ca4d03fbe79136051d0717635161411cde2cbc80781ab0b5c8441f
seg_003721.wav,16000,1,2,363200,ac123f1e714978c82c390606176c30660521736518e8ac351d8dcac2407d6adf
seg_003722.wav,16000,1,2,417600,94a2786b445055fc0f4dfd9dd07fb179f83cbd64a4ce73ed5cc4f7263b65a5f6
seg_003723.wav,16000,1,2,417600,659e3ae0e03633d837ed7e4674e9215c6c653acb8221222ae3132a69651d0066
seg_003724.wav,16000,1,2,464000,ebdb513b57fca8d3be8c8540897a193cd8c45adb1bff9d8a3e6f61b87d62f1bf
seg_003725.wav,16000,1,2,366400,0fadd8edab194584dee131905ce0bde745b77625697f8b7b7e7b4cb28505961b
seg_003726.wav,16000,1,2,432000,45937569ef25441108640eee26ec9fdc01e1b231255f5eb26efabb68e968befd
seg_003727.wav,16000,1,2,419200,e1b94551f4dfefb5c61febacc992781407657e962d71f5483d01c9853f78556f
seg_003728.wav,16000,1,2,636800,06808454ecb6a4cca0c6ecc27cb1b52a4374111ed85f0f7dd1b4d9cb5715c128
seg_003731.wav,16000,1,2,470400,cbe823f31195c9eea878c78dfbd740ad39bc0eafc0869ca1377e298b02ef02e7
seg_003732.wav,16000,1,2,299200,a7b638add7c8c28d21fab8753853bb84de239562b54d3636a952b7230447eba2
seg_003737.wav,16000,1,2,521600,f60d1b7ad41a2349111594b056118ad15f5e062ea80a4e09a2598e8e62ed0b1a
seg_003739.wav,16000,1,2,616000,cbf1aec4766a126da201039eecba31673165e3735cc9dca8ce7f86a4e0652aac
seg_003740.wav,16000,1,2,451200,0f282f780d750f16f7b4d46490f066192eebad8b5d160d6cf95407d3ecfbc4c1
seg_003741.wav,16000,1,2,438400,63753eda622b93432f2a68fffbebb084103a9fe202677ab3107014654dd4c164
seg_003742.wav,16000,1,2,444800,665a9c3b91a5e436ed59f5c39b53434d954fe9c8a85f029f09c8cd3c7f531bac
seg_003745.wav,16000,1,2,905600,704afe6937ea0137ddc26aa40bb556caff94561bf7abbeb30348f3751237c41a
seg_003747.wav,16000,1,2,486400,5da38570a35dcac355f65f85eb58581306e0f6107e19382d7d8daa4eaf3846e4
seg_003748.wav,16000,1,2,662400,a38b18bf438b7858dbdce0b49a33608e6612f7ee8aca88648135de0911f34982
seg_003749.wav,16000,1,2,910400,42effee650b27a984f5318cc80318f4577ad51a68b4528c4b8848b6c56e229b8
seg_003751.wav,16000,1,2,590400,d990bd6b68c634b17ce2ebdf95f5e04ba8b6f32df6dc51716c74d0dd0ad6beb1
seg_003752.wav,16000,1,2,467200,163ed46299075030a5990d73d9c37f514fcf0202176fa7e33baf82addce4376c
seg_003753.wav,16000,1,2,969600,19438316db2fb08a5886b66a1455d0af6f1e51863d29e3037a1cfc6e00adbcb1
seg_003754.wav,16000,1,2,1006400,6684abdde3285fb6934d15cbf6e27114a5159c0270f3e4b3a651fb434de0851b
seg_003755.wav,16000,1,2,388800,fb2e038e65bed5327e51d26e5bb6114a386decca72a01241ea3ee1d9a5f8ae92
seg_003756.wav,16000,1,2,729600,d295d7d3e8e365dccb167da87af2a37f622d2ef65d828e014c1b3d6105078efc
seg_003758.wav,16000,1,2,433600,9dcb05008f5cc25d9a85a8ca68de93dc3c2d9e3002ce28d3ab11ed3e9b322f13
seg_003759.wav,16000,1,2,702400,fe7e2e5e29509d3706f39b4ac1cf5395bc58a587a4da04f69643bf936c2ae0f2
seg_003760.wav,16000,1,2,561600,a09fdc68b4629f0c8989c50a63196413d141f006c133019228e4f280f7f8f597
seg_003761.wav,16000,1,2,254400,5469823147bf84696c1e4c24c306d823bbfbbe0de1a7b59f9cff411a2f9f89b6
seg_003762.wav,16000,1,2,390400,9c42870ac84e5292b027cf603b5c58f1d978c19fef1ad30a6ea682bd7d10bca9
seg_003763.wav,16000,1,2,526400,bd1ae598508a1434fc655c74c3b22fb4f05032342c7ca6285b149ceaa1153530
seg_003765.wav,16000,1,2,675200,50201fc112c1c0c0aad40c4a313d54536ca425659d0e29d6038063e91d051695
seg_003766.wav,16000,1,2,342400,055f12cf4b97d364ce51b017822cb99f1215a9fef7c227d552a5a4d2e32227b0
seg_003767.wav,16000,1,2,264000,48523d786a8fbffdcef30fd6e141dab1b259296516eead1ba43406264f2cdf3d
seg_003768.wav,16000,1,2,414400,e3889a91112da46640cf887a5bdedd73a9a7eb13c8d4a1e97d5cf3035eab7036
seg_003770.wav,16000,1,2,510400,ee52af8c04f4016c0ee14a5055cb96a509a2312fa42cf122b2b469b138cef214
seg_003771.wav,16000,1,2,774400,040e75e532037b619878266c812154c303743aa6b736ab9b85ebff993a1b32b7
seg_003773.wav,16000,1,2,355200,36fa31eba5046feedf0c38aff8db4fab0a279c4f9fbfb315d51edbef5e334c76
seg_003774.wav,16000,1,2,264000,e825c8eeabcb0deb84e6f9180682aba3d6ccf434bf761155838d2e54834f8c75
seg_003809.wav,16000,1,2,662400,1939ee77e2d91b4b6517749a28dd867a20ba7db207c0b0488d687faf26545a49
seg_003810.wav,16000,1,2,401600,cd4486a2f18b0b61b20b6ff25b068f001c58d7695404302882b0459f3b0fa4b6
seg_003811.wav,16000,1,2,422400,0c1de9751c3685594b500e11ce55288f52af4af705c712e858a51ab18b0bcedc
seg_003815.wav,16000,1,2,468800,e3aba6c047da23161ccd8b88f841bde44601891f36aac4dd2d32285540a4d8f3
seg_003816.wav,16000,1,2,659200,ef2774d2a48e3e2d0c6c47675581e8eec0887e9a29d1d741d31082c476704e9d
seg_003821.wav,16000,1,2,363200,864b70e4151e4c1d08b89a333b84bc367a441bf41241a16ff7485860f00ca180
seg_003822.wav,16000,1,2,721600,8989bf7b02448bc5e078778cf11f1e413cf550cb9994694dfda012a9de78a043
seg_003823.wav,16000,1,2,742400,d57594dabd80655cdd5a2583c1e062d35ff4bbba7b1bf931df77a0c3c5dd3005
seg_003824.wav,16000,1,2,259200,c61c632d61be824c031f58ed62ffe803b5b16872dc46f9f0728ab52025c8d2fa
seg_003826.wav,16000,1,2,243200,d8c35c5a25c7eca1fac9bf7b60c508cad3d95262928790774c43d8a53217c023
seg_003828.wav,16000,1,2,324800,c62fb5030c3bd329d5eaa960ae2610d4f3abfd753ea137f7cc150b72c1d16fd9
seg_003830.wav,16000,1,2,488000,e673f653204ca77cb4db3fad91a95499c34cb876c1229dce40aa1e9f908cd865
seg_003832.wav,16000,1,2,374400,49deb73d7ed9a3ded0a80776116c0424b3ad128b2820078b8f63850c738ff89a
seg_003833.wav,16000,1,2,337600,7ec549525c803f32517c1cae8feed9f6ca61be5a1a7d5cbd6a236ad6f54a4406
seg_003835.wav,16000,1,2,337600,5ebc47aa3b11cfdc0f7cf86a92ef759524c6d3e16515b4f2d464a0aff100754c
seg_003836.wav,16000,1,2,468800,cb1394165fa388d1a03d724adf021642b57eafc38f3892b2b6d2a2f34010726f
seg_003837.wav,16000,1,2,374400,9a3f759982c90466fa9218ea63389d1e6e03c554617b4b3774bd0d7883a9321f
seg_003840.wav,16000,1,2,684800,3afddbc809196e2e6c4e6561bd1b1f871f05ebabd2f43a38c8a8e7df5a4e5558
seg_003844.wav,16000,1,2,465600,7ea42a736e10c08fc29b56897716d69ba68a1923fcbe7658c8923380adcce26b
seg_003845.wav,16000,1,2,480000,b4db80b64fb50e1ed3bb8280a260dc3bc168c515a9b4222ab2b4f5b82350d659
seg_003846.wav,16000,1,2,204800,e524169062e070556660b9b0a2b03fe44d3036bb4e8c287286d6c688e9473bfc
seg_003847.wav,16000,1,2,496000,ba0bfac8c05b3e2f72b509baa63c03543d64dafcc4ea6d35d6455b19c03029b3
seg_003849.wav,16000,1,2,336000,9bb703a585e26fee8d132216f6994d49d84d76a3a33d6146660c740de16ee4f7
seg_003851.wav,16000,1,2,464000,f923fd2b8f0aa5facdc7670cfdf169ffadbf1b671ea900f6d58c2944bb827b85
seg_003856.wav,16000,1,2,686400,fb93c4af37e8e852eb137e6329060acb0c8813beabe56b6b3189b4138e87fde2
seg_003857.wav,16000,1,2,470400,1f21824fc7879be54603c512279d7b4f318c09be27e4576a7b9db343879c25fb
seg_003858.wav,16000,1,2,456000,dca4f8ad44d5deed0f1aa5017b114ee6522fab12948b78f7ab8c300c5af6f5b5
seg_003859.wav,16000,1,2,204800,795c02a4c57e208580bc59fc59f21c883f0cfb4ae47bb5def609c83b6b40020f
seg_003861.wav,16000,1,2,331200,01d29457572bb49a48cdff6faf1344a3bdff4b711621eecaf734b22a55d1af24
seg_003863.wav,16000,1,2,377600,9d4332ffafb7830fd236c60dd8315aa4c7772a14dfe79dd02f5309817d4af407
seg_003864.wav,16000,1,2,542400,9136b2a7fb0be6a5971b64ac5e6c182f0730c92961050a9482f893b51622fc08
