part,task/pod,id,what,value_computed,value_verified,lo,hi,n,n_spk,file,agree_4dp,paper_role,paper_sentence,printed_check,note,fragment,agree_4dp_v1,lo_verified,hi_verified,ci_check,twin_file,twin_where,twin_source,twin_note
20,POD1,POD1_ctrl_r2_multi_agreement,"CONTROL standard recipe rerun on POD1 repeat 2 (uniform weights) AUC, agreement 322, p_yes_multi","0.8972 [0.8600, 0.9319]",0.8972,0.8600,0.9319,322,175,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_ctrl_r2_gap,"conflict minus agreement gap, CONTROL standard recipe rerun on POD1 repeat 2 (uniform weights)","-0.4477 [-0.5558, -0.3351]",-0.4477,-0.5558,-0.3351,468,228,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_ctrl_r2_gap_ref,"conflict minus agreement gap, standard fine-tune (paper file)","-0.3404 [-0.4468, -0.2262]",-0.3404,-0.4468,-0.2262,468,228,<local data dir>/release/omni_final/omnisft_pitt_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),SUPPORT,"On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.",,,<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_ctrl_r2_gap_change,"gap change, CONTROL standard recipe rerun on POD1 repeat 2 (uniform weights) minus standard fine-tune (paper file) (same draw)","-0.1073 [-0.1967, -0.0137]",-0.1073,-0.1967,-0.0137,468,228,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv | <local data dir>/release/omni_final/omnisft_pitt_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_all,"balanced fine-tune repeat 2 AUC, all 468, p_yes","0.7360 [0.6726, 0.7966]",0.7360,0.6726,0.7966,468,228,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_conflict,"balanced fine-tune repeat 2 AUC, conflict 146, p_yes","0.4810 [0.3775, 0.5991]",0.4810,0.3775,0.5991,146,100,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_agreement,"balanced fine-tune repeat 2 AUC, agreement 322, p_yes","0.8379 [0.7847, 0.8894]",0.8379,0.7847,0.8894,322,175,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_ref_all,"POD1 standard rerun repeat 2 (control) AUC (beside), all 468, p_yes","0.7734 [0.7172, 0.8286]",0.7734,0.7172,0.8286,468,228,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_ref_conflict,"POD1 standard rerun repeat 2 (control) AUC (beside), conflict 146, p_yes","0.4490 [0.3385, 0.5682]",0.4490,0.3385,0.5682,146,100,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_ref_agreement,"POD1 standard rerun repeat 2 (control) AUC (beside), agreement 322, p_yes","0.8967 [0.8592, 0.9322]",0.8967,0.8592,0.9322,322,175,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_paired_conflict,"PAIRED balanced fine-tune repeat 2 minus POD1 standard rerun repeat 2 (control), conflict 146, one speaker draw per replicate","0.0320 [-0.0564, 0.1211]",0.0320,-0.0564,0.1211,146,100,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv | <local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_paired_all,"PAIRED balanced fine-tune repeat 2 minus POD1 standard rerun repeat 2 (control), all 468, one speaker draw per replicate","-0.0374 [-0.0760, -0.0012]",-0.0374,-0.0760,-0.0012,468,228,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv | <local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_paired_agreement,"PAIRED balanced fine-tune repeat 2 minus POD1 standard rerun repeat 2 (control), agreement 322, one speaker draw per replicate","-0.0588 [-0.1016, -0.0204]",-0.0588,-0.1016,-0.0204,322,175,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv | <local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_multi_all,"balanced fine-tune repeat 2 AUC, all 468, p_yes_multi","0.7381 [0.6765, 0.7971]",0.7381,0.6765,0.7971,468,228,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_multi_conflict,"balanced fine-tune repeat 2 AUC, conflict 146, p_yes_multi","0.4825 [0.3766, 0.5990]",0.4825,0.3766,0.5990,146,100,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_multi_agreement,"balanced fine-tune repeat 2 AUC, agreement 322, p_yes_multi","0.8405 [0.7897, 0.8909]",0.8405,0.7897,0.8909,322,175,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_gap,"conflict minus agreement gap, balanced fine-tune repeat 2","-0.3569 [-0.4633, -0.2380]",-0.3569,-0.4633,-0.2380,468,228,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_gap_ref,"conflict minus agreement gap, POD1 standard rerun repeat 2 (control)","-0.4477 [-0.5558, -0.3351]",-0.4477,-0.5558,-0.3351,468,228,<local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1,POD1_balVctrl_r2_gap_change,"gap change, balanced fine-tune repeat 2 minus POD1 standard rerun repeat 2 (control) (same draw)","0.0908 [-0.0041, 0.1885]",0.0908,-0.0041,0.1885,468,228,<local data dir>/release/scores/part20/POD1/balanced_r2_vs_podstd_r2_paired.csv | <local data dir>/release/scores/part20/POD1/standard_rerun_ft_pitt_r2_oof.csv,yes (file flag: YES (max abs diff 0.0e+00)),RELEASED ONLY,,,"balanced fine tuning / same-pod control; PART 21 brief from the authors: released, not in the paper",<local data dir>/release/scores/part20/rows/POD1.tsv,yes (file flag: YES (max abs diff 0.0e+00)),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes: overall OOF AUC",0.739636,0.739636,0.6891,0.7921,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.536414,0.536414,0.4306,0.6426,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.821259,0.821259,0.7716,0.8689,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.284846,-0.284846,-0.3962,-0.1671,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_multivariant_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes_multivariant: overall OOF AUC",0.738396,0.738396,0.6854,0.7903,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_multivariant_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes_multivariant: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.545875,0.545875,0.4411,0.6500,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_multivariant_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes_multivariant: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.816764,0.816764,0.7649,0.8650,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed1_p_yes_multivariant_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 1, score p_yes_multivariant: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.270890,-0.270890,-0.3839,-0.1562,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed1_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes: overall OOF AUC",0.808456,0.808456,0.7560,0.8572,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.563586,0.563586,0.4593,0.6779,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.902196,0.902196,0.8648,0.9361,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.338610,-0.338610,-0.4461,-0.2271,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_multivariant_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes_multivariant: overall OOF AUC",0.802886,0.802886,0.7499,0.8521,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_multivariant_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes_multivariant: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.569857,0.569857,0.4645,0.6833,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_multivariant_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes_multivariant: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.893663,0.893663,0.8549,0.9294,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed2_p_yes_multivariant_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 2, score p_yes_multivariant: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.323806,-0.323806,-0.4284,-0.2144,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed2_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes: overall OOF AUC",0.797540,0.797540,0.7456,0.8479,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.566557,0.566557,0.4660,0.6746,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.884374,0.884374,0.8424,0.9225,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.317817,-0.317817,-0.4204,-0.2060,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_multivariant_overall,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes_multivariant: overall OOF AUC",0.794033,0.794033,0.7408,0.8450,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_multivariant_conflict,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes_multivariant: conflict arm OOF AUC (interval: conflict-arm speakers resampled)",0.569417,0.569417,0.4692,0.6769,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_multivariant_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes_multivariant: agreement arm OOF AUC (interval: agreement-arm speakers resampled)",0.879142,0.879142,0.8363,0.9184,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_seed3_p_yes_multivariant_conflict_minus_agreement,"Qwen2.5-Omni-7B standard Pitt projector fine-tune seed 3, score p_yes_multivariant: paired conflict minus agreement AUC (one speaker draw per replicate, all 228)",-0.309725,-0.309725,-0.4128,-0.1970,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed3_pitt_oof.csv,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_range_overall_seeds_1_2_3,"range (lo=min, hi=max, value=max minus min) of overall p_yes OOF AUC over seeds 1,2,3",0.068820,0.068820,0.7396,0.8085,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed_range_pitt.json,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_range_overall_seeds_1_2_3_plus_original,"range (lo=min, hi=max, value=max minus min) of overall p_yes OOF AUC over seeds 1,2,3 plus original run (0.7673 / 0.5189 / 0.8593)",0.068820,0.068820,0.7396,0.8085,468,228,<local data dir>/release/scores/part20/POD1b/std_ft_seed_range_pitt.json,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_range_conflict_seeds_1_2_3,"range (lo=min, hi=max, value=max minus min) of conflict p_yes OOF AUC over seeds 1,2,3",0.030143,0.030143,0.5364,0.5666,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed_range_pitt.json,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_range_conflict_seeds_1_2_3_plus_original,"range (lo=min, hi=max, value=max minus min) of conflict p_yes OOF AUC over seeds 1,2,3 plus original run (0.7673 / 0.5189 / 0.8593)",0.047635,0.047635,0.5189,0.5666,146,100,<local data dir>/release/scores/part20/POD1b/std_ft_seed_range_pitt.json,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD1b,POD1b_range_agreement_seeds_1_2_3,"range (lo=min, hi=max, value=max minus min) of agreement p_yes OOF AUC over seeds 1,2,3",0.080936,0.080936,0.8213,0.9022,322,175,<local data dir>/release/scores/part20/POD1b/std_ft_seed_range_pitt.json,yes (file flag: yes),RELEASED ONLY,,,seed spread of the standard projector fine-tune; not named for the paper,<local data dir>/release/scores/part20/rows/POD1b.tsv,yes (file flag: yes),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
