id,spk,p_yes_answer,answer_mass,probe_oof_projector_sft,text_p_yes,text_answer_mass,p_yes_answer_30s,answer_mass_30s,probe_oof_30s_enc,probe_oof_30s_llm,probe_oof_30s_ans,win_dur_s,capped,probe_oof_full_nested,window
670.wav,670,0.0902178580383011,0.9969381093978882,0.0574932768940925,0.919657065242693,0.9989388212561608,0.1260808495812469,0.9958852380514144,4.713389716926031e-05,0.0788061320781707,0.3594129979610443,168.7,0,,full (cap 900 s)
673.wav,673,0.8352318396021953,0.9982554614543916,0.0251788422465324,0.909905079717632,0.9992217794060708,0.0759382598482309,0.9974586889147758,0.6802216172218323,0.0220513977110385,0.0002273176069138,719.3001,0,,full (cap 900 s)
676.wav,676,0.1331462803411722,0.9941118210554124,0.222700148820877,0.1128180830112337,0.99856785684824,0.1330827078252425,0.994998186826706,0.7865380644798279,0.0167149826884269,0.3974716067314148,701.0,0,,full (cap 900 s)
677.wav,677,0.8597720692589365,0.996369481086731,0.7718434929847717,0.924159852129374,0.9988867044448853,0.1735208188059178,0.9967834502458572,0.8925882577896118,0.2381137460470199,0.3193560242652893,371.5999,0,,full (cap 900 s)
679.wav,679,0.2227813196651776,0.994075670838356,0.1066906005144119,0.5313225137704654,0.9976616203784944,0.1647012703541388,0.995400294661522,0.9976158142089844,0.9271037578582764,0.5691338777542114,900.0,1,,full (cap 900 s)
680.wav,680,0.2818186267154184,0.9932335913181304,0.0420877262949943,0.9933072678988188,0.9993566377088428,0.0637639496965516,0.9967578127980232,0.9759557247161864,0.7073251008987427,0.0013873402494937,753.7999,0,,full (cap 900 s)
682.wav,682,0.3635352745064159,0.9962512850761414,0.0275852847844362,0.9603634947995834,0.999181628227234,0.0534479116568126,0.9967190697789192,0.5966507196426392,0.0094664003700017,0.0003077888395637,143.2,0,,full (cap 900 s)
683.wav,683,0.6515941890042305,0.9947963058948516,0.7549149990081787,0.9883177631394848,0.9994213581085204,0.0954417016188595,0.9965893477201462,0.1060268357396125,0.020114816725254,0.0162051450461149,900.0,1,,full (cap 900 s)
684.wav,684,0.9100751850341608,0.9971386268734932,0.99501770734787,0.9896742966905911,0.9992588255554438,0.2019542022396227,0.9963559806346892,0.9556272625923156,0.0296862311661243,0.9644575715065002,322.2999,0,,full (cap 900 s)
687.wav,687,0.1734481458347538,0.9946523606777192,0.0526189543306827,0.4844988853283201,0.9979637861251832,0.2339233099335995,0.9945783019065856,0.9386835098266602,0.0677482485771179,0.0174000244587659,900.0,1,,full (cap 900 s)
688.wav,688,0.9669535981953712,0.998143021017313,0.1710611879825592,0.9964058324435324,0.9995002143550664,0.2338898135405824,0.9951455593109132,2.854682179531665e-06,0.0002688158128876,0.9865729808807372,467.3001,0,,full (cap 900 s)
689.wav,689,0.936676226685619,0.9980821684002876,0.7431679368019104,0.932473600156604,0.9988494217395782,0.1562571801463921,0.9968061149120332,0.9978113770484924,0.5076027512550354,0.9167969822883606,900.0,1,,full (cap 900 s)
691.wav,691,0.1481468620291375,0.9951212257146836,0.060975182801485,0.9966225097237962,0.99964330624789,0.2338898777912128,0.9972422420978546,0.9999992847442628,0.0392540208995342,0.0301559660583734,900.0,1,,full (cap 900 s)
692.wav,692,0.2570149938784158,0.994996964931488,0.8887587189674377,0.8991430622683805,0.9983851388096808,0.3632713944675897,0.9939004778862,0.0177209209650754,0.9995241165161132,0.9950022101402284,146.4999,0,,full (cap 900 s)
693.wav,693,0.269218033140963,0.9962957501411438,0.9149009585380554,0.8872271079095023,0.9986548498272896,0.1647146383577995,0.9932233095169068,0.0441596284508705,0.4338643252849579,2.0161201973678544e-05,847.4,0,,full (cap 900 s)
695.wav,695,0.2125612650886598,0.991862803697586,0.0875638499855995,0.9770385510840346,0.9991404451429844,0.1068435354210931,0.9975847378373146,0.0141060510650277,0.9855676889419556,0.0119931707158684,900.0,1,,full (cap 900 s)
696.wav,696,0.7314055324203209,0.996158927679062,0.0164030324667692,0.9944439002006844,0.999589120503515,0.1067751631578184,0.9951807111501694,0.8751811981201172,0.0605140589177608,0.9664071202278136,900.0,1,,full (cap 900 s)
697.wav,697,0.4688956996986524,0.9967153668403624,0.1192029193043708,0.5312919720176048,0.9981558322906494,0.0601628835389345,0.9969404004514216,0.019339270889759,1.5308900401578285e-05,1.574735142639838e-05,900.0,1,,full (cap 900 s)
698.wav,698,0.1010742173641679,0.994994319975376,0.929440438747406,0.9979492409891296,0.999520333018154,0.0954194047388963,0.9971940517425536,0.7630913257598877,0.9631903767585754,0.2546711564064026,864.8,0,,full (cap 900 s)
699.wav,699,0.2692539132578875,0.9946906566619872,0.1732881963253021,0.8176125079575948,0.9983287006616592,0.1482021346989933,0.9964592754840852,0.6018157005310059,0.0013559304643422,0.0195036958903074,119.2999,0,,full (cap 900 s)
702.wav,702,0.0229971821383803,0.9980903808027506,0.0433658026158809,0.0351536778098915,0.9990464113652706,0.0901537732712901,0.9958201125264168,0.0074846320785582,0.0027602764312177,0.8239730596542358,238.5999,0,,full (cap 900 s)
703.wav,703,0.9149458925309228,0.9978193268179892,0.0656048282980918,0.98677921873432,0.9994146265089512,0.2569930869833017,0.995265007019043,0.6564374566078186,0.1512489765882492,0.0317436344921588,172.2,0,,full (cap 900 s)
705.wav,705,0.9604466103597944,0.9983506351709366,0.793105959892273,0.9944449719864044,0.9995626895688474,0.1192970742739155,0.9945284500718116,0.1486322730779647,0.9953678846359252,0.7943055033683777,198.3,0,,full (cap 900 s)
707.wav,707,0.1332482176487401,0.9950250685214996,0.2068940550088882,0.1009226151885405,0.9985697120428084,0.09018738244881,0.997444674372673,0.0004692063375841,0.2533299624919891,0.1437816768884658,311.4001,0,,full (cap 900 s)
708.wav,708,0.0421256703239797,0.9965322390198708,0.0367694646120071,0.0169200489843971,0.9991426430642604,0.0637525883129027,0.9967292919754982,0.7167574763298035,0.0117192296311259,0.0168884824961423,900.0,1,,full (cap 900 s)
709.wav,709,0.5469173295495274,0.994488388299942,0.0534033328294754,0.9241552344713831,0.99883571267128,0.0901701390434557,0.9966151267290116,0.9843361377716064,0.8290782570838928,0.0005306706298142,900.0,1,,full (cap 900 s)
710.wav,710,0.1331985284366173,0.9956443905830384,0.1023047044873237,0.3346579338348101,0.9984351694583892,0.1193176189872161,0.9941054359078408,0.9399707317352296,0.3659105598926544,0.0071514379233121,322.5999,0,,full (cap 900 s)
712.wav,712,0.0852085933731901,0.9961412325501442,0.0402379408478736,0.0244299139335191,0.9990688133984804,0.0759440398201727,0.9970064386725426,0.0688591673970222,0.0001603097916813,0.2057026475667953,900.0,1,,full (cap 900 s)
713.wav,713,0.9706807762602384,0.998897224664688,0.3557748794555664,0.9688569119772696,0.9993347972631454,0.1009649293186939,0.9957160204648972,0.5133242607116699,0.1067926585674285,0.0083749946206808,900.0,1,,full (cap 900 s)
715.wav,715,0.2820745895785985,0.9917784631252288,0.0618759840726852,0.9850595889982152,0.9993098080158234,0.1481964067192164,0.996344953775406,0.3682269155979156,5.750087802880443e-05,0.0009518606238998,655.7001,0,,full (cap 900 s)
716.wav,716,0.9400597286705532,0.9968856573104858,0.4765796661376953,0.9975291301848304,0.9996860206592828,0.119317097632338,0.995549477636814,0.0679935663938522,0.0262866728007793,0.9843193888664246,900.0001,1,,full (cap 900 s)
717.wav,717,0.0902542403533952,0.9938601776957512,0.0900929942727088,0.0396488796612448,0.9989438205957412,0.0851660369379197,0.9954025074839592,0.0009585470543242,0.6844387650489807,0.0001971538295038,543.1,0,,full (cap 900 s)
718.wav,718,0.050395449614303,0.9952333047986032,0.0888202860951423,0.0229859869999642,0.9990559704601764,0.0447126318921071,0.9973148219287395,0.0477294363081455,4.646327215596102e-05,1.0777346233226126e-06,776.5999,0,,full (cap 900 s)
