file,model,dataset,score_cols,mass_col,has_mass,header
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v2.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v2s.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v3.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v3s_strip.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v4.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v4s.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v5.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/rebuild/omni_pitt_text_v7s_strip.csv,Qwen2.5-Omni,pitt,p_yes,mass,True,"id,speaker,label,set,p_yes,mass"
<local data dir>/paper1_local_runs/omni_results/omni_pitt468_audio.csv,Qwen2.5-Omni,pitt468,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/pitt_all/o25_pitt_all_text.csv,Qwen2.5-Omni,pitt_all,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
scores/pitt_all/o25_pitt_all_zeroshot_scores.csv,Qwen2.5-Omni,pitt_all,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/omni_final/smoke_omni_zeroshot_scores.csv,Qwen2.5-Omni,smoke,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/omni_final/smoke_q2a_zeroshot_scores.csv,Qwen2.5-Omni,smoke,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/paper1_local_runs/omni_final/smoke_omni_zeroshot_scores.csv,Qwen2.5-Omni,smoke,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/paper1_local_runs/omni_final/smoke_q2a_zeroshot_scores.csv,Qwen2.5-Omni,smoke,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/pitt_all/o25_full_zeroshot_scores.csv,Qwen2.5-Omni,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/o25_full_zeroshot_scores.csv,Qwen2.5-Omni,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/o25_mid300_zeroshot_scores.csv,Qwen2.5-Omni,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/o25_mid30_zeroshot_scores.csv,Qwen2.5-Omni,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight/edaic_paradox/omni_clip_scores.csv,Qwen2.5-Omni,unknown,p_dep,mass,True,"seg_uid,set,pair_id,speaker,label,sev,dur,val,oof,words_say_depressed,p_dep,mass,p_dep_voice"
<local data dir>/Desktop/release/overnight2/q3o/q3o_adress2020_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adress2020,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adress2020_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adress2020_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adress2020_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adress2020_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adress2020_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adress2020,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_adress2020_text.csv,Qwen3-Omni-30B-A3B,adress2020,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,adress2020,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_text.csv,Qwen3-Omni-30B-A3B,adress2020,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_adress2020_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adress2020,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o/q3o_adresso_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adresso,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adresso_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adresso_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adresso_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adresso_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_adresso_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adresso,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_adresso_text.csv,Qwen3-Omni-30B-A3B,adresso,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,adresso,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_text.csv,Qwen3-Omni-30B-A3B,adresso,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_adresso_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,adresso,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_conflict_text.csv,Qwen3-Omni-30B-A3B,conflict,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_conflict_text.csv,Qwen3-Omni-30B-A3B,conflict,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/overnight2/final/q3o_edaic_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/part10/q3o_edaic_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_edaic_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_edaic_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_edaic_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_edaic_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_edaic_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,edaic,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_edaic30_text.csv,Qwen3-Omni-30B-A3B,edaic30,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic30_text.csv,Qwen3-Omni-30B-A3B,edaic30,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/edaic_conflict_new/q3o_edaic_conflict_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic_conflict,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaic_conflict_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,edaic_conflict,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_edaicfull_text.csv,Qwen3-Omni-30B-A3B,edaicfull,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_edaicfull_text.csv,Qwen3-Omni-30B-A3B,edaicfull,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o/q3o_kcl_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,kcl,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_kcl_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_kcl_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_kcl_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_kcl_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_kcl_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,kcl,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_kcl_text.csv,Qwen3-Omni-30B-A3B,kcl,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,kcl,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_text.csv,Qwen3-Omni-30B-A3B,kcl,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_kcl_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,kcl,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o/q3o_neurovoz_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,neurovoz,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_neurovoz_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_neurovoz_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_neurovoz_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_neurovoz_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_neurovoz_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,neurovoz,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_neurovoz_text.csv,Qwen3-Omni-30B-A3B,neurovoz,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,neurovoz,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_text.csv,Qwen3-Omni-30B-A3B,neurovoz,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_neurovoz_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,neurovoz,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o/q3o_pcgita_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pcgita,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pcgita_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pcgita_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pcgita_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pcgita_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pcgita_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pcgita,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_pcgita_text.csv,Qwen3-Omni-30B-A3B,pcgita,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,pcgita,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_text.csv,Qwen3-Omni-30B-A3B,pcgita,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_pcgita_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pcgita,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/part16/POD3/q3o_pitt_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/final/q3o_pitt_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/part10/q3o_pitt_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/part10/q3osft_pitt_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pitt_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pitt_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pitt_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pitt_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/overnight2/q3o_new/q3o_pitt_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight2/text_new/q3o_pitt_text.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_ans_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_enc_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_llm_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_proj_nested_oof.csv,Qwen3-Omni-30B-A3B,pitt,p_probe,,False,"clip,speaker,label,p_probe"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_text.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/podD2_final/out/q3o_pitt_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,pitt,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/pitt_all/q3o_full_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/q3o_full_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/q3o_mid300_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_windows/q3o_mid30_zeroshot_scores.csv,Qwen3-Omni-30B-A3B,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/overnight/perclip/egemaps_adress2020_oof.csv,eGeMAPS baseline,adress2020,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_adresso_oof.csv,eGeMAPS baseline,adresso,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_edaic_oof.csv,eGeMAPS baseline,edaic,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_kcl_oof.csv,eGeMAPS baseline,kcl,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_neurovoz_oof.csv,eGeMAPS baseline,neurovoz,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_pcgita_oof.csv,eGeMAPS baseline,pcgita,p_egemaps,,False,"clip,speaker,label,p_egemaps"
<local data dir>/Desktop/release/overnight/perclip/egemaps_pitt_oof.csv,eGeMAPS baseline,pitt,p_egemaps,,False,"clip,speaker,label,p_egemaps"
scores/part16/M/M7_perclip/adress2020.csv,unattributed,adress2020,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/transfer/pitt_to_adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/adress2020.csv,unattributed,adress2020,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/runpod_results/adress2020_af3.csv,unattributed,adress2020,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/part16/M/M7_perclip/adresso.csv,unattributed,adresso,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
