id,pid,label_y,roberta_label,roberta_score,roberta_p_neg,roberta_p_neu,distilbert_label,distilbert_score,distilbert_p_neg,arm_roberta,arm_distilbert,arm_roberta_selected,arm_distilbert_selected
3779,466,0,negative,0.010578992,0.8779749,0.11144605,negative,0.0007328507490456104,0.9992671492509544,none,none,none,none
3780,466,0,neutral,0.5350532,0.032403227,0.43254364,positive,0.9973626732826233,0.002637326717376709,none,agreement,none,none
3781,466,0,neutral,0.028470954,0.5372586,0.43427044,negative,0.002980611752718687,0.9970193882472813,none,none,none,none
3782,466,0,neutral,0.6201979,0.036629364,0.34317273,neutral,0.4796746075153351,0.5203253924846649,none,none,none,none
3783,466,0,neutral,0.24551708,0.16357192,0.590911,positive,0.9936462640762329,0.00635373592376709,none,agreement,none,none
3784,466,0,neutral,0.050164085,0.3760717,0.5737642,negative,0.044168245047330856,0.9558317549526691,none,none,none,none
3786,466,0,neutral,0.021044947,0.52976125,0.4491938,negative,0.017114097252488136,0.9828859027475119,none,none,none,none
3787,466,0,neutral,0.036506664,0.44539726,0.518096,positive,0.9481862187385559,0.05181378126144409,none,agreement,none,none
3788,466,0,negative,0.016245665,0.8387016,0.14505276,negative,0.20733308792114258,0.7926669120788574,none,none,none,none
3789,466,0,negative,0.007401149,0.9074375,0.08516143,negative,0.001351851155050099,0.9986481488449499,none,none,none,none
3790,466,0,negative,0.010090937,0.88581014,0.10409888,negative,0.0014687110669910908,0.9985312889330089,none,none,none,none
3791,466,0,negative,0.008352225,0.8558304,0.13581744,negative,0.0015614451840519905,0.998438554815948,none,none,none,none
3792,466,0,negative,0.0098290695,0.8703557,0.11981516,negative,0.0007058692281134427,0.9992941307718866,none,none,none,none
3794,466,0,negative,0.019027295,0.7598933,0.22107945,negative,0.0011021505342796445,0.9988978494657204,none,none,none,none
3795,466,0,neutral,0.052356217,0.21830337,0.72934043,neutral,0.6697254180908203,0.3302745819091797,none,none,none,none
3798,466,0,negative,0.015030768,0.8688023,0.11616685,negative,0.0012275500921532512,0.9987724499078467,none,none,none,none
3800,466,0,positive,0.9424425,0.0067690937,0.050788462,positive,0.9996434450149536,0.0003565549850463867,agreement,agreement,none,none
3801,466,0,positive,0.9544007,0.010648022,0.034951217,positive,0.9932472705841064,0.006752729415893555,agreement,agreement,none,none
3802,466,0,positive,0.9446313,0.0055181202,0.04985064,positive,0.9997000694274902,0.0002999305725097656,agreement,agreement,none,none
3803,466,0,positive,0.9709755,0.0056653596,0.023359153,positive,0.9997969269752502,0.00020307302474975586,agreement,agreement,none,none
3804,466,0,neutral,0.07956491,0.56607985,0.3543553,negative,0.0016385059570893645,0.9983614940429106,none,none,none,none
3805,466,0,neutral,0.061227873,0.25535035,0.6834218,negative,0.007133182138204575,0.9928668178617954,none,none,none,none
3806,466,0,positive,0.7469175,0.02380443,0.22927806,positive,0.9989928603172302,0.0010071396827697754,agreement,agreement,none,none
3807,466,0,positive,0.9302224,0.0060964697,0.063681155,positive,0.9995784163475037,0.0004215836524963379,agreement,agreement,none,none
3808,466,0,neutral,0.08863316,0.5583355,0.35303134,positive,0.8797975778579712,0.12020242214202881,none,agreement,none,none
3809,467,0,positive,0.84648484,0.016550587,0.13696453,positive,0.9992183446884155,0.0007816553115844727,agreement,agreement,none,agreement
3810,467,0,positive,0.9652874,0.012940627,0.021772046,positive,0.9988422989845276,0.0011577010154724121,agreement,agreement,agreement,agreement
3811,467,0,positive,0.78528446,0.019521622,0.19519387,positive,0.9965373277664185,0.003462672233581543,agreement,agreement,agreement,none
3812,467,0,neutral,0.2518365,0.005388488,0.742775,positive,0.781390905380249,0.21860909461975098,none,agreement,none,none
3813,467,0,neutral,0.5407121,0.011445325,0.4478425,positive,0.8340078592300415,0.1659921407699585,none,agreement,none,none
3814,467,0,neutral,0.49667203,0.12096792,0.38235998,positive,0.9907703399658203,0.009229660034179688,none,agreement,none,none
3815,467,0,neutral,0.16145013,0.10768393,0.730866,positive,0.9995342493057251,0.00046575069427490234,none,agreement,none,agreement
3816,467,0,neutral,0.39346626,0.05206104,0.55447274,negative,0.04533318057656288,0.9546668194234371,none,conflict,none,conflict
3821,467,0,neutral,0.02428389,0.5383174,0.4373988,negative,0.007528986316174269,0.9924710136838257,none,conflict,none,conflict
3822,467,0,neutral,0.025517011,0.5251304,0.44935256,negative,0.0021308274008333683,0.9978691725991666,none,conflict,none,conflict
3823,467,0,neutral,0.052996375,0.6940259,0.25297776,negative,0.0077535477466881275,0.9922464522533119,none,conflict,none,conflict
3824,467,0,neutral,0.05386809,0.2375524,0.70857954,negative,0.002936022123321891,0.9970639778766781,none,conflict,none,conflict
3825,467,0,positive,0.8367409,0.010560946,0.1526981,positive,0.9994151592254639,0.0005848407745361328,agreement,agreement,none,none
3826,467,0,positive,0.9264375,0.012815629,0.060746923,positive,0.9993857145309448,0.0006142854690551758,agreement,agreement,none,agreement
3827,467,0,neutral,0.018833142,0.5714631,0.40970373,neutral,0.44278618693351746,0.5572138130664825,none,none,none,none
3828,467,0,negative,0.01172424,0.8274605,0.16081515,negative,0.001167896087281406,0.9988321039127186,conflict,conflict,conflict,conflict
3829,467,0,neutral,0.07864755,0.47172478,0.4496278,positive,0.9980905652046204,0.0019094347953796387,none,agreement,none,none
3830,467,0,negative,0.012980171,0.7822209,0.20479888,negative,0.013314888812601566,0.9866851111873984,conflict,conflict,conflict,conflict
3832,467,0,neutral,0.114656255,0.2898505,0.5954932,negative,0.001816211617551744,0.9981837883824483,none,conflict,none,conflict
3833,467,0,neutral,0.433775,0.050463628,0.5157614,positive,0.8697950839996338,0.1302049160003662,none,agreement,none,agreement
3834,468,0,positive,0.97819453,0.005831557,0.015973924,positive,0.9914076924324036,0.008592307567596436,agreement,agreement,none,none
3835,468,0,negative,0.008923494,0.8914726,0.099603906,negative,0.00892368983477354,0.9910763101652265,conflict,conflict,conflict,conflict
3836,468,0,neutral,0.46342388,0.015826615,0.52074945,negative,0.17064227163791656,0.8293577283620834,none,conflict,none,conflict
3837,468,0,positive,0.9477955,0.0053675813,0.046836954,positive,0.999629020690918,0.00037097930908203125,agreement,agreement,agreement,none
3838,468,0,positive,0.98565465,0.0036252874,0.0107200565,positive,0.9997714161872864,0.00022858381271362305,agreement,agreement,none,none
3839,468,0,positive,0.7955773,0.006865234,0.19755757,positive,0.9994794726371765,0.0005205273628234863,agreement,agreement,none,none
3840,468,0,neutral,0.4423855,0.030551763,0.5270628,negative,0.016518546268343925,0.9834814537316561,none,conflict,none,conflict
3841,468,0,positive,0.9813363,0.003289012,0.015374642,positive,0.9995731711387634,0.00042682886123657227,agreement,agreement,none,none
3842,468,0,neutral,0.3350564,0.21082225,0.4541214,neutral,0.34323447942733765,0.6567655205726624,none,none,none,none
3844,468,0,negative,0.010185596,0.81987774,0.16993669,negative,0.002916228026151657,0.9970837719738483,conflict,conflict,conflict,conflict
3845,468,0,negative,0.018475201,0.7643233,0.21720156,positive,0.9802773594856262,0.01972264051437378,conflict,agreement,conflict,agreement
3846,468,0,neutral,0.10428537,0.3434064,0.55230826,negative,0.04708324372768402,0.952916756272316,none,conflict,none,conflict
3847,468,0,positive,0.74852157,0.10559077,0.1458876,positive,0.737322986125946,0.26267701387405396,agreement,agreement,agreement,none
3848,468,0,positive,0.90865916,0.010360807,0.08098004,positive,0.9989016056060791,0.0010983943939208984,agreement,agreement,none,none
3849,468,0,neutral,0.67369795,0.083705105,0.24259697,positive,0.9933018684387207,0.006698131561279297,none,agreement,none,agreement
3850,468,0,neutral,0.3088162,0.048463296,0.6427205,positive,0.9975858926773071,0.002414107322692871,none,agreement,none,none
3851,468,0,neutral,0.6416904,0.03222496,0.32608458,negative,0.0036116677802056074,0.9963883322197944,none,conflict,none,conflict
3852,468,0,positive,0.9393457,0.010732955,0.049921364,positive,0.9942222237586975,0.00577777624130249,agreement,agreement,none,none
3853,468,0,positive,0.84115106,0.032058768,0.1267902,positive,0.9995954632759094,0.00040453672409057617,agreement,agreement,none,none
3854,468,0,neutral,0.35852772,0.12814908,0.51332325,positive,0.7447270750999451,0.25527292490005493,none,agreement,none,none
3856,468,0,positive,0.92842954,0.0038607037,0.06770972,positive,0.9990191459655762,0.0009808540344238281,agreement,agreement,none,agreement
3857,468,0,neutral,0.12979728,0.07993481,0.79026794,negative,0.008701317943632603,0.9912986820563674,none,conflict,none,conflict
3858,468,0,positive,0.962171,0.003235361,0.03459368,positive,0.9993250370025635,0.0006749629974365234,agreement,agreement,agreement,agreement
3859,468,0,neutral,0.30191803,0.099709064,0.59837294,positive,0.9980010390281677,0.0019989609718322754,none,agreement,none,agreement
3860,468,0,positive,0.9797379,0.002968966,0.017293112,positive,0.9997214674949646,0.0002785325050354004,agreement,agreement,none,none
3861,469,0,neutral,0.2727947,0.06981674,0.6573886,positive,0.9997541308403015,0.00024586915969848633,none,agreement,none,agreement
3862,469,0,positive,0.86216486,0.007477556,0.13035758,positive,0.9993801116943359,0.0006198883056640625,agreement,agreement,none,none
3863,469,0,neutral,0.44022107,0.22480284,0.33497614,negative,0.0007595584611408412,0.9992404415388592,none,conflict,none,conflict
3864,469,0,positive,0.9218705,0.008623875,0.069505535,positive,0.9993488192558289,0.0006511807441711426,agreement,agreement,agreement,agreement
3865,469,0,negative,0.026230866,0.72661865,0.24715048,negative,0.0034072170965373516,0.9965927829034626,conflict,conflict,conflict,conflict
3866,469,0,neutral,0.6561821,0.048145715,0.29567215,positive,0.9914513230323792,0.00854867696762085,none,agreement,none,none
3867,469,0,neutral,0.5575355,0.03338719,0.40907732,neutral,0.5087459087371826,0.4912540912628174,none,none,none,none
3868,469,0,positive,0.84249145,0.008819842,0.14868878,positive,0.9995972514152527,0.00040274858474731445,agreement,agreement,none,agreement
3870,469,0,neutral,0.41758654,0.007647621,0.57476586,negative,0.1150425598025322,0.8849574401974678,none,conflict,none,conflict
3871,469,0,neutral,0.24844578,0.20893088,0.5426233,positive,0.8683098554611206,0.1316901445388794,none,agreement,none,none
3872,469,0,neutral,0.12935455,0.4454714,0.42517403,negative,0.004774594679474831,0.9952254053205252,none,conflict,none,conflict
3873,469,0,negative,0.011273736,0.74580437,0.2429219,negative,0.00039256465970538557,0.9996074353402946,conflict,conflict,conflict,conflict
3874,469,0,negative,0.008921957,0.85223025,0.13884775,negative,0.001881638658232987,0.998118361341767,conflict,conflict,conflict,conflict
3875,469,0,neutral,0.37177208,0.010572661,0.6176552,positive,0.9996922016143799,0.0003077983856201172,none,agreement,none,agreement
3876,469,0,positive,0.8192048,0.019437084,0.16135809,positive,0.9981004595756531,0.0018995404243469238,agreement,agreement,none,none
3877,469,0,neutral,0.06318342,0.3999473,0.53686935,negative,0.0009181726491078734,0.9990818273508921,none,conflict,none,conflict
3878,469,0,negative,0.009031111,0.8501698,0.14079906,negative,0.008792079985141754,0.9912079200148582,conflict,conflict,conflict,conflict
3882,469,0,negative,0.008947387,0.91008556,0.08096713,negative,0.0008868643781170249,0.999113135621883,conflict,conflict,conflict,conflict
3883,469,0,negative,0.013808658,0.83029884,0.15589243,negative,0.006583039183169603,0.9934169608168304,conflict,conflict,conflict,conflict
3884,469,0,positive,0.7416554,0.020654298,0.23769027,positive,0.9274097084999084,0.07259029150009155,agreement,agreement,agreement,agreement
3885,469,0,neutral,0.03980145,0.49772006,0.46247852,negative,0.008248071186244488,0.9917519288137555,none,conflict,none,conflict
3886,469,0,neutral,0.060915437,0.6594362,0.27964827,negative,0.013666692189872265,0.9863333078101277,none,conflict,none,conflict
3887,469,0,neutral,0.04195016,0.61788774,0.3401621,neutral,0.5967552065849304,0.4032447934150696,none,none,none,none
3888,469,0,positive,0.7923608,0.012916715,0.19472246,negative,0.004560103174299002,0.995439896825701,agreement,conflict,none,conflict
3889,469,0,positive,0.77429456,0.010813498,0.21489191,positive,0.9929094910621643,0.007090508937835693,agreement,agreement,agreement,agreement
3891,469,0,neutral,0.35857183,0.23142761,0.4100005,negative,0.08060214668512344,0.9193978533148766,none,conflict,none,conflict
3892,469,0,positive,0.9484304,0.008579703,0.04298988,positive,0.9986116886138916,0.0013883113861083984,agreement,agreement,agreement,agreement
3893,469,0,positive,0.9744252,0.0061529265,0.019421937,positive,0.9998321533203125,0.0001678466796875,agreement,agreement,none,none
3896,470,0,negative,0.030572513,0.7163604,0.25306714,positive,0.99819415807724,0.0018058419227600098,conflict,agreement,conflict,none
3897,470,0,positive,0.8369208,0.0046149474,0.1584642,positive,0.9998044371604919,0.00019556283950805664,agreement,agreement,none,none
3898,470,0,neutral,0.071451746,0.14507148,0.78347677,negative,0.011842085048556328,0.9881579149514437,none,conflict,none,conflict
3899,470,0,neutral,0.114605814,0.3427698,0.54262435,negative,0.0009025945910252631,0.9990974054089747,none,conflict,none,conflict
3900,470,0,neutral,0.41540048,0.04301435,0.5415852,positive,0.9780444502830505,0.021955549716949463,none,agreement,none,agreement
3901,470,0,negative,0.014700257,0.7746037,0.21069609,negative,0.0016726905014365911,0.9983273094985634,conflict,conflict,conflict,conflict
3902,470,0,neutral,0.086295985,0.08785436,0.8258496,negative,0.0030135938432067633,0.9969864061567932,none,conflict,none,conflict
3903,470,0,neutral,0.62819827,0.040745057,0.33105668,negative,0.00980488583445549,0.9901951141655445,none,conflict,none,conflict
3904,470,0,positive,0.9665414,0.0034635316,0.02999505,positive,0.969829797744751,0.030170202255249023,agreement,agreement,agreement,none
3905,470,0,positive,0.7311677,0.10255541,0.16627695,positive,0.9997949004173279,0.00020509958267211914,agreement,agreement,agreement,agreement
3906,470,0,neutral,0.6495026,0.044632513,0.30586484,positive,0.9980485439300537,0.001951456069946289,none,agreement,none,none
3907,470,0,negative,0.016687727,0.7761206,0.20719169,negative,0.0015943122562021017,0.9984056877437979,conflict,conflict,conflict,conflict
3908,470,0,neutral,0.5811922,0.18713443,0.23167334,negative,0.009195014834403992,0.990804985165596,none,conflict,none,conflict
3909,470,0,positive,0.79018563,0.04629528,0.16351908,positive,0.9996988773345947,0.00030112266540527344,agreement,agreement,agreement,agreement
3910,470,0,positive,0.98217636,0.007933168,0.009890464,positive,0.9998549222946167,0.00014507770538330078,agreement,agreement,none,none
3911,470,0,negative,0.009285596,0.89493823,0.09577611,negative,0.000604246451985091,0.9993957535480149,conflict,conflict,conflict,conflict
3912,470,0,neutral,0.3389288,0.3047476,0.35632357,negative,0.011018100194633007,0.988981899805367,none,conflict,none,conflict
3913,470,0,neutral,0.33596793,0.1767587,0.4872733,positive,0.9985560774803162,0.0014439225196838379,none,agreement,none,none
3914,470,0,negative,0.010369275,0.81794816,0.17168261,negative,0.004912957549095154,0.9950870424509048,conflict,conflict,conflict,conflict
3915,470,0,positive,0.8651948,0.007999523,0.12680562,positive,0.9995715022087097,0.0004284977912902832,agreement,agreement,none,none
3916,470,0,positive,0.9636222,0.006711998,0.029665727,positive,0.9997715353965759,0.00022846460342407227,agreement,agreement,agreement,agreement
3917,471,0,positive,0.98275244,0.0019528593,0.015294613,positive,0.9998457431793213,0.00015425682067871094,agreement,agreement,none,none
3918,471,0,positive,0.9523627,0.008993078,0.038644217,positive,0.9953011274337769,0.0046988725662231445,agreement,agreement,none,agreement
3919,471,0,positive,0.87853575,0.0036441511,0.11782012,positive,0.9998063445091248,0.00019365549087524414,agreement,agreement,agreement,agreement
3920,471,0,neutral,0.36748937,0.042873327,0.58963734,negative,0.02810010127723217,0.9718998987227678,none,conflict,none,conflict
3921,471,0,neutral,0.5429975,0.07757654,0.37942603,negative,0.1094755008816719,0.8905244991183281,none,conflict,none,conflict
3922,471,0,neutral,0.5590375,0.1367237,0.30423877,negative,0.05169212445616722,0.9483078755438328,none,conflict,none,conflict
3923,471,0,neutral,0.029426752,0.67234594,0.29822728,positive,0.7581478953361511,0.24185210466384888,none,agreement,none,none
3924,471,0,neutral,0.06628275,0.34290823,0.5908089,negative,0.0115803899243474,0.9884196100756526,none,conflict,none,conflict
3925,471,0,neutral,0.0628524,0.39594838,0.54119927,positive,0.9911425113677979,0.008857488632202148,none,agreement,none,none
3926,471,0,positive,0.85975677,0.041008838,0.09923439,positive,0.9918053150177002,0.008194684982299805,agreement,agreement,none,none
3927,471,0,negative,0.0056475336,0.9250687,0.0692838,negative,0.00035116798244416714,0.9996488320175558,conflict,conflict,conflict,conflict
3928,471,0,positive,0.8174735,0.026285447,0.15624109,positive,0.9260164499282837,0.07398355007171631,agreement,agreement,agreement,agreement
3929,471,0,negative,0.012411307,0.84938926,0.13819946,negative,0.005045550409704447,0.9949544495902956,conflict,conflict,conflict,conflict
3930,471,0,neutral,0.53711694,0.069668494,0.39321455,positive,0.9855777621269226,0.014422237873077393,none,agreement,none,none
3931,471,0,neutral,0.31222245,0.1497994,0.5379781,positive,0.9936787486076355,0.006321251392364502,none,agreement,none,none
3932,471,0,negative,0.006387261,0.86831427,0.12529846,negative,0.009790937416255474,0.9902090625837445,conflict,conflict,conflict,conflict
3933,471,0,neutral,0.057584047,0.5961757,0.3462403,positive,0.9068387150764465,0.09316128492355347,none,agreement,none,agreement
3934,471,0,positive,0.93683887,0.009516155,0.05364493,positive,0.9996153116226196,0.0003846883773803711,agreement,agreement,agreement,agreement
3935,471,0,positive,0.97276366,0.0037618594,0.023474494,positive,0.9994489550590515,0.0005510449409484863,agreement,agreement,none,none
3936,471,0,neutral,0.15596387,0.20540266,0.6386335,positive,0.9547584652900696,0.04524153470993042,none,agreement,none,none
3937,472,0,positive,0.858185,0.015154554,0.12666047,positive,0.9989983439445496,0.0010016560554504395,agreement,agreement,none,none
3938,472,0,positive,0.8545599,0.013755255,0.13168481,positive,0.9993553757667542,0.0006446242332458496,agreement,agreement,agreement,none
3939,472,0,positive,0.9662411,0.009054666,0.02470425,positive,0.9996588230133057,0.00034117698669433594,agreement,agreement,none,agreement
3940,472,0,neutral,0.065395154,0.64294046,0.29166442,positive,0.987542986869812,0.012457013130187988,none,agreement,none,agreement
3941,472,0,neutral,0.34956557,0.25005314,0.4003814,positive,0.9993354678153992,0.0006645321846008301,none,agreement,none,none
3942,472,0,negative,0.0688225,0.7360252,0.19515228,positive,0.9902492165565491,0.009750783443450928,conflict,agreement,conflict,none
3943,472,0,neutral,0.22715338,0.06656426,0.70628244,positive,0.989881694316864,0.010118305683135986,none,agreement,none,none
3944,472,0,negative,0.013519222,0.7494834,0.23699743,negative,0.024089589715003967,0.975910410284996,conflict,conflict,conflict,conflict
3945,472,0,neutral,0.02917943,0.59898406,0.3718365,neutral,0.45577895641326904,0.544221043586731,none,none,none,none
3946,472,0,negative,0.033610903,0.70878947,0.25759965,negative,0.021517250686883926,0.9784827493131161,conflict,conflict,conflict,conflict
3947,472,0,positive,0.8695639,0.010445499,0.119990624,positive,0.9995835423469543,0.0004164576530456543,agreement,agreement,none,none
3948,472,0,positive,0.9547693,0.006639992,0.0385907,positive,0.9996917247772217,0.0003082752227783203,agreement,agreement,agreement,agreement
3950,472,0,positive,0.95376515,0.007359769,0.038875077,positive,0.9998747110366821,0.0001252889633178711,agreement,agreement,agreement,none
3951,472,0,neutral,0.6025976,0.118670695,0.27873176,negative,0.02554209530353546,0.9744579046964645,none,conflict,none,conflict
3952,472,0,neutral,0.027890613,0.6166101,0.3554993,positive,0.9988318085670471,0.0011681914329528809,none,agreement,none,none
3953,472,0,positive,0.99041206,0.0028594842,0.006728503,positive,0.9998576641082764,0.0001423358917236328,agreement,agreement,none,none
3955,473,0,positive,0.7431235,0.019025391,0.23785111,neutral,0.578931987285614,0.421068012714386,agreement,none,none,none
3956,473,0,neutral,0.29639986,0.167343,0.53625715,neutral,0.6374360918998718,0.3625639081001282,none,none,none,none
3958,473,0,neutral,0.062270086,0.4557294,0.4820006,negative,0.003574907314032316,0.9964250926859677,none,conflict,none,conflict
3959,473,0,positive,0.94491076,0.0060794167,0.049009755,positive,0.9997327923774719,0.00026720762252807617,agreement,agreement,none,agreement
3960,473,0,positive,0.88012004,0.037609164,0.08227083,negative,0.005907105281949043,0.994092894718051,agreement,conflict,none,conflict
3961,473,0,positive,0.9364605,0.0101723485,0.053367145,positive,0.9991323351860046,0.0008676648139953613,agreement,agreement,none,agreement
3964,474,0,positive,0.93126255,0.0028907938,0.065846704,positive,0.9991434812545776,0.0008565187454223633,agreement,agreement,agreement,agreement
3965,474,0,positive,0.94673884,0.013881762,0.039379332,positive,0.9996291399002075,0.00037086009979248047,agreement,agreement,agreement,agreement
3966,474,0,positive,0.975491,0.007240389,0.017268635,positive,0.999843955039978,0.00015604496002197266,agreement,agreement,none,none
3967,474,0,neutral,0.6844779,0.09502668,0.22049537,positive,0.9930201172828674,0.006979882717132568,none,agreement,none,none
3968,474,0,positive,0.94393724,0.0044601155,0.05160262,positive,0.9996218681335449,0.0003781318664550781,agreement,agreement,none,agreement
3969,474,0,positive,0.81500643,0.016317477,0.16867606,positive,0.9926643967628479,0.0073356032371521,agreement,agreement,none,none
3970,474,0,negative,0.012859977,0.79090554,0.19623451,negative,0.000438862043665722,0.9995611379563343,conflict,conflict,conflict,conflict
3971,474,0,negative,0.006619877,0.891367,0.1020131,negative,0.00022438277665060014,0.9997756172233494,conflict,conflict,conflict,conflict
3972,474,0,negative,0.015018737,0.8012862,0.18369505,negative,0.002583220135420561,0.9974167798645794,conflict,conflict,conflict,conflict
3973,474,0,neutral,0.03742338,0.5979549,0.3646217,negative,0.009858785197138786,0.9901412148028612,none,conflict,none,conflict
3974,474,0,negative,0.007830129,0.8858474,0.1063225,negative,0.0018673340091481805,0.9981326659908518,conflict,conflict,conflict,conflict
3975,474,0,positive,0.96390724,0.0047617857,0.031330977,positive,0.9997674822807312,0.00023251771926879883,agreement,agreement,agreement,agreement
3976,474,0,positive,0.9559138,0.012452849,0.031633332,positive,0.9998132586479187,0.00018674135208129883,agreement,agreement,none,none
3977,474,0,neutral,0.08900851,0.17920367,0.7317878,negative,0.0015225571114569902,0.998477442888543,none,conflict,none,conflict
3978,474,0,negative,0.018221544,0.7456174,0.23616108,negative,0.0007803994230926037,0.9992196005769074,conflict,conflict,conflict,conflict
3979,474,0,neutral,0.109125614,0.19345535,0.69741905,neutral,0.6457464694976807,0.35425353050231934,none,none,none,none
3980,474,0,neutral,0.07680162,0.63795626,0.28524214,negative,0.0004338592989370227,0.999566140701063,none,conflict,none,conflict
3981,474,0,neutral,0.30671102,0.23080602,0.46248293,positive,0.9633732438087463,0.03662675619125366,none,agreement,none,none
3982,474,0,positive,0.9745944,0.0031636115,0.022241946,positive,0.9982213377952576,0.0017786622047424316,agreement,agreement,none,none
3983,475,0,positive,0.907468,0.010548057,0.081983894,positive,0.9996328353881836,0.00036716461181640625,agreement,agreement,none,none
3984,475,0,positive,0.9604421,0.0027395838,0.036818255,positive,0.9988743662834167,0.001125633716583252,agreement,agreement,none,none
3985,475,0,neutral,0.2297352,0.018687854,0.7515769,negative,0.022307908162474632,0.9776920918375254,none,none,none,none
3986,475,0,neutral,0.5493266,0.02039907,0.43027428,positive,0.9982958436012268,0.0017041563987731934,none,agreement,none,none
3987,475,0,neutral,0.4792046,0.0190853,0.50171006,negative,0.0208387840539217,0.9791612159460783,none,none,none,none
3988,475,0,neutral,0.20179136,0.15634094,0.64186776,negative,0.0011254680575802922,0.9988745319424197,none,none,none,none
3989,475,0,neutral,0.5802959,0.04002303,0.3796811,negative,0.04369281232357025,0.9563071876764297,none,none,none,none
3990,475,0,neutral,0.05181494,0.6313121,0.31687295,negative,0.006552337668836117,0.9934476623311639,none,none,none,none
3991,475,0,positive,0.8634464,0.017727608,0.11882594,positive,0.9992708563804626,0.0007291436195373535,agreement,agreement,none,none
3992,475,0,positive,0.9619818,0.0039975625,0.03402071,positive,0.9998663663864136,0.00013363361358642578,agreement,agreement,none,none
3993,475,0,neutral,0.24639721,0.13499944,0.61860335,negative,0.0030333083122968674,0.9969666916877031,none,none,none,none
3994,475,0,positive,0.8823098,0.009501491,0.10818876,negative,0.2005452960729599,0.7994547039270401,agreement,none,none,none
3995,476,0,neutral,0.16014513,0.21279158,0.6270633,positive,0.9906507730484009,0.009349226951599121,none,agreement,none,agreement
3996,476,0,negative,0.034537964,0.718423,0.24703902,negative,0.00044140711543150246,0.9995585928845685,conflict,conflict,conflict,conflict
3997,476,0,positive,0.8383613,0.0036056112,0.1580331,positive,0.9979141354560852,0.002085864543914795,agreement,agreement,none,agreement
3999,476,0,neutral,0.6461957,0.047782354,0.3060219,positive,0.9570959210395813,0.0429040789604187,none,agreement,none,none
4000,476,0,negative,0.006768297,0.9005761,0.09265559,negative,0.0006779141840524971,0.9993220858159475,conflict,conflict,conflict,conflict
4001,476,0,positive,0.7096375,0.04881809,0.24154435,positive,0.9998217225074768,0.00017827749252319336,agreement,agreement,agreement,agreement
4002,476,0,neutral,0.42418283,0.056882903,0.5189343,negative,0.0029986752197146416,0.9970013247802854,none,conflict,none,conflict
4003,476,0,positive,0.94082624,0.017789312,0.041384414,positive,0.999544084072113,0.0004559159278869629,agreement,agreement,agreement,none
4005,476,0,negative,0.014359931,0.7868714,0.19876876,negative,0.0011656077113002539,0.9988343922886997,conflict,conflict,conflict,conflict
4006,476,0,neutral,0.08241071,0.3113566,0.60623264,negative,0.08245339244604111,0.9175466075539589,none,conflict,none,conflict
4007,476,0,positive,0.9820872,0.0038572105,0.014055599,positive,0.9998641014099121,0.00013589859008789062,agreement,agreement,none,none
4008,477,0,positive,0.7807476,0.005955175,0.2132973,positive,0.9994001388549805,0.0005998611450195312,agreement,agreement,none,agreement
4009,477,0,neutral,0.6929961,0.036315512,0.27068844,positive,0.9997257590293884,0.00027424097061157227,none,agreement,none,none
4010,477,0,positive,0.96414196,0.0037723766,0.032085627,positive,0.9985237717628479,0.0014762282371520996,agreement,agreement,none,none
4011,477,0,positive,0.96750253,0.0077935643,0.024703873,positive,0.9998007416725159,0.00019925832748413086,agreement,agreement,agreement,agreement
4012,477,0,neutral,0.22178,0.017333992,0.76088595,positive,0.9755240082740784,0.02447599172592163,none,agreement,none,agreement
4013,477,0,neutral,0.4300511,0.034838438,0.5351105,positive,0.9958622455596924,0.004137754440307617,none,agreement,none,agreement
4014,477,0,neutral,0.036064845,0.60316,0.3607751,negative,0.042222581803798676,0.9577774181962013,none,conflict,none,conflict
4015,477,0,neutral,0.16969149,0.12674381,0.7035647,negative,0.09141488373279572,0.9085851162672043,none,conflict,none,conflict
4016,477,0,neutral,0.20144607,0.19697006,0.60158384,negative,0.0051751150749623775,0.9948248849250376,none,conflict,none,conflict
4017,477,0,positive,0.9670495,0.004045629,0.028904904,positive,0.9998449087142944,0.0001550912857055664,agreement,agreement,none,none
4018,477,0,neutral,0.02781533,0.6451267,0.32705796,negative,0.00038907627458684146,0.9996109237254132,none,conflict,none,conflict
4019,477,0,neutral,0.03258849,0.6058155,0.36159608,negative,0.002272066893056035,0.997727933106944,none,conflict,none,conflict
4020,477,0,neutral,0.48377213,0.18065318,0.33557466,negative,0.015908915549516678,0.9840910844504833,none,conflict,none,conflict
4021,477,0,neutral,0.08899327,0.38108176,0.529925,negative,0.07351808995008469,0.9264819100499153,none,conflict,none,conflict
4022,477,0,neutral,0.12282946,0.021475442,0.85569507,positive,0.9913581609725952,0.008641839027404785,none,agreement,none,agreement
4024,477,0,positive,0.72215635,0.023812441,0.2540312,positive,0.9512863159179688,0.04871368408203125,agreement,agreement,agreement,none
4025,477,0,neutral,0.26752713,0.03072984,0.701743,negative,0.0018454364035278559,0.9981545635964721,none,conflict,none,conflict
4026,477,0,negative,0.020270001,0.7006921,0.2790379,negative,0.0014168553752824664,0.9985831446247175,conflict,conflict,conflict,conflict
4027,477,0,positive,0.8993609,0.020173902,0.080465205,positive,0.9997513890266418,0.0002486109733581543,agreement,agreement,none,agreement
4028,477,0,negative,0.020190189,0.80772865,0.17208111,negative,0.0005606755148619413,0.9994393244851381,conflict,conflict,conflict,conflict
