seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,db_p_pos,db_p_neg,db_clearly_positive,db_clearly_negative
c006081,conflict,1301,713,137.5,162.2,24.69999999999999,13.100000000000025,26,6,0.0032187493052333593,0.9967812506947666,0,1
c006082,conflict,1302,713,188.4,224.5,36.099999999999994,20.69999999999999,42,4,0.0011384087847545743,0.9988615912152454,0,1
c006085,conflict,1303,713,294.9,324.9,30.0,10.899999999999975,33,6,0.007145644165575504,0.9928543558344245,0,1
c006086,conflict,1304,713,342.0,371.4,29.399999999999977,18.799999999999955,45,3,0.00032981170807033777,0.9996701882919297,0,1
c006087,conflict,1305,713,373.2,406.6,33.400000000000034,15.400000000000093,44,6,0.012788628228008747,0.9872113717719913,0,1
c006089,conflict,1306,713,454.2,496.4,42.19999999999999,18.69999999999999,41,8,0.011205566115677357,0.9887944338843226,0,1
c006090,conflict,1307,713,497.5,515.1,17.600000000000023,8.999999999999943,34,3,0.001670626923441887,0.9983293730765581,0,1
c006092,conflict,1308,713,571.1,602.7,31.600000000000023,18.500000000000114,43,4,0.0012610674602910876,0.9987389325397089,0,1
c006137,conflict,1309,716,83.1,145.9,62.80000000000001,14.699999999999974,41,8,0.9992187023162842,0.0007812976837158203,1,0
c006141,conflict,1310,716,270.9,302.6,31.700000000000045,17.5,51,5,0.992694616317749,0.0073053836822509766,1,0
c006142,conflict,1311,716,304.2,341.4,37.19999999999999,14.599999999999966,48,5,0.9771968126296997,0.022803187370300293,1,0
c006146,conflict,1312,716,456.0,470.9,14.899999999999977,12.799999999999956,47,3,0.9991639852523804,0.0008360147476196289,1,0
c006158,conflict,1313,716,800.0,816.2,16.200000000000045,12.700000000000044,40,2,0.9997147917747498,0.00028520822525024414,1,0
c006159,conflict,1314,716,823.8,880.7,56.90000000000009,46.200000000000045,133,5,0.998331606388092,0.001668393611907959,1,0
c006160,conflict,1315,716,891.1,916.0,24.899999999999977,20.500000000000114,49,4,0.9767650961875916,0.023234903812408447,1,0
c006162,conflict,1316,717,1.5,12.0,10.5,10.5,28,1,0.0015557960141450167,0.998444203985855,0,1
c006172,conflict,1317,717,338.6,373.1,34.5,25.40000000000003,83,3,0.0017352055292576551,0.9982647944707423,0,1
c006173,conflict,1318,717,382.4,402.4,20.0,20.0,66,1,0.0010730511276051402,0.9989269488723949,0,1
c006174,conflict,1319,717,408.4,444.0,35.60000000000002,34.10000000000002,128,2,0.0748383104801178,0.9251616895198822,0,1
c006175,conflict,1320,717,458.6,501.1,42.5,42.5,127,1,0.002059094374999404,0.9979409056250006,0,1
c006176,conflict,1321,717,502.0,530.4,28.399999999999977,13.199999999999877,41,4,0.01923520490527153,0.9807647950947285,0,1
c006179,conflict,1322,717,590.2,608.6,18.399999999999977,18.399999999999977,59,1,0.014545269310474396,0.9854547306895256,0,1
c006181,conflict,1323,717,652.9,715.2,62.30000000000007,52.40000000000009,150,3,0.033149220049381256,0.9668507799506187,0,1
c006182,conflict,1324,717,716.4,726.8,10.399999999999977,10.399999999999975,36,1,0.1299016773700714,0.8700983226299286,0,1
c006183,conflict,1325,717,737.9,759.1,21.200000000000045,18.799999999999955,59,2,0.05550621077418327,0.9444937892258167,0,1
c006187,conflict,1326,717,887.6,921.1,33.5,15.399999999999864,46,6,0.004275296349078417,0.9957247036509216,0,1
c006191,conflict,1327,718,184.5,207.2,22.69999999999999,21.09999999999999,57,2,0.002967437030747533,0.9970325629692525,0,1
c006196,conflict,1328,718,395.0,413.9,18.899999999999977,13.799999999999956,43,2,0.04613640904426575,0.9538635909557343,0,1
c006198,conflict,1329,718,489.7,510.7,21.0,21.0,53,1,0.12149548530578613,0.8785045146942139,0,1
c006203,conflict,1330,718,766.4,837.7,71.30000000000007,55.30000000000007,154,3,0.0034907080698758364,0.9965092919301242,0,1
c006205,conflict,1331,718,897.8,932.4,34.60000000000002,17.800000000000068,43,4,0.020380349829792976,0.979619650170207,0,1
c006206,conflict,1332,718,942.0,965.7,23.700000000000045,17.0,45,4,0.0267073605209589,0.9732926394790411,0,1
c006207,conflict,1333,718,968.8,984.1,15.300000000000068,11.600000000000136,30,3,0.018288765102624893,0.9817112348973751,0,1
a000002,agreement,0,300,159.3,208.2,48.89999999999998,12.900000000000006,27,6,0.9724642634391785,0.027535736560821533,1,0
a000005,agreement,1,300,371.8,415.7,43.89999999999998,13.799999999999956,43,7,0.9764403700828552,0.023559629917144775,1,0
a000003,agreement,2,300,227.8,311.8,84.0,18.70000000000007,41,11,0.9953723549842834,0.004627645015716553,1,0
a000002,agreement,3,300,159.3,208.2,48.89999999999998,12.900000000000006,27,6,0.9724642634391785,0.027535736560821533,1,0
a000030,agreement,4,301,746.6,773.0,26.399999999999977,18.600000000000023,48,3,0.9924615025520325,0.007538497447967529,1,0
a000018,agreement,5,301,344.3,373.4,29.099999999999966,24.59999999999997,56,3,0.998852014541626,0.0011479854583740234,1,0
a000027,agreement,6,301,666.9,688.3,21.399999999999977,21.399999999999977,59,1,0.9883047342300415,0.011695265769958496,1,0
a000027,agreement,7,301,666.9,688.3,21.399999999999977,21.399999999999977,59,1,0.9883047342300415,0.011695265769958496,1,0
a000029,agreement,8,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000014,agreement,9,301,210.9,234.8,23.900000000000006,17.80000000000001,46,4,0.9826217889785767,0.01737821102142334,1,0
a000027,agreement,10,301,666.9,688.3,21.399999999999977,21.399999999999977,59,1,0.9883047342300415,0.011695265769958496,1,0
a000029,agreement,11,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000029,agreement,12,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000029,agreement,13,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000027,agreement,14,301,666.9,688.3,21.399999999999977,21.399999999999977,59,1,0.9883047342300415,0.011695265769958496,1,0
a000029,agreement,15,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000029,agreement,16,301,716.1,745.2,29.100000000000023,22.600000000000023,76,4,0.8074473738670349,0.1925526261329651,1,0
a000027,agreement,17,301,666.9,688.3,21.399999999999977,21.399999999999977,59,1,0.9883047342300415,0.011695265769958496,1,0
a000033,agreement,18,302,113.9,140.6,26.69999999999999,13.700000000000005,42,3,0.9523966908454895,0.0476033091545105,1,0
a000043,agreement,19,302,535.1,585.4,50.299999999999955,20.100000000000023,46,8,0.9976239800453186,0.0023760199546813965,1,0
a000034,agreement,20,302,145.7,182.1,36.400000000000006,19.200000000000017,51,5,0.9983301758766174,0.0016698241233825684,1,0
a000048,agreement,21,303,100.4,142.9,42.5,31.90000000000002,87,4,0.993165910243988,0.006834089756011963,1,0
a000054,agreement,22,303,311.8,343.3,31.5,29.700000000000045,92,2,0.9965546131134033,0.0034453868865966797,1,0
a000053,agreement,23,303,268.2,306.3,38.10000000000002,26.0,72,5,0.9996848106384277,0.0003151893615722656,1,0
a000066,agreement,24,303,776.1,794.9,18.799999999999955,18.799999999999955,75,1,0.998235821723938,0.0017641782760620117,1,0
a000069,agreement,25,303,856.4,907.4,51.0,13.70000000000016,47,7,0.9977276921272278,0.002272307872772217,1,0
a000066,agreement,26,303,776.1,794.9,18.799999999999955,18.799999999999955,75,1,0.998235821723938,0.0017641782760620117,1,0
a000047,agreement,27,303,83.0,96.1,13.099999999999994,11.799999999999985,45,2,0.9914985299110413,0.00850147008895874,1,0
a000060,agreement,28,303,582.8,606.1,23.300000000000068,23.300000000000068,64,1,0.9288838505744934,0.07111614942550659,1,0
a000150,agreement,29,306,676.9,719.3,42.39999999999998,31.600000000000023,100,3,0.9872167706489563,0.012783229351043701,1,0
a000150,agreement,30,306,676.9,719.3,42.39999999999998,31.600000000000023,100,3,0.9872167706489563,0.012783229351043701,1,0
a000150,agreement,31,306,676.9,719.3,42.39999999999998,31.600000000000023,100,3,0.9872167706489563,0.012783229351043701,1,0
a000141,agreement,32,306,23.9,44.1,20.200000000000003,18.600000000000005,59,2,0.9990137815475464,0.0009862184524536133,1,0
a000152,agreement,33,306,782.2,802.9,20.699999999999932,19.899999999999864,55,2,0.9991946816444397,0.0008053183555603027,1,0
a000155,agreement,34,307,25.0,51.2,26.200000000000003,23.800000000000004,76,2,0.9986133575439453,0.0013866424560546875,1,0
a000164,agreement,35,307,455.6,467.6,12.0,12.0,41,1,0.9991790652275085,0.0008209347724914551,1,0
a000156,agreement,36,307,52.4,86.2,33.800000000000004,21.700000000000003,58,4,0.8916152715682983,0.10838472843170166,1,0
a000177,agreement,37,307,1042.3,1097.1,54.799999999999955,54.799999999999955,163,1,0.9918898940086365,0.008110105991363525,1,0
a000167,agreement,38,307,545.5,563.9,18.399999999999977,18.399999999999977,58,1,0.9993813037872314,0.0006186962127685547,1,0
a000177,agreement,39,307,1042.3,1097.1,54.799999999999955,54.799999999999955,163,1,0.9918898940086365,0.008110105991363525,1,0
a000169,agreement,40,307,644.3,674.4,30.100000000000023,19.600000000000136,30,4,0.9913892149925232,0.008610785007476807,1,0
a000180,agreement,41,307,1193.2,1212.1,18.899999999999864,10.899999999999864,34,4,0.9055337309837341,0.09446626901626587,1,0
a000177,agreement,42,307,1042.3,1097.1,54.799999999999955,54.799999999999955,163,1,0.9918898940086365,0.008110105991363525,1,0
a000177,agreement,43,307,1042.3,1097.1,54.799999999999955,54.799999999999955,163,1,0.9918898940086365,0.008110105991363525,1,0
a000177,agreement,44,307,1042.3,1097.1,54.799999999999955,54.799999999999955,163,1,0.9918898940086365,0.008110105991363525,1,0
a000179,agreement,45,307,1145.1,1191.4,46.30000000000018,30.100000000000136,50,4,0.9998263716697693,0.0001736283302307129,1,0
a000169,agreement,46,307,644.3,674.4,30.100000000000023,19.600000000000136,30,4,0.9913892149925232,0.008610785007476807,1,0
a000156,agreement,47,307,52.4,86.2,33.800000000000004,21.700000000000003,58,4,0.8916152715682983,0.10838472843170166,1,0
a000193,agreement,48,308,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.0063278754241764545,0.9936721245758235,0,1
a000193,agreement,49,308,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.0063278754241764545,0.9936721245758235,0,1
a000193,agreement,50,308,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.0063278754241764545,0.9936721245758235,0,1
a000193,agreement,51,308,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.0063278754241764545,0.9936721245758235,0,1
a000193,agreement,52,308,524.1,548.2,24.100000000000023,13.800000000000068,40,7,0.0063278754241764545,0.9936721245758235,0,1
a000190,agreement,53,308,362.7,406.0,43.30000000000001,14.400000000000034,42,8,0.002211693674325943,0.9977883063256741,0,1
a000203,agreement,54,309,162.2,224.5,62.30000000000001,13.200000000000015,31,10,0.033959075808525085,0.9660409241914749,0,1
a000206,agreement,55,309,283.6,301.9,18.299999999999955,16.599999999999966,57,2,0.002694922499358654,0.9973050775006413,0,1
a000205,agreement,56,309,254.7,271.1,16.400000000000034,9.300000000000068,45,2,0.0020745520014315844,0.9979254479985684,0,1
a000210,agreement,57,309,391.7,411.7,20.0,12.5,44,2,0.004144852049648762,0.9958551479503512,0,1
a000203,agreement,58,309,162.2,224.5,62.30000000000001,13.200000000000015,31,10,0.033959075808525085,0.9660409241914749,0,1
a000224,agreement,59,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,60,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,61,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,62,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,63,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,64,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,65,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,66,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,67,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,68,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,69,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,70,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,71,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000224,agreement,72,310,359.9,386.1,26.200000000000045,18.90000000000003,67,2,0.9972872734069824,0.002712726593017578,1,0
a000243,agreement,73,311,325.6,344.8,19.19999999999999,9.899999999999975,40,2,0.012738392688333988,0.987261607311666,0,1
a000241,agreement,74,311,235.0,262.2,27.19999999999999,12.39999999999992,40,4,0.023253673687577248,0.9767463263124228,0,1
a000238,agreement,75,311,56.7,130.5,73.8,29.099999999999973,60,9,0.01578501984477043,0.9842149801552296,0,1
a000242,agreement,76,311,273.7,323.0,49.30000000000001,15.300000000000011,46,7,0.002952061127871275,0.9970479388721287,0,1
a000243,agreement,77,311,325.6,344.8,19.19999999999999,9.899999999999975,40,2,0.012738392688333988,0.987261607311666,0,1
a000252,agreement,78,312,1.4,48.8,47.4,14.799999999999995,36,6,0.9993712306022644,0.0006287693977355957,1,0
a000262,agreement,79,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000262,agreement,80,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000256,agreement,81,312,168.1,204.1,36.0,23.200000000000017,84,4,0.9995003938674927,0.0004996061325073242,1,0
a000262,agreement,82,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000256,agreement,83,312,168.1,204.1,36.0,23.200000000000017,84,4,0.9995003938674927,0.0004996061325073242,1,0
a000262,agreement,84,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000252,agreement,85,312,1.4,48.8,47.4,14.799999999999995,36,6,0.9993712306022644,0.0006287693977355957,1,0
a000252,agreement,86,312,1.4,48.8,47.4,14.799999999999995,36,6,0.9993712306022644,0.0006287693977355957,1,0
a000256,agreement,87,312,168.1,204.1,36.0,23.200000000000017,84,4,0.9995003938674927,0.0004996061325073242,1,0
a000262,agreement,88,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000262,agreement,89,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.9990563988685608,0.000943601131439209,1,0
a000252,agreement,90,312,1.4,48.8,47.4,14.799999999999995,36,6,0.9993712306022644,0.0006287693977355957,1,0
a000309,agreement,91,314,839.5,885.5,46.0,26.099999999999795,71,6,0.7515292167663574,0.24847078323364258,1,0
a000310,agreement,92,314,887.3,916.5,29.200000000000045,29.200000000000045,73,1,0.9996566772460938,0.00034332275390625,1,0
a000319,agreement,93,314,1165.0,1186.7,21.700000000000045,20.59999999999991,61,2,0.9808880090713501,0.019111990928649902,1,0
a000314,agreement,94,314,993.5,1010.3,16.799999999999955,16.799999999999955,44,1,0.9996896982192993,0.0003103017807006836,1,0
a000309,agreement,95,314,839.5,885.5,46.0,26.099999999999795,71,6,0.7515292167663574,0.24847078323364258,1,0
a000306,agreement,96,314,757.7,783.9,26.199999999999932,17.699999999999932,51,2,0.9648079872131348,0.035192012786865234,1,0
a000290,agreement,97,314,220.4,244.6,24.19999999999999,24.19999999999999,74,1,0.9950258135795593,0.004974186420440674,1,0
a000295,agreement,98,314,424.5,445.5,21.0,21.0,53,1,0.9994716048240662,0.0005283951759338379,1,0
a000289,agreement,99,314,183.3,214.8,31.5,21.40000000000003,54,4,0.998643696308136,0.0013563036918640137,1,0
a000324,agreement,100,314,1296.8,1307.7,10.900000000000091,10.900000000000093,26,1,0.9027155637741089,0.09728443622589111,1,0
a000322,agreement,101,314,1247.1,1268.3,21.200000000000045,11.799999999999956,40,3,0.9881879687309265,0.011812031269073486,1,0
a000328,agreement,102,314,1428.8,1461.7,32.90000000000009,30.200000000000045,73,2,0.9918928146362305,0.008107185363769531,1,0
a000315,agreement,103,314,1022.3,1041.4,19.100000000000136,14.899999999999864,51,3,0.999138355255127,0.0008616447448730469,1,0
a000311,agreement,104,314,917.4,933.8,16.399999999999977,16.399999999999977,48,1,0.999743640422821,0.0002563595771789551,1,0
a000322,agreement,105,314,1247.1,1268.3,21.200000000000045,11.799999999999956,40,3,0.9881879687309265,0.011812031269073486,1,0
a000302,agreement,106,314,647.2,684.6,37.39999999999998,22.200000000000045,62,5,0.9869051575660706,0.013094842433929443,1,0
a000349,agreement,107,315,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9998766183853149,0.0001233816146850586,1,0
a000342,agreement,108,315,577.9,623.6,45.700000000000045,26.700000000000045,61,5,0.9983891248703003,0.001610875129699707,1,0
a000351,agreement,109,315,892.5,923.2,30.700000000000045,30.700000000000045,74,1,0.9994564652442932,0.0005435347557067871,1,0
a000336,agreement,110,315,324.1,374.8,50.69999999999999,25.099999999999852,40,6,0.8968138098716736,0.10318619012832642,1,0
a000351,agreement,111,315,892.5,923.2,30.700000000000045,30.700000000000045,74,1,0.9994564652442932,0.0005435347557067871,1,0
a000336,agreement,112,315,324.1,374.8,50.69999999999999,25.099999999999852,40,6,0.8968138098716736,0.10318619012832642,1,0
a000351,agreement,113,315,892.5,923.2,30.700000000000045,30.700000000000045,74,1,0.9994564652442932,0.0005435347557067871,1,0
a000348,agreement,114,315,785.9,803.5,17.600000000000023,14.899999999999975,36,2,0.9985632300376892,0.001436769962310791,1,0
a000343,agreement,115,315,628.3,644.3,16.0,16.0,46,1,0.9929383397102356,0.007061660289764404,1,0
a000394,agreement,116,318,484.9,526.0,41.10000000000002,41.10000000000002,122,1,0.9991136193275452,0.000886380672454834,1,0
a000391,agreement,117,318,328.8,366.9,38.099999999999966,24.39999999999992,80,4,0.9986081719398499,0.0013918280601501465,1,0
a000385,agreement,118,318,68.1,127.6,59.5,24.500000000000018,52,8,0.9957430958747864,0.004256904125213623,1,0
a000440,agreement,119,321,611.0,663.6,52.60000000000002,15.399999999999975,40,6,0.004503841046243906,0.9954961589537561,0,1
a000436,agreement,120,321,412.0,444.8,32.80000000000001,21.80000000000001,55,4,0.0011550483759492636,0.9988449516240507,0,1
a000436,agreement,121,321,412.0,444.8,32.80000000000001,21.80000000000001,55,4,0.0011550483759492636,0.9988449516240507,0,1
a000439,agreement,122,321,542.8,599.4,56.60000000000002,24.699999999999932,71,5,0.00042757418123073876,0.9995724258187693,0,1
a000488,agreement,123,323,778.8,807.0,28.200000000000045,7.600000000000023,27,4,0.999270498752594,0.0007295012474060059,1,0
a000488,agreement,124,323,778.8,807.0,28.200000000000045,7.600000000000023,27,4,0.999270498752594,0.0007295012474060059,1,0
a000472,agreement,125,323,186.2,213.2,27.0,13.900000000000006,40,6,0.9998050332069397,0.00019496679306030273,1,0
a000472,agreement,126,323,186.2,213.2,27.0,13.900000000000006,40,6,0.9998050332069397,0.00019496679306030273,1,0
a000483,agreement,127,323,567.4,606.6,39.200000000000045,22.200000000000045,55,6,0.9947634935379028,0.005236506462097168,1,0
a000542,agreement,128,326,614.8,661.5,46.700000000000045,18.0,58,3,0.9956207871437073,0.004379212856292725,1,0
a000542,agreement,129,326,614.8,661.5,46.700000000000045,18.0,58,3,0.9956207871437073,0.004379212856292725,1,0
a000542,agreement,130,326,614.8,661.5,46.700000000000045,18.0,58,3,0.9956207871437073,0.004379212856292725,1,0
a000536,agreement,131,326,287.3,313.8,26.5,13.0,44,3,0.9926398992538452,0.007360100746154785,1,0
a000542,agreement,132,326,614.8,661.5,46.700000000000045,18.0,58,3,0.9956207871437073,0.004379212856292725,1,0
a000536,agreement,133,326,287.3,313.8,26.5,13.0,44,3,0.9926398992538452,0.007360100746154785,1,0
a000554,agreement,134,327,521.9,558.5,36.60000000000002,19.600000000000023,49,5,0.9357280135154724,0.06427198648452759,1,0
a000553,agreement,135,327,472.5,503.5,31.0,19.0,51,3,0.999875545501709,0.00012445449829101562,1,0
a000554,agreement,136,327,521.9,558.5,36.60000000000002,19.600000000000023,49,5,0.9357280135154724,0.06427198648452759,1,0
a000554,agreement,137,327,521.9,558.5,36.60000000000002,19.600000000000023,49,5,0.9357280135154724,0.06427198648452759,1,0
a000550,agreement,138,327,369.1,391.5,22.399999999999977,17.999999999999943,55,2,0.9985793828964233,0.0014206171035766602,1,0
a000554,agreement,139,327,521.9,558.5,36.60000000000002,19.600000000000023,49,5,0.9357280135154724,0.06427198648452759,1,0
a000556,agreement,140,327,601.5,622.6,21.100000000000023,16.300000000000068,57,2,0.9991739392280579,0.0008260607719421387,1,0
a000554,agreement,141,327,521.9,558.5,36.60000000000002,19.600000000000023,49,5,0.9357280135154724,0.06427198648452759,1,0
a000550,agreement,142,327,369.1,391.5,22.399999999999977,17.999999999999943,55,2,0.9985793828964233,0.0014206171035766602,1,0
a000574,agreement,143,328,670.7,701.8,31.09999999999991,16.899999999999864,41,2,0.9713525176048279,0.02864748239517212,1,0
a000575,agreement,144,328,706.4,725.2,18.800000000000068,16.600000000000023,43,2,0.9998050332069397,0.00019496679306030273,1,0
a000566,agreement,145,328,312.6,342.8,30.19999999999999,30.19999999999999,97,1,0.9997894167900085,0.00021058320999145508,1,0
a000568,agreement,146,328,406.0,443.3,37.30000000000001,25.0,65,5,0.9862204790115356,0.013779520988464355,1,0
a000573,agreement,147,328,600.6,657.3,56.69999999999993,30.89999999999975,77,6,0.9981001019477844,0.0018998980522155762,1,0
a000573,agreement,148,328,600.6,657.3,56.69999999999993,30.89999999999975,77,6,0.9981001019477844,0.0018998980522155762,1,0
a000560,agreement,149,328,119.4,135.9,16.5,16.5,51,1,0.9984169006347656,0.001583099365234375,1,0
a000576,agreement,150,328,728.2,762.0,33.799999999999955,21.100000000000023,56,2,0.999854326248169,0.0001456737518310547,1,0
a000579,agreement,151,328,850.1,874.5,24.399999999999977,24.399999999999977,76,1,0.9994693398475647,0.0005306601524353027,1,0
a000599,agreement,152,329,611.3,639.5,28.200000000000045,20.500000000000114,49,2,0.9714561104774475,0.02854388952255249,1,0
a000590,agreement,153,329,244.0,287.7,43.69999999999999,33.39999999999998,88,3,0.9497069716453552,0.050293028354644775,1,0
a000647,agreement,154,332,504.5,549.4,44.89999999999998,16.19999999999999,42,8,0.0006525919889099896,0.99934740801109,0,1
a000637,agreement,155,332,108.2,170.4,62.2,17.200000000000045,42,12,0.0036262429784983397,0.9963737570215017,0,1
a000634,agreement,156,332,0.0,22.1,22.1,14.6,56,2,0.003917332738637924,0.9960826672613621,0,1
a000634,agreement,157,332,0.0,22.1,22.1,14.6,56,2,0.003917332738637924,0.9960826672613621,0,1
a000634,agreement,158,332,0.0,22.1,22.1,14.6,56,2,0.003917332738637924,0.9960826672613621,0,1
a000634,agreement,159,332,0.0,22.1,22.1,14.6,56,2,0.003917332738637924,0.9960826672613621,0,1
a000652,agreement,160,332,705.4,735.8,30.399999999999977,17.0,47,3,0.0005865381099283695,0.9994134618900716,0,1
a000812,agreement,161,338,132.5,162.3,29.80000000000001,20.59999999999999,42,3,0.012968415394425392,0.9870315846055746,0,1
a000812,agreement,162,338,132.5,162.3,29.80000000000001,20.59999999999999,42,3,0.012968415394425392,0.9870315846055746,0,1
a000818,agreement,163,338,321.8,341.3,19.5,14.599999999999966,43,2,0.013885934837162495,0.9861140651628375,0,1
a000816,agreement,164,338,261.6,289.5,27.899999999999977,12.399999999999975,40,5,0.002089908579364419,0.9979100914206356,0,1
a000816,agreement,165,338,261.6,289.5,27.899999999999977,12.399999999999975,40,5,0.002089908579364419,0.9979100914206356,0,1
a000816,agreement,166,338,261.6,289.5,27.899999999999977,12.399999999999975,40,5,0.002089908579364419,0.9979100914206356,0,1
a000816,agreement,167,338,261.6,289.5,27.899999999999977,12.399999999999975,40,5,0.002089908579364419,0.9979100914206356,0,1
a000814,agreement,168,338,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.008489340543746948,0.991510659456253,0,1
a000818,agreement,169,338,321.8,341.3,19.5,14.599999999999966,43,2,0.013885934837162495,0.9861140651628375,0,1
a000812,agreement,170,338,132.5,162.3,29.80000000000001,20.59999999999999,42,3,0.012968415394425392,0.9870315846055746,0,1
a000818,agreement,171,338,321.8,341.3,19.5,14.599999999999966,43,2,0.013885934837162495,0.9861140651628375,0,1
a000851,agreement,172,340,297.9,320.5,22.600000000000023,15.800000000000011,40,2,0.9995957016944885,0.0004042983055114746,1,0
a000854,agreement,173,340,408.5,446.4,37.89999999999998,20.39999999999992,64,4,0.9942090511322021,0.0057909488677978516,1,0
a000854,agreement,174,340,408.5,446.4,37.89999999999998,20.39999999999992,64,4,0.9942090511322021,0.0057909488677978516,1,0
a000855,agreement,175,340,448.8,479.3,30.5,15.399999999999975,41,5,0.9996412992477417,0.0003587007522583008,1,0
a000854,agreement,176,340,408.5,446.4,37.89999999999998,20.39999999999992,64,4,0.9942090511322021,0.0057909488677978516,1,0
a000937,agreement,177,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000943,agreement,178,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.00633083563297987,0.9936691643670201,0,1
a000937,agreement,179,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000937,agreement,180,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000937,agreement,181,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000937,agreement,182,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000938,agreement,183,345,245.7,264.2,18.5,18.5,60,1,0.00031835355912335217,0.9996816464408766,0,1
a000938,agreement,184,345,245.7,264.2,18.5,18.5,60,1,0.00031835355912335217,0.9996816464408766,0,1
a000944,agreement,185,345,403.4,435.7,32.30000000000001,29.100000000000023,65,2,0.004840223118662834,0.9951597768813372,0,1
a000938,agreement,186,345,245.7,264.2,18.5,18.5,60,1,0.00031835355912335217,0.9996816464408766,0,1
a000943,agreement,187,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.00633083563297987,0.9936691643670201,0,1
a000934,agreement,188,345,115.4,144.2,28.799999999999983,22.799999999999983,49,2,0.0019407978979870677,0.9980592021020129,0,1
a000943,agreement,189,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.00633083563297987,0.9936691643670201,0,1
a000937,agreement,190,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.0004080196376889944,0.999591980362311,0,1
a000982,agreement,191,346,1003.0,1079.6,76.59999999999991,30.09999999999968,68,9,0.01884295605123043,0.9811570439487696,0,1
a000977,agreement,192,346,830.6,884.6,54.0,26.5,76,3,0.0004582213587127626,0.9995417786412872,0,1
a000969,agreement,193,346,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.0005569967906922102,0.9994430032093078,0,1
