id,speaker,arm,p_yes,answer_mass,prompt
agreement_302_a000033,302,agreement,0.2691749579,0.9973161221,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_303_a000049,303,agreement,0.0637490313,0.9978890121,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000143,306,agreement,0.1259813188,0.9969696254,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000141,306,agreement,0.1562574410,0.9947231561,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000152,306,agreement,0.1128438643,0.9975960031,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000167,307,agreement,0.2121720034,0.9969593883,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000189,308,agreement,0.8742143171,0.9973796457,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_311_a000243,311,agreement,0.3926643672,0.9965361953,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_312_a000262,312,agreement,0.1646332656,0.9978364706,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000301,314,agreement,0.1128807826,0.9962260127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000310,314,agreement,0.1734798190,0.9953390807,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000319,314,agreement,0.2122545752,0.9964014441,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000305,314,agreement,0.1646368352,0.9977106601,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000305,314,agreement,0.1646368352,0.9977106601,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000349,315,agreement,0.1481562707,0.9958819598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000351,315,agreement,0.1734039167,0.9960434735,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000342,315,agreement,0.1734562125,0.9941125661,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000342,315,agreement,0.1734562125,0.9941125661,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000351,315,agreement,0.1734039167,0.9960434735,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_318_a000394,318,agreement,0.2122049129,0.9952684194,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000435,321,agreement,0.9604169517,0.9981090166,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000439,321,agreement,0.3210789453,0.9968180954,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000436,321,agreement,0.9604289385,0.9982276931,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_323_a000472,323,agreement,0.0851620573,0.9980942830,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_323_a000484,323,agreement,0.0396530756,0.9984905124,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_327_a000550,327,agreement,0.2570092091,0.9966430068,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000566,328,agreement,0.0675838341,0.9966336861,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000576,328,agreement,0.0759012250,0.9969610199,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000572,328,agreement,0.0675796084,0.9969572946,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_329_a000594,329,agreement,0.0567016154,0.9981745295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000647,332,agreement,0.9688848714,0.9984370675,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_340_a000855,340,agreement,0.0637556811,0.9977613240,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000951,345,agreement,0.6795804215,0.9947665930,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000951,345,agreement,0.6795804215,0.9947665930,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000962,346,agreement,0.6228888909,0.9934435189,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000979,346,agreement,0.2570168986,0.9957387745,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000973,346,agreement,0.9797003434,0.9991471935,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000973,346,agreement,0.9797003434,0.9991471935,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000980,346,agreement,0.2020264928,0.9956260920,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001012,348,agreement,0.8269264182,0.9963113815,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001010,348,agreement,0.8993097658,0.9967685267,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001012,348,agreement,0.8269264182,0.9963113815,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_354_a001133,354,agreement,0.5317319975,0.9958054423,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_354_a001133,354,agreement,0.5317319975,0.9958054423,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_354_a001133,354,agreement,0.5317319975,0.9958054423,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001267,362,agreement,0.4692959046,0.9936593771,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001267,362,agreement,0.4692959046,0.9936593771,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001270,362,agreement,0.9326199009,0.9970750809,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001270,362,agreement,0.9326199009,0.9970750809,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001267,362,agreement,0.4692959046,0.9936593771,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_362_a001267,362,agreement,0.4692959046,0.9936593771,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001277,363,agreement,0.0503742074,0.9978717752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001280,363,agreement,0.0637520974,0.9974908829,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001280,363,agreement,0.0637520974,0.9974908829,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001277,363,agreement,0.0503742074,0.9978717752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001277,363,agreement,0.0503742074,0.9978717752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001277,363,agreement,0.0503742074,0.9978717752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_363_a001277,363,agreement,0.0503742074,0.9978717752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_364_a001342,364,agreement,0.1067737050,0.9981091172,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_364_a001307,364,agreement,0.0534224302,0.9973066859,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_364_a001349,364,agreement,0.1192863332,0.9970899671,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_364_a001315,364,agreement,0.1481271765,0.9972282946,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_366_a001434,366,agreement,0.1330729234,0.9962493479,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_366_a001403,366,agreement,0.0716489704,0.9980603233,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_366_a001432,366,agreement,0.0534524005,0.9978046864,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_366_a001410,366,agreement,0.0901558854,0.9976018295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_366_a001402,366,agreement,0.0954371335,0.9936762452,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001465,367,agreement,0.5004590283,0.9961413741,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001453,367,agreement,0.4380761871,0.9951473773,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001465,367,agreement,0.5004590283,0.9961413741,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001465,367,agreement,0.5004590283,0.9961413741,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001463,367,agreement,0.4381715738,0.9924519956,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_367_a001468,367,agreement,0.8177127046,0.9952657670,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_369_a001513,369,agreement,0.1404878055,0.9947577268,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_369_a001529,369,agreement,0.0140724050,0.9987887023,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_370_a001564,370,agreement,0.0637416771,0.9974320978,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_370_a001544,370,agreement,0.1067658597,0.9979927167,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_370_a001542,370,agreement,0.1009267949,0.9968615398,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001662,374,agreement,0.0566789194,0.9979319535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001662,374,agreement,0.0566789194,0.9979319535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001656,374,agreement,0.1009818151,0.9967142344,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001664,374,agreement,0.1067603184,0.9978587404,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001662,374,agreement,0.0566789194,0.9979319535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001656,374,agreement,0.1009818151,0.9967142344,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_374_a001662,374,agreement,0.0566789194,0.9979319535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001749,377,agreement,0.3632394786,0.9955644011,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001759,377,agreement,0.9554245369,0.9978743494,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001759,377,agreement,0.9554245369,0.9978743494,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001749,377,agreement,0.3632394786,0.9955644011,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001759,377,agreement,0.9554245369,0.9978743494,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001761,377,agreement,0.1330876983,0.9957766533,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001749,377,agreement,0.3632394786,0.9955644011,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001749,377,agreement,0.3632394786,0.9955644011,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_377_a001758,377,agreement,0.9433677939,0.9977276772,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_378_a001773,378,agreement,0.0803995986,0.9971946701,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_379_a001810,379,agreement,0.0637448079,0.9982288629,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_379_a001818,379,agreement,0.1009453476,0.9967505112,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_379_a001816,379,agreement,0.0566862203,0.9970740229,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001892,381,agreement,0.4691002583,0.9937194884,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001882,381,agreement,0.4380134976,0.9948602021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001887,381,agreement,0.7664485766,0.9950959682,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_381_a001879,381,agreement,0.3632545371,0.9960215390,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_382_a001916,382,agreement,0.0351667633,0.9982673600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_384_a001974,384,agreement,0.3211472005,0.9932825267,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_384_a001974,384,agreement,0.3211472005,0.9932825267,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_384_a001974,384,agreement,0.3211472005,0.9932825267,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_384_a001978,384,agreement,0.5003593973,0.9945790768,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_384_a001978,384,agreement,0.5003593973,0.9945790768,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_387_a002035,387,agreement,0.1067541589,0.9963173121,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_392_a002117,392,agreement,0.1330454092,0.9975162446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_392_a002117,392,agreement,0.1330454092,0.9975162446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_392_a002117,392,agreement,0.1330454092,0.9975162446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_403_a002307,403,agreement,0.0759294019,0.9974308088,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_403_a002318,403,agreement,0.1825618836,0.9961606711,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_404_a002325,404,agreement,0.1404273256,0.9968408793,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_404_a002325,404,agreement,0.1404273256,0.9968408793,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002365,405,agreement,0.5625253483,0.9967118502,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002369,405,agreement,0.7551307405,0.9970327914,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002365,405,agreement,0.5625253483,0.9967118502,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002370,405,agreement,0.2229478432,0.9919513911,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002376,405,agreement,0.7665665476,0.9976416379,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002370,405,agreement,0.2229478432,0.9919513911,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002370,405,agreement,0.2229478432,0.9919513911,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002370,405,agreement,0.2229478432,0.9919513911,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_405_a002361,405,agreement,0.6928887700,0.9962421060,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_406_a002403,406,agreement,0.0901412182,0.9981322959,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_406_a002396,406,agreement,0.1330465010,0.9960693121,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_407_a002414,407,agreement,0.1128461158,0.9973091632,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_408_a002449,408,agreement,0.1067524207,0.9964426905,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_411_a002524,411,agreement,0.1734523794,0.9922186732,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_411_a002530,411,agreement,0.1128492119,0.9974530637,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_411_a002503,411,agreement,0.0351657972,0.9988051802,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002591,414,agreement,0.8520786860,0.9967963248,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002591,414,agreement,0.8520786860,0.9967963248,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002593,414,agreement,0.8873372490,0.9969448820,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002591,414,agreement,0.8520786860,0.9967963248,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002590,414,agreement,0.8935284516,0.9975726083,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002596,414,agreement,0.6516785767,0.9951585531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_414_a002588,414,agreement,0.7434558385,0.9972021282,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_415_a002605,415,agreement,0.1561969801,0.9950867295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_415_a002605,415,agreement,0.1561969801,0.9950867295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_416_a002627,416,agreement,0.0851670949,0.9973520115,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
