id,speaker,arm,p_yes,answer_mass,prompt
conflict_717_c006173,717,conflict,0.4224363915,0.9926191866,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_717_c006179,717,conflict,0.6652096697,0.9915446043,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_718_c006191,718,conflict,0.1472969440,0.9923419207,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_301_a000030,301,agreement,0.1917672278,0.9935622811,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_301_a000018,301,agreement,0.1124549643,0.9959784001,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_302_a000045,302,agreement,0.1128179660,0.9910778925,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_302_a000033,302,agreement,0.1643027876,0.9972238392,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_303_a000049,303,agreement,0.0636304458,0.9949959964,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_306_a000143,306,agreement,0.1644188894,0.9963608831,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_306_a000141,306,agreement,0.1823861996,0.9951888919,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_306_a000152,306,agreement,0.1126832440,0.9961323291,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_307_a000160,307,agreement,0.1920695535,0.9906335473,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_307_a000160,307,agreement,0.1920695535,0.9906335473,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_307_a000167,307,agreement,0.1920067934,0.9965000749,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_307_a000160,307,agreement,0.1920695535,0.9906335473,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_308_a000193,308,agreement,0.9048303143,0.9967310354,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_308_a000193,308,agreement,0.9048303143,0.9967310354,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_308_a000189,308,agreement,0.8177556724,0.9953756481,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_308_a000193,308,agreement,0.9048303143,0.9967310354,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_308_a000193,308,agreement,0.9048303143,0.9967310354,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_311_a000243,311,agreement,0.2818835715,0.9935671091,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_312_a000262,312,agreement,0.1822951233,0.9967676252,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_314_a000301,314,agreement,0.1733037436,0.9911503494,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_314_a000310,314,agreement,0.4999338752,0.9847747087,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_314_a000319,314,agreement,0.1818599898,0.9935352653,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_314_a000305,314,agreement,0.1558851163,0.9956932515,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_314_a000305,314,agreement,0.1558851163,0.9956932515,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_315_a000349,315,agreement,0.1403760589,0.9912870824,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_315_a000351,315,agreement,0.2017211470,0.9930442423,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_315_a000342,315,agreement,0.1191812631,0.9854801893,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_315_a000342,315,agreement,0.1191812631,0.9854801893,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_315_a000351,315,agreement,0.2017211470,0.9930442423,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_318_a000394,318,agreement,0.1733013531,0.9924095869,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_321_a000435,321,agreement,0.9496447083,0.9960953519,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_321_a000439,321,agreement,0.3080121497,0.9960470200,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_321_a000436,321,agreement,0.9841275610,0.9983140454,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_323_a000472,323,agreement,0.1125905187,0.9955544472,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_323_a000484,323,agreement,0.0636367388,0.9970845357,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_327_a000550,327,agreement,0.4536166166,0.9938426614,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_328_a000566,328,agreement,0.0850029350,0.9927749559,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_328_a000576,328,agreement,0.0952607187,0.9930397719,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_328_a000572,328,agreement,0.0900556395,0.9903991297,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_329_a000594,329,agreement,0.0801696173,0.9957775921,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_332_a000647,332,agreement,0.9850352642,0.9985963823,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_332_a000650,332,agreement,0.6508314982,0.9931166172,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_332_a000650,332,agreement,0.6508314982,0.9931166172,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_332_a000650,332,agreement,0.6508314982,0.9931166172,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_332_a000650,332,agreement,0.6508314982,0.9931166172,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_338_a000814,338,agreement,0.7431012863,0.9937525690,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_340_a000855,340,agreement,0.0674825272,0.9954678267,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000951,345,agreement,0.7983233070,0.9919786900,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000943,345,agreement,0.6659694453,0.9906732142,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000937,345,agreement,0.2013568865,0.9902930111,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000951,345,agreement,0.7983233070,0.9919786900,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000937,345,agreement,0.2013568865,0.9902930111,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000938,345,agreement,0.0474120385,0.9922051840,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000938,345,agreement,0.0474120385,0.9922051840,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000937,345,agreement,0.2013568865,0.9902930111,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000938,345,agreement,0.0474120385,0.9922051840,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000943,345,agreement,0.6659694453,0.9906732142,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000943,345,agreement,0.6659694453,0.9906732142,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_345_a000937,345,agreement,0.2013568865,0.9902930111,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000977,346,agreement,0.5779693447,0.9907820821,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000969,346,agreement,0.8526483053,0.9924570918,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000977,346,agreement,0.5779693447,0.9907820821,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000962,346,agreement,0.5472633414,0.9849132001,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000969,346,agreement,0.8526483053,0.9924570918,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000979,346,agreement,0.3203909323,0.9939172566,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000977,346,agreement,0.5779693447,0.9907820821,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000973,346,agreement,0.9972021419,0.9994550759,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000969,346,agreement,0.8526483053,0.9924570918,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000973,346,agreement,0.9972021419,0.9994550759,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_346_a000980,346,agreement,0.2225744879,0.9930044860,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_347_a000994,347,agreement,0.0157134833,0.9937743088,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_347_a000994,347,agreement,0.0157134833,0.9937743088,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_347_a000994,347,agreement,0.0157134833,0.9937743088,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_347_a000994,347,agreement,0.0157134833,0.9937743088,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001012,348,agreement,0.8593582789,0.9940742403,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001010,348,agreement,0.9401376878,0.9956087284,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001011,348,agreement,0.8525886379,0.9913838655,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001011,348,agreement,0.8525886379,0.9913838655,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001011,348,agreement,0.8525886379,0.9913838655,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001011,348,agreement,0.8525886379,0.9913838655,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_348_a001012,348,agreement,0.8593582789,0.9940742403,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_354_a001133,354,agreement,0.4231288035,0.9902505875,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_354_a001133,354,agreement,0.4231288035,0.9902505875,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_354_a001133,354,agreement,0.4231288035,0.9902505875,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001267,362,agreement,0.1921905316,0.9925375581,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001267,362,agreement,0.1921905316,0.9925375581,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001270,362,agreement,0.9243355429,0.9966949448,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001270,362,agreement,0.9243355429,0.9966949448,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001267,362,agreement,0.1921905316,0.9925375581,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_362_a001267,362,agreement,0.1921905316,0.9925375581,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001277,363,agreement,0.0801168539,0.9933396801,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001280,363,agreement,0.0758098605,0.9952975810,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001280,363,agreement,0.0758098605,0.9952975810,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001277,363,agreement,0.0801168539,0.9933396801,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001277,363,agreement,0.0801168539,0.9933396801,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001277,363,agreement,0.0801168539,0.9933396801,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_363_a001277,363,agreement,0.0801168539,0.9933396801,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_364_a001342,364,agreement,0.2223782864,0.9922914356,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_364_a001307,364,agreement,0.0566159846,0.9927515760,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_364_a001349,364,agreement,0.1400642741,0.9904711097,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_364_a001315,364,agreement,0.1190352793,0.9962621853,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_366_a001434,366,agreement,0.2120276237,0.9888634682,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_366_a001403,366,agreement,0.0532168020,0.9936747812,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_366_a001432,366,agreement,0.0532666206,0.9960800074,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_366_a001410,366,agreement,0.1559832846,0.9938666523,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_366_a001402,366,agreement,0.1009354934,0.9856307805,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001465,367,agreement,0.4230067135,0.9910546541,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001453,367,agreement,0.3928996048,0.9904246330,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001465,367,agreement,0.4230067135,0.9910546541,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001465,367,agreement,0.4230067135,0.9910546541,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001463,367,agreement,0.3783497595,0.9825841784,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_367_a001468,367,agreement,0.8874321295,0.9940612763,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_369_a001513,369,agreement,0.1008516076,0.9894004241,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_369_a001529,369,agreement,0.0418718667,0.9959136061,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_370_a001564,370,agreement,0.0900432448,0.9924394116,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_370_a001544,370,agreement,0.1190315112,0.9943012521,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_370_a001542,370,agreement,0.1258639678,0.9954786599,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001662,374,agreement,0.0715543010,0.9958222285,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001662,374,agreement,0.0715543010,0.9958222285,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001656,374,agreement,0.1259588332,0.9928169250,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001664,374,agreement,0.1917675390,0.9947713017,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001662,374,agreement,0.0715543010,0.9958222285,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001656,374,agreement,0.1259588332,0.9928169250,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_374_a001662,374,agreement,0.0715543010,0.9958222285,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001749,377,agreement,0.2814533162,0.9915940166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001759,377,agreement,0.9919056903,0.9985820306,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001759,377,agreement,0.9919056903,0.9985820306,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001749,377,agreement,0.2814533162,0.9915940166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001759,377,agreement,0.9919056903,0.9985820306,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001761,377,agreement,0.1399911901,0.9855176359,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001749,377,agreement,0.2814533162,0.9915940166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001749,377,agreement,0.2814533162,0.9915940166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_377_a001758,377,agreement,0.8742245568,0.9923761636,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_378_a001773,378,agreement,0.0600674018,0.9936601967,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_379_a001810,379,agreement,0.0636726865,0.9955922887,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_379_a001818,379,agreement,0.0952940068,0.9930533171,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_379_a001816,379,agreement,0.0674181889,0.9924600199,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001892,381,agreement,0.4531472913,0.9822185338,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001882,381,agreement,0.3635046074,0.9856865704,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001887,381,agreement,0.7060766334,0.9882647991,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_381_a001879,381,agreement,0.2336552596,0.9831681550,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_382_a001916,382,agreement,0.0372178835,0.9960075952,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_384_a001974,384,agreement,0.3779764821,0.9910696149,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_384_a001974,384,agreement,0.3779764821,0.9910696149,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_384_a001974,384,agreement,0.3779764821,0.9910696149,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_384_a001978,384,agreement,0.6226544539,0.9911745489,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_384_a001978,384,agreement,0.6226544539,0.9911745489,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_387_a002035,387,agreement,0.0802063202,0.9934178963,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_392_a002117,392,agreement,0.2332568105,0.9929516166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_392_a002117,392,agreement,0.2332568105,0.9929516166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_392_a002117,392,agreement,0.2332568105,0.9929516166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_403_a002307,403,agreement,0.1124598041,0.9957385734,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_403_a002318,403,agreement,0.2228168240,0.9891140163,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_404_a002325,404,agreement,0.1730257456,0.9937901348,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_404_a002325,404,agreement,0.1730257456,0.9937901348,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002361,405,agreement,0.5159118929,0.9911380410,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002365,405,agreement,0.5311512773,0.9947109818,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002369,405,agreement,0.8084866887,0.9971428514,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002361,405,agreement,0.5159118929,0.9911380410,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002365,405,agreement,0.5311512773,0.9947109818,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002370,405,agreement,0.3075850931,0.9824913442,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002376,405,agreement,0.6655978166,0.9938661158,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002370,405,agreement,0.3075850931,0.9824913442,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002370,405,agreement,0.3075850931,0.9824913442,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002361,405,agreement,0.5159118929,0.9911380410,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002361,405,agreement,0.5159118929,0.9911380410,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002370,405,agreement,0.3075850931,0.9824913442,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_405_a002361,405,agreement,0.5159118929,0.9911380410,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_406_a002403,406,agreement,0.1479749824,0.9958285838,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_406_a002396,406,agreement,0.1328752634,0.9924501330,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_407_a002414,407,agreement,0.1557104355,0.9948908389,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_408_a002449,408,agreement,0.1127374158,0.9959693104,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_411_a002524,411,agreement,0.0803319062,0.9797759578,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_411_a002530,411,agreement,0.1128222598,0.9940210730,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_411_a002503,411,agreement,0.0674845312,0.9964454845,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002591,414,agreement,0.8599595696,0.9935952872,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002596,414,agreement,0.5318639151,0.9900614321,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002591,414,agreement,0.8599595696,0.9935952872,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002596,414,agreement,0.5318639151,0.9900614321,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002593,414,agreement,0.9890228941,0.9990252713,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002596,414,agreement,0.5318639151,0.9900614321,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002596,414,agreement,0.5318639151,0.9900614321,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002591,414,agreement,0.8599595696,0.9935952872,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002590,414,agreement,0.9150555541,0.9961268008,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002596,414,agreement,0.5318639151,0.9900614321,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_414_a002588,414,agreement,0.6795706787,0.9950495958,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_415_a002605,415,agreement,0.1404319166,0.9824632406,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_415_a002605,415,agreement,0.1404319166,0.9824632406,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_416_a002627,416,agreement,0.1007568113,0.9930999130,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_416_a002638,416,agreement,0.0672777378,0.9909476936,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_419_a002698,419,agreement,0.1126197658,0.9965222552,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_419_a002697,419,agreement,0.0636957518,0.9955307469,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_419_a002701,419,agreement,0.1644172857,0.9944901168,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_419_a002701,419,agreement,0.1644172857,0.9944901168,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_419_a002712,419,agreement,0.0417468953,0.9960625097,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_420_a002738,420,agreement,0.2569574704,0.9974043369,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_420_a002740,420,agreement,0.1732556227,0.9909123480,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_420_a002738,420,agreement,0.2569574704,0.9974043369,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_423_a002821,423,agreement,0.3780262358,0.9902148247,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_423_a002821,423,agreement,0.3780262358,0.9902148247,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_423_a002821,423,agreement,0.3780262358,0.9902148247,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_424_a002846,424,agreement,0.0419976515,0.9968070947,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_424_a002826,424,agreement,0.1643358751,0.9951724708,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_424_a002827,424,agreement,0.0953533037,0.9926138446,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_426_a002894,426,agreement,0.3631972407,0.9877422154,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_426_a002895,426,agreement,0.8524734497,0.9918658137,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_426_a002895,426,agreement,0.8524734497,0.9918658137,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_426_a002895,426,agreement,0.8524734497,0.9918658137,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_429_a002951,429,agreement,0.4847518157,0.9929615855,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_429_a002951,429,agreement,0.4847518157,0.9929615855,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_430_a002960,430,agreement,0.0953067193,0.9942820370,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_430_a002978,430,agreement,0.1403933051,0.9955111593,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_430_a002968,430,agreement,0.1257275780,0.9928497896,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_430_a002968,430,agreement,0.1257275780,0.9928497896,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_430_a002978,430,agreement,0.1403933051,0.9955111593,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_431_a002994,431,agreement,0.3487745787,0.9951757491,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_431_a002994,431,agreement,0.3487745787,0.9951757491,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_432_a003009,432,agreement,0.1731216138,0.9961248189,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_434_a003064,434,agreement,0.1823491732,0.9924522340,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_434_a003036,434,agreement,0.0502143575,0.9943745695,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_434_a003058,434,agreement,0.0528775120,0.9942392632,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_434_a003058,434,agreement,0.0528775120,0.9942392632,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_436_a003091,436,agreement,0.2014054063,0.9947916865,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_437_a003112,437,agreement,0.1644686021,0.9929149300,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_437_a003120,437,agreement,0.0564273752,0.9948924780,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_438_a003142,438,agreement,0.3075158638,0.9853422642,Listen to this recording. Does the speaker have depression? Answer Yes or No.
agreement_438_a003133,438,agreement,0.0565614920,0.9922596961,Listen to this recording. Does the speaker have depression? Answer Yes or No.
