id,speaker,arm,p_yes,answer_mass,prompt
conflict_712_c006071,712,conflict,0.4076204598,0.9971247613,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_713_c006084,713,conflict,0.4689905767,0.9965458214,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_713_c006086,713,conflict,0.4380424840,0.9967008531,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_713_c006092,713,conflict,0.9434127703,0.9978692718,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_715_c006102,715,conflict,0.5626417513,0.9965291619,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_715_c006105,715,conflict,0.5470687227,0.9952688217,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_715_c006108,715,conflict,0.5001966997,0.9955084026,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_715_c006123,715,conflict,0.7883853273,0.9947312772,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_715_c006128,715,conflict,0.2452540322,0.9960540980,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_716_c006146,716,conflict,0.7188227333,0.9977106452,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_716_c006158,716,conflict,0.0954285888,0.9983388484,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_716_c006160,716,conflict,0.2452290174,0.9967167377,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_717_c006173,717,conflict,0.5159091831,0.9942966104,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_717_c006179,717,conflict,0.8176762108,0.9974089116,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_718_c006191,718,conflict,0.3210207454,0.9970133901,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_301_a000030,301,agreement,0.1404418248,0.9970239103,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_301_a000018,301,agreement,0.0901705394,0.9971809983,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_302_a000045,302,agreement,0.1481494361,0.9962477535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_302_a000033,302,agreement,0.2691749579,0.9973161221,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_303_a000049,303,agreement,0.0637490313,0.9978890121,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_304_a000088,304,agreement,0.1562061573,0.9971693903,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000096,305,agreement,0.2452135087,0.9967654347,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000137,305,agreement,0.4380022614,0.9962486625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000091,305,agreement,0.2228756301,0.9917314351,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000107,305,agreement,0.2018941779,0.9976829886,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000091,305,agreement,0.2228756301,0.9917314351,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000116,305,agreement,0.3075128385,0.9951992035,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000099,305,agreement,0.2570020255,0.9967387021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000099,305,agreement,0.2570020255,0.9967387021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000091,305,agreement,0.2228756301,0.9917314351,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000099,305,agreement,0.2570020255,0.9967387021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_305_a000128,305,agreement,0.2815450414,0.9956525266,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000143,306,agreement,0.1259813188,0.9969696254,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000141,306,agreement,0.1562574410,0.9947231561,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_306_a000152,306,agreement,0.1128438643,0.9975960031,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000167,307,agreement,0.2121720034,0.9969593883,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_307_a000160,307,agreement,0.2339286976,0.9955619127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000189,308,agreement,0.8742143171,0.9973796457,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_308_a000193,308,agreement,0.9466937096,0.9977284446,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_311_a000243,311,agreement,0.3926643672,0.9965361953,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_312_a000262,312,agreement,0.1646332656,0.9978364706,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_313_a000275,313,agreement,0.0716464476,0.9966221228,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_313_a000279,313,agreement,0.2453297190,0.9920194149,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_313_a000279,313,agreement,0.2453297190,0.9920194149,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000301,314,agreement,0.1128807826,0.9962260127,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000310,314,agreement,0.1734798190,0.9953390807,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000319,314,agreement,0.2122545752,0.9964014441,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000305,314,agreement,0.1646368352,0.9977106601,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_314_a000305,314,agreement,0.1646368352,0.9977106601,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000349,315,agreement,0.1481562707,0.9958819598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000351,315,agreement,0.1734039167,0.9960434735,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000342,315,agreement,0.1734562125,0.9941125661,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000342,315,agreement,0.1734562125,0.9941125661,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_315_a000351,315,agreement,0.1734039167,0.9960434735,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_316_a000358,316,agreement,0.2228933878,0.9973076135,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_316_a000358,316,agreement,0.2228933878,0.9973076135,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_316_a000358,316,agreement,0.2228933878,0.9973076135,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_317_a000380,317,agreement,0.3211131487,0.9958182573,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_318_a000394,318,agreement,0.2122049129,0.9952684194,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_319_a000399,319,agreement,0.4535613886,0.9969232678,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_319_a000399,319,agreement,0.4535613886,0.9969232678,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_319_a000399,319,agreement,0.4535613886,0.9969232678,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_320_a000420,320,agreement,0.8810129866,0.9970153347,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_320_a000414,320,agreement,0.4227529447,0.9948710799,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_320_a000420,320,agreement,0.8810129866,0.9970153347,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000435,321,agreement,0.9604169517,0.9981090166,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000439,321,agreement,0.3210789453,0.9968180954,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_321_a000436,321,agreement,0.9604289385,0.9982276931,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_322_a000468,322,agreement,0.1920817045,0.9962607026,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_322_a000468,322,agreement,0.1920817045,0.9962607026,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_322_a000467,322,agreement,0.1128923906,0.9976829588,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_322_a000459,322,agreement,0.1260006743,0.9968283027,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_323_a000472,323,agreement,0.0851620573,0.9980942830,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_323_a000484,323,agreement,0.0396530756,0.9984905124,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_324_a000500,324,agreement,0.1561962708,0.9972902238,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_324_a000500,324,agreement,0.1561962708,0.9972902238,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000507,325,agreement,0.3211020606,0.9973504543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000521,325,agreement,0.8357882238,0.9957394302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000521,325,agreement,0.8357882238,0.9957394302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000521,325,agreement,0.8357882238,0.9957394302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000507,325,agreement,0.3211020606,0.9973504543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000507,325,agreement,0.3211020606,0.9973504543,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000521,325,agreement,0.8357882238,0.9957394302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000521,325,agreement,0.8357882238,0.9957394302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000520,325,agreement,0.9526071109,0.9983806089,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_325_a000522,325,agreement,0.6516618678,0.9950580299,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_327_a000550,327,agreement,0.2570092091,0.9966430068,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000566,328,agreement,0.0675838341,0.9966336861,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000576,328,agreement,0.0759012250,0.9969610199,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_328_a000572,328,agreement,0.0675796084,0.9969572946,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_329_a000594,329,agreement,0.0567016154,0.9981745295,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_330_a000609,330,agreement,0.6226304163,0.9959497452,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_330_a000609,330,agreement,0.6226304163,0.9959497452,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_330_a000609,330,agreement,0.6226304163,0.9959497452,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_331_a000629,331,agreement,0.1481558120,0.9968696982,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_331_a000618,331,agreement,0.1646677827,0.9971087873,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_331_a000629,331,agreement,0.1481558120,0.9968696982,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_331_a000629,331,agreement,0.1481558120,0.9968696982,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000647,332,agreement,0.9688848714,0.9984370675,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_332_a000650,332,agreement,0.6227374479,0.9965798855,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_334_a000686,334,agreement,0.2228574033,0.9977073520,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_334_a000705,334,agreement,0.2338501406,0.9952219278,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_334_a000705,334,agreement,0.2338501406,0.9952219278,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000722,335,agreement,0.6078816631,0.9950945079,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000728,335,agreement,0.2569920937,0.9942992628,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000710,335,agreement,0.2570307109,0.9967264831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000710,335,agreement,0.2570307109,0.9967264831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000710,335,agreement,0.2570307109,0.9967264831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000710,335,agreement,0.2570307109,0.9967264831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_335_a000722,335,agreement,0.6078816631,0.9950945079,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_336_a000740,336,agreement,0.1330687685,0.9969521165,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_336_a000740,336,agreement,0.1330687685,0.9969521165,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_336_a000737,336,agreement,0.1404274636,0.9962806851,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_336_a000740,336,agreement,0.1330687685,0.9969521165,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000772,337,agreement,0.4380911037,0.9935862720,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000779,337,agreement,0.8440129506,0.9977915138,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000766,337,agreement,0.1481699823,0.9952670485,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000790,337,agreement,0.8672354856,0.9977035373,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000808,337,agreement,0.7775160317,0.9969614595,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000779,337,agreement,0.8440129506,0.9977915138,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_337_a000792,337,agreement,0.7880809829,0.9973299503,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_338_a000814,338,agreement,0.8178452472,0.9973360598,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_339_a000833,339,agreement,0.2453186958,0.9955674708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_339_a000833,339,agreement,0.2453186958,0.9955674708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_339_a000833,339,agreement,0.2453186958,0.9955674708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_339_a000833,339,agreement,0.2453186958,0.9955674708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_339_a000833,339,agreement,0.2453186958,0.9955674708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_340_a000855,340,agreement,0.0637556811,0.9977613240,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_341_a000864,341,agreement,0.3347818739,0.9977172017,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_343_a000899,343,agreement,0.7551373692,0.9981784225,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_343_a000900,343,agreement,0.3777165075,0.9971998036,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000910,344,agreement,0.2816019368,0.9952358902,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_344_a000912,344,agreement,0.2228383250,0.9968595356,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000951,345,agreement,0.6795804215,0.9947665930,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000951,345,agreement,0.6795804215,0.9947665930,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000938,345,agreement,0.1128515202,0.9964802414,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000943,345,agreement,0.5314980088,0.9916805625,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_345_a000937,345,agreement,0.1646048719,0.9957043231,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000962,346,agreement,0.6228888909,0.9934435189,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000979,346,agreement,0.2570168986,0.9957387745,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000977,346,agreement,0.4845614381,0.9938311279,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000973,346,agreement,0.9797003434,0.9991471935,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000969,346,agreement,0.6793854661,0.9939372241,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000973,346,agreement,0.9797003434,0.9991471935,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_346_a000980,346,agreement,0.2020264928,0.9956260920,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_347_a000994,347,agreement,0.0851763675,0.9947068244,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001012,348,agreement,0.8269264182,0.9963113815,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001010,348,agreement,0.8993097658,0.9967685267,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001011,348,agreement,0.8742241934,0.9966915548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_348_a001012,348,agreement,0.8269264182,0.9963113815,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_349_a001039,349,agreement,0.4380454951,0.9975228012,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_349_a001045,349,agreement,0.7060503452,0.9973386526,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_349_a001028,349,agreement,0.1404646847,0.9963981658,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_349_a001045,349,agreement,0.7060503452,0.9973386526,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_349_a001045,349,agreement,0.7060503452,0.9973386526,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_350_a001059,350,agreement,0.8356736727,0.9965722710,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_350_a001060,350,agreement,0.8743053752,0.9967262894,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_350_a001063,350,agreement,0.5471393847,0.9947479963,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
agreement_350_a001060,350,agreement,0.8743053752,0.9967262894,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
