path,speaker,arm,id,seg
/workspace/part14_clips/agreement_382_a001916.wav,382,agreement,agreement_382_a001916,a001916
/workspace/part14_clips/agreement_384_a001974.wav,384,agreement,agreement_384_a001974,a001974
/workspace/part14_clips/agreement_384_a001974.wav,384,agreement,agreement_384_a001974,a001974
/workspace/part14_clips/agreement_384_a001974.wav,384,agreement,agreement_384_a001974,a001974
/workspace/part14_clips/agreement_384_a001978.wav,384,agreement,agreement_384_a001978,a001978
/workspace/part14_clips/agreement_384_a001978.wav,384,agreement,agreement_384_a001978,a001978
/workspace/part14_clips/agreement_387_a002035.wav,387,agreement,agreement_387_a002035,a002035
/workspace/part14_clips/agreement_392_a002117.wav,392,agreement,agreement_392_a002117,a002117
/workspace/part14_clips/agreement_392_a002117.wav,392,agreement,agreement_392_a002117,a002117
/workspace/part14_clips/agreement_392_a002117.wav,392,agreement,agreement_392_a002117,a002117
/workspace/part14_clips/agreement_403_a002307.wav,403,agreement,agreement_403_a002307,a002307
/workspace/part14_clips/agreement_403_a002318.wav,403,agreement,agreement_403_a002318,a002318
/workspace/part14_clips/agreement_404_a002325.wav,404,agreement,agreement_404_a002325,a002325
/workspace/part14_clips/agreement_404_a002325.wav,404,agreement,agreement_404_a002325,a002325
/workspace/part14_clips/agreement_405_a002361.wav,405,agreement,agreement_405_a002361,a002361
/workspace/part14_clips/agreement_405_a002365.wav,405,agreement,agreement_405_a002365,a002365
/workspace/part14_clips/agreement_405_a002369.wav,405,agreement,agreement_405_a002369,a002369
/workspace/part14_clips/agreement_405_a002361.wav,405,agreement,agreement_405_a002361,a002361
/workspace/part14_clips/agreement_405_a002365.wav,405,agreement,agreement_405_a002365,a002365
/workspace/part14_clips/agreement_405_a002370.wav,405,agreement,agreement_405_a002370,a002370
/workspace/part14_clips/agreement_405_a002376.wav,405,agreement,agreement_405_a002376,a002376
/workspace/part14_clips/agreement_405_a002370.wav,405,agreement,agreement_405_a002370,a002370
/workspace/part14_clips/agreement_405_a002370.wav,405,agreement,agreement_405_a002370,a002370
/workspace/part14_clips/agreement_405_a002361.wav,405,agreement,agreement_405_a002361,a002361
/workspace/part14_clips/agreement_405_a002361.wav,405,agreement,agreement_405_a002361,a002361
/workspace/part14_clips/agreement_405_a002370.wav,405,agreement,agreement_405_a002370,a002370
/workspace/part14_clips/agreement_405_a002361.wav,405,agreement,agreement_405_a002361,a002361
/workspace/part14_clips/agreement_406_a002403.wav,406,agreement,agreement_406_a002403,a002403
/workspace/part14_clips/agreement_406_a002396.wav,406,agreement,agreement_406_a002396,a002396
/workspace/part14_clips/agreement_407_a002414.wav,407,agreement,agreement_407_a002414,a002414
/workspace/part14_clips/agreement_408_a002449.wav,408,agreement,agreement_408_a002449,a002449
/workspace/part14_clips/agreement_411_a002524.wav,411,agreement,agreement_411_a002524,a002524
/workspace/part14_clips/agreement_411_a002530.wav,411,agreement,agreement_411_a002530,a002530
/workspace/part14_clips/agreement_411_a002503.wav,411,agreement,agreement_411_a002503,a002503
/workspace/part14_clips/agreement_414_a002591.wav,414,agreement,agreement_414_a002591,a002591
/workspace/part14_clips/agreement_414_a002596.wav,414,agreement,agreement_414_a002596,a002596
/workspace/part14_clips/agreement_414_a002591.wav,414,agreement,agreement_414_a002591,a002591
/workspace/part14_clips/agreement_414_a002596.wav,414,agreement,agreement_414_a002596,a002596
/workspace/part14_clips/agreement_414_a002593.wav,414,agreement,agreement_414_a002593,a002593
/workspace/part14_clips/agreement_414_a002596.wav,414,agreement,agreement_414_a002596,a002596
/workspace/part14_clips/agreement_414_a002596.wav,414,agreement,agreement_414_a002596,a002596
/workspace/part14_clips/agreement_414_a002591.wav,414,agreement,agreement_414_a002591,a002591
/workspace/part14_clips/agreement_414_a002590.wav,414,agreement,agreement_414_a002590,a002590
/workspace/part14_clips/agreement_414_a002596.wav,414,agreement,agreement_414_a002596,a002596
/workspace/part14_clips/agreement_414_a002588.wav,414,agreement,agreement_414_a002588,a002588
/workspace/part14_clips/agreement_415_a002605.wav,415,agreement,agreement_415_a002605,a002605
/workspace/part14_clips/agreement_415_a002605.wav,415,agreement,agreement_415_a002605,a002605
/workspace/part14_clips/agreement_416_a002627.wav,416,agreement,agreement_416_a002627,a002627
/workspace/part14_clips/agreement_416_a002638.wav,416,agreement,agreement_416_a002638,a002638
/workspace/part14_clips/agreement_419_a002698.wav,419,agreement,agreement_419_a002698,a002698
/workspace/part14_clips/agreement_419_a002697.wav,419,agreement,agreement_419_a002697,a002697
/workspace/part14_clips/agreement_419_a002701.wav,419,agreement,agreement_419_a002701,a002701
/workspace/part14_clips/agreement_419_a002701.wav,419,agreement,agreement_419_a002701,a002701
/workspace/part14_clips/agreement_419_a002712.wav,419,agreement,agreement_419_a002712,a002712
/workspace/part14_clips/agreement_420_a002738.wav,420,agreement,agreement_420_a002738,a002738
/workspace/part14_clips/agreement_420_a002740.wav,420,agreement,agreement_420_a002740,a002740
/workspace/part14_clips/agreement_420_a002738.wav,420,agreement,agreement_420_a002738,a002738
/workspace/part14_clips/agreement_423_a002821.wav,423,agreement,agreement_423_a002821,a002821
/workspace/part14_clips/agreement_423_a002821.wav,423,agreement,agreement_423_a002821,a002821
/workspace/part14_clips/agreement_423_a002821.wav,423,agreement,agreement_423_a002821,a002821
/workspace/part14_clips/agreement_424_a002846.wav,424,agreement,agreement_424_a002846,a002846
/workspace/part14_clips/agreement_424_a002826.wav,424,agreement,agreement_424_a002826,a002826
/workspace/part14_clips/agreement_424_a002827.wav,424,agreement,agreement_424_a002827,a002827
/workspace/part14_clips/agreement_426_a002894.wav,426,agreement,agreement_426_a002894,a002894
/workspace/part14_clips/agreement_426_a002895.wav,426,agreement,agreement_426_a002895,a002895
/workspace/part14_clips/agreement_426_a002895.wav,426,agreement,agreement_426_a002895,a002895
/workspace/part14_clips/agreement_426_a002895.wav,426,agreement,agreement_426_a002895,a002895
/workspace/part14_clips/agreement_429_a002951.wav,429,agreement,agreement_429_a002951,a002951
/workspace/part14_clips/agreement_429_a002951.wav,429,agreement,agreement_429_a002951,a002951
/workspace/part14_clips/agreement_430_a002960.wav,430,agreement,agreement_430_a002960,a002960
/workspace/part14_clips/agreement_430_a002978.wav,430,agreement,agreement_430_a002978,a002978
/workspace/part14_clips/agreement_430_a002968.wav,430,agreement,agreement_430_a002968,a002968
/workspace/part14_clips/agreement_430_a002968.wav,430,agreement,agreement_430_a002968,a002968
/workspace/part14_clips/agreement_430_a002978.wav,430,agreement,agreement_430_a002978,a002978
/workspace/part14_clips/agreement_431_a002994.wav,431,agreement,agreement_431_a002994,a002994
/workspace/part14_clips/agreement_431_a002994.wav,431,agreement,agreement_431_a002994,a002994
/workspace/part14_clips/agreement_432_a003009.wav,432,agreement,agreement_432_a003009,a003009
/workspace/part14_clips/agreement_434_a003064.wav,434,agreement,agreement_434_a003064,a003064
/workspace/part14_clips/agreement_434_a003036.wav,434,agreement,agreement_434_a003036,a003036
/workspace/part14_clips/agreement_434_a003058.wav,434,agreement,agreement_434_a003058,a003058
/workspace/part14_clips/agreement_434_a003058.wav,434,agreement,agreement_434_a003058,a003058
/workspace/part14_clips/agreement_436_a003091.wav,436,agreement,agreement_436_a003091,a003091
/workspace/part14_clips/agreement_437_a003112.wav,437,agreement,agreement_437_a003112,a003112
/workspace/part14_clips/agreement_437_a003120.wav,437,agreement,agreement_437_a003120,a003120
/workspace/part14_clips/agreement_438_a003142.wav,438,agreement,agreement_438_a003142,a003142
/workspace/part14_clips/agreement_438_a003133.wav,438,agreement,agreement_438_a003133,a003133
/workspace/part14_clips/agreement_439_a003161.wav,439,agreement,agreement_439_a003161,a003161
/workspace/part14_clips/agreement_439_a003181.wav,439,agreement,agreement_439_a003181,a003181
/workspace/part14_clips/agreement_440_a003202.wav,440,agreement,agreement_440_a003202,a003202
/workspace/part14_clips/agreement_440_a003196.wav,440,agreement,agreement_440_a003196,a003196
/workspace/part14_clips/agreement_440_a003196.wav,440,agreement,agreement_440_a003196,a003196
/workspace/part14_clips/agreement_440_a003206.wav,440,agreement,agreement_440_a003206,a003206
/workspace/part14_clips/agreement_440_a003205.wav,440,agreement,agreement_440_a003205,a003205
/workspace/part14_clips/agreement_441_a003229.wav,441,agreement,agreement_441_a003229,a003229
/workspace/part14_clips/agreement_441_a003225.wav,441,agreement,agreement_441_a003225,a003225
/workspace/part14_clips/agreement_441_a003223.wav,441,agreement,agreement_441_a003223,a003223
/workspace/part14_clips/agreement_443_a003259.wav,443,agreement,agreement_443_a003259,a003259
/workspace/part14_clips/agreement_445_a003309.wav,445,agreement,agreement_445_a003309,a003309
/workspace/part14_clips/agreement_445_a003309.wav,445,agreement,agreement_445_a003309,a003309
/workspace/part14_clips/agreement_445_a003302.wav,445,agreement,agreement_445_a003302,a003302
/workspace/part14_clips/agreement_446_a003323.wav,446,agreement,agreement_446_a003323,a003323
/workspace/part14_clips/agreement_447_a003344.wav,447,agreement,agreement_447_a003344,a003344
/workspace/part14_clips/agreement_447_a003346.wav,447,agreement,agreement_447_a003346,a003346
/workspace/part14_clips/agreement_447_a003353.wav,447,agreement,agreement_447_a003353,a003353
/workspace/part14_clips/agreement_447_a003353.wav,447,agreement,agreement_447_a003353,a003353
/workspace/part14_clips/agreement_447_a003353.wav,447,agreement,agreement_447_a003353,a003353
/workspace/part14_clips/agreement_448_a003392.wav,448,agreement,agreement_448_a003392,a003392
/workspace/part14_clips/agreement_448_a003392.wav,448,agreement,agreement_448_a003392,a003392
/workspace/part14_clips/agreement_448_a003370.wav,448,agreement,agreement_448_a003370,a003370
/workspace/part14_clips/agreement_448_a003385.wav,448,agreement,agreement_448_a003385,a003385
/workspace/part14_clips/agreement_448_a003392.wav,448,agreement,agreement_448_a003392,a003392
/workspace/part14_clips/agreement_448_a003370.wav,448,agreement,agreement_448_a003370,a003370
/workspace/part14_clips/agreement_448_a003392.wav,448,agreement,agreement_448_a003392,a003392
/workspace/part14_clips/agreement_448_a003392.wav,448,agreement,agreement_448_a003392,a003392
/workspace/part14_clips/agreement_449_a003417.wav,449,agreement,agreement_449_a003417,a003417
/workspace/part14_clips/agreement_451_a003483.wav,451,agreement,agreement_451_a003483,a003483
/workspace/part14_clips/agreement_451_a003462.wav,451,agreement,agreement_451_a003462,a003462
/workspace/part14_clips/agreement_451_a003462.wav,451,agreement,agreement_451_a003462,a003462
/workspace/part14_clips/agreement_451_a003483.wav,451,agreement,agreement_451_a003483,a003483
/workspace/part14_clips/agreement_451_a003461.wav,451,agreement,agreement_451_a003461,a003461
/workspace/part14_clips/agreement_451_a003462.wav,451,agreement,agreement_451_a003462,a003462
/workspace/part14_clips/agreement_452_a003493.wav,452,agreement,agreement_452_a003493,a003493
/workspace/part14_clips/agreement_452_a003493.wav,452,agreement,agreement_452_a003493,a003493
/workspace/part14_clips/agreement_452_a003493.wav,452,agreement,agreement_452_a003493,a003493
/workspace/part14_clips/agreement_452_a003493.wav,452,agreement,agreement_452_a003493,a003493
/workspace/part14_clips/agreement_454_a003525.wav,454,agreement,agreement_454_a003525,a003525
/workspace/part14_clips/agreement_454_a003525.wav,454,agreement,agreement_454_a003525,a003525
/workspace/part14_clips/agreement_454_a003534.wav,454,agreement,agreement_454_a003534,a003534
/workspace/part14_clips/agreement_457_a003596.wav,457,agreement,agreement_457_a003596,a003596
/workspace/part14_clips/agreement_457_a003598.wav,457,agreement,agreement_457_a003598,a003598
/workspace/part14_clips/agreement_457_a003595.wav,457,agreement,agreement_457_a003595,a003595
/workspace/part14_clips/agreement_457_a003602.wav,457,agreement,agreement_457_a003602,a003602
/workspace/part14_clips/agreement_461_a003662.wav,461,agreement,agreement_461_a003662,a003662
/workspace/part14_clips/agreement_461_a003672.wav,461,agreement,agreement_461_a003672,a003672
/workspace/part14_clips/agreement_461_a003660.wav,461,agreement,agreement_461_a003660,a003660
/workspace/part14_clips/agreement_461_a003662.wav,461,agreement,agreement_461_a003662,a003662
/workspace/part14_clips/agreement_463_a003717.wav,463,agreement,agreement_463_a003717,a003717
/workspace/part14_clips/agreement_463_a003717.wav,463,agreement,agreement_463_a003717,a003717
/workspace/part14_clips/agreement_464_a003727.wav,464,agreement,agreement_464_a003727,a003727
/workspace/part14_clips/agreement_464_a003724.wav,464,agreement,agreement_464_a003724,a003724
/workspace/part14_clips/agreement_464_a003727.wav,464,agreement,agreement_464_a003727,a003727
/workspace/part14_clips/agreement_465_a003762.wav,465,agreement,agreement_465_a003762,a003762
/workspace/part14_clips/agreement_465_a003774.wav,465,agreement,agreement_465_a003774,a003774
/workspace/part14_clips/agreement_465_a003773.wav,465,agreement,agreement_465_a003773,a003773
/workspace/part14_clips/agreement_465_a003774.wav,465,agreement,agreement_465_a003774,a003774
/workspace/part14_clips/agreement_465_a003758.wav,465,agreement,agreement_465_a003758,a003758
/workspace/part14_clips/agreement_465_a003748.wav,465,agreement,agreement_465_a003748,a003748
/workspace/part14_clips/agreement_467_a003810.wav,467,agreement,agreement_467_a003810,a003810
/workspace/part14_clips/agreement_467_a003811.wav,467,agreement,agreement_467_a003811,a003811
/workspace/part14_clips/agreement_468_a003837.wav,468,agreement,agreement_468_a003837,a003837
/workspace/part14_clips/agreement_468_a003858.wav,468,agreement,agreement_468_a003858,a003858
/workspace/part14_clips/agreement_468_a003847.wav,468,agreement,agreement_468_a003847,a003847
/workspace/part14_clips/agreement_469_a003864.wav,469,agreement,agreement_469_a003864,a003864
/workspace/part14_clips/agreement_469_a003884.wav,469,agreement,agreement_469_a003884,a003884
/workspace/part14_clips/agreement_469_a003884.wav,469,agreement,agreement_469_a003884,a003884
/workspace/part14_clips/agreement_469_a003892.wav,469,agreement,agreement_469_a003892,a003892
/workspace/part14_clips/agreement_469_a003889.wav,469,agreement,agreement_469_a003889,a003889
/workspace/part14_clips/agreement_469_a003892.wav,469,agreement,agreement_469_a003892,a003892
/workspace/part14_clips/agreement_470_a003904.wav,470,agreement,agreement_470_a003904,a003904
/workspace/part14_clips/agreement_470_a003909.wav,470,agreement,agreement_470_a003909,a003909
/workspace/part14_clips/agreement_470_a003909.wav,470,agreement,agreement_470_a003909,a003909
/workspace/part14_clips/agreement_470_a003905.wav,470,agreement,agreement_470_a003905,a003905
/workspace/part14_clips/agreement_470_a003916.wav,470,agreement,agreement_470_a003916,a003916
/workspace/part14_clips/agreement_471_a003928.wav,471,agreement,agreement_471_a003928,a003928
/workspace/part14_clips/agreement_471_a003934.wav,471,agreement,agreement_471_a003934,a003934
/workspace/part14_clips/agreement_471_a003919.wav,471,agreement,agreement_471_a003919,a003919
/workspace/part14_clips/agreement_472_a003938.wav,472,agreement,agreement_472_a003938,a003938
/workspace/part14_clips/agreement_472_a003948.wav,472,agreement,agreement_472_a003948,a003948
/workspace/part14_clips/agreement_472_a003950.wav,472,agreement,agreement_472_a003950,a003950
/workspace/part14_clips/agreement_474_a003975.wav,474,agreement,agreement_474_a003975,a003975
/workspace/part14_clips/agreement_474_a003975.wav,474,agreement,agreement_474_a003975,a003975
/workspace/part14_clips/agreement_474_a003964.wav,474,agreement,agreement_474_a003964,a003964
/workspace/part14_clips/agreement_474_a003965.wav,474,agreement,agreement_474_a003965,a003965
/workspace/part14_clips/agreement_474_a003965.wav,474,agreement,agreement_474_a003965,a003965
/workspace/part14_clips/agreement_476_a004001.wav,476,agreement,agreement_476_a004001,a004001
/workspace/part14_clips/agreement_476_a004003.wav,476,agreement,agreement_476_a004003,a004003
/workspace/part14_clips/agreement_476_a004001.wav,476,agreement,agreement_476_a004001,a004001
/workspace/part14_clips/agreement_477_a004036.wav,477,agreement,agreement_477_a004036,a004036
/workspace/part14_clips/agreement_477_a004011.wav,477,agreement,agreement_477_a004011,a004011
/workspace/part14_clips/agreement_477_a004024.wav,477,agreement,agreement_477_a004024,a004024
/workspace/part14_clips/agreement_477_a004036.wav,477,agreement,agreement_477_a004036,a004036
/workspace/part14_clips/agreement_477_a004037.wav,477,agreement,agreement_477_a004037,a004037
/workspace/part14_clips/agreement_478_a004059.wav,478,agreement,agreement_478_a004059,a004059
/workspace/part14_clips/agreement_478_a004057.wav,478,agreement,agreement_478_a004057,a004057
/workspace/part14_clips/agreement_478_a004040.wav,478,agreement,agreement_478_a004040,a004040
/workspace/part14_clips/agreement_480_a004079.wav,480,agreement,agreement_480_a004079,a004079
/workspace/part14_clips/agreement_480_a004082.wav,480,agreement,agreement_480_a004082,a004082
/workspace/part14_clips/agreement_482_a004140.wav,482,agreement,agreement_482_a004140,a004140
/workspace/part14_clips/agreement_485_a004229.wav,485,agreement,agreement_485_a004229,a004229
/workspace/part14_clips/agreement_486_a004239.wav,486,agreement,agreement_486_a004239,a004239
/workspace/part14_clips/agreement_487_a004270.wav,487,agreement,agreement_487_a004270,a004270
/workspace/part14_clips/agreement_488_a004279.wav,488,agreement,agreement_488_a004279,a004279
/workspace/part14_clips/agreement_488_a004291.wav,488,agreement,agreement_488_a004291,a004291
/workspace/part14_clips/agreement_488_a004291.wav,488,agreement,agreement_488_a004291,a004291
/workspace/part14_clips/agreement_488_a004291.wav,488,agreement,agreement_488_a004291,a004291
/workspace/part14_clips/agreement_488_a004290.wav,488,agreement,agreement_488_a004290,a004290
/workspace/part14_clips/agreement_488_a004290.wav,488,agreement,agreement_488_a004290,a004290
/workspace/part14_clips/agreement_488_a004291.wav,488,agreement,agreement_488_a004291,a004291
/workspace/part14_clips/agreement_489_a004310.wav,489,agreement,agreement_489_a004310,a004310
/workspace/part14_clips/agreement_492_a004360.wav,492,agreement,agreement_492_a004360,a004360
/workspace/part14_clips/agreement_603_a004419.wav,603,agreement,agreement_603_a004419,a004419
/workspace/part14_clips/agreement_603_a004412.wav,603,agreement,agreement_603_a004412,a004412
/workspace/part14_clips/agreement_603_a004415.wav,603,agreement,agreement_603_a004415,a004415
/workspace/part14_clips/agreement_603_a004419.wav,603,agreement,agreement_603_a004419,a004419
/workspace/part14_clips/agreement_603_a004419.wav,603,agreement,agreement_603_a004419,a004419
/workspace/part14_clips/agreement_605_a004458.wav,605,agreement,agreement_605_a004458,a004458
/workspace/part14_clips/agreement_608_a004494.wav,608,agreement,agreement_608_a004494,a004494
/workspace/part14_clips/agreement_608_a004514.wav,608,agreement,agreement_608_a004514,a004514
/workspace/part14_clips/agreement_608_a004514.wav,608,agreement,agreement_608_a004514,a004514
/workspace/part14_clips/agreement_608_a004514.wav,608,agreement,agreement_608_a004514,a004514
/workspace/part14_clips/agreement_608_a004505.wav,608,agreement,agreement_608_a004505,a004505
/workspace/part14_clips/agreement_608_a004505.wav,608,agreement,agreement_608_a004505,a004505
/workspace/part14_clips/agreement_608_a004514.wav,608,agreement,agreement_608_a004514,a004514
/workspace/part14_clips/agreement_609_a004547.wav,609,agreement,agreement_609_a004547,a004547
/workspace/part14_clips/agreement_609_a004521.wav,609,agreement,agreement_609_a004521,a004521
/workspace/part14_clips/agreement_609_a004524.wav,609,agreement,agreement_609_a004524,a004524
/workspace/part14_clips/agreement_609_a004543.wav,609,agreement,agreement_609_a004543,a004543
/workspace/part14_clips/agreement_612_a004563.wav,612,agreement,agreement_612_a004563,a004563
/workspace/part14_clips/agreement_612_a004570.wav,612,agreement,agreement_612_a004570,a004570
/workspace/part14_clips/agreement_615_a004600.wav,615,agreement,agreement_615_a004600,a004600
/workspace/part14_clips/agreement_615_a004580.wav,615,agreement,agreement_615_a004580,a004580
/workspace/part14_clips/agreement_615_a004604.wav,615,agreement,agreement_615_a004604,a004604
/workspace/part14_clips/agreement_615_a004603.wav,615,agreement,agreement_615_a004603,a004603
/workspace/part14_clips/agreement_620_a004684.wav,620,agreement,agreement_620_a004684,a004684
/workspace/part14_clips/agreement_622_a004702.wav,622,agreement,agreement_622_a004702,a004702
/workspace/part14_clips/agreement_624_a004759.wav,624,agreement,agreement_624_a004759,a004759
/workspace/part14_clips/agreement_624_a004759.wav,624,agreement,agreement_624_a004759,a004759
/workspace/part14_clips/agreement_624_a004752.wav,624,agreement,agreement_624_a004752,a004752
/workspace/part14_clips/agreement_625_a004772.wav,625,agreement,agreement_625_a004772,a004772
/workspace/part14_clips/agreement_625_a004791.wav,625,agreement,agreement_625_a004791,a004791
/workspace/part14_clips/agreement_625_a004772.wav,625,agreement,agreement_625_a004772,a004772
/workspace/part14_clips/agreement_627_a004818.wav,627,agreement,agreement_627_a004818,a004818
/workspace/part14_clips/agreement_627_a004832.wav,627,agreement,agreement_627_a004832,a004832
/workspace/part14_clips/agreement_627_a004827.wav,627,agreement,agreement_627_a004827,a004827
/workspace/part14_clips/agreement_627_a004803.wav,627,agreement,agreement_627_a004803,a004803
/workspace/part14_clips/agreement_628_a004838.wav,628,agreement,agreement_628_a004838,a004838
/workspace/part14_clips/agreement_628_a004860.wav,628,agreement,agreement_628_a004860,a004860
/workspace/part14_clips/agreement_629_a004870.wav,629,agreement,agreement_629_a004870,a004870
/workspace/part14_clips/agreement_632_a004929.wav,632,agreement,agreement_632_a004929,a004929
/workspace/part14_clips/agreement_632_a004931.wav,632,agreement,agreement_632_a004931,a004931
/workspace/part14_clips/agreement_632_a004931.wav,632,agreement,agreement_632_a004931,a004931
/workspace/part14_clips/agreement_632_a004911.wav,632,agreement,agreement_632_a004911,a004911
/workspace/part14_clips/agreement_634_a004972.wav,634,agreement,agreement_634_a004972,a004972
/workspace/part14_clips/agreement_634_a004982.wav,634,agreement,agreement_634_a004982,a004982
/workspace/part14_clips/agreement_636_a005013.wav,636,agreement,agreement_636_a005013,a005013
/workspace/part14_clips/agreement_636_a005013.wav,636,agreement,agreement_636_a005013,a005013
/workspace/part14_clips/agreement_636_a005017.wav,636,agreement,agreement_636_a005017,a005017
/workspace/part14_clips/agreement_636_a005024.wav,636,agreement,agreement_636_a005024,a005024
/workspace/part14_clips/agreement_636_a005017.wav,636,agreement,agreement_636_a005017,a005017
/workspace/part14_clips/agreement_637_a005047.wav,637,agreement,agreement_637_a005047,a005047
/workspace/part14_clips/agreement_637_a005053.wav,637,agreement,agreement_637_a005053,a005053
/workspace/part14_clips/agreement_637_a005041.wav,637,agreement,agreement_637_a005041,a005041
/workspace/part14_clips/agreement_637_a005041.wav,637,agreement,agreement_637_a005041,a005041
/workspace/part14_clips/agreement_637_a005047.wav,637,agreement,agreement_637_a005047,a005047
/workspace/part14_clips/agreement_638_a005062.wav,638,agreement,agreement_638_a005062,a005062
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_640_a005077.wav,640,agreement,agreement_640_a005077,a005077
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_640_a005077.wav,640,agreement,agreement_640_a005077,a005077
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_640_a005078.wav,640,agreement,agreement_640_a005078,a005078
/workspace/part14_clips/agreement_641_a005092.wav,641,agreement,agreement_641_a005092,a005092
/workspace/part14_clips/agreement_641_a005089.wav,641,agreement,agreement_641_a005089,a005089
/workspace/part14_clips/agreement_641_a005092.wav,641,agreement,agreement_641_a005092,a005092
/workspace/part14_clips/agreement_641_a005089.wav,641,agreement,agreement_641_a005089,a005089
/workspace/part14_clips/agreement_649_a005100.wav,649,agreement,agreement_649_a005100,a005100
/workspace/part14_clips/agreement_649_a005110.wav,649,agreement,agreement_649_a005110,a005110
/workspace/part14_clips/agreement_649_a005100.wav,649,agreement,agreement_649_a005100,a005100
/workspace/part14_clips/agreement_650_a005139.wav,650,agreement,agreement_650_a005139,a005139
/workspace/part14_clips/agreement_650_a005139.wav,650,agreement,agreement_650_a005139,a005139
/workspace/part14_clips/agreement_650_a005139.wav,650,agreement,agreement_650_a005139,a005139
/workspace/part14_clips/agreement_659_a005276.wav,659,agreement,agreement_659_a005276,a005276
/workspace/part14_clips/agreement_659_a005289.wav,659,agreement,agreement_659_a005289,a005289
/workspace/part14_clips/agreement_659_a005288.wav,659,agreement,agreement_659_a005288,a005288
/workspace/part14_clips/agreement_659_a005276.wav,659,agreement,agreement_659_a005276,a005276
/workspace/part14_clips/agreement_659_a005289.wav,659,agreement,agreement_659_a005289,a005289
/workspace/part14_clips/agreement_659_a005275.wav,659,agreement,agreement_659_a005275,a005275
/workspace/part14_clips/agreement_659_a005275.wav,659,agreement,agreement_659_a005275,a005275
/workspace/part14_clips/agreement_659_a005289.wav,659,agreement,agreement_659_a005289,a005289
/workspace/part14_clips/agreement_660_a005306.wav,660,agreement,agreement_660_a005306,a005306
/workspace/part14_clips/agreement_660_a005306.wav,660,agreement,agreement_660_a005306,a005306
/workspace/part14_clips/agreement_660_a005306.wav,660,agreement,agreement_660_a005306,a005306
/workspace/part14_clips/agreement_660_a005326.wav,660,agreement,agreement_660_a005326,a005326
/workspace/part14_clips/agreement_661_a005352.wav,661,agreement,agreement_661_a005352,a005352
/workspace/part14_clips/agreement_661_a005351.wav,661,agreement,agreement_661_a005351,a005351
/workspace/part14_clips/agreement_661_a005340.wav,661,agreement,agreement_661_a005340,a005340
/workspace/part14_clips/agreement_661_a005354.wav,661,agreement,agreement_661_a005354,a005354
/workspace/part14_clips/agreement_662_a005373.wav,662,agreement,agreement_662_a005373,a005373
/workspace/part14_clips/agreement_667_a005473.wav,667,agreement,agreement_667_a005473,a005473
/workspace/part14_clips/agreement_667_a005473.wav,667,agreement,agreement_667_a005473,a005473
/workspace/part14_clips/agreement_667_a005466.wav,667,agreement,agreement_667_a005466,a005466
/workspace/part14_clips/agreement_667_a005466.wav,667,agreement,agreement_667_a005466,a005466
/workspace/part14_clips/agreement_670_a005529.wav,670,agreement,agreement_670_a005529,a005529
/workspace/part14_clips/agreement_670_a005529.wav,670,agreement,agreement_670_a005529,a005529
/workspace/part14_clips/agreement_680_a005622.wav,680,agreement,agreement_680_a005622,a005622
/workspace/part14_clips/agreement_680_a005631.wav,680,agreement,agreement_680_a005631,a005631
/workspace/part14_clips/agreement_680_a005602.wav,680,agreement,agreement_680_a005602,a005602
/workspace/part14_clips/agreement_680_a005631.wav,680,agreement,agreement_680_a005631,a005631
/workspace/part14_clips/agreement_684_a005687.wav,684,agreement,agreement_684_a005687,a005687
/workspace/part14_clips/agreement_688_a005741.wav,688,agreement,agreement_688_a005741,a005741
/workspace/part14_clips/agreement_688_a005732.wav,688,agreement,agreement_688_a005732,a005732
/workspace/part14_clips/agreement_688_a005732.wav,688,agreement,agreement_688_a005732,a005732
/workspace/part14_clips/agreement_688_a005732.wav,688,agreement,agreement_688_a005732,a005732
/workspace/part14_clips/agreement_698_a005907.wav,698,agreement,agreement_698_a005907,a005907
/workspace/part14_clips/agreement_698_a005919.wav,698,agreement,agreement_698_a005919,a005919
/workspace/part14_clips/agreement_698_a005914.wav,698,agreement,agreement_698_a005914,a005914
/workspace/part14_clips/agreement_698_a005907.wav,698,agreement,agreement_698_a005907,a005907
/workspace/part14_clips/agreement_698_a005917.wav,698,agreement,agreement_698_a005917,a005917
/workspace/part14_clips/agreement_698_a005917.wav,698,agreement,agreement_698_a005917,a005917
/workspace/part14_clips/agreement_698_a005921.wav,698,agreement,agreement_698_a005921,a005921
/workspace/part14_clips/agreement_698_a005896.wav,698,agreement,agreement_698_a005896,a005896
/workspace/part14_clips/agreement_698_a005914.wav,698,agreement,agreement_698_a005914,a005914
/workspace/part14_clips/agreement_698_a005921.wav,698,agreement,agreement_698_a005921,a005921
/workspace/part14_clips/agreement_698_a005928.wav,698,agreement,agreement_698_a005928,a005928
/workspace/part14_clips/agreement_705_a005969.wav,705,agreement,agreement_705_a005969,a005969
