seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,p_pos,p_neg,p_neu,val,npos,nneg,oof
c003590,conflict,375,457,377.0,392.6,15.600000000000023,12.700000000000044,32,2,0.022499511,0.7776013,0.1998992,0.0,1,2,0.5465820150095642
c003591,conflict,376,457,412.2,439.1,26.900000000000034,17.500000000000057,54,3,0.01766993,0.85830504,0.12402512,-9.0,0,3,0.3918603161917474
c003593,conflict,377,457,458.9,479.1,20.200000000000045,15.699999999999989,56,3,0.011496328,0.8309492,0.15755446,-3.5,1,4,0.4907128293820172
c003603,conflict,378,457,744.5,767.2,22.700000000000045,15.800000000000068,50,2,0.05021391,0.66397387,0.28581223,1.0,1,1,0.3902807387030307
c003654,conflict,379,461,90.5,157.6,67.1,16.500000000000014,46,8,0.79143065,0.050863903,0.1577054,8.0,4,0,0.3722506646016955
c003661,conflict,380,461,429.0,449.9,20.899999999999977,19.19999999999999,57,2,0.97256875,0.004421186,0.023009995,15.0,6,0,0.4749330910616915
c003663,conflict,381,461,506.4,527.1,20.700000000000045,13.700000000000044,40,3,0.6922997,0.037048448,0.27065182,2.0,1,0,0.5210727298098573
c003668,conflict,382,461,678.8,709.0,30.200000000000045,11.5,43,5,0.74575496,0.046153072,0.20809197,10.0,4,0,0.5333977038238323
c003670,conflict,383,461,748.4,799.5,51.10000000000002,12.600000000000025,41,8,0.960222,0.007989302,0.03178873,17.0,6,0,0.5497298361983167
c003674,conflict,384,461,902.7,932.2,29.5,11.20000000000016,33,5,0.6004593,0.0075063277,0.39203435,2.0,1,0,0.4061485008760704
c003708,conflict,385,463,377.8,399.7,21.899999999999977,21.899999999999977,39,1,0.015388655,0.82870305,0.15590824,0.0,1,1,0.5039601014999645
c003710,conflict,386,463,446.3,466.7,20.399999999999977,19.100000000000023,44,2,0.01248513,0.77208483,0.21543013,-3.0,0,1,0.5522224815474815
c003726,conflict,387,464,332.3,359.3,27.0,27.0,88,1,0.019045798,0.7416972,0.23925702,5.6,5,2,0.3123583897006278
c003731,conflict,388,464,511.8,541.2,29.400000000000034,17.099999999999966,48,4,0.01617552,0.7043927,0.27943182,0.0,3,3,0.1866102775124278
c003741,conflict,389,464,866.1,893.5,27.399999999999977,19.199999999999932,52,4,0.021177823,0.7598564,0.21896581,3.0,4,2,0.4474126762307459
c003746,conflict,390,465,94.0,104.8,10.799999999999997,10.799999999999995,41,1,0.03735719,0.6059664,0.3566764,1.0,2,1,0.244295644578384
c003755,conflict,391,465,479.7,504.0,24.30000000000001,23.30000000000001,61,2,0.03153553,0.7534399,0.21502452,2.5,5,2,0.3265717993835311
c003759,conflict,392,465,607.9,651.8,43.89999999999998,43.89999999999998,151,1,0.023008531,0.65680236,0.32018915,13.0,10,4,0.4441677847446805
c003761,conflict,393,465,692.9,708.8,15.899999999999977,15.899999999999975,29,1,0.0094741415,0.93564904,0.05487683,-2.0,1,2,0.2739677248509919
c003766,conflict,394,465,847.1,868.5,21.399999999999977,19.09999999999991,54,2,0.0049862834,0.9196211,0.07539257,-6.5,2,4,0.4612067385097954
c003767,conflict,395,465,878.0,894.5,16.5,13.699999999999932,52,2,0.013191508,0.7063021,0.28050643,-2.0,1,2,0.5996189178143874
c003768,conflict,396,465,897.5,923.4,25.899999999999977,16.899999999999977,50,4,0.014629855,0.91976166,0.06560849,-7.0,1,3,0.5341384078329421
c003770,conflict,397,465,945.6,977.5,31.899999999999977,28.899999999999977,77,3,0.058618985,0.6455148,0.29586622,8.0,4,0,0.3829138076970265
c003771,conflict,398,465,978.8,1027.2,48.40000000000009,48.40000000000009,164,1,0.023740785,0.70875376,0.2675055,2.0,2,1,0.3265237102497115
c003823,conflict,399,467,526.6,573.0,46.39999999999998,18.699999999999932,42,8,0.052996375,0.6940259,0.25297776,4.4,3,1,0.2340779441559567
c003828,conflict,400,467,710.8,731.1,20.300000000000068,12.700000000000044,43,5,0.01172424,0.8274605,0.16081515,-2.0,0,1,0.3698560150702618
c003830,conflict,401,467,762.6,793.1,30.5,11.29999999999984,30,6,0.012980171,0.7822209,0.20479888,-1.0,0,1,0.1921669575229369
c003835,conflict,402,468,80.2,101.3,21.099999999999994,14.200000000000005,41,3,0.008923494,0.8914726,0.099603906,-6.0,0,3,0.4260976161226171
c003844,conflict,403,468,391.3,420.4,29.099999999999966,25.899999999999977,83,3,0.010185596,0.81987774,0.16993669,2.0,2,1,0.414664357999551
c003845,conflict,404,468,421.8,451.8,30.0,12.799999999999956,40,5,0.018475201,0.7643233,0.21720156,-2.0,0,1,0.4827780907602547
c003865,conflict,405,469,169.2,203.9,34.70000000000002,32.80000000000001,88,2,0.026230866,0.72661865,0.24715048,-5.0,1,4,0.4247164441667536
c003873,conflict,406,469,406.2,424.3,18.100000000000023,15.300000000000011,50,2,0.011273736,0.74580437,0.2429219,-2.0,0,1,0.3089233340410427
c003874,conflict,407,469,429.8,449.8,20.0,19.100000000000023,44,2,0.008921957,0.85223025,0.13884775,-2.0,2,2,0.3219433422528631
c003878,conflict,408,469,543.6,584.6,41.0,31.100000000000023,95,2,0.009031111,0.8501698,0.14079906,-7.0,3,4,0.4433258182729913
c003882,conflict,409,469,659.4,688.3,28.899999999999977,15.699999999999932,47,4,0.008947387,0.91008556,0.08096713,3.0,3,1,0.4381843653818315
c003883,conflict,410,469,694.4,739.8,45.39999999999998,20.899999999999864,40,6,0.013808658,0.83029884,0.15589243,-5.0,1,3,0.6207027184739018
c003886,conflict,411,469,821.8,856.1,34.30000000000007,24.600000000000136,44,5,0.060915437,0.6594362,0.27964827,2.0,3,3,0.6085344441395817
c003887,conflict,412,469,860.2,891.4,31.199999999999932,24.199999999999932,44,4,0.04195016,0.61788774,0.3401621,-3.0,1,3,0.5847908531553888
c003896,conflict,413,470,101.7,132.2,30.499999999999986,19.699999999999974,49,4,0.030572513,0.7163604,0.25306714,-6.0,2,3,0.4130525490085519
c003901,conflict,414,470,326.0,363.4,37.39999999999998,19.899999999999977,47,4,0.014700257,0.7746037,0.21069609,3.0,2,1,0.6626047101548348
c003907,conflict,415,470,537.8,591.3,53.5,32.39999999999998,91,6,0.016687727,0.7761206,0.20719169,0.5,2,2,0.4001996249574202
c003911,conflict,416,470,704.5,725.0,20.5,18.199999999999932,46,2,0.009285596,0.89493823,0.09577611,7.0,3,0,0.6852141385172932
c003914,conflict,417,470,816.0,842.7,26.700000000000045,26.700000000000045,73,1,0.010369275,0.81794816,0.17168261,-8.0,0,3,0.4179486273449328
c003923,conflict,418,471,328.8,376.8,48.0,45.69999999999999,107,2,0.029426752,0.67234594,0.29822728,-3.6,1,2,0.4249794661540919
c003927,conflict,419,471,518.3,547.3,29.0,29.0,52,1,0.0056475336,0.9250687,0.0692838,-7.0,1,3,0.6236118381706719
c003929,conflict,420,471,586.3,604.3,18.0,18.0,49,1,0.012411307,0.84938926,0.13819946,-1.0,1,1,0.5560121954001603
c003932,conflict,421,471,760.5,792.7,32.200000000000045,31.0,73,2,0.006387261,0.86831427,0.12529846,0.0,0,0,0.5676669179165198
c003940,conflict,422,472,238.0,293.3,55.30000000000001,39.099999999999966,51,4,0.065395154,0.64294046,0.29166442,9.0,4,2,0.5430042151559487
c003942,conflict,423,472,337.9,376.1,38.200000000000045,24.0,41,5,0.0688225,0.7360252,0.19515228,2.0,3,3,0.5934529166558747
c003944,conflict,424,472,416.8,446.3,29.5,29.5,56,1,0.013519222,0.7494834,0.23699743,-2.0,1,1,0.5166097607769887
c003946,conflict,425,472,517.8,566.4,48.60000000000002,10.999999999999886,42,4,0.033610903,0.70878947,0.25759965,0.0,0,0,0.4775744194462574
c003952,conflict,426,472,788.4,823.4,35.0,18.200000000000045,46,4,0.027890613,0.6166101,0.3554993,3.0,1,0,0.2912044989719395
c003970,conflict,427,474,295.1,312.3,17.19999999999999,17.19999999999999,53,1,0.012859977,0.79090554,0.19623451,-12.0,0,4,0.4440054405328943
c003971,conflict,428,474,316.0,332.9,16.899999999999977,12.699999999999989,38,2,0.006619877,0.891367,0.1020131,6.0,3,0,0.5104097136887666
c003972,conflict,429,474,349.1,420.2,71.09999999999997,59.49999999999994,210,3,0.015018737,0.8012862,0.18369505,6.5,4,2,0.4209997085123348
c003974,conflict,430,474,477.1,514.5,37.39999999999998,30.0,94,2,0.007830129,0.8858474,0.1063225,2.4,5,3,0.3431693075137506
c003978,conflict,431,474,604.3,635.1,30.800000000000068,22.20000000000016,80,4,0.018221544,0.7456174,0.23616108,2.0,2,1,0.4838280028947725
c003980,conflict,432,474,690.8,719.9,29.100000000000023,19.799999999999955,48,4,0.07680162,0.63795626,0.28524214,2.0,3,1,0.4603882465916432
c003996,conflict,433,476,93.4,121.2,27.799999999999997,12.59999999999998,42,5,0.034537964,0.718423,0.24703902,4.0,2,0,0.2932890146431255
c004000,conflict,434,476,246.3,313.9,67.59999999999997,16.299999999999955,44,6,0.006768297,0.9005761,0.09265559,-8.0,0,3,0.1795393884257504
c004005,conflict,435,476,469.7,488.7,19.0,15.700000000000044,46,3,0.014359931,0.7868714,0.19876876,-1.5999999999999996,2,1,0.5213300600173396
c004014,conflict,436,477,234.5,260.6,26.100000000000023,23.40000000000003,69,2,0.036064845,0.60316,0.3607751,0.0,1,2,0.5603195248939755
c004018,conflict,437,477,389.4,411.0,21.600000000000023,7.900000000000034,31,2,0.02781533,0.6451267,0.32705796,-1.0,1,2,0.5908935222094893
c004019,conflict,438,477,424.6,491.6,67.0,47.200000000000045,138,2,0.03258849,0.6058155,0.36159608,-5.0,6,6,0.3210226046166077
c004026,conflict,439,477,756.9,800.6,43.700000000000045,43.700000000000045,140,1,0.020270001,0.7006921,0.2790379,-3.0,5,4,0.4135292659549133
c004028,conflict,440,477,830.5,864.3,33.799999999999955,33.799999999999955,109,1,0.020190189,0.80772865,0.17208111,8.0,6,2,0.4882659716110563
c004033,conflict,441,477,992.2,1012.0,19.799999999999955,16.59999999999991,42,2,0.008925804,0.7842111,0.20686314,-2.0,0,1,0.4043486147803286
c004034,conflict,442,477,1014.9,1060.3,45.39999999999998,45.39999999999998,125,1,0.012689413,0.7585104,0.22880022,-4.0,1,3,0.3126625604997193
c004035,conflict,443,477,1062.2,1084.4,22.200000000000045,22.200000000000045,80,1,0.017112056,0.7068444,0.2760435,9.0,4,0,0.5504421148040264
c004044,conflict,444,478,313.2,349.6,36.400000000000034,11.800000000000011,48,3,0.009226579,0.82526016,0.16551332,-2.0,1,1,0.4588501681378496
c004049,conflict,445,478,535.3,555.2,19.90000000000009,13.200000000000044,43,3,0.01880503,0.6530232,0.3281717,-2.0,0,1,0.5224891352712416
c004055,conflict,446,478,713.3,729.1,15.800000000000068,15.800000000000068,44,1,0.005992154,0.90831876,0.08568909,-3.0,0,1,0.494200857839567
c004058,conflict,447,478,796.2,846.5,50.299999999999955,50.299999999999955,129,1,0.018889163,0.86168796,0.119422905,-8.0,3,6,0.4669316046929874
c004083,conflict,448,480,341.6,380.3,38.69999999999999,6.699999999999989,28,5,0.012034447,0.83453846,0.15342703,2.0,2,0,0.5280845381006345
c004086,conflict,449,480,441.4,474.6,33.200000000000045,15.599999999999966,45,7,0.017979825,0.6748569,0.30716333,-3.0,0,1,0.418599277359667
c004093,conflict,450,480,712.1,739.4,27.299999999999955,12.999999999999886,44,4,0.014558363,0.81415945,0.17128214,-2.0,2,3,0.2739530625885754
c004134,conflict,451,482,180.5,213.6,33.099999999999994,14.899999999999949,46,5,0.020302126,0.6454997,0.33419818,-1.5,0,1,0.4740568862554487
c004143,conflict,452,482,516.1,560.2,44.10000000000002,32.80000000000007,93,3,0.017901586,0.7368862,0.24521223,-14.9,1,6,0.2581193270214391
c004146,conflict,453,482,655.3,688.1,32.80000000000007,17.5,52,4,0.06628762,0.6310317,0.3026807,-0.5,4,3,0.4253169215938594
c004226,conflict,454,485,339.3,352.7,13.399999999999977,11.299999999999956,40,2,0.0051779053,0.9171468,0.07767534,-3.0,1,2,0.3088132184926021
c004237,conflict,455,486,241.7,262.5,20.80000000000001,17.400000000000034,53,3,0.014712817,0.7081059,0.27718127,0.0,0,0,0.3092874279249207
c004240,conflict,456,486,325.8,384.3,58.5,20.19999999999999,51,3,0.03472414,0.6591162,0.3061597,-2.0,0,1,0.4941201543660563
c004249,conflict,457,487,105.6,129.4,23.80000000000001,20.000000000000018,40,3,0.062752366,0.6088003,0.32844728,1.0,2,1,0.4589922859227662
c004252,conflict,458,487,198.1,215.1,17.0,13.800000000000011,42,2,0.02152461,0.6983817,0.28009364,-6.0,0,3,0.3726864992555464
c004260,conflict,459,487,467.0,475.4,8.399999999999977,8.399999999999977,29,1,0.019202119,0.69238174,0.2884161,0.8,2,1,0.289527458799177
c004262,conflict,460,487,513.6,551.8,38.19999999999993,33.799999999999955,99,4,0.016027737,0.7098189,0.2741533,-5.25,1,3,0.1776267000247322
c004281,conflict,461,488,285.4,312.5,27.100000000000023,23.30000000000001,69,2,0.011181964,0.7305024,0.2583156,-9.5,1,6,0.4588535086645654
c004282,conflict,462,488,317.8,331.9,14.099999999999966,14.099999999999966,36,1,0.005929443,0.90197605,0.09209458,-6.5,2,3,0.6062502300018494
c004283,conflict,463,488,363.0,385.8,22.80000000000001,22.80000000000001,67,1,0.010661018,0.77275974,0.21657924,-2.0,1,2,0.2538761350309595
c004284,conflict,464,488,406.9,418.1,11.200000000000045,11.200000000000044,42,1,0.013893318,0.86312073,0.12298601,0.0,1,1,0.4432894429632263
c004293,conflict,465,488,680.5,716.4,35.89999999999998,35.89999999999998,105,1,0.014988168,0.7807381,0.20427363,-4.0,1,3,0.2561322185345381
c004294,conflict,466,488,717.6,752.2,34.60000000000002,21.299999999999955,60,4,0.011435886,0.81399024,0.17457394,-7.6,1,4,0.539945749784515
c004295,conflict,467,488,758.4,777.0,18.600000000000023,18.600000000000023,56,1,0.010619204,0.8384175,0.15096335,-2.7,1,2,0.4231604332186641
c004304,conflict,468,489,326.3,364.0,37.69999999999999,15.399999999999975,42,6,0.010415765,0.8665381,0.12304615,-5.0,1,3,0.465329372019929
c004308,conflict,469,489,551.7,607.3,55.59999999999991,19.899999999999977,48,5,0.03159107,0.6269003,0.34150857,0.0,0,0,0.3408683452643499
c004316,conflict,470,490,297.5,335.8,38.30000000000001,16.900000000000034,45,4,0.02334266,0.69375473,0.28290266,0.0,0,0,0.5409058867283136
c004351,conflict,471,492,188.7,218.4,29.700000000000017,25.30000000000001,44,2,0.007483051,0.90388083,0.08863612,-3.0,1,3,0.3122148488370839
c004422,conflict,472,603,671.0,711.7,40.700000000000045,26.199999999999932,85,3,0.012156653,0.81873524,0.16910808,-9.0,1,5,0.4079881864935895
c004429,conflict,473,603,865.4,908.3,42.89999999999998,27.200000000000045,84,3,0.030402739,0.6596227,0.30997455,-8.25,1,5,0.3636171838056065
c004430,conflict,474,603,910.2,937.5,27.299999999999955,18.700000000000045,80,3,0.008451978,0.87316984,0.118378215,1.0,3,2,0.65835685218419
c004434,conflict,475,603,1047.6,1061.8,14.200000000000045,14.200000000000044,59,1,0.014477485,0.71723485,0.2682877,-5.0,0,3,0.3837916241963766
c004435,conflict,476,603,1068.0,1100.2,32.200000000000045,24.40000000000009,77,3,0.026690762,0.72786653,0.24544267,3.0,3,2,0.522704228704006
c004436,conflict,477,603,1106.4,1138.1,31.699999999999818,31.699999999999815,118,1,0.031820092,0.668032,0.30014795,-15.0,3,10,0.4087826504951188
c004438,conflict,478,603,1168.6,1200.0,31.40000000000009,22.40000000000032,96,3,0.016228728,0.84579784,0.13797343,5.5,7,4,0.443225899906886
c004454,conflict,479,605,162.6,174.0,11.400000000000006,11.400000000000006,37,1,0.020089831,0.7245263,0.25538394,-2.0,0,1,0.4455249550767526
c004488,conflict,480,608,238.3,277.6,39.30000000000001,16.900000000000006,42,4,0.009196574,0.8336509,0.15715261,-3.0,0,2,0.6609347924375845
c004491,conflict,481,608,387.8,408.1,20.30000000000001,20.30000000000001,68,1,0.036320135,0.6513721,0.31230783,-3.0,2,3,0.5771232018957018
c004498,conflict,482,608,667.0,684.0,17.0,13.900000000000093,42,3,0.015891183,0.7452629,0.23884581,-2.0,0,2,0.5216890470939534
c004506,conflict,483,608,898.1,913.1,15.0,15.0,41,1,0.011576593,0.794389,0.19403438,0.0,2,2,0.3258093601253676
c004508,conflict,484,608,939.2,953.0,13.799999999999955,13.799999999999956,47,1,0.007521506,0.85305333,0.1394252,1.0,2,1,0.5395349761970545
c004509,conflict,485,608,955.8,987.0,31.200000000000045,8.300000000000068,29,3,0.025213156,0.7038837,0.27090314,-1.5,1,1,0.4809795201592514
c004510,conflict,486,608,1003.9,1027.4,23.500000000000114,15.700000000000273,45,4,0.009998957,0.8823081,0.1076929,0.0,2,2,0.5370371748037642
c004511,conflict,487,608,1029.6,1047.2,17.600000000000136,15.200000000000273,56,2,0.011206764,0.7919104,0.19688283,8.6,4,0,0.5157716516777111
c004516,conflict,488,608,1180.1,1207.6,27.5,22.500000000000227,66,3,0.042834878,0.62043554,0.33672956,4.0,4,3,0.5930154312327508
c004518,conflict,489,608,1251.7,1269.4,17.700000000000045,17.700000000000045,40,1,0.08795006,0.602734,0.30931598,12.0,7,1,0.5849066208661283
c004530,conflict,490,609,498.5,517.5,19.0,16.399999999999977,48,2,0.012458109,0.64404875,0.3434932,-1.0,0,1,0.4872863676646268
c004531,conflict,491,609,526.6,554.3,27.699999999999932,23.20000000000016,57,4,0.0062939785,0.8906603,0.10304578,-4.5,1,3,0.4234336460039205
c004532,conflict,492,609,567.0,603.0,36.0,36.0,99,1,0.02057733,0.71153873,0.26788402,0.0,1,2,0.4102713265075004
c004533,conflict,493,609,604.0,647.2,43.200000000000045,31.600000000000023,79,2,0.015349421,0.7371964,0.2474542,0.0,1,1,0.3439828919839756
c004534,conflict,494,609,666.9,687.8,20.899999999999977,20.899999999999977,54,1,0.024742529,0.76712984,0.20812757,0.0,0,0,0.6898265403317126
c004540,conflict,495,609,821.0,839.1,18.100000000000023,9.600000000000025,31,3,0.03869535,0.67055255,0.29075205,0.5,1,1,0.239602018375084
c004545,conflict,496,609,1033.1,1058.8,25.700000000000045,11.200000000000044,32,3,0.016746983,0.65156627,0.3316868,2.0,2,0,0.627346798158159
c004554,conflict,497,612,53.5,109.7,56.2,11.4,44,7,0.01431997,0.76769114,0.21798885,0.0,0,0,0.5827704928228863
c004562,conflict,498,612,430.8,463.3,32.5,18.0,56,3,0.018571766,0.8038849,0.17754333,4.7,4,2,0.4383440209183832
c004568,conflict,499,612,699.8,724.7,24.90000000000009,8.300000000000182,26,4,0.0313685,0.6095672,0.35906434,0.0,0,0,0.6075660767846206
c004587,conflict,500,615,578.0,615.7,37.700000000000045,16.600000000000136,41,8,0.0095509,0.7638535,0.22659552,-9.0,0,3,0.3108322463453835
c004594,conflict,501,615,892.5,914.8,22.299999999999955,16.09999999999991,46,4,0.027885538,0.74327916,0.2288352,5.6,4,1,0.391737943378366
c004596,conflict,502,615,948.8,971.6,22.800000000000068,20.200000000000045,72,2,0.050253134,0.60959584,0.340151,-3.6,1,3,0.715981972276912
c004598,conflict,503,615,987.7,1007.4,19.699999999999932,18.299999999999955,59,2,0.009179434,0.9180607,0.07275988,7.0,5,3,0.4821019445857556
c004599,conflict,504,615,1009.3,1019.2,9.900000000000091,6.7000000000000455,26,3,0.00779833,0.9025962,0.089605436,3.0,2,1,0.4436987060223473
c004678,conflict,505,620,128.0,141.5,13.5,8.700000000000017,25,3,0.029857436,0.82965374,0.14048885,-2.0,0,1,0.4139498983535446
c004692,conflict,506,620,776.4,803.5,27.100000000000023,14.100000000000136,29,3,0.01813576,0.67708486,0.30477947,0.0,0,0,0.6224407652885745
c004706,conflict,507,622,411.0,431.3,20.30000000000001,7.700000000000045,25,4,0.010665557,0.7700242,0.2193103,-3.0,0,1,0.4293609037859283
c004707,conflict,508,622,444.0,502.1,58.10000000000002,20.09999999999997,48,7,0.05331884,0.60299253,0.34368855,1.0,1,0,0.5034490221020799
c004751,conflict,509,624,240.8,280.5,39.69999999999999,16.19999999999999,41,6,0.85659933,0.021649301,0.12175135,9.0,4,0,0.4731358264426881
c004757,conflict,510,624,509.2,547.3,38.099999999999966,12.099999999999852,43,8,0.83717203,0.012024218,0.15080377,4.0,2,0,0.3293027124824324
c004762,conflict,511,624,700.1,722.5,22.399999999999977,13.100000000000025,40,7,0.94025624,0.017823959,0.041919798,3.0,2,1,0.4808930938741222
c004777,conflict,512,625,568.6,590.9,22.299999999999955,15.600000000000025,41,3,0.020194568,0.76580966,0.21399581,-4.0,1,2,0.4182678046516871
c004778,conflict,513,625,592.4,633.1,40.700000000000045,31.200000000000045,103,2,0.031170191,0.7399144,0.22891538,2.0,3,2,0.343369678890092
c004779,conflict,514,625,651.3,673.2,21.90000000000009,20.300000000000068,59,2,0.016535722,0.78085494,0.2026094,4.0,2,0,0.3092953387791094
c004811,conflict,515,627,548.6,595.4,46.799999999999955,18.300000000000185,48,9,0.008227551,0.84393996,0.14783248,-1.0,2,3,0.3702471956983944
c004815,conflict,516,627,731.8,753.3,21.5,17.399999999999977,46,3,0.013657787,0.7538006,0.23254164,8.0,4,0,0.2498392323440663
c004824,conflict,517,627,1050.4,1079.6,29.199999999999818,24.90000000000009,69,4,0.01135915,0.8138398,0.17480107,6.8,7,4,0.3875600179195197
c004825,conflict,518,627,1085.1,1109.9,24.800000000000182,18.500000000000227,43,4,0.012604286,0.7424206,0.24497509,-0.3,3,3,0.3975845547516561
c004846,conflict,519,628,548.6,591.7,43.10000000000002,35.000000000000114,93,2,0.016163781,0.72991633,0.2539199,-8.0,0,3,0.4523345919328004
c004848,conflict,520,628,632.7,665.0,32.299999999999955,32.299999999999955,94,1,0.025229989,0.6825822,0.2921879,6.0,2,0,0.5848402254982623
c004849,conflict,521,628,671.4,694.3,22.899999999999977,18.399999999999977,59,2,0.015016724,0.8258864,0.15909685,1.0,1,0,0.3064747432210723
c004865,conflict,522,629,12.8,38.6,25.8,9.2,25,8,0.031730875,0.68839544,0.27987364,-3.6,0,2,0.3524734562812738
c004876,conflict,523,629,597.2,629.2,32.0,23.600000000000023,48,3,0.022216622,0.634909,0.34287435,-7.0,0,3,0.3863799759369191
c004877,conflict,524,629,643.4,669.3,25.899999999999977,20.799999999999955,41,4,0.021006998,0.7356111,0.24338195,0.0,0,0,0.3594290401376109
c004906,conflict,525,632,208.8,236.8,28.0,15.700000000000044,46,4,0.017000975,0.72534037,0.25765866,-0.7,1,1,0.443984010117498
c004919,conflict,526,632,659.6,679.4,19.799999999999955,18.59999999999991,52,2,0.0057612085,0.90314656,0.09109221,11.0,5,0,0.2092170828312133
c004920,conflict,527,632,690.2,712.0,21.799999999999955,21.799999999999955,72,1,0.01727989,0.7856072,0.1971129,-8.0,1,4,0.3120964598123066
c004923,conflict,528,632,808.6,841.0,32.39999999999998,32.39999999999998,102,1,0.012943639,0.7110728,0.2759836,4.0,3,1,0.456641647959887
c004924,conflict,529,632,848.2,886.7,38.5,9.399999999999864,27,6,0.026673913,0.66118944,0.31213668,0.0,0,0,0.4513608515099965
c004970,conflict,530,634,163.8,171.9,8.099999999999994,8.099999999999994,25,1,0.008377866,0.8841755,0.10744663,-4.0,0,2,0.3159423697040407
c004977,conflict,531,634,414.5,441.1,26.600000000000023,17.599999999999966,52,3,0.023747846,0.79075813,0.185494,-7.0,0,3,0.5004040022263478
c004995,conflict,532,636,147.2,195.1,47.900000000000006,26.30000000000004,68,4,0.9296378,0.010117053,0.060245194,5.0,2,0,0.4258067283273901
c004996,conflict,533,636,202.8,231.7,28.899999999999977,21.69999999999996,49,2,0.61255753,0.056189235,0.33125323,6.5,2,0,0.2396094363078283
c004997,conflict,534,636,234.0,284.8,50.80000000000001,41.80000000000001,123,3,0.8734319,0.02263384,0.10393428,25.5,8,1,0.3845977682970277
c004999,conflict,535,636,319.2,348.5,29.30000000000001,27.40000000000003,80,2,0.93841624,0.0110443765,0.0505394,19.6,5,0,0.3503373456152516
c005000,conflict,536,636,349.3,382.5,33.19999999999999,23.59999999999997,57,3,0.62475187,0.12448053,0.25076765,-3.0,3,3,0.2852459109474674
c005031,conflict,537,636,1479.9,1502.3,22.399999999999864,20.699999999999815,67,2,0.9102768,0.014159311,0.07556392,4.5,2,1,0.4361960044871683
c005034,conflict,538,636,1554.7,1583.4,28.700000000000045,20.000000000000227,59,3,0.7231247,0.09464396,0.18223135,11.0,4,1,0.5430084900245539
c005039,conflict,539,637,185.0,232.7,47.69999999999999,21.90000000000001,49,4,0.6629643,0.053081468,0.28395417,3.0,1,0,0.6520146519865613
c005040,conflict,540,637,234.0,291.5,57.5,48.0,93,3,0.8546247,0.012428289,0.13294695,11.0,5,0,0.3406608978037857
c005044,conflict,541,637,459.9,498.3,38.400000000000034,37.19999999999999,72,2,0.95705354,0.005871596,0.037074864,6.0,2,0,0.3815279674321656
c005045,conflict,542,637,499.1,510.3,11.199999999999989,11.199999999999989,27,1,0.92635083,0.009989025,0.06366013,8.75,2,0,0.2062038757411129
c005057,conflict,543,637,1033.4,1048.5,15.099999999999909,13.899999999999864,25,2,0.82715344,0.013968308,0.15887831,2.0,1,0,0.3938714840157786
c005058,conflict,544,637,1089.1,1169.8,80.70000000000005,54.200000000000045,107,7,0.95105076,0.0064682853,0.042481,11.5,8,2,0.3829699981805441
c005059,conflict,545,638,41.1,127.9,86.80000000000001,11.29999999999999,27,10,0.7242639,0.0128873,0.26284873,0.0,0,0,0.3950758523168849
c005068,conflict,546,640,130.6,192.2,61.599999999999994,47.599999999999966,120,4,0.9014164,0.0058515402,0.09273201,9.0,4,0,0.1712026924083024
c005069,conflict,547,640,199.5,214.6,15.099999999999994,15.099999999999994,44,1,0.9699135,0.0020720246,0.02801446,3.0,1,0,0.2711976394143683
c005070,conflict,548,640,216.0,255.2,39.19999999999999,18.90000000000001,44,3,0.90907484,0.0048916517,0.08603349,6.0,3,0,0.3508377195990234
c005072,conflict,549,640,296.1,332.0,35.89999999999998,26.0,79,3,0.79134303,0.011205882,0.19745106,-0.8000000000000007,5,3,0.2837977376247358
c005081,conflict,550,640,615.4,653.0,37.60000000000002,13.5,46,3,0.9622598,0.003973977,0.033766184,7.0,2,0,0.2607833839891992
c005082,conflict,551,640,662.9,676.4,13.5,13.5,43,1,0.9563581,0.01018757,0.033454336,5.0,2,0,0.3659386195181209
c005083,conflict,552,640,683.8,728.6,44.80000000000007,33.200000000000045,83,3,0.9365803,0.0067530405,0.056666598,15.0,7,0,0.3228512482347822
c005084,conflict,553,640,732.5,759.3,26.799999999999955,20.799999999999955,70,2,0.9697944,0.009053424,0.021152146,7.0,4,1,0.3303130587311432
c005085,conflict,554,641,116.3,202.8,86.50000000000001,17.70000000000003,41,11,0.703906,0.07917859,0.21691549,0.0,2,2,0.4688701849906731
c005086,conflict,555,641,208.2,221.2,13.0,13.0,31,1,0.97946596,0.0019787594,0.018555263,6.0,1,0,0.3194356720998099
c005093,conflict,556,641,548.8,620.3,71.5,17.199999999999932,44,12,0.75276375,0.061424166,0.18581212,11.8,5,1,0.359939223366551
c005094,conflict,557,641,621.8,655.3,33.5,13.600000000000025,32,5,0.97800046,0.003489613,0.018509928,15.0,4,0,0.3590642992409426
c005115,conflict,558,649,817.9,870.0,52.10000000000002,16.100000000000023,44,6,0.80039465,0.023885617,0.17571972,10.0,6,0,0.6186848943400012
c005116,conflict,559,649,873.0,889.5,16.5,9.699999999999932,35,4,0.9342439,0.009500825,0.056255244,6.0,3,1,0.373949864659761
c005118,conflict,560,649,923.0,969.8,46.799999999999955,9.800000000000068,30,5,0.8922744,0.009057095,0.09866847,4.0,2,1,0.3256003473664958
c005125,conflict,561,650,334.9,358.3,23.400000000000034,15.800000000000011,45,4,0.008847444,0.8029038,0.18824872,2.0,1,0,0.2941180334527558
