item_id,line,col,kind,text,value,value2,decimals,decimals2,unit,range_labels,in_red,in_comment,section,table,table_key,table_row,table_col,table_group,clause,context,prev_context,table_caption,para_before
L158_214,158,214,interval,0.56 to 0.67,0.56,0.67,2,2,,,no,yes,Probing Results,,,,,,"with the audio it scores 0.62 (0.56 to 0.67),","Transcript only. Given the Pitt transcript and no audio, Qwen2-Audio scores 0.68 (95% bootstrap interval 0.63 to 0.72); with the audio it scores 0.62 (0.56 to 0.67), and on the same clips the audio answer sits 0.06 below the transcript answer (paired interval -0.12 to +0.01): the audio adds nothing the words did not already carry.",,,
L158_273,158,273,point,0.06,0.06,,2,,,,no,yes,Probing Results,,,,,,and on the same clips the audio answer sits 0.06 below the transcript answer (paired interval -0.12 to +0.01):,"Transcript only. Given the Pitt transcript and no audio, Qwen2-Audio scores 0.68 (95% bootstrap interval 0.63 to 0.72); with the audio it scores 0.62 (0.56 to 0.67), and on the same clips the audio answer sits 0.06 below the transcript answer (paired interval -0.12 to +0.01): the audio adds nothing the words did not already carry.",,,
L158_324,158,324,range,-0.12$ to $+0.01,-0.12,0.01,2,2,,,no,yes,Probing Results,,,,,,and on the same clips the audio answer sits 0.06 below the transcript answer (paired interval -0.12 to +0.01):,"Transcript only. Given the Pitt transcript and no audio, Qwen2-Audio scores 0.68 (95% bootstrap interval 0.63 to 0.72); with the audio it scores 0.62 (0.56 to 0.67), and on the same clips the audio answer sits 0.06 below the transcript answer (paired interval -0.12 to +0.01): the audio adds nothing the words did not already carry.",,,
L158_423,158,423,point,0.68,0.68,,2,,,,no,yes,Probing Results,,,,,,On ADReSSo the pair is 0.68 and 0.66.,On ADReSSo the pair is 0.68 and 0.66.,,,
L158_432,158,432,point,0.66,0.66,,2,,,,no,yes,Probing Results,,,,,,On ADReSSo the pair is 0.68 and 0.66.,On ADReSSo the pair is 0.68 and 0.66.,,,
L158_536,158,536,point,0.83,0.83,,2,,,,no,yes,Probing Results,,,,,,"On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments,","On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments, and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).",,,
L158_578,158,578,percent,96,96.0,,0,,%,,no,yes,Probing Results,,,,,,"On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments,","On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments, and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).",,,
L158_652,158,652,point,0.83,0.83,,2,,,,no,yes,Probing Results,,,,,,and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).,"On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments, and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).",,,
L158_700,158,700,point,0.81,0.81,,2,,,,no,yes,Probing Results,,,,,,and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).,"On E-DAIC the transcript-only answer of Qwen2.5-Omni correlates with its own audio answer at r = 0.83 and returns the identical Yes/No on 96% of segments, and across the depression grid the median audio answer (0.83) sits beside the median transcript answer (0.81).",,,
L158_814,158,814,point,0.95,0.95,,2,,,,no,yes,Probing Results,,,,,,Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it;,"Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it; on ADReSSo, with one clip from each speaker, the same test gives 0.99 within and 0.39 to 0.61 on conflict, on a small conflict group of 19.",,,
L158_847,158,847,point,0.58,0.58,,2,,,,no,yes,Probing Results,,,,,,Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it;,"Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it; on ADReSSo, with one clip from each speaker, the same test gives 0.99 within and 0.39 to 0.61 on conflict, on a small conflict group of 19.",,,
L158_964,158,964,point,0.99,0.99,,2,,,,no,yes,Probing Results,,,,,,"the same test gives 0.99 within and 0.39 to 0.61 on conflict,","Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it; on ADReSSo, with one clip from each speaker, the same test gives 0.99 within and 0.39 to 0.61 on conflict, on a small conflict group of 19.",,,
L158_980,158,980,range,0.39 to 0.61,0.39,0.61,2,2,,,no,yes,Probing Results,,,,,,"the same test gives 0.99 within and 0.39 to 0.61 on conflict,","Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it; on ADReSSo, with one clip from each speaker, the same test gives 0.99 within and 0.39 to 0.61 on conflict, on a small conflict group of 19.",,,
L158_1035,158,1035,integer,19,19.0,,0,,,,no,yes,Probing Results,,,,,,on a small conflict group of 19.,"Words check. A probe trained only on Pitt segments where the words agree with the diagnosis reaches 0.95 within that set and at most 0.58 on the segments where the words contradict it; on ADReSSo, with one clip from each speaker, the same test gives 0.99 within and 0.39 to 0.61 on conflict, on a small conflict group of 19.",,,
L173_34,173,34,point,0.23,0.23,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2-Audio | Depression Conflict,Qwen2-Audio,Depression Conflict,,0.23,Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L173_41,173,41,point,0.95,0.95,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2-Audio | Depression Agree.,Qwen2-Audio,Depression Agree.,,0.95,Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L173_48,173,48,point,0.41,0.41,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2-Audio | Alzheimer's Conflict,Qwen2-Audio,Alzheimer's Conflict,,0.41,Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L173_55,173,55,point,0.70,0.7,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2-Audio | Alzheimer's Agree.,Qwen2-Audio,Alzheimer's Agree.,,0.70,Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L174_34,174,34,point,0.22,0.22,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2.5-Omni | Depression Conflict,Qwen2.5-Omni,Depression Conflict,,0.22,Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L174_41,174,41,point,0.95,0.95,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2.5-Omni | Depression Agree.,Qwen2.5-Omni,Depression Agree.,,0.95,Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L174_48,174,48,point,0.53,0.53,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2.5-Omni | Alzheimer's Conflict,Qwen2.5-Omni,Alzheimer's Conflict,,0.53,Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L174_55,174,55,point,0.71,0.71,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen2.5-Omni | Alzheimer's Agree.,Qwen2.5-Omni,Alzheimer's Agree.,,0.71,Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L175_34,175,34,point,0.30,0.3,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen3-Omni | Depression Conflict,Qwen3-Omni,Depression Conflict,,0.30,Qwen3-Omni & 0.30 & 0.96 & 0.61 & 0.82,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L175_41,175,41,point,0.96,0.96,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen3-Omni | Depression Agree.,Qwen3-Omni,Depression Agree.,,0.96,Qwen3-Omni & 0.30 & 0.96 & 0.61 & 0.82,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L175_48,175,48,point,0.61,0.61,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen3-Omni | Alzheimer's Conflict,Qwen3-Omni,Alzheimer's Conflict,,0.61,Qwen3-Omni & 0.30 & 0.96 & 0.61 & 0.82,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L175_55,175,55,point,0.82,0.82,,2,,,,no,no,Conflict Test Results,tab:conflict,Qwen3-Omni | Alzheimer's Agree.,Qwen3-Omni,Alzheimer's Agree.,,0.82,Qwen3-Omni & 0.30 & 0.96 & 0.61 & 0.82,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L176_34,176,34,point,0.53,0.53,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 2 | Depression Conflict,Audio Flamingo 2,Depression Conflict,,0.53,Audio Flamingo 2 & 0.53 & 0.61 & 0.63 & 0.55,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L176_41,176,41,point,0.61,0.61,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 2 | Depression Agree.,Audio Flamingo 2,Depression Agree.,,0.61,Audio Flamingo 2 & 0.53 & 0.61 & 0.63 & 0.55,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L176_48,176,48,point,0.63,0.63,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 2 | Alzheimer's Conflict,Audio Flamingo 2,Alzheimer's Conflict,,0.63,Audio Flamingo 2 & 0.53 & 0.61 & 0.63 & 0.55,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L176_55,176,55,point,0.55,0.55,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 2 | Alzheimer's Agree.,Audio Flamingo 2,Alzheimer's Agree.,,0.55,Audio Flamingo 2 & 0.53 & 0.61 & 0.63 & 0.55,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L177_34,177,34,point,0.42,0.42,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 3 | Depression Conflict,Audio Flamingo 3,Depression Conflict,,0.42,Audio Flamingo 3 & 0.42 & 0.81 & 0.61 & 0.59,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L177_41,177,41,point,0.81,0.81,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 3 | Depression Agree.,Audio Flamingo 3,Depression Agree.,,0.81,Audio Flamingo 3 & 0.42 & 0.81 & 0.61 & 0.59,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L177_48,177,48,point,0.61,0.61,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 3 | Alzheimer's Conflict,Audio Flamingo 3,Alzheimer's Conflict,,0.61,Audio Flamingo 3 & 0.42 & 0.81 & 0.61 & 0.59,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L177_55,177,55,point,0.59,0.59,,2,,,,no,no,Conflict Test Results,tab:conflict,Audio Flamingo 3 | Alzheimer's Agree.,Audio Flamingo 3,Alzheimer's Agree.,,0.59,Audio Flamingo 3 & 0.42 & 0.81 & 0.61 & 0.59,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L178_34,178,34,point,0.53,0.53,,2,,,,no,no,Conflict Test Results,tab:conflict,Kimi-Audio | Depression Conflict,Kimi-Audio,Depression Conflict,,0.53,Kimi-Audio & 0.53 & 0.87 & 0.72 & 0.72,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L178_41,178,41,point,0.87,0.87,,2,,,,no,no,Conflict Test Results,tab:conflict,Kimi-Audio | Depression Agree.,Kimi-Audio,Depression Agree.,,0.87,Kimi-Audio & 0.53 & 0.87 & 0.72 & 0.72,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L178_48,178,48,point,0.72,0.72,,2,,,,no,no,Conflict Test Results,tab:conflict,Kimi-Audio | Alzheimer's Conflict,Kimi-Audio,Alzheimer's Conflict,,0.72,Kimi-Audio & 0.53 & 0.87 & 0.72 & 0.72,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L178_55,178,55,point,0.72,0.72,,2,,,,no,no,Conflict Test Results,tab:conflict,Kimi-Audio | Alzheimer's Agree.,Kimi-Audio,Alzheimer's Agree.,,0.72,Kimi-Audio & 0.53 & 0.87 & 0.72 & 0.72,,"AUC on segments where the words conflict with the diagnosis and on matched agreement segments from the same speakers, E-DAIC for depression and Pitt for Alzheimer's.",
L183_2,183,2,word,Six,6.0,,0,,word,,no,yes,Conflict Test Results,,,,,,"% Six of nine models fall to 0.36 or lower where the words point away from the label,","% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_29,183,29,point,0.36,0.36,,2,,,,no,yes,Conflict Test Results,,,,,,"% Six of nine models fall to 0.36 or lower where the words point away from the label,","% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_96,183,96,point,0.29,0.29,,2,,,,no,yes,Conflict Test Results,,,,,,"as low as 0.29,","% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_116,183,116,range,0.87 to 0.93,0.87,0.93,2,2,,,no,yes,Conflict Test Results,,,,,,while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict);,"% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_227,183,227,point,0.47,0.47,,2,,,,no,yes,Conflict Test Results,,,,,,MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.,"% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_247,183,247,point,0.52,0.52,,2,,,,no,yes,Conflict Test Results,,,,,,MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.,"% Six of nine models fall to 0.36 or lower where the words point away from the label, as low as 0.29, while scoring 0.87 to 0.93 on the matched segments where words and label agree (Table \reftab:conflict); MiMo-Audio scores 0.47 and Kimi-Audio 0.52 on conflict.",,,
L183_389,183,389,point,0.41,0.41,,2,,,,no,yes,Conflict Test Results,,,,,,On the Pitt dataset conflict segments Qwen2-Audio falls to 0.41 against,"On the Pitt dataset conflict segments Qwen2-Audio falls to 0.41 against 0.70 on agreement; qwen2.5-omni scores 0.41 against 0.75 on the same segments, answering No on every clip.",,,
L183_402,183,402,point,0.70,0.7,,2,,,,no,yes,Conflict Test Results,,,,,,0.70 on agreement;,"On the Pitt dataset conflict segments Qwen2-Audio falls to 0.41 against 0.70 on agreement; qwen2.5-omni scores 0.41 against 0.75 on the same segments, answering No on every clip.",,,
L183_441,183,441,point,0.41,0.41,,2,,,,no,yes,Conflict Test Results,,,,,,qwen2.5-omni scores 0.41 against,"On the Pitt dataset conflict segments Qwen2-Audio falls to 0.41 against 0.70 on agreement; qwen2.5-omni scores 0.41 against 0.75 on the same segments, answering No on every clip.",,,
L183_454,183,454,point,0.75,0.75,,2,,,,no,yes,Conflict Test Results,,,,,,"0.75 on the same segments,","On the Pitt dataset conflict segments Qwen2-Audio falls to 0.41 against 0.70 on agreement; qwen2.5-omni scores 0.41 against 0.75 on the same segments, answering No on every clip.",,,
L184_588,184,588,word,four,4.0,,0,,word,,no,no,Conflict Test Results,,,,,,"On the depression segments four of the six models fall below chance when the words point away from the label,","On the depression segments four of the six models fall below chance when the words point away from the label, while every model except Audio Flamingo 2 scores above 0.80 when the words and the label agree.",Results in Table \reftab:conflict show a strong language bias.,,
L184_726,184,726,point,0.80,0.8,,2,,,,no,no,Conflict Test Results,,,,,,while every model except Audio Flamingo 2 scores above 0.80 when the words and the label agree.,"On the depression segments four of the six models fall below chance when the words point away from the label, while every model except Audio Flamingo 2 scores above 0.80 when the words and the label agree.",Results in Table \reftab:conflict show a strong language bias.,,
L184_1082,184,1082,range,0.18 to 0.29,0.18,0.29,2,2,,,no,no,Conflict Test Results,,,,,,On the Pitt conflict segments the three Qwen models drop by 0.18 to 0.29 against,"On the Pitt conflict segments the three Qwen models drop by 0.18 to 0.29 against their agreement segments, Kimi-Audio holds, and both Audio Flamingo models sit near chance on both sets (Table \reftab:conflict).","Audio Flamingo 2 is the only model whose audio encoder, CLAP , was not trained for speech recognition, so its transcription is limited.",,
L193_73,193,73,point,0.49,0.49,,2,,,,no,yes,Conflict Test Results,,,,,,the untrained plug in the overall answer (0.49).,"Training-free fixes that move conflict pay elsewhere: subtraction and steering in the agreement arm, the untrained plug in the overall answer (0.49).",,,
L194_19,194,19,point,0.31,0.31,,2,,,,no,yes,Conflict Test Results,,,,,,The omni baseline is the sweep's rerun (0.31 in Table \reftab:conflict). \labeltab:fixes \setlength\tabcolsep4pt,The omni baseline is the sweep's rerun (0.31 in Table \reftab:conflict). \labeltab:fixes \setlength\tabcolsep4pt,,,
L226_125,226,125,point,0.48,0.48,,2,,,,no,yes,Conflict Test Results,,,,,,Twelve prompt wordings never lift the depression conflict AUC above 0.48.,Twelve prompt wordings never lift the depression conflict AUC above 0.48.,,,
L226_177,226,177,point,0.909,0.909,,3,,,,no,yes,Conflict Test Results,,,,,,Learned layer mixing over the encoder reaches 0.909 against,"Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L226_191,226,191,point,0.916,0.916,,3,,,,no,yes,Conflict Test Results,,,,,,"0.916 for one layer chosen inside the training folds,","Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L226_293,226,293,point,0.0004,0.0004,,4,,,,no,yes,Conflict Test Results,,,,,,and conditioning the mixture on the prompt adds 0.0004.,"Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L226_418,226,418,point,0.9,0.9,,1,,,,no,yes,Conflict Test Results,,,,,,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50),","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_472,226,472,change,0.70 to 0.50,0.7,0.5,2,2,,,no,yes,Conflict Test Results,,,,,,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50),","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_509,226,509,point,0.50,0.5,,2,,,,no,yes,Conflict Test Results,,,,,,where conflict AUC is 0.50;,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_539,226,539,point,0.67,0.67,,2,,,,no,yes,Conflict Test Results,,,,,,"larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18,","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_584,226,584,point,0.18,0.18,,2,,,,no,yes,Conflict Test Results,,,,,,"larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18,","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_629,226,629,integer,0,0.0,,0,,,,no,yes,Conflict Test Results,,,,,,and held-out speakers choose \alpha = 0 in four of five folds.,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L226_896,226,896,integer,20,20.0,,0,,,,no,yes,Conflict Test Results,,,,,,"across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_951,226,951,point,-0.92,-0.92,,2,,,,no,yes,Conflict Test Results,,,,,,"across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1037,226,1037,integer,22,22.0,,0,,,,no,yes,Conflict Test Results,,,,,,"at the probe's own layer 22,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1071,226,1071,point,0.56,0.56,,2,,,,no,yes,Conflict Test Results,,,,,,the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1092,226,1092,point,0.42,0.42,,2,,,,no,yes,Conflict Test Results,,,,,,the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1118,226,1118,point,0.58,0.58,,2,,,,no,yes,Conflict Test Results,,,,,,0.58 and 0.54 for a random one.,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1127,226,1127,point,0.54,0.54,,2,,,,no,yes,Conflict Test Results,,,,,,0.58 and 0.54 for a random one.,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L226_1244,226,1244,range,0.62 to 0.49,0.62,0.49,2,2,,,no,yes,Conflict Test Results,,,,,,Feeding the probe's best encoder layer into the projector without training breaks the answer (0.62 to 0.49 overall):,Feeding the probe's best encoder layer into the projector without training breaks the answer (0.62 to 0.49 overall): the projector was trained on the final layer's output and does not accept another layer's without retraining.,,,
L226_1507,226,1507,point,0.37,0.37,,2,,,,no,yes,Conflict Test Results,,,,,,achieves 0.37 on the conflict pairs against,"A checkpoint built with the VoxParadox recipe , prompt-conditioned layer mixing with preference tuning, achieves 0.37 on the conflict pairs against 0.35 for its base model.",,,
L226_1542,226,1542,point,0.35,0.35,,2,,,,no,yes,Conflict Test Results,,,,,,0.35 for its base model.,"A checkpoint built with the VoxParadox recipe , prompt-conditioned layer mixing with preference tuning, achieves 0.37 on the conflict pairs against 0.35 for its base model.",,,
L229_353,229,353,point,0.56,0.56,,2,,,,no,yes,Supervised Fine-tuning,,,,,,"None lifts the conflict answer above 0.56,","None lifts the conflict answer above 0.56, and each one that moves it does so by losing part of the agreement arm; full numbers are on the project page\footnote\urlhttps://github.com/parw8649/audio-llm-utility-gap.",\subsectionSupervised Fine-tuning,,
